V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45
1.0,0.0,G,34.0,53.0,19.0,Third call,1.0,25-29,,Female,Edwards,Less,Approve,Disapprove,No,Neither,Disapprove,No,No effect,No,No,No,Better,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,About right,State,Complete,Northeast,18 to 29,25 to 29,Independent/Other,25 to 29,0.38499999999999995,Economy/jobs,Needed change,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,53.0,20.0,Third call,1.0,40-44,Black,Female,Edwards,Less,Disapprove,Disapprove,No,Neither,Approve,No,No effect,,,Yes,Same,Perot,Democrat,Some college,Under 15K,Moderate,18 to 64,About right,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.283,Health care,Cares,Better,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,53.0,21.0,Third call,1.0,30-39,Black,Male,Edwards,Less,Disapprove,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Same,Dole,Democrat,HS grad,15 to 30K,Moderate,18 to 64,About right,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.318,Economy/jobs,My view,Better,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,53.0,22.0,Third call,1.0,45-49,Black,Female,Edwards,Less,Disapprove,Disapprove,No,Neither,Approve,No,No effect,,,,Same,Clinton,Democrat,Some college,Under 15K,Moderate,18 to 64,About right,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.283,Economy/jobs,My view,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,53.0,23.0,Third call,1.0,30-39,Black,Female,Edwards,More,Disapprove,Disapprove,No,Neither,Approve,No,No effect,No,Yes,Yes,Same,Clinton,Democrat,Some college,Under 15K,Liberal,18 to 64,About right,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.283,Health care,Needed change,Better,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,53.0,24.0,Third call,1.0,40-44,Black,Female,Faircloth,Less,Approve,Approve,No,Neither,Approve,No,Think worse,No,No,Yes,Same,Clinton,Independent,HS grad,15 to 30K,Moderate,18 to 64,Not strict enough,State,Complete,Northeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.297,Social Security,My view,Better,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,53.0,25.0,Third call,1.0,60-64,Black,Female,Edwards,,,,No,,,No,No effect,,,,,,,,,,18 to 64,About right,State,Not complete,Northeast,60 and over,60 and over,,50 to 64,0.40900000000000003,,,,,,
1.0,0.0,G,34.0,55.0,1.0,First call,1.0,30-39,White,Male,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,Yes,No effect,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,1.183,Clin/Lwnsky,Stands up,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,2.0,First call,1.0,65 and over,White,Male,Faircloth,Less,Disapprove,Disapprove,No,Oppose Clinton,Disapprove,Yes,No effect,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,65 and over,About right,State,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,1.3780000000000001,Social Security,My party,About the same,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,55.0,3.0,First call,1.0,65 and over,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,No effect,Yes,Yes,Yes,Same,Dole,Republican,HS grad,100K or more,Conservative,65 and over,,State,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,1.3780000000000001,Taxes,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,4.0,First call,1.0,50-59,White,Male,Faircloth,More,Disapprove,Approve,,Oppose Clinton,Approve,Yes,No effect,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,About right,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,1.183,Taxes,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,5.0,First call,1.0,50-59,White,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.26,Health care,Cares,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,6.0,First call,1.0,30-39,White,Female,Edwards,More,Approve,Disapprove,No,Neither,Disapprove,No,No effect,No,No,Yes,Same,Clinton,Republican,Some college,50 to 75K,Liberal,18 to 64,Too strict,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,1.26,Social Security,Cares,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,7.0,First call,1.0,50-59,Black,Female,Edwards,More,Approve,Disapprove,No,Support Clinton,Approve,Yes,No effect,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Conservative,18 to 64,About right,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.085,Social Security,Cares,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,8.0,First call,1.0,45-49,White,Male,Faircloth,Less,Approve,Disapprove,No,Neither,Disapprove,No,Think worse,No,Yes,Yes,Same,Dole,Republican,College grad,,Conservative,18 to 64,,State,Complete,Central non-urban,45 to 59,40 to 49,Republican,40 to 49,1.183,Taxes,My party,About the same,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,55.0,9.0,First call,1.0,40-44,White,Female,Faircloth,Less,Disapprove,Approve,Yes,Oppose Clinton,Disapprove,No,No effect,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,15 to 30K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,1.2690000000000001,Clin/Lwnsky,My party,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,10.0,First call,1.0,30-39,White,Female,Faircloth,Less,Disapprove,,No,Oppose Clinton,,Yes,No effect,Yes,Yes,Yes,Worse,Other,Republican,College grad,50 to 75K,Conservative,18 to 64,,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,1.2690000000000001,Taxes,My party,Worse,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,11.0,First call,1.0,30-39,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,,No effect,Yes,Yes,Yes,Better,Dole,Independent,HS grad,50 to 75K,Moderate,18 to 64,Too strict,State,Complete,Central non-urban,30 to 44,30 to 39,Independent/Other,30 to 39,1.183,Economy/jobs,Experience,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,12.0,First call,1.0,50-59,White,Female,Faircloth,Less,Approve,Disapprove,No,Neither,Approve,No,No effect,No,Yes,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.2690000000000001,Economy/jobs,Experience,Better,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,55.0,13.0,First call,1.0,50-59,White,Male,Edwards,Less,Approve,Disapprove,No,Support Clinton,Disapprove,No,,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.175,Environment,,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,55.0,14.0,Second call,1.0,45-49,White,Female,Faircloth,Less,Disapprove,Approve,Yes,Neither,Disapprove,No,No effect,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,,State,Complete,Central non-urban,45 to 59,40 to 49,Republican,40 to 49,1.2690000000000001,Taxes,My view,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,15.0,Second call,1.0,25-29,White,Female,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,Think worse,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Not strict enough,State,Complete,Central non-urban,18 to 29,25 to 29,Republican,25 to 29,1.2429999999999999,Taxes,Needed change,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,16.0,Second call,1.0,30-39,Black,Female,Edwards,Less,Approve,Disapprove,Yes,Support Clinton,Approve,Yes,No effect,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Democrat,30 to 39,1.085,Social Security,Honest,Worse,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,55.0,17.0,Second call,1.0,65 and over,White,Female,Edwards,Less,Approve,Disapprove,No,Neither,Disapprove,No,No effect,No,No,Yes,Worse,Clinton,Something else,Postgrad,30 to 50K,Moderate,65 and over,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,1.467,Taxes,Needed change,Worse,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,18.0,Second call,1.0,65 and over,White,Female,Edwards,Less,Approve,Disapprove,No,Neither,Approve,No,No effect,,,Yes,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,65 and over,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Democrat,65 and over,1.467,Economy/jobs,Honest,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,19.0,Second call,1.0,50-59,Black,Female,Faircloth,More,Disapprove,Approve,No,Neither,Disapprove,No,No effect,,Yes,,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.091,Clin/Lwnsky,Honest,Worse,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,20.0,Second call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Disapprove,No,Oppose Clinton,Disapprove,Yes,No effect,Yes,Yes,Yes,Same,Dole,Independent,Some college,100K or more,Conservative,18 to 64,Too strict,State,Complete,Central non-urban,45 to 59,50 to 59,Independent/Other,50 to 64,1.183,Taxes,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,21.0,Second call,1.0,60-64,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,Think worse,Yes,Yes,No,Same,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,About right,State,Complete,Central non-urban,60 and over,60 and over,Independent/Other,50 to 64,1.3780000000000001,Clin/Lwnsky,Honest,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,22.0,Second call,1.0,45-49,Black,Male,Edwards,More,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,40 to 49,Democrat,40 to 49,1.011,Economy/jobs,My view,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,23.0,Second call,1.0,50-59,White,Male,Edwards,Less,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.175,Tabacco,My party,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,24.0,Second call,1.0,50-59,White,Female,Edwards,Less,Approve,Approve,No,Support Clinton,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.26,Economy/jobs,Needed change,Better,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,25.0,Second call,1.0,65 and over,White,Male,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,No,No effect,No,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Conservative,65 and over,,State,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,1.3780000000000001,Tabacco,My view,Better,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,55.0,26.0,Second call,1.0,60-64,White,Male,Faircloth,Less,Approve,Approve,No,Neither,Disapprove,No,Think worse,No,No,Yes,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,,State,Complete,Central non-urban,60 and over,60 and over,Republican,50 to 64,1.3780000000000001,,Stands up,About the same,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,55.0,27.0,Third call,1.0,30-39,White,Male,Edwards,More,Approve,Approve,No,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,30 to 44,30 to 39,Democrat,30 to 39,1.175,Environment,My view,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,28.0,Third call,1.0,50-59,Black,Female,Edwards,More,Approve,Disapprove,Yes,Neither,,No,No effect,No,No,No,Better,Clinton,Independent,College grad,30 to 50K,Liberal,18 to 64,,State,Complete,Central non-urban,45 to 59,50 to 59,Independent/Other,50 to 64,1.085,Economy/jobs,My party,Better,,Before that,Disapprove
1.0,0.0,G,34.0,55.0,29.0,Third call,1.0,50-59,White,Male,Edwards,Less,Approve,Approve,,Neither,Approve,No,,No,No,Yes,Same,Clinton,Republican,College grad,15 to 30K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,1.175,Social Security,Stands up,Better,Favorable,Last 3 days,Approve
1.0,0.0,G,34.0,55.0,30.0,Third call,1.0,45-49,White,Male,Faircloth,More,Approve,Approve,No,Neither,Disapprove,No,Think worse,No,Yes,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,40 to 49,Republican,40 to 49,1.183,Economy/jobs,My view,Better,,Before that,Approve
1.0,0.0,G,34.0,55.0,31.0,Third call,1.0,40-44,White,Female,Faircloth,Less,Disapprove,Approve,No,Neither,Approve,No,,No,No,Yes,Same,Dole,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,,State,Complete,Central non-urban,30 to 44,40 to 49,Democrat,40 to 49,1.2690000000000001,,,Better,Unfavorable,,Disapprove
1.0,0.0,G,34.0,55.0,32.0,Third call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,No,No effect,No,Yes,Yes,Better,Dole,Republican,No HS,30 to 50K,Conservative,18 to 64,About right,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,1.183,Economy/jobs,Experience,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,33.0,Third call,1.0,30-39,White,Male,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,No,No effect,Yes,Yes,Yes,Same,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,1.183,Clin/Lwnsky,Stands up,Worse,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,55.0,34.0,Third call,1.0,65 and over,White,Female,Edwards,Less,Approve,Disapprove,No,Support Clinton,Approve,No,Think better,No,No,,Better,Clinton,Independent,Some college,15 to 30K,Liberal,65 and over,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,1.467,Social Security,Needed change,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,55.0,35.0,Third call,1.0,,White,Male,Faircloth,,Disapprove,Approve,,Neither,Disapprove,Yes,No effect,,,Yes,Worse,Dole,Republican,HS grad,,Conservative,,Too strict,State,Complete,Central non-urban,,,Republican,,1.183,,,Better,,Last 3 days,Approve
1.0,0.0,G,34.0,55.0,36.0,Third call,1.0,65 and over,White,,Edwards,More,Approve,Approve,No,Neither,Approve,No,No effect,Yes,No,Yes,Same,Clinton,Something else,No HS,50 to 75K,Moderate,65 and over,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,1.3679999999999999,Environment,My view,Better,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,55.0,37.0,Third call,1.0,60-64,White,Female,Edwards,More,Disapprove,Disapprove,No,Neither,,No,No effect,No,No,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Republican,50 to 64,1.467,Environment,My view,About the same,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,56.0,1.0,First call,1.0,30-39,White,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,,No effect,No,No,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Democrat,30 to 39,1.143,,Cares,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,56.0,2.0,First call,1.0,25-29,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,,State,Complete,Central non-urban,18 to 29,25 to 29,Republican,25 to 29,1.051,Clin/Lwnsky,Experience,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,56.0,3.0,First call,1.0,50-59,White,Male,Faircloth,More,Disapprove,Disapprove,No,Oppose Clinton,Approve,Yes,Think worse,Yes,Yes,,Better,Dole,Democrat,College grad,50 to 75K,Conservative,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,1.072,Clin/Lwnsky,Stands up,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,56.0,4.0,First call,1.0,30-39,Black,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,Yes,No effect,Yes,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.923,,,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,56.0,5.0,First call,1.0,50-59,White,Female,Other,Less,Disapprove,Disapprove,No,Neither,Disapprove,No,Think worse,No,No,No,Worse,Dole,Independent,Some college,50 to 75K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Independent/Other,50 to 64,1.211,Environment,Needed change,Worse,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,56.0,6.0,First call,1.0,30-39,White,Female,Edwards,More,Approve,,No,Neither,Approve,,No effect,No,No,No,Same,Did not vote,Independent,HS grad,,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Independent/Other,30 to 39,1.143,Economy/jobs,Honest,Better,Favorable,,
1.0,0.0,G,34.0,56.0,7.0,First call,1.0,45-49,White,Male,Faircloth,,Disapprove,Approve,No,Oppose Clinton,Disapprove,Yes,Think worse,Yes,Yes,No,Same,Dole,Republican,Some college,,Conservative,18 to 64,About right,State,Complete,Central non-urban,45 to 59,40 to 49,Republican,40 to 49,1.072,,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,56.0,8.0,First call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Approve,No,Support Clinton,Disapprove,No,No effect,Yes,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Too strict,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,1.072,Taxes,Stands up,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,56.0,9.0,First call,1.0,30-39,White,Female,Faircloth,Less,Disapprove,Disapprove,No,Support Clinton,Disapprove,No,No effect,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Liberal,18 to 64,Not strict enough,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,1.15,,,Worse,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,56.0,10.0,First call,1.0,25-29,White,Female,Other,More,Approve,,No,Support Clinton,Disapprove,Yes,No effect,No,No,No,Better,Clinton,Democrat,College grad,Under 15K,Moderate,18 to 64,About right,State,Complete,Central non-urban,18 to 29,25 to 29,Democrat,25 to 29,1.187,Economy/jobs,My view,Worse,Favorable,Last week,Disapprove
1.0,0.0,G,34.0,56.0,11.0,First call,1.0,60-64,White,Male,Edwards,,,,No,,,Yes,No effect,,,,,,,,,,18 to 64,Too strict,State,Not complete,Central non-urban,60 and over,60 and over,,50 to 64,1.241,,Honest,,,Last month,
1.0,0.0,G,34.0,56.0,12.0,First call,1.0,60-64,White,Female,Edwards,Less,Approve,Approve,No,Neither,Disapprove,No,No effect,No,No,No,Better,Clinton,Republican,Some college,15 to 30K,Liberal,18 to 64,About right,State,Complete,Central non-urban,60 and over,60 and over,Republican,50 to 64,1.33,Taxes,Cares,Better,Unfavorable,Last week,Disapprove
