V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
1.0,0.0,G,33.0,72.0,43.0,Third call,1.0,45-49,White,Male,Schumer,Vallone,No,Approve,Disapprove,Both,White,Against my candidate,Support Clinton,No,Neither,No,No,No,Same,Clinton,Independent,College grad,Catholic,50 to 75K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,40 to 49,Independent/Other,40 to 49,1.384,Clin/Lwsky,About the same,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,72.0,44.0,Third call,1.0,50-59,Other,Female,D'Amato,,No,Approve,Disapprove,Neither,Other,Against my candidate,Neither,No,Neither,No,No,No,Same,Clinton,Republican,Some college,Catholic,30 to 50K,Liberal,18 to 64,No,State,Complete,New York City,45 to 59,50 to 59,Republican,50 to 64,1.353,Economy/jobs,About the same,Favorable,Yes,,
1.0,0.0,G,33.0,72.0,45.0,Third call,1.0,40-44,White,Female,Schumer,Vallone,No,Approve,Disapprove,Both,White,Against my candidate,Neither,No,Neither,No,No,No,Same,Clinton,Independent,College grad,None,50 to 75K,Liberal,18 to 64,Yes,State,Complete,New York City,30 to 44,40 to 49,Independent/Other,40 to 49,1.299,Abortion,Worse,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,1.0,First call,1.0,45-49,Black,Female,Schumer,Vallone,No,Disapprove,Disapprove,Both,Black,Against my candidate,Neither,No,Neither,Yes,No,No,Same,Other,Something else,Postgrad,None,30 to 50K,Liberal,18 to 64,Yes,State,Complete,New York City,45 to 59,40 to 49,Independent/Other,40 to 49,0.47700000000000004,,Worse,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,74.0,2.0,First call,1.0,65 and over,Black,,Schumer,Vallone,No,Disapprove,Disapprove,Both,Black,For my candidate,Neither,No,,No,Yes,No,Better,Clinton,Democrat,Postgrad,Catholic,15 to 30K,Moderate,65 and over,Yes,State,Complete,New York City,60 and over,60 and over,Democrat,65 and over,0.5660000000000001,,About the same,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,3.0,First call,1.0,60-64,Hispanic,Male,Other,Other,Yes,Approve,Disapprove,Neither,Hispanic,Against my candidate,Neither,No,Neither,No,No,No,Better,Did not vote,Independent,Some college,Jewish,15 to 30K,Liberal,18 to 64,Yes,State,Complete,New York City,60 and over,60 and over,Independent/Other,50 to 64,0.9640000000000001,Economy/jobs,Worse,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,4.0,First call,1.0,45-49,Hispanic,Female,Schumer,Vallone,Yes,Approve,Disapprove,Schumer,Black,For my candidate,Neither,No,Schumer,No,No,No,Worse,Clinton,Democrat,Postgrad,Something else,50 to 75K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,40 to 49,Democrat,40 to 49,0.47700000000000004,Education,Worse,Favorable,No,,
1.0,0.0,G,33.0,74.0,5.0,First call,1.0,40-44,Black,Female,D'Amato,Pataki,No,Approve,,D'Amato,Black,For my candidate,Neither,Yes,D'Amato,No,No,,Better,Clinton,Democrat,College grad,Protestant,30 to 50K,Moderate,18 to 64,No,State,Complete,New York City,30 to 44,40 to 49,Democrat,40 to 49,0.481,Taxes,About the same,Unfavorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,6.0,First call,1.0,65 and over,Black,Female,D'Amato,Pataki,No,Disapprove,Approve,D'Amato,Black,For my candidate,Neither,Yes,Both,Yes,Yes,No,Same,Dole,Something else,College grad,Catholic,Under 15K,Moderate,65 and over,No,State,Complete,New York City,60 and over,60 and over,Independent/Other,65 and over,0.534,Abortion,Better,Unfavorable,No,Approve,No
1.0,0.0,G,33.0,74.0,7.0,First call,1.0,45-49,Black,Female,Schumer,Vallone,No,Approve,Approve,Both,Black,For my candidate,Neither,No,Both,No,No,No,Same,Clinton,Democrat,Some college,Catholic,50 to 75K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,40 to 49,Democrat,40 to 49,0.47700000000000004,Economy/jobs,About the same,Favorable,Yes,Disapprove,Yes
1.0,0.0,G,33.0,74.0,8.0,First call,1.0,65 and over,Black,Female,Schumer,Vallone,No,Approve,Approve,Schumer,Black,For my candidate,Support Clinton,No,Schumer,No,No,No,Same,Clinton,Democrat,College grad,,,Moderate,65 and over,Yes,State,Complete,New York City,60 and over,60 and over,Democrat,65 and over,0.53,SS/Medicare,About the same,Favorable,,Disapprove,
1.0,0.0,G,33.0,74.0,9.0,First call,1.0,18-24,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Support Clinton,Yes,Schumer,No,No,No,Same,Clinton,Democrat,College grad,Other Christian,15 to 30K,Liberal,18 to 64,Yes,State,Complete,New York City,18 to 29,18 to 24,Democrat,18 to 24,0.438,Education,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,10.0,First call,1.0,65 and over,Black,Male,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Support Clinton,No,Schumer,No,No,No,Same,Clinton,Democrat,No HS,Protestant,15 to 30K,Liberal,65 and over,Yes,State,Complete,New York City,60 and over,60 and over,Democrat,65 and over,0.5660000000000001,SS/Medicare,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,11.0,First call,1.0,30-39,Black,Female,Schumer,Vallone,,Approve,Approve,Both,Black,For my candidate,Neither,Yes,,No,No,No,Better,Clinton,Democrat,Some college,Other Christian,15 to 30K,Liberal,18 to 64,Yes,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.47700000000000004,Economy/jobs,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,12.0,First call,1.0,50-59,Other,Male,Schumer,,,,,Schumer,Other,,,,Neither,,,,,,,,,,,18 to 64,,State,Not complete,New York City,45 to 59,50 to 59,,50 to 64,0.371,,Worse,,No,,
1.0,0.0,G,33.0,74.0,13.0,First call,1.0,50-59,Black,Male,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,Against my candidate,Neither,No,D'Amato,No,No,Yes,Worse,Clinton,Republican,Postgrad,Protestant,30 to 50K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Republican,50 to 64,0.508,Economy/jobs,About the same,Favorable,No,Disapprove,Yes
1.0,0.0,G,33.0,74.0,14.0,First call,1.0,25-29,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Support Clinton,No,,No,No,,Worse,Clinton,Democrat,Some college,None,,Moderate,18 to 64,Yes,State,Complete,New York City,18 to 29,25 to 29,Democrat,25 to 29,0.438,,About the same,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,15.0,First call,1.0,50-59,Black,Female,Schumer,Vallone,No,Approve,Approve,Schumer,Black,For my candidate,Neither,No,Schumer,No,No,Yes,Same,Clinton,Democrat,College grad,Protestant,15 to 30K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,0.47700000000000004,,Worse,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,16.0,Second call,1.0,50-59,Black,Female,Schumer,Vallone,No,Approve,Approve,Schumer,Black,Against my candidate,Neither,No,Schumer,No,No,No,Same,Clinton,Democrat,HS grad,Catholic,50 to 75K,Moderate,18 to 64,No,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,0.47700000000000004,SS/Medicare,Better,Favorable,,Disapprove,No
1.0,0.0,G,33.0,74.0,17.0,Second call,1.0,30-39,Black,Male,Schumer,Vallone,No,Approve,Approve,Schumer,Black,For my candidate,Neither,Yes,Neither,No,No,Yes,Same,Did not vote,Democrat,College grad,Protestant,50 to 75K,Moderate,18 to 64,Yes,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.508,Economy/jobs,About the same,Unfavorable,Yes,Disapprove,Yes
1.0,0.0,G,33.0,74.0,18.0,Second call,1.0,40-44,Black,Female,Schumer,Pataki,No,Approve,Disapprove,Neither,Black,Against my candidate,Neither,No,Neither,No,No,No,Same,Clinton,Democrat,College grad,Protestant,30 to 50K,Moderate,18 to 64,Yes,State,Complete,New York City,30 to 44,40 to 49,Democrat,40 to 49,0.42900000000000005,Education,Worse,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,19.0,Second call,1.0,40-44,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,Against my candidate,Support Clinton,No,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,None,Under 15K,Conservative,18 to 64,Yes,State,Complete,New York City,30 to 44,40 to 49,Democrat,40 to 49,0.47700000000000004,Education,About the same,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,20.0,Second call,1.0,45-49,,Male,Schumer,Other,No,,,Both,,Against my candidate,Neither,No,Neither,No,No,,Same,Clinton,Democrat,Postgrad,Protestant,30 to 50K,Liberal,18 to 64,Yes,State,Complete,New York City,45 to 59,40 to 49,Democrat,40 to 49,0.526,,About the same,Favorable,No,Disapprove,
1.0,0.0,G,33.0,74.0,21.0,Second call,1.0,30-39,Black,Male,Schumer,Vallone,No,Approve,Disapprove,,Black,Against my candidate,Neither,No,,No,No,No,Same,Clinton,Democrat,Some college,,15 to 30K,Liberal,18 to 64,,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.508,,About the same,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,22.0,Second call,1.0,60-64,Black,Male,Schumer,Vallone,No,Approve,Approve,Both,Black,For my candidate,Support Clinton,No,Both,No,No,No,Same,Clinton,Democrat,Some college,Other Christian,Under 15K,Liberal,18 to 64,Yes,State,Complete,New York City,60 and over,60 and over,Democrat,50 to 64,0.5660000000000001,SS/Medicare,About the same,Favorable,No,Disapprove,Yes
1.0,0.0,G,33.0,74.0,23.0,Second call,1.0,25-29,White,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,White,For my candidate,Neither,No,Schumer,No,No,No,Same,Clinton,Democrat,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,Yes,State,Complete,New York City,18 to 29,25 to 29,Democrat,25 to 29,0.344,,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,24.0,Second call,1.0,50-59,Black,Male,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Neither,No,Schumer,No,No,No,Same,Clinton,Democrat,Some college,Protestant,50 to 75K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,0.508,Economy/jobs,About the same,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,25.0,Second call,1.0,65 and over,Black,Male,Schumer,,,,,Schumer,Black,For my candidate,,,D'Amato,,,,,,,,,,,65 and over,,State,Not complete,New York City,60 and over,60 and over,,65 and over,0.522,SS/Medicare,Better,,Yes,Disapprove,
1.0,0.0,G,33.0,74.0,26.0,Third call,1.0,45-49,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Both,Black,For my candidate,Support Clinton,No,Both,No,No,Yes,Better,Clinton,Democrat,Some college,None,30 to 50K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,40 to 49,Democrat,40 to 49,0.47700000000000004,Economy/jobs,Better,Unfavorable,Yes,Disapprove,Yes
1.0,0.0,G,33.0,74.0,27.0,Third call,1.0,50-59,Black,Male,Schumer,Vallone,,Approve,Disapprove,Schumer,Black,,Neither,,Schumer,No,No,,,Clinton,Democrat,,,,,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,0.508,,About the same,Favorable,,Disapprove,
1.0,0.0,G,33.0,74.0,28.0,Third call,1.0,30-39,Black,Female,Schumer,Pataki,No,Approve,Disapprove,Schumer,Black,For my candidate,Neither,,Neither,No,No,No,Better,Clinton,Democrat,College grad,Other Christian,30 to 50K,,18 to 64,Yes,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.42900000000000005,,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,29.0,Third call,1.0,18-24,White,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,White,Against my candidate,Support Clinton,No,Neither,No,No,No,Worse,Clinton,Democrat,Postgrad,Something else,15 to 30K,Liberal,18 to 64,Yes,State,Complete,New York City,18 to 29,18 to 24,Democrat,18 to 24,0.344,Education,Worse,Favorable,Yes,Disapprove,Yes
1.0,0.0,G,33.0,74.0,30.0,Third call,1.0,30-39,Black,Female,Schumer,,No,Disapprove,Disapprove,,Black,Against my candidate,Neither,Yes,Neither,No,No,No,Same,Clinton,Democrat,Some college,Other Christian,15 to 30K,Conservative,18 to 64,Yes,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.441,,About the same,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,31.0,Third call,1.0,30-39,Black,Male,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Support Clinton,No,Neither,No,No,No,Better,Clinton,Democrat,HS grad,Other Christian,Under 15K,Conservative,18 to 64,Yes,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.508,Economy/jobs,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,32.0,Third call,1.0,60-64,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Support Clinton,No,Schumer,No,No,No,Better,Clinton,Democrat,Some college,Something else,100K or more,Moderate,18 to 64,Yes,State,Complete,New York City,60 and over,60 and over,Democrat,50 to 64,0.53,SS/Medicare,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,33.0,Third call,1.0,30-39,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Neither,No,Schumer,No,No,No,Worse,Clinton,Democrat,HS grad,Other Christian,30 to 50K,Conservative,18 to 64,Yes,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.47700000000000004,Education,Worse,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,34.0,Third call,1.0,18-24,,Female,Schumer,,No,Approve,Disapprove,Schumer,,For my candidate,Neither,No,Schumer,Yes,Yes,Yes,Same,Clinton,Independent,HS grad,None,30 to 50K,Liberal,18 to 64,Yes,State,Complete,New York City,18 to 29,18 to 24,Independent/Other,18 to 24,0.318,Economy/jobs,Better,Favorable,No,Disapprove,
1.0,0.0,G,33.0,74.0,35.0,Third call,1.0,40-44,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Support Clinton,No,Schumer,No,No,No,Same,Clinton,Democrat,No HS,Protestant,30 to 50K,Liberal,18 to 64,Yes,State,Complete,New York City,30 to 44,40 to 49,Democrat,40 to 49,0.47700000000000004,Clin/Lwsky,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,36.0,Third call,1.0,30-39,White,Male,D'Amato,Other,No,Disapprove,Disapprove,Both,White,For my candidate,Neither,Yes,Both,No,No,Yes,Better,Clinton,Republican,Postgrad,Catholic,15 to 30K,Conservative,18 to 64,Yes,State,Complete,New York City,30 to 44,30 to 39,Republican,30 to 39,0.589,,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,37.0,Third call,1.0,30-39,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,Against my candidate,Support Clinton,No,Schumer,No,No,No,Better,Clinton,Democrat,Some college,Something else,30 to 50K,Moderate,18 to 64,Yes,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.47700000000000004,SS/Medicare,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,38.0,Third call,1.0,50-59,Black,Male,Schumer,Vallone,No,Disapprove,Disapprove,Schumer,Black,Against my candidate,Neither,No,Neither,Yes,Yes,Yes,Same,Clinton,Something else,Some college,,Under 15K,,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Independent/Other,50 to 64,0.508,Education,Worse,Unfavorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,39.0,Third call,1.0,25-29,Other,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Other,For my candidate,Support Clinton,Yes,Schumer,Yes,No,,Better,Clinton,Democrat,Some college,Other Christian,15 to 30K,Conservative,18 to 64,Yes,State,Complete,New York City,18 to 29,25 to 29,Democrat,25 to 29,0.344,Education,Better,Unfavorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,40.0,Third call,1.0,50-59,Black,Female,Schumer,Vallone,No,Approve,Approve,Neither,Black,,Support Clinton,No,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,Protestant,100K or more,Liberal,18 to 64,,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,0.47700000000000004,Economy/jobs,About the same,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,41.0,Third call,1.0,25-29,Black,Male,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Support Clinton,Yes,Schumer,No,No,No,Better,Did not vote,Democrat,Some college,Other Christian,15 to 30K,Liberal,18 to 64,Yes,State,Complete,New York City,18 to 29,25 to 29,Democrat,25 to 29,0.466,,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,42.0,Third call,1.0,45-49,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Neither,No,Schumer,No,No,No,Worse,Clinton,Democrat,,Catholic,Under 15K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,40 to 49,Democrat,40 to 49,0.47700000000000004,SS/Medicare,Worse,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,43.0,Third call,1.0,40-44,Hispanic,Male,Schumer,Golisano,Yes,Approve,Disapprove,Both,Hispanic,Against my candidate,Support Clinton,Yes,Neither,No,No,No,Worse,Clinton,Democrat,Some college,Catholic,30 to 50K,Conservative,18 to 64,Yes,State,Complete,New York City,30 to 44,40 to 49,Democrat,40 to 49,0.402,Taxes,Worse,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,44.0,Third call,1.0,40-44,Black,Female,Schumer,Ross,No,Approve,Disapprove,Both,Black,Against my candidate,Support Clinton,No,Schumer,No,No,No,Better,Clinton,Democrat,College grad,Catholic,100K or more,Moderate,18 to 64,Yes,State,Complete,New York City,30 to 44,40 to 49,Democrat,40 to 49,0.376,Clin/Lwsky,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,45.0,Third call,1.0,50-59,White,Male,Schumer,Vallone,No,Approve,Disapprove,Schumer,White,For my candidate,Neither,No,Both,No,No,Yes,Same,Clinton,Democrat,Some college,None,15 to 30K,Liberal,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,0.401,Education,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,74.0,46.0,Third call,1.0,50-59,Black,Male,Schumer,Other,No,Approve,Disapprove,Schumer,Black,Against my candidate,Support Clinton,No,Schumer,No,No,No,Better,Clinton,Democrat,HS grad,Other Christian,50 to 75K,Liberal,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,0.666,Economy/jobs,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,74.0,47.0,Third call,1.0,30-39,Black,Female,Schumer,Vallone,No,Approve,Approve,Schumer,Black,For my candidate,Support Clinton,No,Schumer,No,Yes,No,Worse,Clinton,Democrat,No HS,Other Christian,15 to 30K,,18 to 64,No,State,Complete,New York City,30 to 44,30 to 39,Democrat,30 to 39,0.47700000000000004,Education,Better,Favorable,Yes,,No
1.0,0.0,G,33.0,74.0,48.0,Third call,1.0,25-29,Black,Male,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,Against my candidate,Support Clinton,No,Neither,No,No,No,Worse,Clinton,Democrat,Some college,None,Under 15K,Moderate,18 to 64,Yes,State,Complete,New York City,18 to 29,25 to 29,Democrat,25 to 29,0.466,Economy/jobs,Worse,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,76.0,1.0,First call,1.0,50-59,Black,Female,Schumer,Vallone,No,Approve,Disapprove,Schumer,Black,For my candidate,Support Clinton,Yes,Schumer,No,No,No,Better,Clinton,Democrat,No HS,Protestant,30 to 50K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,1.543,SS/Medicare,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,76.0,2.0,First call,1.0,50-59,Hispanic,Female,Schumer,Vallone,Yes,Approve,Disapprove,Schumer,Hispanic,For my candidate,Support Clinton,No,Schumer,No,No,No,Same,Clinton,Democrat,Some college,Catholic,Under 15K,Liberal,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,1.543,SS/Medicare,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,76.0,3.0,First call,1.0,50-59,Hispanic,Female,Schumer,Vallone,Yes,Approve,Disapprove,Schumer,Hispanic,,Neither,No,Schumer,No,No,No,Same,Clinton,Democrat,,Catholic,50 to 75K,Moderate,18 to 64,Yes,State,Complete,New York City,45 to 59,50 to 59,Democrat,50 to 64,1.543,,About the same,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,76.0,4.0,First call,1.0,,,Male,Schumer,,,,,Schumer,,,,,,,,,,,,,,,,,,State,Not complete,New York City,,,,,1.2,,,,,,
1.0,0.0,G,33.0,76.0,5.0,First call,1.0,60-64,Hispanic,Male,Schumer,Pataki,,,,Schumer,Hispanic,For my candidate,,,Schumer,,,,,,,,,,,18 to 64,,State,Not complete,New York City,60 and over,60 and over,,50 to 64,1.6400000000000001,SS/Medicare,Better,,No,Disapprove,
1.0,0.0,G,33.0,76.0,6.0,First call,1.0,60-64,Hispanic,Female,Schumer,Vallone,Yes,Approve,Disapprove,Schumer,Hispanic,For my candidate,Neither,Yes,Schumer,No,No,No,Same,Clinton,Democrat,HS grad,Catholic,15 to 30K,Liberal,18 to 64,Yes,State,Complete,New York City,60 and over,60 and over,Democrat,50 to 64,1.716,,Better,Favorable,Yes,Disapprove,No
1.0,0.0,G,33.0,76.0,7.0,First call,1.0,65 and over,Hispanic,Male,Schumer,,,,,Schumer,Hispanic,,,,,,,,,,,,,,,65 and over,,State,Not complete,New York City,60 and over,60 and over,,65 and over,1.693,SS/Medicare,,,,,
1.0,0.0,G,33.0,76.0,8.0,First call,1.0,45-49,Hispanic,Female,Schumer,Vallone,Yes,Approve,Disapprove,Schumer,White,For my candidate,Support Clinton,Yes,Schumer,No,No,,Better,Did not vote,Democrat,Some college,Catholic,Under 15K,Liberal,18 to 64,Yes,State,Complete,New York City,45 to 59,40 to 49,Democrat,40 to 49,1.543,Education,Better,Favorable,No,Disapprove,No
1.0,0.0,G,33.0,76.0,9.0,First call,1.0,60-64,Asian,Female,D'Amato,Pataki,,,,D'Amato,Asian,For my candidate,,,D'Amato,,,,,,,,,,,18 to 64,,State,Not complete,New York City,60 and over,60 and over,,50 to 64,1.366,,Better,,,Approve,
