State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Governor Vote,House Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Finanacial Situation,1996 vote,Party ID,Income,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 decimal pl
51.0,55.0,48.0,Third call,60-64,White,Female,Vinich,Cubin,Disapprove,,Neither,No,No,Yes,Same,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,South,60 and over,60 and over,Democrat,50 to 64,1.2770000000000001
51.0,55.0,49.0,Third call,50-59,White,Female,Geringer,Cubin,Approve,Disapprove,Neither,Yes,Yes,No,Same,Dole,Republican,15 to 30K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.091
51.0,55.0,50.0,Third call,30-39,White,Male,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.221
51.0,55.0,51.0,Third call,45-49,White,Female,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,75 to 100K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Democrat,40 to 49,0.875
51.0,55.0,52.0,Third call,65 and over,White,Male,Vinich,Farris,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Clinton,Independent,15 to 30K,Moderate,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.189
51.0,58.0,1.0,First call,40-44,White,Male,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,0.725
51.0,58.0,2.0,First call,45-49,White,Female,Vinich,Farris,Approve,,Neither,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,North,45 to 59,40 to 49,Democrat,40 to 49,0.713
51.0,58.0,3.0,First call,30-39,White,Female,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,North,30 to 44,30 to 39,Democrat,30 to 39,0.713
51.0,58.0,4.0,First call,40-44,White,Male,Geringer,Cubin,Approve,Approve,Neither,No,No,No,Worse,Dole,Something else,50 to 75K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Independent/Other,40 to 49,0.883
51.0,58.0,5.0,First call,60-64,White,Male,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,North,60 and over,60 and over,Democrat,50 to 64,1.019
51.0,58.0,6.0,First call,50-59,White,Female,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,50 to 75K,Conservative,18 to 64,State,North,45 to 59,50 to 59,Democrat,50 to 64,0.713
51.0,58.0,7.0,First call,40-44,White,Male,Vinich,Farris,Approve,Disapprove,Neither,No,Yes,No,Same,Clinton,Democrat,50 to 75K,,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,0.725
51.0,58.0,8.0,First call,40-44,White,Female,Vinich,Farris,Approve,Approve,Neither,No,,,Same,Clinton,Independent,50 to 75K,Conservative,18 to 64,State,North,30 to 44,40 to 49,Independent/Other,40 to 49,0.713
51.0,58.0,9.0,First call,45-49,,Male,Vinich,Cubin,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Dole,Independent,50 to 75K,Moderate,18 to 64,State,North,45 to 59,40 to 49,Independent/Other,40 to 49,0.873
51.0,58.0,10.0,First call,25-29,White,Female,Vinich,Cubin,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,Under 15K,Moderate,18 to 64,State,North,18 to 29,25 to 29,Democrat,25 to 29,0.8560000000000001
51.0,58.0,11.0,First call,25-29,White,Male,Geringer,Cubin,Approve,Disapprove,Neither,No,No,,Same,Clinton,,15 to 30K,Conservative,18 to 64,State,North,18 to 29,25 to 29,,25 to 29,0.8820000000000001
51.0,58.0,12.0,First call,65 and over,White,Female,Vinich,Farris,Approve,,Neither,No,No,No,Same,Clinton,Democrat,Under 15K,Liberal,65 and over,State,North,60 and over,60 and over,Democrat,65 and over,1.003
51.0,58.0,13.0,First call,45-49,White,Female,Geringer,Cubin,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Republican,15 to 30K,Conservative,18 to 64,State,North,45 to 59,40 to 49,Republican,40 to 49,0.868
51.0,58.0,14.0,First call,65 and over,White,,Vinich,,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,,,65 and over,State,North,60 and over,60 and over,Democrat,65 and over,1.1219999999999999
51.0,58.0,15.0,First call,65 and over,White,,Vinich,Farris,Disapprove,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,15 to 30K,Conservative,65 and over,State,North,60 and over,60 and over,Democrat,65 and over,1.019
51.0,58.0,16.0,First call,40-44,White,Male,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,0.725
51.0,58.0,17.0,First call,50-59,White,Male,Vinich,Cubin,Approve,Approve,Neither,Yes,Yes,,Same,Dole,Republican,50 to 75K,Moderate,18 to 64,State,North,45 to 59,50 to 59,Republican,50 to 64,0.873
51.0,58.0,18.0,First call,50-59,Black,Male,Vinich,Farris,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,15 to 30K,Moderate,18 to 64,State,North,45 to 59,50 to 59,Democrat,50 to 64,0.8480000000000001
51.0,58.0,19.0,Second call,40-44,White,Female,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,0.713
51.0,58.0,20.0,Second call,65 and over,White,Female,Geringer,Cubin,Approve,Approve,Neither,No,No,Yes,Same,,Republican,100K or more,Moderate,65 and over,State,North,60 and over,60 and over,Republican,65 and over,1.219
51.0,58.0,21.0,Second call,65 and over,White,Male,Geringer,Cubin,Approve,Approve,Neither,No,No,Yes,Better,Dole,Republican,75 to 100K,Moderate,65 and over,State,North,60 and over,60 and over,Republican,65 and over,1.242
51.0,58.0,22.0,Second call,40-44,White,Female,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,0.713
51.0,58.0,23.0,Second call,30-39,Other,Male,Vinich,Farris,Approve,Approve,Neither,No,No,No,Same,Clinton,Something else,30 to 50K,Liberal,18 to 64,State,North,30 to 44,30 to 39,Independent/Other,30 to 39,0.725
51.0,58.0,24.0,Second call,30-39,,Female,Vinich,Cubin,Approve,Disapprove,Neither,No,No,,Better,Clinton,Democrat,30 to 50K,Conservative,18 to 64,State,North,30 to 44,30 to 39,Democrat,30 to 39,0.8560000000000001
51.0,58.0,25.0,Second call,30-39,White,Male,Geringer,Cubin,Approve,Approve,Neither,No,,Yes,Same,Perot,Republican,15 to 30K,Moderate,18 to 64,State,North,30 to 44,30 to 39,Republican,30 to 39,0.883
51.0,58.0,26.0,Third call,25-29,White,Male,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Better,Did Not Vote,Democrat,30 to 50K,Liberal,18 to 64,State,North,18 to 29,25 to 29,Democrat,25 to 29,0.724
51.0,58.0,27.0,Third call,50-59,White,Male,Geringer,Cubin,Approve,Approve,Neither,Yes,Yes,Yes,Better,,Independent,15 to 30K,Moderate,18 to 64,State,North,45 to 59,50 to 59,Independent/Other,50 to 64,0.883
51.0,58.0,28.0,Third call,18-24,White,Male,Geringer,Cubin,Disapprove,Approve,Neither,No,Yes,,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,North,18 to 29,18 to 24,Republican,18 to 24,0.8820000000000001
51.0,58.0,29.0,Third call,30-39,White,Female,Vinich,Farris,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,North,30 to 44,30 to 39,Democrat,30 to 39,0.713
51.0,58.0,30.0,Third call,40-44,White,Male,Vinich,Farris,Disapprove,Disapprove,Support Clinton,Yes,Yes,Yes,Worse,Perot,Independent,15 to 30K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Independent/Other,40 to 49,0.725
51.0,58.0,31.0,Third call,30-39,White,Male,Other,,Approve,Approve,Neither,No,No,No,Better,Perot,Something else,30 to 50K,Liberal,18 to 64,State,North,30 to 44,30 to 39,Independent/Other,30 to 39,0.939
51.0,58.0,32.0,Third call,40-44,White,Male,Vinich,Farris,,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,0.725
51.0,58.0,33.0,Third call,45-49,White,Female,Vinich,Farris,,,Neither,No,Yes,Yes,Better,Clinton,Democrat,75 to 100K,Liberal,18 to 64,State,North,45 to 59,40 to 49,Democrat,40 to 49,0.713
51.0,58.0,34.0,Third call,50-59,White,Female,Vinich,Cubin,Disapprove,Approve,Neither,No,,,Better,Dole,Republican,100K or more,Conservative,18 to 64,State,North,45 to 59,50 to 59,Republican,50 to 64,0.8560000000000001
51.0,58.0,35.0,Third call,40-44,White,Female,Geringer,Cubin,Disapprove,Disapprove,Neither,,Yes,,Worse,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,0.868
51.0,58.0,36.0,Third call,60-64,White,Female,Vinich,Farris,Disapprove,Approve,Oppose Clinton,,Yes,,Same,Perot,Independent,50 to 75K,Moderate,18 to 64,State,North,60 and over,60 and over,Independent/Other,50 to 64,1.003
51.0,58.0,37.0,Third call,60-64,White,Male,Vinich,Farris,Approve,Disapprove,,No,No,No,Same,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,North,60 and over,60 and over,Democrat,50 to 64,1.019
51.0,58.0,38.0,Third call,25-29,White,Female,Geringer,Cubin,Approve,Approve,Neither,No,Yes,No,Better,Clinton,Republican,30 to 50K,Conservative,18 to 64,State,North,18 to 29,25 to 29,Republican,25 to 29,0.867
51.0,58.0,39.0,Third call,40-44,White,Female,Geringer,Cubin,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Independent/Other,40 to 49,0.868
51.0,58.0,40.0,Third call,45-49,White,Male,Other,Farris,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Clinton,Democrat,30 to 50K,Conservative,18 to 64,State,North,45 to 59,40 to 49,Democrat,40 to 49,0.8380000000000001
51.0,58.0,41.0,Third call,18-24,White,Male,Vinich,,Approve,Approve,Neither,No,Yes,Yes,Same,Did Not Vote,Republican,15 to 30K,Liberal,18 to 64,State,North,18 to 29,18 to 24,Republican,18 to 24,0.81
51.0,58.0,42.0,Third call,40-44,White,Male,Vinich,Other,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Other,Independent,30 to 50K,Moderate,18 to 64,State,North,30 to 44,40 to 49,Independent/Other,40 to 49,0.98
51.0,58.0,43.0,Third call,18-24,White,Female,Vinich,Farris,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Democrat,15 to 30K,Liberal,18 to 64,State,North,18 to 29,18 to 24,Democrat,18 to 24,0.713
51.0,58.0,44.0,Third call,50-59,White,Male,Vinich,Farris,Approve,Disapprove,Oppose Clinton,No,No,No,Worse,Clinton,Democrat,100K or more,Liberal,18 to 64,State,North,45 to 59,50 to 59,Democrat,50 to 64,0.725
51.0,58.0,45.0,Third call,50-59,Black,Male,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,100K or more,,18 to 64,State,North,45 to 59,50 to 59,Democrat,50 to 64,0.8480000000000001
51.0,58.0,46.0,Third call,,Hispanic,Male,Geringer,Cubin,,,,,,,Better,,Democrat,,,,State,North,,,Democrat,,1.031
51.0,58.0,47.0,Third call,50-59,White,Male,Geringer,Cubin,Disapprove,Disapprove,Neither,No,No,,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,North,45 to 59,50 to 59,Republican,50 to 64,0.883
51.0,58.0,48.0,Third call,25-29,Other,Male,Geringer,Cubin,Disapprove,Disapprove,Neither,No,No,,Same,Did Not Vote,Independent,50 to 75K,Conservative,18 to 64,State,North,18 to 29,25 to 29,Independent/Other,25 to 29,0.8820000000000001
51.0,58.0,49.0,Third call,40-44,White,Male,Geringer,Farris,Disapprove,Disapprove,Neither,No,No,No,Same,Other,Independent,50 to 75K,Conservative,18 to 64,State,North,30 to 44,40 to 49,Independent/Other,40 to 49,0.734
51.0,58.0,50.0,Third call,18-24,White,Male,Vinich,Farris,Disapprove,Approve,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,North,18 to 29,18 to 24,Democrat,18 to 24,0.724
51.0,61.0,1.0,First call,40-44,White,Male,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,North,30 to 44,40 to 49,Republican,40 to 49,2.085
51.0,61.0,2.0,First call,45-49,White,Female,Geringer,Cubin,Disapprove,Approve,Support Clinton,No,No,Yes,Same,Perot,Democrat,15 to 30K,Conservative,18 to 64,State,North,45 to 59,40 to 49,Democrat,40 to 49,2.048
51.0,61.0,3.0,First call,30-39,White,Male,Vinich,Cubin,Disapprove,Approve,Neither,,,Yes,Same,Dole,Democrat,75 to 100K,Conservative,18 to 64,State,North,30 to 44,30 to 39,Democrat,30 to 39,2.056
51.0,61.0,4.0,First call,45-49,White,Male,Vinich,Farris,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,30 to 50K,Conservative,18 to 64,State,North,45 to 59,40 to 49,Independent/Other,40 to 49,1.71
51.0,61.0,5.0,First call,50-59,White,Female,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,North,45 to 59,50 to 59,Democrat,50 to 64,1.6789999999999998
51.0,61.0,6.0,First call,50-59,White,Male,Vinich,Farris,Approve,Approve,Support Clinton,No,No,Yes,Better,Clinton,Democrat,15 to 30K,Conservative,18 to 64,State,North,45 to 59,50 to 59,Democrat,50 to 64,1.71
51.0,61.0,7.0,First call,40-44,White,Female,Vinich,Farris,Approve,Approve,Support Clinton,No,Yes,Yes,Same,Clinton,Republican,15 to 30K,Conservative,18 to 64,State,North,30 to 44,40 to 49,Republican,40 to 49,1.6789999999999998
51.0,61.0,8.0,First call,30-39,White,Female,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,50 to 75K,Conservative,18 to 64,State,North,30 to 44,30 to 39,Republican,30 to 39,2.048
51.0,61.0,9.0,First call,50-59,White,Female,Geringer,Cubin,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,75 to 100K,Moderate,18 to 64,State,North,45 to 59,50 to 59,Republican,50 to 64,2.048
51.0,61.0,10.0,First call,50-59,White,Male,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,,Moderate,18 to 64,State,North,45 to 59,50 to 59,Democrat,50 to 64,1.71
51.0,61.0,11.0,First call,40-44,White,Male,Vinich,Farris,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,Under 15K,Conservative,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,1.71
51.0,61.0,12.0,First call,50-59,White,Male,Vinich,Cubin,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Republican,50 to 75K,Conservative,18 to 64,State,North,45 to 59,50 to 59,Republican,50 to 64,2.056
51.0,61.0,13.0,First call,65 and over,Black,Female,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,15 to 30K,Moderate,65 and over,State,North,60 and over,60 and over,Republican,65 and over,3.364
51.0,61.0,14.0,First call,50-59,White,Female,Geringer,Farris,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,North,45 to 59,50 to 59,Independent/Other,50 to 64,1.701
51.0,61.0,15.0,Second call,65 and over,White,Female,Vinich,Farris,Approve,Approve,Neither,No,No,No,Same,Perot,Democrat,Under 15K,Conservative,65 and over,State,North,60 and over,60 and over,Democrat,65 and over,2.36
51.0,61.0,16.0,Second call,25-29,White,Male,Geringer,Cubin,Approve,,Neither,No,No,No,Better,Clinton,Democrat,15 to 30K,Moderate,18 to 64,State,North,18 to 29,25 to 29,Democrat,25 to 29,2.082
51.0,61.0,17.0,Second call,30-39,White,Female,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,No,Worse,Clinton,Democrat,75 to 100K,Liberal,18 to 64,State,North,30 to 44,30 to 39,Democrat,30 to 39,1.6789999999999998
51.0,61.0,18.0,Second call,18-24,White,Male,Vinich,Cubin,Disapprove,Approve,Neither,No,No,Yes,Better,,Democrat,,Liberal,18 to 64,State,North,18 to 29,18 to 24,Democrat,18 to 24,2.054
51.0,61.0,19.0,Second call,30-39,Black,Female,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,North,30 to 44,30 to 39,Democrat,30 to 39,1.963
51.0,61.0,20.0,Second call,30-39,White,Male,Vinich,Farris,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,Under 15K,Liberal,18 to 64,State,North,30 to 44,30 to 39,Democrat,30 to 39,1.71
51.0,61.0,21.0,Second call,30-39,Hispanic,Male,Vinich,Farris,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,North,30 to 44,30 to 39,Democrat,30 to 39,1.9969999999999999
51.0,61.0,22.0,Second call,40-44,White,Male,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Something else,30 to 50K,Conservative,18 to 64,State,North,30 to 44,40 to 49,Independent/Other,40 to 49,2.085
51.0,61.0,23.0,Second call,40-44,Hispanic,Female,Vinich,Farris,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,30 to 50K,Conservative,18 to 64,State,North,30 to 44,40 to 49,Democrat,40 to 49,1.963
51.0,61.0,24.0,Second call,50-59,Black,Female,Vinich,Farris,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,North,45 to 59,50 to 59,Democrat,50 to 64,1.963
51.0,61.0,25.0,Second call,18-24,Other,Female,Vinich,Cubin,Approve,Approve,Neither,No,No,No,Same,Perot,Republican,Under 15K,Moderate,18 to 64,State,North,18 to 29,18 to 24,Republican,18 to 24,2.019
51.0,61.0,26.0,Second call,45-49,White,Male,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Something else,75 to 100K,Moderate,18 to 64,State,North,45 to 59,40 to 49,Independent/Other,40 to 49,1.71
51.0,61.0,27.0,Second call,30-39,Other,Female,Vinich,Cubin,Approve,Disapprove,Neither,No,No,Yes,Same,Did Not Vote,Independent,30 to 50K,Moderate,18 to 64,State,North,30 to 44,30 to 39,Independent/Other,30 to 39,2.021
51.0,61.0,28.0,Second call,40-44,White,Male,Geringer,Cubin,Disapprove,Disapprove,Neither,No,No,Yes,Better,Clinton,Republican,30 to 50K,Conservative,18 to 64,State,North,30 to 44,40 to 49,Republican,40 to 49,2.085
51.0,61.0,29.0,Second call,25-29,Asian,Female,Vinich,Farris,Disapprove,Disapprove,,,,,Same,Other,Independent,15 to 30K,Conservative,18 to 64,State,North,18 to 29,25 to 29,Independent/Other,25 to 29,1.677
51.0,68.0,1.0,First call,30-39,White,Female,Other,Farris,Disapprove,,Neither,No,Yes,,Better,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,South,30 to 44,30 to 39,Democrat,30 to 39,1.4060000000000001
51.0,68.0,2.0,First call,50-59,White,Male,Geringer,Cubin,Approve,Approve,Neither,No,No,Yes,Same,,Democrat,30 to 50K,Liberal,18 to 64,State,South,45 to 59,50 to 59,Democrat,50 to 64,1.653
51.0,68.0,3.0,First call,65 and over,White,Female,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Under 15K,Conservative,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,1.435
51.0,68.0,4.0,First call,60-64,White,Female,Vinich,Farris,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,South,60 and over,60 and over,Democrat,50 to 64,1.435
51.0,68.0,5.0,First call,50-59,White,Male,Vinich,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Perot,Independent,75 to 100K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.593
51.0,68.0,6.0,First call,65 and over,White,Male,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,No,Better,,Democrat,50 to 75K,Moderate,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,1.607
51.0,68.0,7.0,First call,30-39,White,Male,Other,Other,Approve,Approve,Neither,No,No,Yes,Same,Dole,Republican,30 to 50K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,2.128
51.0,68.0,8.0,First call,40-44,Black,Female,Geringer,Cubin,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,1.023
51.0,68.0,9.0,First call,50-59,White,Female,Geringer,Cubin,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Independent,50 to 75K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.474
51.0,68.0,10.0,First call,25-29,White,Female,Geringer,Cubin,Approve,,Neither,No,No,,Same,Perot,Independent,15 to 30K,Liberal,18 to 64,State,South,18 to 29,25 to 29,Independent/Other,25 to 29,1.717
51.0,68.0,11.0,First call,30-39,White,Female,Other,Other,Approve,Approve,Neither,Yes,Yes,No,Same,Clinton,Republican,30 to 50K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.899
51.0,68.0,12.0,First call,30-39,White,Female,Geringer,Cubin,Disapprove,,Neither,,Yes,Yes,Same,Perot,Republican,30 to 50K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.474
51.0,68.0,13.0,First call,50-59,White,Female,Geringer,Cubin,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Better,Dole,Republican,30 to 50K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.474
51.0,68.0,14.0,First call,60-64,White,Female,Vinich,Farris,Disapprove,Approve,Neither,No,Yes,No,Same,Clinton,Republican,30 to 50K,Moderate,18 to 64,State,South,60 and over,60 and over,Republican,50 to 64,1.435
51.0,68.0,15.0,First call,60-64,White,Male,Vinich,Cubin,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Perot,Republican,30 to 50K,Moderate,18 to 64,State,South,60 and over,60 and over,Republican,50 to 64,1.9340000000000002
51.0,68.0,16.0,First call,40-44,White,Female,Geringer,Cubin,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.474
51.0,68.0,17.0,First call,65 and over,White,Male,Geringer,Cubin,Disapprove,,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,15 to 30K,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,2.003
51.0,68.0,18.0,First call,40-44,White,Male,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,1.653
51.0,68.0,19.0,Second call,60-64,White,Female,Vinich,Farris,Approve,Approve,Support Clinton,No,No,,Better,Clinton,Democrat,,Liberal,18 to 64,State,South,60 and over,60 and over,Democrat,50 to 64,1.435
51.0,68.0,20.0,Second call,30-39,White,Female,Geringer,Cubin,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Same,Did Not Vote,Republican,50 to 75K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.474
51.0,68.0,21.0,Second call,50-59,White,Female,Geringer,,Disapprove,,Neither,Yes,Yes,Yes,Better,Perot,Republican,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.373
51.0,68.0,22.0,Second call,50-59,White,Female,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,15 to 30K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.474
51.0,68.0,23.0,Second call,65 and over,White,Male,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,15 to 30K,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,2.003
51.0,68.0,24.0,Second call,45-49,White,Male,Geringer,Cubin,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,15 to 30K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Democrat,40 to 49,1.653
51.0,68.0,25.0,Second call,50-59,White,Female,Geringer,Cubin,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.474
51.0,68.0,26.0,Second call,50-59,White,Male,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.653
51.0,68.0,27.0,Second call,40-44,White,Female,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Something else,15 to 30K,Liberal,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.181
51.0,68.0,28.0,Second call,30-39,White,Female,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,15 to 30K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.474
51.0,68.0,29.0,Second call,40-44,White,Male,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,1.653
51.0,68.0,30.0,Second call,40-44,White,Male,Geringer,Farris,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Did Not Vote,Independent,Under 15K,Liberal,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.373
51.0,68.0,31.0,Second call,50-59,White,Male,Vinich,Farris,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Clinton,Democrat,15 to 30K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Democrat,50 to 64,1.326
51.0,68.0,32.0,Second call,40-44,White,Female,Geringer,Farris,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Independent,50 to 75K,Liberal,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.224
51.0,68.0,33.0,Second call,65 and over,White,Female,Geringer,Cubin,Disapprove,Approve,Oppose Clinton,,Yes,,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.7890000000000001
