V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
1.0,0.0,G,6.0,34.0,16.0,Second call,1.0,45-49,White,Female,Lamm,Schoettler,More,No,Approve,,White,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Democrat,40 to 49,0.975,Education
1.0,0.0,G,6.0,34.0,17.0,Second call,1.0,45-49,White,Male,Campbell,Schoettler,Less,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Yes,Worse,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Democrat,40 to 49,0.868,Taxes
1.0,0.0,G,6.0,34.0,18.0,Second call,1.0,50-59,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,No,No,Yes,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Republican,50 to 64,0.715,Social Security
1.0,0.0,G,6.0,34.0,19.0,Second call,1.0,45-49,White,Female,Campbell,Schoettler,Less,No,Disapprove,Approve,White,Neither,,No,Yes,,Better,Dole,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Democrat,40 to 49,0.918,Taxes
1.0,0.0,G,6.0,34.0,20.0,Second call,1.0,50-59,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,,No,,,,,,,,,,18 to 64,State,Not complete,Denver/Boulder,45 to 59,50 to 59,,50 to 64,1.003,Education
1.0,0.0,G,6.0,34.0,21.0,Second call,1.0,40-44,White,Male,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,Yes,Worse,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,0.9500000000000001,Social Security
1.0,0.0,G,6.0,34.0,22.0,Second call,1.0,65 and over,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,65 and over,State,Complete,Denver/Boulder,60 and over,60 and over,Democrat,65 and over,1.522,Abortion
1.0,0.0,G,6.0,34.0,23.0,Second call,1.0,30-39,White,Female,Lamm,Schoettler,More,No,Approve,Approve,White,Support Clinton,No,No,Yes,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Democrat,30 to 39,1.045,Education
1.0,0.0,G,6.0,34.0,24.0,Second call,1.0,30-39,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Democrat,30 to 39,0.975,Health Care
1.0,0.0,G,6.0,34.0,25.0,Second call,1.0,45-49,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Neither,No,Yes,Yes,No,Better,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Republican,40 to 49,0.736,Taxes
1.0,0.0,G,6.0,34.0,26.0,Second call,1.0,50-59,White,Male,Campbell,Owens,Less,No,Approve,Disapprove,White,,No,,,,,,,Some college,,Liberal,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,,50 to 64,0.766,Health Care
1.0,0.0,G,6.0,34.0,27.0,Second call,1.0,40-44,White,Female,Lamm,Owens,More,No,Disapprove,Disapprove,White,Neither,No,No,No,Yes,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,0.859,Education
1.0,0.0,G,6.0,34.0,28.0,Second call,1.0,45-49,White,Female,Campbell,Owens,Less,No,Approve,Approve,White,Neither,No,Yes,Yes,Yes,Better,Perot,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Republican,40 to 49,0.786,Clin/Lwnsky
1.0,0.0,G,6.0,34.0,29.0,Second call,1.0,65 and over,White,Male,Campbell,Owens,More,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Yes,Worse,Dole,Independent,Some college,50 to 75K,Moderate,65 and over,State,Complete,Denver/Boulder,60 and over,60 and over,Independent/Other,65 and over,1.113,Health Care
1.0,0.0,G,6.0,34.0,30.0,Third call,1.0,30-39,White,Female,Lamm,Owens,More,No,Disapprove,Approve,White,Neither,No,No,Yes,Yes,Better,Did not vote,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Independent/Other,30 to 39,0.804,Health Care
1.0,0.0,G,6.0,34.0,31.0,Third call,1.0,60-64,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,60 and over,60 and over,Republican,50 to 64,1.07,Taxes
1.0,0.0,G,6.0,34.0,32.0,Third call,1.0,40-44,White,Female,Lamm,Schoettler,More,No,Approve,Approve,White,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,0.975,Education
1.0,0.0,G,6.0,34.0,33.0,Third call,1.0,50-59,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Democrat,50 to 64,0.975,Education
1.0,0.0,G,6.0,34.0,34.0,Third call,1.0,25-29,White,Male,Lamm,Schoettler,Less,No,Approve,Approve,White,Neither,No,No,No,No,Better,Other,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Denver/Boulder,18 to 29,25 to 29,Independent/Other,25 to 29,1.017,Abortion
1.0,0.0,G,6.0,34.0,35.0,Third call,1.0,40-44,White,Male,Lamm,Owens,,No,Approve,Disapprove,White,Neither,No,No,No,Yes,Better,,Independent,Postgrad,,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Independent/Other,40 to 49,0.7820000000000001,Education
1.0,0.0,G,6.0,34.0,36.0,Third call,1.0,50-59,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Democrat,50 to 64,0.975,Education
1.0,0.0,G,6.0,34.0,37.0,Third call,1.0,40-44,White,Female,Campbell,Schoettler,,No,Disapprove,Approve,White,Neither,No,,Yes,Yes,Same,Dole,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Independent/Other,40 to 49,0.918,Education
1.0,0.0,G,6.0,34.0,38.0,Third call,1.0,50-59,White,Male,Lamm,Schoettler,More,No,Approve,Disapprove,White,Support Clinton,No,No,No,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Democrat,50 to 64,1.016,Environment
1.0,0.0,G,6.0,34.0,39.0,Third call,1.0,18-24,White,Male,Other,Other,More,No,Disapprove,Disapprove,White,Neither,No,No,No,No,Same,Other,Something else,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Denver/Boulder,18 to 29,18 to 24,Independent/Other,18 to 24,1.451,
1.0,0.0,G,6.0,34.0,40.0,Third call,1.0,40-44,White,Male,Lamm,Schoettler,Less,,Approve,Approve,White,Neither,No,No,No,No,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,0.977,Environment
1.0,0.0,G,6.0,34.0,41.0,Third call,1.0,30-39,White,Male,Campbell,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,Yes,Better,Clinton,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Independent/Other,30 to 39,0.868,
1.0,0.0,G,6.0,34.0,42.0,Third call,1.0,18-24,White,Male,Lamm,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Denver/Boulder,18 to 29,18 to 24,Democrat,18 to 24,0.8150000000000001,Taxes
1.0,0.0,G,6.0,34.0,43.0,Third call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Republican,30 to 39,0.766,Taxes
1.0,0.0,G,6.0,34.0,44.0,Third call,1.0,30-39,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Democrat,Some college,75 to 100K,,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Democrat,30 to 39,0.975,Education
1.0,0.0,G,6.0,34.0,45.0,Third call,1.0,40-44,White,Female,Lamm,Schoettler,More,No,Disapprove,Disapprove,White,Neither,No,No,Yes,No,Better,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,0.975,Education
1.0,0.0,G,6.0,34.0,46.0,Third call,1.0,30-39,White,Male,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Republican,30 to 39,0.715,Taxes
1.0,0.0,G,6.0,34.0,47.0,Third call,1.0,40-44,White,Male,Campbell,Schoettler,Less,No,Approve,Approve,White,Neither,No,No,No,Yes,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Republican,40 to 49,0.868,Education
1.0,0.0,G,6.0,34.0,48.0,Third call,1.0,25-29,White,Female,Campbell,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Republican,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Denver/Boulder,18 to 29,25 to 29,Republican,25 to 29,0.9269999999999999,Education
1.0,0.0,G,6.0,40.0,1.0,First call,1.0,50-59,White,Female,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Yes,Worse,Dole,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Republican,50 to 64,0.963,Abortion
1.0,0.0,G,6.0,40.0,2.0,First call,1.0,30-39,Hispanic,Female,Campbell,Schoettler,Less,Yes,Approve,Approve,Hispanic,,No,,,,,,,,,,18 to 64,State,Not complete,Denver/Boulder,30 to 44,30 to 39,,30 to 39,1.014,Taxes
1.0,0.0,G,6.0,40.0,3.0,First call,1.0,50-59,White,Female,Lamm,Owens,Less,No,,,White,Neither,,Yes,Yes,Yes,Better,Dole,Democrat,College grad,30 to 50K,,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Democrat,50 to 64,1.126,
1.0,0.0,G,6.0,40.0,4.0,First call,1.0,45-49,White,Male,Other,Other,Less,No,Approve,Approve,White,Neither,No,No,Yes,No,Better,Other,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Democrat,40 to 49,1.829,Education
1.0,0.0,G,6.0,40.0,5.0,First call,1.0,40-44,White,Male,Lamm,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,No,No,Yes,Better,Dole,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Independent/Other,40 to 49,1.024,Health Care
1.0,0.0,G,6.0,40.0,6.0,First call,1.0,30-39,White,Female,Campbell,Schoettler,Less,No,Approve,Approve,White,Neither,No,No,No,No,Better,Clinton,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Independent/Other,30 to 39,1.17,Education
1.0,0.0,G,6.0,40.0,7.0,First call,1.0,50-59,White,Male,Campbell,Owens,Less,,Disapprove,Approve,White,Neither,Yes,Yes,Yes,No,Same,Dole,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Independent/Other,50 to 64,1.003,Clin/Lwnsky
1.0,0.0,G,6.0,40.0,8.0,First call,1.0,25-29,Hispanic,Male,Campbell,Owens,Less,Yes,Disapprove,Approve,Other,Oppose Clinton,No,No,Yes,,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,18 to 29,25 to 29,Republican,25 to 29,0.904,
1.0,0.0,G,6.0,40.0,9.0,First call,1.0,25-29,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,State,Complete,Denver/Boulder,18 to 29,25 to 29,Democrat,25 to 29,1.3319999999999999,Abortion
1.0,0.0,G,6.0,40.0,10.0,First call,1.0,50-59,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Yes,Worse,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Republican,50 to 64,1.003,Clin/Lwnsky
1.0,0.0,G,6.0,40.0,11.0,First call,1.0,50-59,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Democrat,50 to 64,1.279,Health Care
1.0,0.0,G,6.0,40.0,12.0,First call,1.0,30-39,Hispanic,Male,Lamm,Schoettler,Less,Yes,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Independent,HS grad,75 to 100K,Liberal,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Independent/Other,30 to 39,1.08,Abortion
1.0,0.0,G,6.0,40.0,13.0,First call,1.0,65 and over,White,Male,Campbell,Owens,Less,,Approve,Approve,White,Oppose Clinton,No,Yes,Yes,,Same,Dole,Republican,HS grad,30 to 50K,Moderate,65 and over,State,Complete,Denver/Boulder,60 and over,60 and over,Republican,65 and over,1.461,
1.0,0.0,G,6.0,40.0,14.0,First call,1.0,50-59,White,Male,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Democrat,50 to 64,1.245,
1.0,0.0,G,6.0,40.0,15.0,First call,1.0,50-59,Hispanic,Male,Campbell,Schoettler,More,Yes,Approve,Disapprove,Hispanic,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Democrat,50 to 64,0.988,Health Care
1.0,0.0,G,6.0,40.0,16.0,Second call,1.0,25-29,White,Male,Campbell,Owens,Less,No,Approve,Disapprove,White,Neither,,No,No,No,Same,Other,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,18 to 29,25 to 29,Independent/Other,25 to 29,0.976,Abortion
1.0,0.0,G,6.0,40.0,17.0,Second call,1.0,45-49,White,Male,Campbell,Schoettler,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Yes,Better,Dole,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Democrat,40 to 49,1.172,Environment
1.0,0.0,G,6.0,40.0,18.0,Second call,1.0,65 and over,White,Female,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,65 and over,State,Complete,Denver/Boulder,60 and over,60 and over,Democrat,65 and over,1.865,
1.0,0.0,G,6.0,40.0,19.0,Second call,1.0,40-44,White,Female,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,1.279,Environment
1.0,0.0,G,6.0,40.0,20.0,Second call,1.0,30-39,,Male,Campbell,Owens,Less,,,Disapprove,,Neither,No,,Yes,No,Same,Perot,Independent,Postgrad,,Conservative,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Independent/Other,30 to 39,0.9380000000000001,Taxes
1.0,0.0,G,6.0,40.0,21.0,Second call,1.0,50-59,White,Male,Campbell,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,Yes,Yes,Worse,Perot,Independent,Postgrad,15 to 30K,Liberal,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Independent/Other,50 to 64,1.138,Education
1.0,0.0,G,6.0,40.0,22.0,Second call,1.0,50-59,Hispanic,Male,Other,Schoettler,Less,Yes,Approve,Disapprove,Black,Neither,No,No,No,Yes,Better,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Independent/Other,50 to 64,0.71,Health Care
1.0,0.0,G,6.0,40.0,23.0,Second call,1.0,40-44,White,Female,Lamm,Schoettler,,No,,Disapprove,White,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,1.279,Education
1.0,0.0,G,6.0,40.0,24.0,Second call,1.0,50-59,White,Female,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Worse,Clinton,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Republican,50 to 64,1.279,Abortion
1.0,0.0,G,6.0,40.0,25.0,Second call,1.0,30-39,White,Male,Other,Other,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,No,Better,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Republican,30 to 39,1.959,Education
1.0,0.0,G,6.0,40.0,26.0,Third call,1.0,65 and over,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,No,No,Yes,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,65 and over,State,Complete,Denver/Boulder,60 and over,60 and over,Independent/Other,65 and over,1.461,Taxes
1.0,0.0,G,6.0,40.0,27.0,Third call,1.0,25-29,White,Female,Campbell,Schoettler,More,No,Approve,Disapprove,White,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Some college,Under 15K,Liberal,18 to 64,State,Complete,Denver/Boulder,18 to 29,25 to 29,Democrat,25 to 29,1.216,Clin/Lwnsky
1.0,0.0,G,6.0,40.0,28.0,Third call,1.0,65 and over,White,,Lamm,Schoettler,Less,No,Approve,,White,Support Clinton,No,No,No,Yes,,Dole,Independent,,30 to 50K,Liberal,65 and over,State,Complete,Denver/Boulder,60 and over,60 and over,Independent/Other,65 and over,1.994,Social Security
1.0,0.0,G,6.0,40.0,29.0,Third call,1.0,40-44,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,1.279,
1.0,0.0,G,6.0,40.0,30.0,Third call,1.0,45-49,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,,No,No,No,No,Same,Clinton,Democrat,Some college,,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Democrat,40 to 49,1.279,
1.0,0.0,G,6.0,40.0,31.0,Third call,1.0,40-44,White,Female,Campbell,,Less,No,Approve,Disapprove,White,,No,No,No,No,Worse,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,1.109,
1.0,0.0,G,6.0,40.0,32.0,Third call,1.0,40-44,White,Female,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,,Same,Dole,Republican,,30 to 50K,Conservative,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Republican,40 to 49,1.029,Education
1.0,0.0,G,6.0,40.0,33.0,Third call,1.0,50-59,White,Male,Campbell,Schoettler,,No,Approve,Approve,White,Neither,No,No,No,No,Same,Clinton,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,50 to 59,Independent/Other,50 to 64,1.138,
1.0,0.0,G,6.0,40.0,34.0,Third call,1.0,65 and over,White,Female,Campbell,Schoettler,More,No,Disapprove,Approve,White,Neither,,No,No,,Same,Dole,Democrat,,15 to 30K,Moderate,65 and over,State,Complete,Denver/Boulder,60 and over,60 and over,Democrat,65 and over,1.756,Health Care
1.0,0.0,G,6.0,40.0,35.0,Third call,1.0,45-49,White,Male,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Better,Clinton,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Independent/Other,40 to 49,1.245,Environment
1.0,0.0,G,6.0,40.0,36.0,Third call,1.0,45-49,White,Female,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,45 to 59,40 to 49,Republican,40 to 49,1.029,Abortion
1.0,0.0,G,6.0,40.0,37.0,Third call,1.0,40-44,White,Female,Lamm,Schoettler,More,No,Approve,Disapprove,White,Support Clinton,No,No,No,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Democrat,40 to 49,1.279,
1.0,0.0,G,6.0,40.0,38.0,Third call,1.0,40-44,White,Female,Campbell,Owens,More,No,Approve,Approve,White,Neither,No,No,No,No,Same,,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Denver/Boulder,30 to 44,40 to 49,Republican,40 to 49,0.963,
1.0,0.0,G,6.0,40.0,39.0,Third call,1.0,30-39,White,Female,Campbell,Owens,Less,No,Approve,Disapprove,White,Neither,Yes,No,Yes,Yes,Same,Perot,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Denver/Boulder,30 to 44,30 to 39,Republican,30 to 39,1.029,
1.0,0.0,G,6.0,46.0,1.0,First call,1.0,60-64,White,Male,Lamm,Schoettler,Less,No,Approve,Disapprove,White,Neither,No,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Plains/Reps,60 and over,60 and over,Democrat,50 to 64,1.843,Social Security
1.0,0.0,G,6.0,46.0,2.0,First call,1.0,50-59,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Independent,HS grad,75 to 100K,Moderate,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Independent/Other,50 to 64,1.5070000000000001,Taxes
1.0,0.0,G,6.0,46.0,3.0,First call,1.0,45-49,White,Male,Campbell,Owens,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Yes,Same,Dole,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Plains/Reps,45 to 59,40 to 49,Independent/Other,40 to 49,1.5070000000000001,Taxes
1.0,0.0,G,6.0,46.0,4.0,First call,1.0,50-59,White,Male,Campbell,Schoettler,Less,No,Approve,Approve,White,Neither,No,No,No,Yes,Better,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Republican,50 to 64,1.403,Education
1.0,0.0,G,6.0,46.0,5.0,First call,1.0,50-59,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Plains/Reps,45 to 59,50 to 59,Republican,50 to 64,1.415,Environment
1.0,0.0,G,6.0,46.0,6.0,First call,1.0,45-49,White,Female,Campbell,Owens,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,,Better,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,Plains/Reps,45 to 59,40 to 49,Republican,40 to 49,1.5150000000000001,Clin/Lwnsky
