State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,I694: Ban Partial Birth,Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,I200: Ban pref treatment,Ideology,Age (65 and over),I692: Allow med mrjna,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Clinton as person,Telephone survey
48.0,68.0,6.0,First call,50-59,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,No,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Democrat,50 to 64,0.455,Education,Unfavorable,Exit poll
48.0,68.0,7.0,Second call,60-64,White,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Worse,Clinton,Something else,Postgrad,30 to 50K,No,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Independent/Other,50 to 64,0.6729999999999999,Social Security,Unfavorable,Exit poll
48.0,68.0,8.0,Second call,65 and over,White,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,Postgrad,50 to 75K,Yes,Conservative,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,65 and over,0.7449999999999999,Clin/Lwnsky,Unfavorable,Exit poll
48.0,68.0,9.0,Second call,65 and over,White,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Same,Clinton,Democrat,No HS,50 to 75K,Yes,Moderate,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,65 and over,0.9189999999999999,,Favorable,Exit poll
48.0,68.0,10.0,Second call,65 and over,White,Male,Murray,Approve,Disapprove,Yes,Support Clinton,No,No,No,Yes,Same,Clinton,Republican,Postgrad,75 to 100K,Yes,Moderate,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,65 and over,0.808,Taxes,Favorable,Exit poll
48.0,68.0,11.0,Second call,50-59,Other,Female,Murray,,,No,Neither,,,,,Same,,Democrat,No HS,15 to 30K,,,18 to 64,No,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Democrat,50 to 64,0.567,,,Exit poll
48.0,68.0,12.0,Second call,45-49,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Worse,Clinton,Democrat,Postgrad,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Democrat,40 to 49,0.42000000000000004,Education,,Exit poll
48.0,68.0,13.0,Second call,60-64,White,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Yes,Conservative,18 to 64,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,50 to 64,0.7449999999999999,,Unfavorable,Exit poll
48.0,68.0,14.0,Second call,65 and over,White,Male,Smith,Disapprove,Disapprove,No,Oppose Clinton,Yes,Yes,Yes,Yes,Worse,Dole,Republican,College grad,30 to 50K,Yes,Moderate,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,65 and over,0.92,Taxes,Unfavorable,Exit poll
48.0,68.0,15.0,Second call,65 and over,White,Female,Smith,Disapprove,Disapprove,No,Neither,Yes,Yes,Yes,Yes,Same,Perot,Independent,Postgrad,30 to 50K,Yes,Moderate,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Independent/Other,65 and over,0.6609999999999999,Taxes,Unfavorable,Exit poll
48.0,68.0,16.0,Second call,65 and over,White,Male,Murray,Disapprove,Disapprove,No,Neither,No,Yes,Yes,Yes,Same,Clinton,Independent,No HS,50 to 75K,Yes,Conservative,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Independent/Other,65 and over,0.998,,Unfavorable,Exit poll
48.0,68.0,17.0,Second call,65 and over,White,Male,Smith,Disapprove,,No,Oppose Clinton,No,Yes,Yes,No,Same,Dole,Republican,College grad,,Yes,Moderate,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,65 and over,0.92,,Unfavorable,Exit poll
48.0,68.0,18.0,Second call,65 and over,White,Female,Smith,Disapprove,Disapprove,No,Neither,No,No,No,Yes,Same,Perot,Republican,College grad,30 to 50K,Yes,Conservative,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,65 and over,0.6609999999999999,Economy/jobs,Unfavorable,Exit poll
48.0,68.0,19.0,Second call,65 and over,White,Female,Smith,Disapprove,Approve,Yes,Oppose Clinton,No,No,Yes,Yes,Same,Dole,Republican,Postgrad,30 to 50K,Yes,Moderate,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,65 and over,0.532,Clin/Lwnsky,Unfavorable,Exit poll
48.0,68.0,20.0,Second call,65 and over,White,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Same,Clinton,Independent,College grad,30 to 50K,No,Moderate,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Independent/Other,65 and over,0.6729999999999999,,,Exit poll
48.0,68.0,21.0,Second call,60-64,White,Female,Smith,Disapprove,Approve,,Neither,,,,Yes,Same,Perot,Republican,College grad,75 to 100K,,Conservative,18 to 64,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,50 to 64,0.482,,Unfavorable,Exit poll
48.0,68.0,22.0,Second call,40-44,Other,Male,Murray,Approve,,Yes,,No,,,,,,,,,Yes,,18 to 64,Yes,State,Not complete,Puget Snd/E Shore,30 to 44,40 to 49,,40 to 49,0.7599999999999999,Clin/Lwnsky,Favorable,Exit poll
48.0,68.0,23.0,Second call,45-49,Other,Female,Murray,Disapprove,Disapprove,No,Neither,No,,Yes,Yes,Worse,Dole,Democrat,HS grad,Under 15K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Democrat,40 to 49,0.42000000000000004,,Unfavorable,Exit poll
48.0,68.0,24.0,Second call,65 and over,Hispanic,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,No,Moderate,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,65 and over,0.507,Education,Favorable,Exit poll
48.0,68.0,25.0,Second call,65 and over,White,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Same,Clinton,Democrat,Postgrad,50 to 75K,,Moderate,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,65 and over,0.7740000000000001,Social Security,Unfavorable,Exit poll
48.0,68.0,26.0,Second call,65 and over,White,Female,Murray,Approve,Approve,No,Neither,No,No,Yes,Yes,Same,Clinton,Democrat,Some college,15 to 30K,No,Moderate,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,65 and over,0.44600000000000006,Environment,Unfavorable,Exit poll
48.0,68.0,27.0,Second call,60-64,White,Male,Murray,Approve,Disapprove,Yes,Neither,No,No,No,Yes,Better,Dole,Republican,Some college,100K or more,Yes,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,50 to 64,0.808,Social Security,Unfavorable,Exit poll
48.0,68.0,28.0,Third call,30-39,Other,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Better,Clinton,Democrat,Some college,75 to 100K,No,Liberal,18 to 64,No,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Democrat,30 to 39,0.636,,Favorable,Exit poll
48.0,68.0,29.0,Third call,60-64,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Yes,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,50 to 64,0.6609999999999999,Clin/Lwnsky,Favorable,Exit poll
48.0,68.0,30.0,Third call,45-49,White,Male,Smith,Disapprove,Approve,Yes,Neither,,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Republican,40 to 49,0.7599999999999999,,Unfavorable,Exit poll
48.0,68.0,31.0,Third call,30-39,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,No,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Democrat,30 to 39,0.42000000000000004,Education,Unfavorable,Exit poll
48.0,68.0,32.0,Third call,45-49,Other,Female,Murray,,Disapprove,No,Neither,No,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Democrat,40 to 49,0.42000000000000004,Education,,Exit poll
48.0,68.0,33.0,Third call,18-24,White,Female,,Approve,Approve,No,Support Clinton,No,No,No,No,Worse,Did not vote,Independent,Some college,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,18 to 29,18 to 24,Independent/Other,18 to 24,0.447,Environment,Favorable,Exit poll
48.0,68.0,34.0,Third call,25-29,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Same,Clinton,Republican,Postgrad,30 to 50K,No,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,18 to 29,25 to 29,Republican,25 to 29,0.702,Education,Unfavorable,Exit poll
48.0,68.0,35.0,Third call,18-24,Other,Female,Murray,Disapprove,Disapprove,No,Neither,Yes,Yes,Yes,No,Better,Clinton,Democrat,HS grad,,No,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,18 to 29,18 to 24,Democrat,18 to 24,0.503,Social Security,Unfavorable,Exit poll
48.0,68.0,36.0,Third call,40-44,White,Male,Smith,Disapprove,Approve,Yes,Oppose Clinton,,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,30 to 50K,No,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,Republican,40 to 49,0.513,,Unfavorable,Exit poll
48.0,68.0,37.0,Third call,40-44,White,Male,Smith,Disapprove,Approve,Yes,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,Some college,75 to 100K,Yes,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,Republican,40 to 49,0.7599999999999999,Taxes,Unfavorable,Exit poll
48.0,68.0,38.0,Third call,50-59,White,Female,Murray,Approve,Approve,No,Support Clinton,No,No,No,No,Worse,Clinton,Democrat,Postgrad,30 to 50K,Yes,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Democrat,50 to 64,0.62,,,Exit poll
48.0,68.0,39.0,Third call,40-44,,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,Democrat,40 to 49,0.5840000000000001,,Favorable,Exit poll
48.0,68.0,40.0,Third call,65 and over,White,Male,Smith,Disapprove,Approve,,Neither,Yes,No,No,Yes,Same,Dole,Republican,Some college,15 to 30K,,Moderate,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,65 and over,0.6729999999999999,Taxes,Unfavorable,Exit poll
48.0,68.0,41.0,Third call,50-59,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Some college,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Democrat,50 to 64,0.42000000000000004,Environment,Favorable,Exit poll
48.0,68.0,42.0,Third call,65 and over,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Same,Clinton,Democrat,Some college,50 to 75K,No,Liberal,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,65 and over,0.44600000000000006,Social Security,Favorable,Exit poll
48.0,68.0,43.0,Third call,25-29,Other,Male,Murray,Approve,Approve,No,Support Clinton,No,No,No,No,Worse,Clinton,Democrat,Postgrad,15 to 30K,Yes,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,18 to 29,25 to 29,Democrat,25 to 29,0.9580000000000001,Environment,Favorable,Exit poll
48.0,68.0,44.0,Third call,65 and over,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,Yes,Same,Clinton,Democrat,HS grad,30 to 50K,Yes,Liberal,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,65 and over,0.9189999999999999,Social Security,Favorable,Exit poll
48.0,68.0,45.0,Third call,25-29,White,Female,Murray,Approve,Disapprove,Yes,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,No,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,18 to 29,25 to 29,Democrat,25 to 29,0.442,Education,Favorable,Exit poll
48.0,68.0,46.0,Third call,65 and over,White,Female,Smith,Disapprove,Disapprove,No,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,HS grad,75 to 100K,Yes,Moderate,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,65 and over,0.6609999999999999,,Unfavorable,Exit poll
48.0,68.0,47.0,Third call,30-39,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,No,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Yes,Conservative,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Republican,30 to 39,0.501,Social Security,Unfavorable,Exit poll
48.0,68.0,48.0,Third call,65 and over,White,Female,Smith,Disapprove,Approve,Yes,,No,,,,,,,,,Yes,,65 and over,Yes,State,Not complete,Puget Snd/E Shore,60 and over,60 and over,,65 and over,0.532,Social Security,Unfavorable,Exit poll
48.0,68.0,49.0,Third call,50-59,White,Female,Smith,Disapprove,Disapprove,No,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Republican,50 to 64,0.62,Taxes,Unfavorable,Exit poll
48.0,72.0,1.0,First call,40-44,White,Female,Smith,Disapprove,Disapprove,Yes,Neither,No,,Yes,Yes,Better,Dole,Republican,Some college,75 to 100K,Yes,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,Republican,40 to 49,1.445,Taxes,Unfavorable,Exit poll
48.0,72.0,2.0,First call,50-59,White,Male,Smith,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,Yes,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Republican,50 to 64,1.857,Taxes,Unfavorable,Exit poll
48.0,72.0,3.0,First call,30-39,White,Female,Smith,Disapprove,Disapprove,Yes,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,No HS,75 to 100K,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Republican,30 to 39,1.445,Taxes,Unfavorable,Exit poll
48.0,72.0,4.0,First call,40-44,Asian,Female,Smith,Disapprove,Disapprove,Yes,Oppose Clinton,,Yes,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,Republican,40 to 49,1.445,Clin/Lwnsky,Unfavorable,Exit poll
48.0,72.0,5.0,First call,50-59,White,Male,Smith,Disapprove,Approve,No,Neither,No,No,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Yes,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Republican,50 to 64,2.3,Taxes,Unfavorable,Exit poll
48.0,72.0,6.0,First call,45-49,White,Female,Murray,Approve,Approve,No,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Yes,Moderate,18 to 64,No,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Democrat,40 to 49,1.787,,Unfavorable,Exit poll
48.0,72.0,7.0,First call,45-49,White,Male,Smith,Disapprove,Approve,Yes,Neither,No,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Republican,40 to 49,2.019,Economy/jobs,Unfavorable,Exit poll
48.0,72.0,8.0,First call,45-49,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,No,No,Yes,Better,Dole,Republican,Some college,30 to 50K,Yes,Conservative,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Republican,40 to 49,1.331,Economy/jobs,Unfavorable,Exit poll
48.0,72.0,9.0,Second call,60-64,White,Male,,Approve,Approve,Yes,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,Some college,,,Moderate,18 to 64,,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,50 to 64,1.8010000000000002,Social Security,Favorable,Exit poll
48.0,72.0,10.0,Second call,65 and over,White,Male,,Approve,Disapprove,No,Support Clinton,No,No,No,No,Same,Perot,,No HS,30 to 50K,No,Liberal,65 and over,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,,65 and over,1.732,Clin/Lwnsky,Favorable,Exit poll
48.0,72.0,11.0,Second call,40-44,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Clinton,Independent,College grad,75 to 100K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,Independent/Other,40 to 49,1.114,,Unfavorable,Exit poll
48.0,72.0,12.0,Second call,25-29,White,Male,,Approve,Approve,Yes,Neither,,No,No,Yes,Better,Dole,Republican,College grad,50 to 75K,Yes,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,18 to 29,25 to 29,Republican,25 to 29,2.155,,Unfavorable,Exit poll
48.0,72.0,13.0,Second call,60-64,White,Male,Smith,Disapprove,,Yes,Neither,No,Yes,Yes,No,Worse,Dole,Republican,College grad,,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Republican,50 to 64,2.146,,Unfavorable,Exit poll
48.0,72.0,14.0,Second call,65 and over,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,,Liberal,65 and over,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Democrat,65 and over,1.472,Economy/jobs,Favorable,Exit poll
48.0,72.0,15.0,Second call,40-44,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Same,Clinton,Democrat,Some college,50 to 75K,No,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,Democrat,40 to 49,1.114,Clin/Lwnsky,Unfavorable,Exit poll
48.0,72.0,16.0,Second call,50-59,White,Male,Smith,Disapprove,Disapprove,Yes,Neither,No,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Republican,50 to 64,2.019,Education,Unfavorable,Exit poll
48.0,72.0,17.0,Second call,60-64,White,,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Same,Clinton,Independent,Some college,30 to 50K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,Independent/Other,50 to 64,1.6549999999999998,Education,Unfavorable,Exit poll
48.0,72.0,18.0,Third call,40-44,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,,Yes,Yes,,,,,75 to 100K,Yes,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,,40 to 49,1.331,,Unfavorable,Exit poll
48.0,72.0,19.0,Third call,40-44,White,Female,Murray,Approve,Disapprove,Yes,Neither,No,No,No,No,Better,Clinton,Democrat,Some college,100K or more,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,40 to 49,Democrat,40 to 49,0.977,Education,Favorable,Exit poll
48.0,72.0,20.0,Third call,30-39,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Clinton,Democrat,Some college,,No,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Democrat,30 to 39,1.114,,Favorable,Exit poll
48.0,72.0,21.0,Third call,30-39,White,Female,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Democrat,30 to 39,1.114,Education,Favorable,Exit poll
48.0,72.0,22.0,Third call,18-24,White,Female,Smith,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,Yes,Yes,Same,Dole,Republican,Some college,Under 15K,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,18 to 29,18 to 24,Republican,18 to 24,1.597,Taxes,Unfavorable,Exit poll
48.0,72.0,23.0,Third call,50-59,White,Male,Smith,Approve,Disapprove,No,Neither,No,No,No,Yes,Same,Dole,Republican,Some college,50 to 75K,Yes,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,50 to 59,Republican,50 to 64,2.121,Social Security,Unfavorable,Exit poll
48.0,72.0,24.0,Third call,45-49,White,Male,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,Yes,Better,Clinton,Democrat,College grad,75 to 100K,No,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Democrat,40 to 49,1.556,Environment,Unfavorable,Exit poll
48.0,72.0,25.0,Third call,45-49,White,Male,Murray,Approve,Disapprove,No,Neither,No,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Democrat,40 to 49,1.556,Economy/jobs,Unfavorable,Exit poll
48.0,72.0,26.0,Third call,45-49,White,Female,Murray,Disapprove,Approve,No,Neither,No,No,Yes,Yes,Better,Other,Independent,College grad,75 to 100K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,45 to 59,40 to 49,Independent/Other,40 to 49,1.114,Economy/jobs,Unfavorable,Exit poll
48.0,72.0,27.0,Third call,30-39,White,Male,Murray,Disapprove,Disapprove,No,Neither,No,No,No,Yes,Better,Clinton,Democrat,HS grad,50 to 75K,No,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Democrat,30 to 39,1.556,Social Security,Favorable,Exit poll
48.0,72.0,28.0,Third call,30-39,White,Female,Murray,Approve,Disapprove,No,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,No,Liberal,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Democrat,30 to 39,1.114,Education,Favorable,Exit poll
48.0,72.0,29.0,Third call,30-39,Other,Male,Smith,Disapprove,Disapprove,Yes,Neither,Yes,Yes,No,Yes,Same,Dole,Something else,Some college,30 to 50K,Yes,Conservative,18 to 64,No,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Independent/Other,30 to 39,2.019,Taxes,Unfavorable,Exit poll
48.0,72.0,30.0,Third call,60-64,White,Female,Smith,Disapprove,Approve,Yes,Neither,No,No,No,No,Better,Clinton,,Some college,100K or more,Yes,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,60 and over,60 and over,,50 to 64,1.417,Clin/Lwnsky,Unfavorable,Exit poll
48.0,72.0,31.0,Third call,30-39,White,Female,Murray,Approve,,Yes,Neither,No,No,No,,Better,Dole,Independent,College grad,100K or more,Yes,Moderate,18 to 64,Yes,State,Complete,Puget Snd/E Shore,30 to 44,30 to 39,Independent/Other,30 to 39,1.447,Economy/jobs,Favorable,Exit poll
