State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,House Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Finanacial Situation,1996 vote,Party ID,Amend A: Bar prop tax,Income,Ideology,Age (65 and over),Daschle: Clin-Lwnsky,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 decimal pl
42.0,69.0,41.0,Third call,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Independent,No,15 to 30K,Moderate,65 and over,Disapprove,State,Complete,West,60 and over,60 and over,Independent/Other,65 and over,1.557
42.0,69.0,42.0,Third call,30-39,White,Female,Daschle,,Thune,,Approve,,,,,Better,Dole,Republican,No,100K or more,Moderate,18 to 64,,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.705
42.0,69.0,43.0,Third call,40-44,White,Male,Schmidt,Janklow,Thune,Disapprove,,Neither,No,Yes,No,Worse,Dole,Republican,Yes,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,0.9840000000000001
42.0,69.0,44.0,Third call,40-44,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,1.194
42.0,69.0,45.0,Third call,45-49,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Dole,Something else,Yes,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Independent/Other,40 to 49,0.9840000000000001
42.0,69.0,46.0,Third call,50-59,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Dole,Democrat,Yes,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,1.003
42.0,69.0,47.0,Third call,50-59,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Republican,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.67
42.0,69.0,48.0,Third call,60-64,White,Female,Schmidt,Janklow,Thune,,Disapprove,,,Yes,Yes,,Other,Independent,No,,Moderate,18 to 64,Disapprove,State,Complete,West,60 and over,60 and over,Independent/Other,50 to 64,1.94
42.0,69.0,49.0,Third call,40-44,Hispanic,Female,Schmidt,Janklow,Thune,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Independent,,30 to 50K,Moderate,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Independent/Other,40 to 49,1.396
42.0,69.0,50.0,Third call,45-49,White,Female,Daschle,Hunhoff,Thune,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Republican,No,,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,1.706
42.0,69.0,51.0,Third call,45-49,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,,,Better,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,1.194
42.0,73.0,1.0,First call,65 and over,White,Male,,Hunhoff,Moser,Approve,Approve,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Yes,Under 15K,Liberal,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.494
42.0,73.0,2.0,First call,40-44,White,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,1.069
42.0,73.0,3.0,First call,60-64,White,Female,Daschle,Hunhoff,Thune,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Liberal,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.6489999999999999
42.0,73.0,4.0,First call,45-49,White,Male,Daschle,Hunhoff,Moser,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Worse,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.636
42.0,73.0,5.0,First call,25-29,White,Female,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,No,No,Better,Clinton,Republican,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Northeast,18 to 29,25 to 29,Republican,25 to 29,1.154
42.0,73.0,6.0,First call,30-39,White,Female,Daschle,Hunhoff,Thune,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.6569999999999999
42.0,73.0,7.0,First call,50-59,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Dole,Democrat,Yes,Under 15K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.88
42.0,73.0,8.0,First call,45-49,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,40 to 49,Republican,40 to 49,0.9500000000000001
42.0,73.0,9.0,First call,40-44,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Worse,Clinton,Republican,Yes,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.778
42.0,73.0,10.0,First call,40-44,White,Male,Daschle,Janklow,Moser,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Republican,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,Northeast,30 to 44,40 to 49,Republican,40 to 49,0.918
42.0,73.0,11.0,First call,65 and over,White,Female,Schmidt,Hunhoff,Moser,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Clinton,Democrat,Yes,15 to 30K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.40800000000000003
42.0,73.0,12.0,First call,65 and over,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Same,Did not vote,Democrat,No,15 to 30K,Liberal,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.9369999999999999
42.0,73.0,13.0,First call,30-39,White,Female,Daschle,Janklow,Moser,Approve,Approve,Support Clinton,No,No,No,Worse,Clinton,Democrat,No,Under 15K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.812
42.0,73.0,14.0,First call,65 and over,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,Neither,No,Yes,Yes,Worse,Perot,Republican,No,Under 15K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,1.061
42.0,73.0,15.0,First call,65 and over,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Same,Did not vote,Democrat,Yes,15 to 30K,Moderate,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.533
42.0,73.0,16.0,First call,50-59,White,Female,Daschle,Janklow,Thune,Approve,Approve,Oppose Clinton,No,Yes,Yes,Same,Clinton,Democrat,Yes,Under 15K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.778
42.0,73.0,17.0,First call,60-64,White,Male,Daschle,Hunhoff,Thune,Approve,Disapprove,Neither,No,Yes,No,Better,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.734
42.0,73.0,18.0,First call,65 and over,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Clinton,Democrat,Yes,15 to 30K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.518
42.0,73.0,19.0,First call,65 and over,White,Male,Daschle,Janklow,Thune,Approve,Approve,Oppose Clinton,No,Yes,Yes,Same,Clinton,Democrat,Yes,Under 15K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.8720000000000001
42.0,73.0,20.0,Second call,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,No,No,No,Worse,Perot,Independent,Yes,Under 15K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Independent/Other,65 and over,0.778
42.0,73.0,21.0,Second call,65 and over,White,Female,Daschle,Janklow,Other,Disapprove,Disapprove,,,,,,,Democrat,Yes,,,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.741
42.0,73.0,22.0,Second call,65 and over,White,Female,,,,Approve,Disapprove,Neither,No,No,Yes,Same,Perot,Independent,Yes,Under 15K,Liberal,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Independent/Other,65 and over,0.6289999999999999
42.0,73.0,23.0,Second call,65 and over,White,Female,Daschle,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Yes,30 to 50K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.771
42.0,73.0,24.0,Second call,60-64,White,Female,Daschle,Janklow,Moser,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Independent,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Independent/Other,50 to 64,0.805
42.0,73.0,25.0,Second call,65 and over,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,No,Under 15K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.9369999999999999
42.0,73.0,26.0,Second call,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,Under 15K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.943
42.0,73.0,27.0,Second call,40-44,White,Female,Daschle,Hunhoff,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,40 to 49,Democrat,40 to 49,0.6569999999999999
42.0,73.0,28.0,Second call,25-29,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,No,30 to 50K,Liberal,18 to 64,Approve,State,Complete,Northeast,18 to 29,25 to 29,Democrat,25 to 29,1.154
42.0,73.0,29.0,Second call,65 and over,White,Female,Daschle,Janklow,Thune,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Republican,No,Under 15K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.9369999999999999
42.0,73.0,30.0,Second call,65 and over,White,Male,Daschle,Janklow,Moser,,Disapprove,Support Clinton,No,No,No,,Clinton,Democrat,Yes,Under 15K,,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.748
42.0,73.0,31.0,Third call,45-49,White,Male,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,Yes,Under 15K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.756
42.0,73.0,32.0,Third call,45-49,White,Female,Daschle,Janklow,Moser,Approve,Approve,Neither,No,Yes,No,Same,Clinton,Democrat,Yes,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.6669999999999999
42.0,73.0,33.0,Third call,30-39,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,No,50 to 75K,Liberal,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.9440000000000001
42.0,73.0,34.0,Third call,65 and over,White,Female,Schmidt,Janklow,Thune,Disapprove,Disapprove,Neither,,,,Same,Dole,Republican,No,Under 15K,Conservative,65 and over,Disapprove,State,Complete,Northeast,60 and over,60 and over,Republican,65 and over,0.835
42.0,73.0,35.0,Third call,65 and over,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,No,Under 15K,Moderate,65 and over,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,65 and over,0.9369999999999999
42.0,73.0,36.0,Third call,30-39,White,Female,Daschle,Hunhoff,Thune,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.6569999999999999
42.0,73.0,37.0,Third call,45-49,White,Female,Daschle,Janklow,Moser,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.812
42.0,73.0,38.0,Third call,30-39,White,Female,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.9440000000000001
42.0,73.0,39.0,Third call,60-64,White,Female,Daschle,Hunhoff,Thune,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.6489999999999999
42.0,73.0,40.0,Third call,60-64,White,Female,Daschle,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,No,No,Same,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,60 and over,60 and over,Democrat,50 to 64,0.9369999999999999
42.0,73.0,41.0,Third call,30-39,White,Male,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,No,Better,Dole,Republican,No,50 to 75K,Conservative,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,1.069
42.0,73.0,42.0,Third call,50-59,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,0.562
42.0,73.0,43.0,Third call,50-59,White,Female,Daschle,Hunhoff,Moser,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Other,Independent,Yes,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.461
42.0,73.0,44.0,Third call,45-49,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.562
42.0,73.0,45.0,Third call,18-24,White,Male,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,18 to 29,18 to 24,Republican,18 to 24,1.164
42.0,73.0,46.0,Third call,30-39,Other,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Democrat,30 to 39,0.636
42.0,73.0,47.0,Third call,40-44,White,Female,Daschle,Janklow,Moser,Approve,Approve,,,,,,,,No,,,18 to 64,Approve,State,Not complete,Northeast,30 to 44,40 to 49,,40 to 49,0.812
42.0,73.0,48.0,Third call,30-39,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Clinton,Independent,No,30 to 50K,Conservative,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,1.069
42.0,73.0,49.0,Third call,45-49,White,Male,Schmidt,Janklow,Moser,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Same,Dole,Independent,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.819
42.0,73.0,50.0,Third call,50-59,White,Male,Daschle,Other,Other,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Democrat,50 to 64,1.657
42.0,73.0,51.0,Third call,45-49,White,Male,Daschle,Hunhoff,Thune,Approve,Approve,Support Clinton,No,No,Yes,Same,Clinton,Democrat,Yes,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,40 to 49,Democrat,40 to 49,0.608
42.0,73.0,52.0,Third call,30-39,White,Female,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Worse,Perot,Something else,No,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.9440000000000001
42.0,73.0,53.0,Third call,30-39,White,Male,Daschle,Janklow,Moser,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,No,50 to 75K,Liberal,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.918
42.0,73.0,54.0,Third call,25-29,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,Northeast,18 to 29,25 to 29,Independent/Other,25 to 29,1.154
42.0,73.0,55.0,Third call,30-39,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Approve,State,Complete,Northeast,30 to 44,30 to 39,Republican,30 to 39,0.6569999999999999
42.0,73.0,56.0,Third call,65 and over,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,,,,,,,,Yes,,,65 and over,Approve,State,Not complete,Northeast,60 and over,60 and over,,65 and over,0.771
42.0,73.0,57.0,Third call,50-59,White,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Same,Clinton,Independent,Yes,,Moderate,18 to 64,Approve,State,Complete,Northeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.88
