V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
1.0,0.0,G,10.0,100.0,39.0,Third call,1.0,50-59,White,Female,Crist,Bush,No,Disapprove,,White,,,,,,,Same,,Republican,,75 to 100K,Moderate,18 to 64,National,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.319,,
1.0,0.0,G,10.0,100.0,40.0,Third call,1.0,65 and over,,Male,Crist,Bush,,Disapprove,,,,,,,,,Better,,Independent,,100K or more,Conservative,65 and over,National,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.182,,
1.0,0.0,G,10.0,100.0,41.0,Third call,1.0,60-64,White,Female,Graham,Bush,,Disapprove,,White,,,,,,,,,,,,,18 to 64,National,Not complete,South,60 and over,60 and over,,50 to 64,1.23,,
1.0,0.0,G,10.0,100.0,42.0,Third call,1.0,25-29,White,Female,Graham,Bush,No,Disapprove,,White,,,,,,,Better,,Republican,,50 to 75K,Moderate,18 to 64,National,Complete,South,18 to 29,25 to 29,Republican,25 to 29,2.551,,
1.0,0.0,G,10.0,108.0,1.0,First call,1.0,30-39,White,Male,Crist,Bush,No,Disapprove,Approve,White,Support,Oppose Clinton,No,Yes,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,1.829,My view of govt.,Unfavorable
1.0,0.0,G,10.0,108.0,2.0,First call,1.0,60-64,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Support,Oppose Clinton,Yes,Yes,Yes,,Worse,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,North,60 and over,60 and over,Republican,50 to 64,1.9180000000000001,,Unfavorable
1.0,0.0,G,10.0,108.0,3.0,First call,1.0,45-49,White,Female,Graham,Bush,No,Disapprove,Approve,White,Support,Oppose Clinton,No,Yes,Yes,,Worse,Dole,Republican,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,North,45 to 59,40 to 49,Republican,40 to 49,2.009,My party,Unfavorable
1.0,0.0,G,10.0,108.0,4.0,First call,1.0,50-59,Black,Female,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Neither,Yes,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,North,45 to 59,50 to 59,Democrat,50 to 64,1.289,Cares about me,Favorable
1.0,0.0,G,10.0,108.0,5.0,First call,1.0,50-59,White,Female,Graham,Bush,No,Disapprove,,White,Support,Oppose Clinton,No,,Yes,,Same,,Republican,College grad,,Moderate,18 to 64,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,2.009,Bring change,Unfavorable
1.0,0.0,G,10.0,108.0,6.0,First call,1.0,60-64,White,,Crist,Bush,No,Disapprove,Approve,White,Support,,Yes,,,,,,,,,,18 to 64,State,Not complete,North,60 and over,60 and over,,50 to 64,1.867,,Unfavorable
1.0,0.0,G,10.0,108.0,7.0,First call,1.0,50-59,White,Male,Graham,Bush,No,Disapprove,Disapprove,White,Support,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,2.064,My view of govt.,Unfavorable
1.0,0.0,G,10.0,108.0,8.0,First call,1.0,50-59,Black,Female,Graham,MacKay,No,Approve,Approve,Black,Oppose,,No,,,,,,,,,,18 to 64,State,Not complete,North,45 to 59,50 to 59,,50 to 64,1.289,Bring change,Favorable
1.0,0.0,G,10.0,108.0,9.0,First call,1.0,50-59,White,Female,Graham,MacKay,No,Disapprove,Disapprove,White,Oppose,Neither,No,No,Yes,Yes,Same,Dole,Republican,College grad,,Conservative,18 to 64,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,1.65,,Unfavorable
1.0,0.0,G,10.0,108.0,10.0,First call,1.0,65 and over,Black,Male,Graham,MacKay,,,Approve,Black,,,,,,,,,,,,,65 and over,State,Not complete,North,60 and over,60 and over,,65 and over,1.391,Honest/Trust,
1.0,0.0,G,10.0,108.0,11.0,First call,1.0,45-49,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,No,Same,Clinton,Independent,Some college,15 to 30K,Liberal,18 to 64,State,Complete,North,45 to 59,40 to 49,Independent/Other,40 to 49,1.696,,Favorable
1.0,0.0,G,10.0,108.0,12.0,First call,1.0,50-59,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Support,,Yes,,,,,,,,,,18 to 64,State,Not complete,North,45 to 59,50 to 59,,50 to 64,1.829,My view of govt.,Unfavorable
1.0,0.0,G,10.0,108.0,13.0,First call,1.0,40-44,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Support,,No,,,,,,,,,,18 to 64,State,Not complete,North,30 to 44,40 to 49,,40 to 49,1.829,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,108.0,14.0,First call,1.0,50-59,White,Female,Graham,Bush,No,Disapprove,Approve,White,Support,Neither,No,No,Yes,Yes,Same,Dole,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,North,45 to 59,50 to 59,Democrat,50 to 64,2.009,My view of govt.,Unfavorable
1.0,0.0,G,10.0,108.0,15.0,Second call,1.0,45-49,White,Female,,Bush,No,Disapprove,,White,Support,Neither,No,No,No,Yes,Better,Perot,Independent,Some college,100K or more,Conservative,18 to 64,State,Complete,North,45 to 59,40 to 49,Independent/Other,40 to 49,1.916,Bring change,Unfavorable
1.0,0.0,G,10.0,108.0,16.0,Second call,1.0,30-39,White,Male,Crist,Bush,No,Approve,Disapprove,White,Support,Neither,No,No,No,Yes,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,1.829,Get things done,Unfavorable
1.0,0.0,G,10.0,108.0,17.0,Second call,1.0,60-64,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,North,60 and over,60 and over,Democrat,50 to 64,1.7309999999999999,Experience,Unfavorable
1.0,0.0,G,10.0,108.0,18.0,Second call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,65 and over,State,Complete,North,60 and over,60 and over,Democrat,65 and over,1.783,Experience,Favorable
1.0,0.0,G,10.0,108.0,19.0,Second call,1.0,65 and over,Other,Female,Graham,MacKay,,Approve,Disapprove,Other,Oppose,Support Clinton,No,No,No,No,Same,Clinton,Independent,College grad,50 to 75K,Moderate,65 and over,State,Complete,North,60 and over,60 and over,Independent/Other,65 and over,1.7309999999999999,Experience,Favorable
1.0,0.0,G,10.0,108.0,20.0,Third call,1.0,45-49,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,North,45 to 59,40 to 49,Democrat,40 to 49,1.65,My view of govt.,Favorable
1.0,0.0,G,10.0,108.0,21.0,Third call,1.0,30-39,Black,Female,Graham,MacKay,No,Approve,Approve,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,North,30 to 44,30 to 39,Democrat,30 to 39,1.289,My party,Favorable
1.0,0.0,G,10.0,108.0,22.0,Third call,1.0,40-44,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,North,30 to 44,40 to 49,Democrat,40 to 49,1.65,Experience,Favorable
1.0,0.0,G,10.0,108.0,23.0,Third call,1.0,45-49,White,Female,Crist,Bush,No,Disapprove,Disapprove,White,Oppose,Neither,No,No,No,Yes,Same,Dole,Democrat,College grad,,Conservative,18 to 64,State,Complete,North,45 to 59,40 to 49,Democrat,40 to 49,1.778,My view of govt.,Unfavorable
1.0,0.0,G,10.0,108.0,24.0,Third call,1.0,50-59,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Support,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,North,45 to 59,50 to 59,Democrat,50 to 64,1.829,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,108.0,25.0,Third call,1.0,50-59,White,Female,Graham,Bush,No,Disapprove,Disapprove,White,Oppose,Neither,No,Yes,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,2.009,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,108.0,26.0,Third call,1.0,50-59,Black,Male,Graham,MacKay,No,Approve,Disapprove,Black,Oppose,Support Clinton,No,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,North,45 to 59,50 to 59,Democrat,50 to 64,1.3239999999999998,Honest/Trust,Favorable
1.0,0.0,G,10.0,108.0,27.0,Third call,1.0,45-49,Black,Female,Graham,MacKay,No,Approve,Approve,Black,,Neither,,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,,18 to 64,State,Complete,North,45 to 59,40 to 49,Democrat,40 to 49,1.289,Experience,Favorable
1.0,0.0,G,10.0,113.0,1.0,First call,1.0,65 and over,White,Female,Crist,Bush,No,Disapprove,Approve,White,Support,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.176,,Unfavorable
1.0,0.0,G,10.0,113.0,2.0,First call,1.0,65 and over,White,Female,Crist,Bush,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,No,Same,Clinton,Republican,College grad,100K or more,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.176,Bring change,Unfavorable
1.0,0.0,G,10.0,113.0,3.0,First call,1.0,65 and over,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Support,Oppose Clinton,No,Yes,Yes,,Same,Dole,Republican,Postgrad,75 to 100K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.278,My party,Unfavorable
1.0,0.0,G,10.0,113.0,4.0,First call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.608,Experience,Favorable
1.0,0.0,G,10.0,113.0,5.0,First call,1.0,50-59,White,Female,Graham,Bush,No,Approve,Disapprove,White,Support,Neither,No,No,No,Yes,Worse,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.609,My view of govt.,Unfavorable
1.0,0.0,G,10.0,113.0,6.0,First call,1.0,60-64,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,South,60 and over,60 and over,Democrat,50 to 64,1.477,My view of govt.,Favorable
1.0,0.0,G,10.0,113.0,7.0,First call,1.0,65 and over,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.477,Cares about me,Favorable
1.0,0.0,G,10.0,113.0,8.0,First call,1.0,50-59,White,Female,Crist,Bush,No,,Approve,White,Oppose,Neither,No,No,No,Yes,Same,Perot,Republican,,15 to 30K,Moderate,18 to 64,State,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.424,Cares about me,Favorable
1.0,0.0,G,10.0,113.0,9.0,First call,1.0,65 and over,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Oppose,Oppose Clinton,No,Yes,Yes,No,Better,Did not vote,Republican,Postgrad,75 to 100K,Conservative,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.278,My party,Unfavorable
1.0,0.0,G,10.0,113.0,10.0,First call,1.0,65 and over,White,Female,Graham,Bush,No,Disapprove,Disapprove,White,Oppose,Oppose Clinton,No,,Yes,,Better,Dole,Republican,College grad,100K or more,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.328,Get things done,Unfavorable
1.0,0.0,G,10.0,113.0,11.0,First call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Same,Clinton,Democrat,,,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.608,My view of govt.,
1.0,0.0,G,10.0,113.0,12.0,First call,1.0,60-64,White,Male,Graham,MacKay,No,Approve,,White,,Support Clinton,No,No,No,,Same,Clinton,Independent,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,South,60 and over,60 and over,Independent/Other,50 to 64,1.608,,
1.0,0.0,G,10.0,113.0,13.0,First call,1.0,50-59,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Support,Oppose Clinton,No,Yes,Yes,No,Same,Perot,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.547,My view of govt.,Unfavorable
1.0,0.0,G,10.0,113.0,14.0,Second call,1.0,65 and over,White,Male,Crist,Bush,No,Disapprove,,White,Support,Neither,No,No,No,Yes,Same,Clinton,Independent,College grad,,Conservative,65 and over,State,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.278,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,113.0,15.0,Second call,1.0,65 and over,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Oppose,Oppose Clinton,No,No,No,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.278,Get things done,Unfavorable
1.0,0.0,G,10.0,113.0,16.0,Second call,1.0,50-59,White,Female,Crist,Bush,No,Disapprove,Approve,White,Support,Neither,No,Yes,Yes,,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.424,,Unfavorable
1.0,0.0,G,10.0,113.0,17.0,Second call,1.0,65 and over,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.477,,Favorable
1.0,0.0,G,10.0,113.0,18.0,Second call,1.0,65 and over,White,Female,Crist,MacKay,No,Approve,Disapprove,White,Oppose,Support Clinton,No,No,No,Yes,Worse,Clinton,Democrat,Some college,75 to 100K,Liberal,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.308,My party,Favorable
1.0,0.0,G,10.0,113.0,19.0,Second call,1.0,65 and over,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.477,Experience,Unfavorable
1.0,0.0,G,10.0,113.0,20.0,Second call,1.0,65 and over,White,Male,Crist,Bush,No,Disapprove,Approve,White,Oppose,Oppose Clinton,Yes,Yes,Yes,No,Same,Dole,Republican,HS grad,75 to 100K,Conservative,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.278,Honest/Trust,
1.0,0.0,G,10.0,113.0,21.0,Second call,1.0,60-64,White,Female,Crist,Bush,No,Disapprove,Approve,White,Oppose,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,South,60 and over,60 and over,Republican,50 to 64,1.176,Get things done,Unfavorable
1.0,0.0,G,10.0,113.0,22.0,Second call,1.0,65 and over,White,Female,Graham,MacKay,No,Approve,Approve,White,Oppose,Support Clinton,No,No,No,No,Better,Did not vote,Independent,HS grad,Under 15K,Liberal,65 and over,State,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.477,Cares about me,Favorable
1.0,0.0,G,10.0,113.0,23.0,Second call,1.0,65 and over,White,Female,Graham,MacKay,No,Approve,Approve,White,Oppose,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Some college,50 to 75K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.477,My party,Favorable
1.0,0.0,G,10.0,113.0,24.0,Second call,1.0,60-64,White,Male,Graham,Bush,No,Disapprove,Approve,White,Support,Neither,No,No,Yes,Yes,Worse,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,South,60 and over,60 and over,Republican,50 to 64,1.443,Get things done,Unfavorable
1.0,0.0,G,10.0,113.0,25.0,Second call,1.0,65 and over,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Same,Perot,Independent,,,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.477,Cares about me,Unfavorable
1.0,0.0,G,10.0,113.0,26.0,Third call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Support Clinton,No,No,No,Yes,Better,Clinton,Republican,Some college,100K or more,Liberal,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.608,My party,Favorable
1.0,0.0,G,10.0,113.0,27.0,Third call,1.0,65 and over,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,No,Same,Clinton,Democrat,College grad,75 to 100K,Liberal,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.477,My view of govt.,Favorable
1.0,0.0,G,10.0,113.0,28.0,Third call,1.0,65 and over,White,Male,Graham,Bush,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Same,Dole,Republican,College grad,75 to 100K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.443,My view of govt.,Unfavorable
1.0,0.0,G,10.0,113.0,29.0,Third call,1.0,65 and over,White,Male,Crist,Bush,No,Disapprove,Approve,White,Oppose,Oppose Clinton,No,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.278,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,113.0,30.0,Third call,1.0,65 and over,White,Female,Crist,Bush,No,Disapprove,Approve,White,Oppose,Neither,No,No,Yes,Yes,Better,Dole,Republican,Postgrad,30 to 50K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Republican,65 and over,1.176,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,113.0,31.0,Third call,1.0,65 and over,White,Female,Crist,Bush,,Disapprove,Disapprove,White,Oppose,Oppose Clinton,No,Yes,Yes,Yes,Same,Dole,Independent,Some college,50 to 75K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.176,,Unfavorable
1.0,0.0,G,10.0,113.0,32.0,Third call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Support Clinton,,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.608,,Favorable
1.0,0.0,G,10.0,113.0,33.0,Third call,1.0,50-59,White,Female,Graham,MacKay,No,Approve,Approve,White,Oppose,Support Clinton,No,No,No,Yes,Better,Clinton,Independent,Postgrad,100K or more,Conservative,18 to 64,State,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.791,My party,Favorable
1.0,0.0,G,10.0,113.0,34.0,Third call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Same,Clinton,Independent,Some college,30 to 50K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.608,,Favorable
1.0,0.0,G,10.0,113.0,35.0,Third call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Support Clinton,No,No,No,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.608,Honest/Trust,Favorable
1.0,0.0,G,10.0,113.0,36.0,Third call,1.0,50-59,White,Male,Crist,Bush,No,Disapprove,Disapprove,White,Support,Neither,Yes,Yes,Yes,Yes,Better,Did not vote,Republican,Some college,15 to 30K,Conservative,18 to 64,State,Complete,South,45 to 59,50 to 59,Republican,50 to 64,1.547,Bring change,Unfavorable
1.0,0.0,G,10.0,113.0,37.0,Third call,1.0,60-64,White,Female,Crist,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,No,Yes,Same,Perot,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Complete,South,60 and over,60 and over,Independent/Other,50 to 64,1.308,Get things done,Unfavorable
1.0,0.0,G,10.0,113.0,38.0,Third call,1.0,30-39,White,Female,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,Yes,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,1.791,My view of govt.,Unfavorable
1.0,0.0,G,10.0,113.0,39.0,Third call,1.0,40-44,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Support Clinton,No,No,No,No,Worse,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,1.947,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,113.0,40.0,Third call,1.0,65 and over,White,Male,Graham,MacKay,No,Approve,Disapprove,White,Oppose,Neither,No,No,Yes,Yes,Worse,Clinton,Democrat,College grad,100K or more,Liberal,65 and over,State,Complete,South,60 and over,60 and over,Democrat,65 and over,1.608,Experience,Unfavorable
1.0,0.0,G,10.0,113.0,41.0,Third call,1.0,50-59,White,Male,Crist,Bush,No,Disapprove,Approve,White,Oppose,Neither,No,Yes,Yes,Yes,Same,Dole,Independent,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.547,Honest/Trust,Unfavorable
1.0,0.0,G,10.0,114.0,1.0,First call,1.0,65 and over,White,Female,Crist,Bush,No,Approve,Approve,White,Oppose,Neither,Yes,No,No,Yes,Better,Dole,Republican,No HS,,Moderate,65 and over,State,Complete,North,60 and over,60 and over,Republican,65 and over,0.601,Cares about me,Unfavorable
