State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,Ashcroft good Pres?,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),Senate importance,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Clinton as person
26.0,70.0,26.0,Third call,30-39,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,Issues,State,Complete,St. Louis suburbs,30 to 44,30 to 39,Democrat,30 to 39,4.993,Unfavorable
26.0,70.0,27.0,Third call,50-59,White,Male,Bond,,Disapprove,Oppose Clinton,No,No,Yes,No,No,Same,Perot,Independent,Postgrad,100K or more,Moderate,18 to 64,,State,Complete,St. Louis suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,5.0,Unfavorable
26.0,70.0,28.0,Third call,50-59,Black,Female,Bond,Approve,Disapprove,Support Clinton,No,Yes,No,No,No,Better,Clinton,Democrat,HS grad,,Liberal,18 to 64,Issues,State,Complete,St. Louis suburbs,45 to 59,50 to 59,Democrat,50 to 64,3.018,Favorable
26.0,70.0,29.0,Third call,50-59,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,Issues,State,Complete,St. Louis suburbs,45 to 59,50 to 59,Democrat,50 to 64,4.993,Favorable
26.0,70.0,30.0,Third call,45-49,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,Issues,State,Complete,St. Louis suburbs,45 to 59,40 to 49,Republican,40 to 49,5.0,Unfavorable
26.0,70.0,31.0,Third call,50-59,White,Male,Nixon,Approve,Approve,,No,No,,,,,,,,,,18 to 64,Issues,State,Not complete,St. Louis suburbs,45 to 59,50 to 59,,50 to 64,4.993,Unfavorable
26.0,70.0,32.0,Third call,40-44,White,Male,Nixon,Approve,Disapprove,Neither,No,Yes,No,Yes,Yes,Better,Perot,Democrat,HS grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,St. Louis suburbs,30 to 44,40 to 49,Democrat,40 to 49,4.993,Unfavorable
26.0,70.0,33.0,Third call,50-59,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,Moral Values,State,Complete,St. Louis suburbs,45 to 59,50 to 59,Republican,50 to 64,5.0,Unfavorable
26.0,78.0,1.0,First call,25-29,White,Female,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,Yes,Better,Dole,Independent,College grad,15 to 30K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,18 to 29,25 to 29,Independent/Other,25 to 29,0.8920000000000001,Unfavorable
26.0,78.0,2.0,First call,40-44,White,Female,Bond,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Yes,Same,Dole,Independent,College grad,50 to 75K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.808,Unfavorable
26.0,78.0,3.0,First call,50-59,White,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.921,Favorable
26.0,78.0,4.0,First call,45-49,White,Female,Bond,Disapprove,Disapprove,Neither,No,No,Yes,Yes,Yes,Worse,Clinton,Independent,Postgrad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.808,Unfavorable
26.0,78.0,5.0,First call,50-59,White,Male,Bond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.901,Unfavorable
26.0,78.0,6.0,First call,40-44,White,Female,Bond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,40 to 49,Republican,40 to 49,0.808,Unfavorable
26.0,78.0,7.0,First call,25-29,White,Female,Bond,Approve,Approve,Neither,No,No,No,No,No,Same,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,18 to 29,25 to 29,Republican,25 to 29,0.8740000000000001,Unfavorable
26.0,78.0,8.0,First call,60-64,White,Male,Bond,Disapprove,Approve,Neither,No,Yes,No,Yes,No,Same,Dole,Independent,College grad,50 to 75K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,60 and over,60 and over,Independent/Other,50 to 64,1.17,Unfavorable
26.0,78.0,9.0,First call,50-59,White,Female,Bond,Disapprove,Approve,Neither,No,No,Yes,Yes,No,Same,Perot,Republican,Postgrad,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.808,Unfavorable
26.0,78.0,10.0,First call,50-59,Hispanic,Male,Bond,Approve,Disapprove,Support Clinton,No,Yes,No,No,Yes,Better,Clinton,Democrat,Some college,Under 15K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.703,Favorable
26.0,78.0,11.0,First call,45-49,White,Female,Bond,Approve,Disapprove,Neither,No,No,No,No,Yes,Same,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Republican,40 to 49,0.808,Unfavorable
26.0,78.0,12.0,First call,65 and over,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Conservative,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Democrat,65 and over,1.196,Favorable
26.0,78.0,13.0,First call,60-64,Asian,Male,Bond,Disapprove,Disapprove,Neither,No,,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Republican,50 to 64,1.17,Unfavorable
26.0,78.0,14.0,First call,40-44,White,Male,Nixon,Approve,Disapprove,Neither,No,No,Yes,Yes,Yes,Same,Perot,Democrat,College grad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.921,Unfavorable
26.0,78.0,15.0,First call,50-59,Asian,Female,Bond,Disapprove,Approve,,No,No,,,,,,,,,,18 to 64,Moral Values,State,Not complete,North/Southeast,45 to 59,50 to 59,,50 to 64,0.808,Unfavorable
26.0,78.0,16.0,Second call,65 and over,White,Male,Nixon,Approve,Approve,Neither,Yes,No,No,No,No,Better,Clinton,Democrat,No HS,,Moderate,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Democrat,65 and over,1.196,Favorable
26.0,78.0,17.0,Second call,60-64,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,Yes,Better,Clinton,Democrat,No HS,15 to 30K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,60 and over,60 and over,Democrat,50 to 64,1.196,Unfavorable
26.0,78.0,18.0,Second call,30-39,White,Female,Nixon,Approve,Disapprove,Oppose Clinton,No,No,No,No,No,Same,Clinton,Republican,Postgrad,30 to 50K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,30 to 39,Republican,30 to 39,0.8250000000000001,Unfavorable
26.0,78.0,19.0,Second call,40-44,White,Male,Nixon,,Disapprove,Neither,Yes,No,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.921,
26.0,78.0,20.0,Second call,18-24,White,Male,Bond,Disapprove,Approve,Neither,No,No,No,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,18 to 29,18 to 24,Republican,18 to 24,0.975,Unfavorable
26.0,78.0,21.0,Second call,50-59,White,Female,Bond,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Yes,Yes,Same,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.808,Unfavorable
26.0,78.0,22.0,Second call,25-29,Asian,Female,Nixon,Approve,Disapprove,Support Clinton,No,,No,,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,,State,Complete,North/Southeast,18 to 29,25 to 29,Democrat,25 to 29,0.8920000000000001,
26.0,78.0,23.0,Second call,65 and over,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Same,Clinton,Independent,Some college,50 to 75K,Liberal,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Independent/Other,65 and over,1.072,Favorable
26.0,78.0,24.0,Second call,45-49,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.8250000000000001,Unfavorable
26.0,78.0,25.0,Second call,50-59,White,Female,Bond,Approve,Approve,Oppose Clinton,,No,No,Yes,Yes,Better,Perot,Republican,HS grad,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.808,Unfavorable
26.0,78.0,26.0,Second call,50-59,White,Female,Bond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.808,Unfavorable
26.0,78.0,27.0,Second call,65 and over,White,Male,Bond,Disapprove,Approve,Neither,No,No,Yes,Yes,Yes,Worse,Dole,Republican,College grad,50 to 75K,Moderate,65 and over,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Republican,65 and over,1.17,Unfavorable
26.0,78.0,28.0,Second call,65 and over,White,Male,Bond,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,No,Worse,Dole,Independent,No HS,50 to 75K,Conservative,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Independent/Other,65 and over,1.17,Unfavorable
26.0,78.0,29.0,Second call,65 and over,White,Female,Bond,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,65 and over,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Democrat,65 and over,1.049,Favorable
26.0,78.0,30.0,Second call,25-29,White,Female,Nixon,Approve,Approve,Neither,No,No,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,18 to 29,25 to 29,Democrat,25 to 29,0.8920000000000001,Favorable
26.0,78.0,31.0,Second call,30-39,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,30 to 39,Democrat,30 to 39,0.921,Favorable
26.0,78.0,32.0,Second call,65 and over,White,Male,Nixon,Approve,Disapprove,Neither,,No,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Democrat,65 and over,1.196,Favorable
26.0,78.0,33.0,Second call,60-64,White,Female,Bond,Disapprove,Approve,Oppose Clinton,Yes,,Yes,Yes,No,Same,Dole,Independent,HS grad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Independent/Other,50 to 64,1.049,Unfavorable
26.0,78.0,34.0,Second call,65 and over,White,Female,Nixon,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Conservative,65 and over,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Republican,65 and over,1.072,Unfavorable
26.0,78.0,35.0,Second call,65 and over,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,Postgrad,15 to 30K,Moderate,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Democrat,65 and over,1.196,Favorable
26.0,78.0,36.0,Second call,40-44,White,Female,Bond,Approve,Disapprove,Neither,No,Yes,No,Yes,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.808,Unfavorable
26.0,78.0,37.0,Third call,25-29,White,Female,Nixon,Approve,,Neither,,No,No,No,No,Better,Clinton,,HS grad,,,18 to 64,Moral Values,State,Complete,North/Southeast,18 to 29,25 to 29,,25 to 29,0.8920000000000001,Favorable
26.0,78.0,38.0,Third call,65 and over,White,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Democrat,65 and over,1.072,Favorable
26.0,78.0,39.0,Third call,50-59,White,Female,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.8250000000000001,Favorable
26.0,78.0,40.0,Third call,40-44,White,Female,Nixon,Approve,Approve,Neither,No,Yes,Yes,Yes,Yes,Same,Other,Democrat,HS grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.8250000000000001,
26.0,78.0,41.0,Third call,50-59,White,Female,Bond,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,No,Worse,Dole,Republican,HS grad,15 to 30K,,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.808,Unfavorable
26.0,78.0,42.0,Third call,40-44,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Same,Clinton,Independent,HS grad,15 to 30K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.921,Unfavorable
26.0,78.0,43.0,Third call,60-64,White,Male,Bond,Approve,Approve,Neither,Yes,Yes,No,No,No,Better,Dole,Independent,College grad,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Independent/Other,50 to 64,1.17,Unfavorable
26.0,78.0,44.0,Third call,30-39,White,Female,Bond,Approve,Disapprove,Neither,Yes,Yes,No,No,No,Better,Clinton,Independent,Postgrad,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.808,Favorable
26.0,78.0,45.0,Third call,30-39,White,Male,Bond,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,30 to 39,Republican,30 to 39,0.901,Unfavorable
26.0,78.0,46.0,Third call,45-49,White,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Same,Other,Democrat,HS grad,50 to 75K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.921,Unfavorable
26.0,78.0,47.0,Third call,50-59,White,Female,Nixon,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Republican,50 to 64,0.8250000000000001,Unfavorable
26.0,78.0,48.0,Third call,30-39,White,Female,Bond,Approve,Disapprove,Neither,Yes,No,No,No,Yes,Worse,Clinton,Independent,Some college,Under 15K,Liberal,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,30 to 39,Independent/Other,30 to 39,0.808,Unfavorable
26.0,78.0,49.0,Third call,65 and over,White,Female,Nixon,Approve,Disapprove,Oppose Clinton,,No,No,No,No,Same,Dole,Republican,No HS,30 to 50K,Conservative,65 and over,Issues,State,Complete,North/Southeast,60 and over,60 and over,Republican,65 and over,1.072,Favorable
26.0,78.0,50.0,Third call,50-59,White,Female,Other,Approve,Disapprove,Support Clinton,Yes,No,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Conservative,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Democrat,50 to 64,1.104,Favorable
26.0,78.0,51.0,Third call,18-24,Hispanic,Male,Bond,Disapprove,Approve,Neither,No,No,Yes,Yes,Yes,Better,Dole,Independent,Some college,75 to 100K,Liberal,18 to 64,Moral Values,State,Complete,North/Southeast,18 to 29,18 to 24,Independent/Other,18 to 24,0.7599999999999999,Unfavorable
26.0,78.0,52.0,Third call,45-49,White,Male,Nixon,Approve,Disapprove,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.921,Favorable
26.0,78.0,53.0,Third call,50-59,,Male,Nixon,Approve,Disapprove,Neither,,No,No,No,No,Better,Clinton,Independent,Some college,50 to 75K,Liberal,18 to 64,,State,Complete,North/Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.921,Favorable
26.0,78.0,54.0,Third call,50-59,Black,Male,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.718,Favorable
26.0,78.0,55.0,Third call,50-59,White,Male,Nixon,Disapprove,Disapprove,Neither,No,No,No,Yes,Yes,Same,Dole,Independent,Postgrad,75 to 100K,Moderate,18 to 64,,State,Complete,North/Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.921,Unfavorable
26.0,78.0,56.0,Third call,30-39,White,Female,Nixon,Approve,Disapprove,Neither,Yes,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,30 to 39,Democrat,30 to 39,0.8250000000000001,Favorable
26.0,78.0,57.0,Third call,18-24,White,Female,Bond,Disapprove,Approve,Neither,No,,No,Yes,No,Same,Perot,Democrat,,30 to 50K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,18 to 29,18 to 24,Democrat,18 to 24,0.8740000000000001,Unfavorable
26.0,78.0,58.0,Third call,45-49,White,Male,Nixon,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Yes,Yes,Better,Clinton,Independent,Some college,50 to 75K,Liberal,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.921,Unfavorable
26.0,78.0,59.0,Third call,40-44,,Female,Nixon,Approve,Disapprove,Neither,No,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.8250000000000001,Favorable
26.0,78.0,60.0,Third call,18-24,Hispanic,Female,Bond,Approve,Disapprove,Neither,Yes,Yes,No,No,No,Better,Clinton,Independent,Some college,15 to 30K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,18 to 29,18 to 24,Independent/Other,18 to 24,0.6809999999999999,Unfavorable
26.0,78.0,61.0,Third call,25-29,White,Male,Bond,Approve,Disapprove,Support Clinton,Yes,No,No,Yes,Yes,Better,Perot,Something else,HS grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,18 to 29,25 to 29,Independent/Other,25 to 29,0.975,Favorable
26.0,78.0,62.0,Third call,45-49,White,Male,Bond,Disapprove,Disapprove,Neither,Yes,Yes,No,No,No,Worse,Dole,Something else,No HS,Under 15K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.901,Unfavorable
26.0,78.0,63.0,Third call,65 and over,White,Male,Bond,Disapprove,Disapprove,,Yes,No,,,,,,,,,,65 and over,Issues,State,Not complete,North/Southeast,60 and over,60 and over,,65 and over,1.17,Unfavorable
26.0,78.0,64.0,Third call,50-59,White,Male,Bond,Disapprove,Approve,Neither,Yes,Yes,Yes,Yes,No,Same,Dole,Independent,College grad,50 to 75K,Moderate,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,0.901,Unfavorable
26.0,78.0,65.0,Third call,30-39,White,Female,Nixon,Approve,Approve,Support Clinton,No,No,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,Moral Values,State,Complete,North/Southeast,30 to 44,30 to 39,Democrat,30 to 39,0.8250000000000001,Favorable
26.0,78.0,66.0,Third call,60-64,Black,Male,Bond,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,Moral Values,State,Complete,North/Southeast,60 and over,60 and over,Democrat,50 to 64,0.913,Unfavorable
26.0,78.0,67.0,Third call,45-49,White,Female,Nixon,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Conservative,18 to 64,Moral Values,State,Complete,North/Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.8250000000000001,Unfavorable
26.0,78.0,68.0,Third call,45-49,White,Male,Bond,Disapprove,Disapprove,Neither,No,No,No,No,Yes,Same,Clinton,Something else,College grad,30 to 50K,Liberal,18 to 64,Issues,State,Complete,North/Southeast,45 to 59,40 to 49,Independent/Other,40 to 49,0.901,Favorable
26.0,80.0,1.0,First call,25-29,White,Male,Nixon,Approve,Approve,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,,National,Complete,St. Louis suburbs,18 to 29,25 to 29,Democrat,25 to 29,0.781,Favorable
26.0,80.0,2.0,First call,30-39,White,Female,Bond,Approve,Disapprove,Oppose Clinton,No,,No,No,No,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,,National,Complete,St. Louis suburbs,30 to 44,30 to 39,Republican,30 to 39,1.3599999999999999,Favorable
26.0,80.0,3.0,First call,50-59,White,Male,Nixon,Approve,Approve,Support Clinton,No,,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Liberal,18 to 64,,National,Complete,St. Louis suburbs,45 to 59,50 to 59,Democrat,50 to 64,1.336,Favorable
26.0,80.0,4.0,First call,30-39,Asian,Female,Bond,Approve,Disapprove,Oppose Clinton,No,,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,,National,Complete,St. Louis suburbs,30 to 44,30 to 39,Republican,30 to 39,1.3599999999999999,Unfavorable
