State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Q9: Allow med marjna?,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Clinton as person
29.0,43.0,49.0,Third call,50-59,White,Male,Ensign,Guinn,Approve,Approve,No,,,,,,,,,,,18 to 64,State,Not complete,Clark County,45 to 59,50 to 59,,50 to 64,1.081,Nuclear waste,Favorable
29.0,43.0,50.0,Third call,50-59,White,Male,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Better,Clinton,Democrat,HS grad,100K or more,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,1.099,Crime/drugs,Favorable
29.0,43.0,51.0,Third call,30-39,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,No,Yes,Yes,Better,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.885,Education,Unfavorable
29.0,43.0,52.0,Third call,40-44,White,Female,Ensign,Guinn,Disapprove,Disapprove,No,Neither,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,1.048,Education,Unfavorable
29.0,43.0,53.0,Third call,40-44,White,Female,Ensign,Jones,Disapprove,Disapprove,No,Neither,Yes,Yes,,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,0.959,Education,Unfavorable
29.0,43.0,54.0,Third call,40-44,White,Male,Reid,Jones,Approve,Approve,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,75 to 100K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,0.898,Economy/jobs,Favorable
29.0,46.0,1.0,First call,65 and over,Black,Male,Ensign,Guinn,,Approve,No,Oppose Clinton,,Yes,Yes,Worse,Dole,Something else,Some college,15 to 30K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Independent/Other,65 and over,1.116,Social Security,Unfavorable
29.0,46.0,2.0,First call,,White,Female,Ensign,Guinn,,Disapprove,No,,,,,,,,,,,,State,Not complete,Clark County,,,,,0.91,Taxes,Unfavorable
29.0,46.0,3.0,First call,65 and over,White,Female,Reid,Guinn,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Same,Other,Democrat,No HS,15 to 30K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.932,Social Security,Unfavorable
29.0,46.0,4.0,First call,65 and over,White,Male,Reid,Guinn,Approve,Disapprove,No,Neither,No,No,Yes,Same,Clinton,Democrat,HS grad,,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,1.177,Social Security,Favorable
29.0,46.0,5.0,First call,65 and over,White,Male,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Better,Dole,Democrat,Some college,15 to 30K,Liberal,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,1.075,Social Security,Favorable
29.0,46.0,6.0,First call,50-59,White,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,Yes,Yes,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.756,Crime/drugs,Favorable
29.0,46.0,7.0,First call,65 and over,White,Female,Ensign,Guinn,Approve,Approve,Yes,Neither,No,,No,Same,Clinton,Republican,No HS,,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,0.8400000000000001,Social Security,Favorable
29.0,46.0,8.0,First call,50-59,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,,Yes,Yes,Same,Dole,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.7449999999999999,Taxes,Unfavorable
29.0,46.0,9.0,First call,65 and over,White,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Same,Dole,Democrat,Some college,15 to 30K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.8520000000000001,Social Security,Favorable
29.0,46.0,10.0,First call,65 and over,White,Female,Reid,Guinn,Approve,Approve,Yes,Support Clinton,No,No,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.932,Social Security,Favorable
29.0,46.0,11.0,First call,50-59,White,Female,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.8260000000000001,Nuclear waste,Unfavorable
29.0,46.0,12.0,Second call,65 and over,White,Male,Ensign,Guinn,,Approve,No,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,1.061,Taxes,Unfavorable
29.0,46.0,13.0,Second call,65 and over,White,Male,Reid,Jones,Disapprove,Approve,Yes,Neither,No,No,No,Same,Dole,Democrat,Some college,15 to 30K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.881,Social Security,Favorable
29.0,46.0,14.0,Second call,65 and over,Black,Male,None of the above,Guinn,Disapprove,Approve,Yes,,,,,,,,,,,65 and over,State,Not complete,Clark County,60 and over,60 and over,,65 and over,0.41600000000000004,Social Security,Favorable
29.0,46.0,15.0,Second call,60-64,White,Female,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,Yes,Better,Clinton,Independent,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,60 and over,60 and over,Independent/Other,50 to 64,0.932,Social Security,Favorable
29.0,46.0,16.0,Second call,65 and over,White,Female,Reid,Jones,Approve,Approve,Yes,,,,,,,,,,,65 and over,State,Not complete,Clark County,60 and over,60 and over,,65 and over,0.8520000000000001,Social Security,
29.0,46.0,17.0,Second call,50-59,White,Female,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.8260000000000001,Nuclear waste,Unfavorable
29.0,46.0,18.0,Second call,50-59,White,Male,Reid,Jones,,Disapprove,Yes,Oppose Clinton,No,No,Yes,Same,Dole,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.7820000000000001,Social Security,Favorable
29.0,46.0,19.0,Second call,60-64,White,Male,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Same,Clinton,Republican,HS grad,Under 15K,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,0.881,Social Security,Favorable
29.0,46.0,20.0,Second call,65 and over,White,Male,Ensign,Guinn,Disapprove,Approve,No,,,,,,,,,,,65 and over,State,Not complete,Clark County,60 and over,60 and over,,65 and over,1.061,Taxes,Unfavorable
29.0,46.0,21.0,Second call,50-59,Black,Female,Reid,Jones,Approve,,Yes,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.796,Social Security,Favorable
29.0,46.0,22.0,Second call,65 and over,White,Male,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Worse,Clinton,Democrat,No HS,Under 15K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,1.075,Taxes,Unfavorable
29.0,46.0,23.0,Second call,50-59,White,Female,Reid,Jones,,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Democrat,Some college,Under 15K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.756,Economy/jobs,Favorable
29.0,46.0,24.0,Second call,30-39,Black,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,0.796,Economy/jobs,Favorable
29.0,46.0,25.0,Second call,65 and over,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Worse,Clinton,Democrat,HS grad,Under 15K,Liberal,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.8520000000000001,Social Security,Favorable
29.0,46.0,26.0,Second call,50-59,White,Female,Other,Other,Approve,Disapprove,Yes,Neither,Yes,Yes,No,Worse,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,1.068,Social Security,Unfavorable
29.0,46.0,27.0,Second call,60-64,White,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,,15 to 30K,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,1.027,,Unfavorable
29.0,46.0,28.0,Third call,60-64,White,Male,Ensign,Guinn,Disapprove,Disapprove,No,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,1.061,Social Security,Unfavorable
29.0,46.0,29.0,Third call,25-29,White,Male,Reid,Jones,Approve,Approve,No,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Democrat,25 to 29,1.013,,Favorable
29.0,46.0,30.0,Third call,30-39,,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Republican,30 to 39,0.91,Crime/drugs,Unfavorable
29.0,46.0,31.0,Third call,30-39,White,Female,Ensign,Jones,Approve,Approve,Yes,Neither,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,0.6809999999999999,Education,Unfavorable
29.0,46.0,32.0,Third call,18-24,White,Male,Ensign,Jones,Approve,Approve,No,Neither,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Liberal,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Democrat,18 to 24,0.913,Nuclear waste,Favorable
29.0,46.0,33.0,Third call,45-49,White,Male,Reid,Jones,,Disapprove,No,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,0.955,Economy/jobs,Favorable
29.0,46.0,34.0,Third call,65 and over,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Liberal,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,0.8520000000000001,Social Security,Favorable
29.0,46.0,35.0,Third call,60-64,Hispanic,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Republican,50 to 64,1.116,Clin/Lwnsky,Unfavorable
29.0,46.0,36.0,Third call,50-59,White,Female,Ensign,Guinn,Disapprove,Disapprove,No,Support Clinton,Yes,No,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.91,Taxes,
29.0,46.0,37.0,Third call,40-44,White,Male,Ensign,Guinn,,,No,Support Clinton,,,,Worse,Dole,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,0.9420000000000001,,
29.0,46.0,38.0,Third call,60-64,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Democrat,HS grad,,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,0.8520000000000001,Economy/jobs,Favorable
29.0,46.0,39.0,Third call,50-59,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Republican,50 to 64,0.756,Education,Favorable
29.0,46.0,40.0,Third call,25-29,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,18 to 29,25 to 29,Republican,25 to 29,0.8160000000000001,Taxes,Unfavorable
29.0,46.0,41.0,Third call,60-64,Asian,Female,Reid,Jones,Approve,Approve,No,Support Clinton,No,No,No,Better,Clinton,Democrat,,,Conservative,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,1.042,Social Security,Favorable
29.0,46.0,42.0,Third call,60-64,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,0.8520000000000001,Social Security,Favorable
29.0,46.0,43.0,Third call,50-59,White,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,0.756,Economy/jobs,Favorable
29.0,46.0,44.0,Third call,65 and over,White,Male,Ensign,Guinn,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Dole,Republican,Some college,30 to 50K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,0.8660000000000001,Social Security,Unfavorable
29.0,46.0,45.0,Third call,50-59,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,,,,,,,,,,,18 to 64,State,Not complete,Clark County,45 to 59,50 to 59,,50 to 64,0.7449999999999999,,Unfavorable
29.0,47.0,1.0,First call,65 and over,Black,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,2.478,Social Security,Unfavorable
29.0,47.0,2.0,First call,65 and over,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Democrat,65 and over,2.435,Social Security,Unfavorable
29.0,47.0,3.0,First call,65 and over,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,No,Yes,Yes,Same,Dole,Republican,Postgrad,30 to 50K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,2.399,Crime/drugs,Unfavorable
29.0,47.0,4.0,First call,50-59,White,Female,Reid,Guinn,Disapprove,Disapprove,Yes,Support Clinton,No,No,No,Worse,Clinton,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Independent/Other,50 to 64,2.284,,Favorable
29.0,47.0,5.0,First call,65 and over,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,Some college,75 to 100K,Conservative,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,2.322,Social Security,Unfavorable
29.0,47.0,6.0,First call,50-59,White,Female,Reid,Jones,Approve,Approve,No,Neither,No,No,No,Same,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Democrat,50 to 64,2.557,Social Security,Favorable
29.0,47.0,7.0,First call,40-44,White,Female,Ensign,Guinn,Disapprove,,,Neither,,Yes,,Better,Dole,Republican,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Republican,40 to 49,2.226,Education,Unfavorable
29.0,47.0,8.0,First call,45-49,Black,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Worse,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,2.198,Economy/jobs,Favorable
29.0,47.0,9.0,First call,50-59,White,Female,Ensign,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Perot,Independent,Some college,100K or more,Liberal,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Independent/Other,50 to 64,1.885,Nuclear waste,Favorable
29.0,47.0,10.0,First call,45-49,White,Male,Reid,Guinn,Disapprove,Approve,Yes,Neither,Yes,Yes,No,Worse,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Republican,40 to 49,2.359,,Unfavorable
29.0,47.0,11.0,First call,40-44,White,Female,Reid,Jones,Approve,Disapprove,No,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,2.557,Taxes,Favorable
29.0,47.0,12.0,First call,50-59,Black,Male,Reid,Jones,Approve,Approve,Yes,Neither,No,No,Yes,Better,Perot,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Clark County,45 to 59,50 to 59,Independent/Other,50 to 64,2.271,Education,Favorable
29.0,47.0,13.0,First call,65 and over,White,Female,Ensign,Guinn,,Disapprove,Yes,Neither,No,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,2.322,Nuclear waste,Unfavorable
29.0,47.0,14.0,First call,65 and over,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,Same,Did not vote,Republican,Some college,100K or more,Moderate,65 and over,State,Complete,Clark County,60 and over,60 and over,Republican,65 and over,2.322,Social Security,Unfavorable
29.0,47.0,15.0,Second call,60-64,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,2.359,Taxes,Favorable
29.0,47.0,16.0,Second call,30-39,White,Female,Reid,Jones,Approve,Approve,Yes,Support Clinton,No,No,Yes,Better,Did not vote,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,30 to 39,Democrat,30 to 39,2.089,Nuclear waste,Unfavorable
29.0,47.0,17.0,Third call,18-24,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Republican,18 to 24,2.669,Education,Unfavorable
29.0,47.0,18.0,Third call,18-24,White,Male,Ensign,Guinn,Disapprove,Disapprove,No,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Clark County,18 to 29,18 to 24,Republican,18 to 24,2.759,Economy/jobs,Unfavorable
29.0,47.0,19.0,Third call,40-44,White,Male,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,2.159,Clin/Lwnsky,Favorable
29.0,47.0,20.0,Third call,40-44,White,Female,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,Yes,Worse,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Clark County,30 to 44,40 to 49,Democrat,40 to 49,2.284,Economy/jobs,Favorable
29.0,47.0,21.0,Third call,,White,Female,Ensign,Guinn,,Disapprove,Yes,Neither,No,Yes,Yes,Better,Dole,Republican,Postgrad,50 to 75K,Moderate,,State,Complete,Clark County,,,Republican,,2.058,Nuclear waste,Unfavorable
29.0,47.0,22.0,Third call,45-49,White,Male,Reid,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,No,Better,Clinton,Democrat,Postgrad,,Conservative,18 to 64,State,Complete,Clark County,45 to 59,40 to 49,Democrat,40 to 49,2.885,Crime/drugs,Unfavorable
29.0,47.0,23.0,Third call,60-64,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Clark County,60 and over,60 and over,Democrat,50 to 64,2.359,Social Security,Favorable
29.0,50.0,1.0,First call,40-44,Black,Female,Ensign,Jones,Approve,Disapprove,No,Neither,No,No,No,Same,Did not vote,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,40 to 49,Democrat,40 to 49,0.928,Taxes,Favorable
29.0,50.0,2.0,First call,30-39,White,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Republican,30 to 39,1.271,Education,Unfavorable
29.0,50.0,3.0,First call,50-59,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Independent/Other,50 to 64,1.092,,Favorable
29.0,50.0,4.0,First call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Republican,50 to 64,1.349,Social Security,Unfavorable
29.0,50.0,5.0,First call,30-39,White,Female,Ensign,Jones,Disapprove,Approve,No,Neither,No,Yes,No,Better,Clinton,Something else,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Independent/Other,30 to 39,1.165,Nuclear waste,Unfavorable
