State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Who attacked unfairly?,Who had more ads?,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,How to improve Gov tax plan,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Future of state economy,Clinton as person,Union memeber in HH
50.0,38.0,10.0,First call,45-49,White,Female,Neumann,Thompson,Disapprove,Disapprove,Both,Feingold,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Not a factor,Republican,Some college,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Milwaukee,45 to 59,40 to 49,Republican,40 to 49,0.8160000000000001,Abortion,Same,Unfavorable,No
50.0,38.0,11.0,First call,50-59,White,Male,Neumann,Thompson,Approve,Disapprove,Neumann,Neumann,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,Some college,Something else,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.93,Education,Better,Favorable,No
50.0,38.0,12.0,First call,25-29,Black,Female,Feingold,Garvey,Approve,Disapprove,Neumann,About the same,Neither,No,No,Yes,Better,Clinton,One factor,Democrat,College grad,Something else,15 to 30K,Liberal,18 to 64,State,Complete,Milwaukee,18 to 29,25 to 29,Democrat,25 to 29,0.8250000000000001,Taxes,Worse,Favorable,No
50.0,38.0,13.0,First call,65 and over,Black,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,Some college,Other Christian,15 to 30K,Liberal,65 and over,State,Complete,Milwaukee,60 and over,60 and over,Democrat,65 and over,1.1440000000000001,Social Security,Better,Favorable,No
50.0,38.0,14.0,First call,18-24,Black,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,Yes,Worse,Did not vote,Most important,Democrat,HS grad,Other Christian,Under 15K,Moderate,18 to 64,State,Complete,Milwaukee,18 to 29,18 to 24,Democrat,18 to 24,0.8250000000000001,Taxes,Better,Favorable,No
50.0,38.0,15.0,Second call,40-44,Black,Female,Feingold,Garvey,Approve,Disapprove,Both,Neumann,Neither,No,No,Yes,Worse,Clinton,One factor,Democrat,Some college,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Democrat,40 to 49,0.8480000000000001,Social Security,Worse,Unfavorable,No
50.0,38.0,16.0,Second call,45-49,White,Male,Neumann,Thompson,Disapprove,Approve,Both,Neumann,Neither,Yes,Yes,No,Worse,Dole,One factor,Republican,Some college,Catholic,15 to 30K,Conservative,18 to 64,State,Complete,Milwaukee,45 to 59,40 to 49,Republican,40 to 49,0.93,Clin/Lewinsky,Worse,Unfavorable,Yes
50.0,38.0,17.0,Second call,30-39,Black,Female,Feingold,Garvey,Approve,Disapprove,Feingold,Feingold,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,College grad,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.8480000000000001,Social Security,Better,Favorable,No
50.0,38.0,18.0,Second call,40-44,Black,Male,Feingold,Garvey,Approve,Disapprove,Neumann,About the same,Support Clinton,No,No,Yes,Better,Clinton,One factor,Democrat,Some college,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Democrat,40 to 49,0.967,Eonomy/jobs,Same,Favorable,No
50.0,38.0,19.0,Second call,25-29,Black,Female,Feingold,Garvey,Approve,Disapprove,Neumann,Feingold,Support Clinton,No,No,No,Better,Did not vote,Most important,Democrat,Some college,Other Christian,15 to 30K,Liberal,18 to 64,State,Complete,Milwaukee,18 to 29,25 to 29,Democrat,25 to 29,0.8250000000000001,Eonomy/jobs,Worse,Favorable,No
50.0,38.0,20.0,Second call,50-59,Black,Male,Neumann,Garvey,Approve,Approve,Feingold,About the same,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,Some college,Something else,75 to 100K,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.901,Social Security,Same,Favorable,No
50.0,38.0,21.0,Second call,40-44,Black,Female,Feingold,Garvey,Approve,Approve,Neither,About the same,Neither,No,No,Yes,Worse,Clinton,Most important,Democrat,Some college,Something else,30 to 50K,Conservative,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Democrat,40 to 49,0.8480000000000001,Taxes,Worse,Favorable,Yes
50.0,38.0,22.0,Second call,25-29,Black,Female,Neumann,Thompson,Approve,Disapprove,Neither,About the same,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,18 to 29,25 to 29,Democrat,25 to 29,0.8660000000000001,Social Security,Better,Favorable,Yes
50.0,38.0,23.0,Second call,25-29,Black,Female,Feingold,Garvey,Approve,Disapprove,Neither,About the same,Support Clinton,No,No,Yes,Same,Clinton,One factor,Democrat,Some college,Something else,Under 15K,Liberal,18 to 64,State,Complete,Milwaukee,18 to 29,25 to 29,Democrat,25 to 29,0.8250000000000001,Eonomy/jobs,Worse,Favorable,Yes
50.0,38.0,24.0,Second call,50-59,White,Male,Neumann,Thompson,Disapprove,Disapprove,Both,Neumann,Neither,No,No,Yes,Better,Clinton,Not a factor,Democrat,Postgrad,Catholic,100K or more,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.93,Abortion,Better,Unfavorable,No
50.0,38.0,25.0,Second call,18-24,Black,Female,Feingold,,Approve,Disapprove,Feingold,Feingold,Support Clinton,No,No,No,Better,Clinton,Most important,Democrat,HS grad,Protestant,Under 15K,Moderate,18 to 64,State,Complete,Milwaukee,18 to 29,18 to 24,Democrat,18 to 24,0.8820000000000001,Taxes,Worse,Favorable,Yes
50.0,38.0,26.0,Second call,30-39,Black,Female,Feingold,Garvey,Approve,Approve,Both,About the same,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,HS grad,None,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.8480000000000001,Taxes,Same,Favorable,Yes
50.0,38.0,27.0,Second call,30-39,Black,Male,Feingold,Garvey,Approve,Disapprove,Both,Feingold,Neither,No,No,No,Same,Clinton,Most important,Independent,College grad,Other Christian,50 to 75K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Independent/Other,30 to 39,0.967,Foreign policy,Worse,Favorable,No
50.0,38.0,28.0,Second call,30-39,Black,Female,Feingold,Garvey,Approve,Disapprove,Neumann,About the same,Neither,No,No,No,Worse,Clinton,One factor,Independent,HS grad,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Independent/Other,30 to 39,0.8480000000000001,Eonomy/jobs,Worse,Favorable,No
50.0,38.0,29.0,Second call,30-39,Black,Female,Feingold,,Approve,Disapprove,Feingold,Neumann,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,No HS,Other Christian,15 to 30K,Liberal,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.905,Social Security,Worse,Favorable,No
50.0,38.0,30.0,Second call,30-39,Black,Female,Feingold,Garvey,Approve,Disapprove,Neumann,About the same,Neither,No,No,Yes,Same,Clinton,One factor,Democrat,College grad,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.8480000000000001,Education,Same,Favorable,Yes
50.0,38.0,31.0,Second call,50-59,White,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,Yes,Better,Clinton,Not a factor,Democrat,Some college,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.779,Eonomy/jobs,Better,Favorable,Yes
50.0,38.0,32.0,Second call,30-39,Black,Female,Feingold,Thompson,Approve,Approve,Both,About the same,Neither,No,No,No,Better,Clinton,One factor,Democrat,Some college,Something else,75 to 100K,Conservative,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.9540000000000001,Education,Better,Favorable,Yes
50.0,38.0,33.0,Third call,18-24,White,Female,Feingold,Garvey,Disapprove,Disapprove,Both,Neumann,Neither,No,No,No,Worse,Did not vote,One factor,Democrat,Some college,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,18 to 29,18 to 24,Democrat,18 to 24,0.7599999999999999,Social Security,Same,Unfavorable,Yes
50.0,38.0,34.0,Third call,45-49,Black,Female,Neumann,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,Some college,Other Christian,15 to 30K,Conservative,18 to 64,State,Complete,Milwaukee,45 to 59,40 to 49,Democrat,40 to 49,0.791,Eonomy/jobs,Better,Favorable,Yes
50.0,38.0,35.0,Third call,50-59,Black,Female,Feingold,Thompson,Approve,Approve,Both,About the same,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,Postgrad,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.9540000000000001,Taxes,Better,Favorable,Yes
50.0,38.0,36.0,Third call,40-44,White,Female,Feingold,Garvey,Disapprove,Approve,Neumann,About the same,Oppose Clinton,No,Yes,Yes,Same,Dole,One factor,Something else,Postgrad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Independent/Other,40 to 49,0.779,Education,Better,Unfavorable,Yes
50.0,38.0,37.0,Third call,25-29,Black,Female,Feingold,Garvey,Approve,Disapprove,Both,Feingold,Neither,No,No,No,Same,Clinton,One factor,Republican,College grad,None,50 to 75K,Moderate,18 to 64,State,Complete,Milwaukee,18 to 29,25 to 29,Republican,25 to 29,0.8250000000000001,Eonomy/jobs,Worse,Favorable,Yes
50.0,38.0,38.0,Third call,18-24,Black,Female,Feingold,Garvey,Approve,Approve,Neumann,About the same,Support Clinton,No,No,No,Worse,Did not vote,One factor,Democrat,Some college,None,Under 15K,Liberal,18 to 64,State,Complete,Milwaukee,18 to 29,18 to 24,Democrat,18 to 24,0.8250000000000001,Abortion,Better,Favorable,No
50.0,38.0,39.0,Third call,45-49,Black,Female,Feingold,Garvey,Approve,Approve,Neumann,About the same,Support Clinton,No,No,No,Worse,Clinton,One factor,Democrat,Some college,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,40 to 49,Democrat,40 to 49,0.8480000000000001,Taxes,Same,Favorable,No
50.0,38.0,40.0,Third call,18-24,Black,Female,Feingold,Garvey,,,Both,Feingold,,,,,,,One factor,,,,,,18 to 64,State,Not complete,Milwaukee,18 to 29,18 to 24,,18 to 24,0.8250000000000001,Social Security,,,No
50.0,38.0,41.0,Third call,25-29,Black,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Same,Clinton,One factor,Democrat,College grad,Something else,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,18 to 29,25 to 29,Democrat,25 to 29,0.8250000000000001,Social Security,Worse,Favorable,Yes
50.0,38.0,42.0,Third call,40-44,White,Female,Feingold,,Disapprove,Disapprove,Neumann,Feingold,Support Clinton,No,No,No,Better,Clinton,One factor,Independent,HS grad,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Independent/Other,40 to 49,0.8310000000000001,Clin/Lewinsky,Worse,Unfavorable,No
50.0,38.0,43.0,Third call,50-59,White,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Neither,No,No,Yes,Better,Clinton,One factor,Democrat,College grad,Other Christian,75 to 100K,Liberal,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.779,Education,Same,Favorable,No
50.0,38.0,44.0,Third call,50-59,Other,Female,Feingold,,Approve,Disapprove,Neither,Neumann,Support Clinton,No,No,No,Better,Clinton,Not a factor,Independent,No HS,Other Christian,30 to 50K,Liberal,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Independent/Other,50 to 64,0.8310000000000001,Social Security,Better,Favorable,No
50.0,38.0,45.0,Third call,50-59,White,Female,Feingold,Garvey,Disapprove,Approve,Neumann,About the same,Neither,No,Yes,Yes,Same,Clinton,Not a factor,Democrat,Postgrad,None,50 to 75K,Liberal,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.779,Social Security,Better,Unfavorable,Yes
50.0,38.0,46.0,Third call,30-39,Black,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,Some college,Other Christian,Under 15K,Liberal,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.8480000000000001,Eonomy/jobs,Better,Favorable,Yes
50.0,38.0,47.0,Third call,30-39,Black,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,No HS,None,Under 15K,Liberal,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.8480000000000001,Eonomy/jobs,Better,Favorable,Yes
50.0,38.0,48.0,Third call,30-39,White,Male,Neumann,Thompson,Disapprove,Approve,Feingold,About the same,Neither,Yes,Yes,Yes,Better,Did not vote,Most important,Republican,Some college,None,50 to 75K,Conservative,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Republican,30 to 39,0.93,Abortion,Same,Unfavorable,No
50.0,38.0,49.0,Third call,45-49,Black,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,No,Better,Clinton,Most important,Something else,College grad,Something else,100K or more,Liberal,18 to 64,State,Complete,Milwaukee,45 to 59,40 to 49,Independent/Other,40 to 49,0.8480000000000001,Social Security,Better,Favorable,No
50.0,38.0,50.0,Third call,40-44,Black,Female,Other,,Approve,Approve,Both,About the same,Support Clinton,No,No,Yes,Better,Clinton,Not a factor,Democrat,Some college,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Democrat,40 to 49,1.755,Social Security,Same,Favorable,No
50.0,38.0,51.0,Third call,30-39,Black,Male,Feingold,Garvey,Approve,Disapprove,Both,Feingold,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,College grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.967,Clin/Lewinsky,Better,Favorable,Yes
50.0,38.0,52.0,Third call,30-39,Black,Female,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,Yes,Better,Clinton,One factor,Democrat,HS grad,Something else,Under 15K,Liberal,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Democrat,30 to 39,0.8480000000000001,Social Security,Same,Favorable,No
50.0,38.0,53.0,Third call,18-24,Black,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Neither,No,No,No,Better,Clinton,Not a factor,Democrat,College grad,Other Christian,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,18 to 29,18 to 24,Democrat,18 to 24,0.943,Education,Worse,Favorable,No
50.0,40.0,1.0,First call,50-59,White,Male,Feingold,Thompson,Approve,Disapprove,Both,About the same,Neither,No,Yes,No,Better,Clinton,Most important,Republican,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Republican,50 to 64,0.49600000000000005,,Better,Unfavorable,No
50.0,40.0,2.0,First call,50-59,White,Male,Neumann,,Disapprove,Disapprove,Feingold,Neumann,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,One factor,Independent,Some college,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Independent/Other,50 to 64,0.44,Social Security,Same,Unfavorable,No
50.0,40.0,3.0,First call,65 and over,White,Male,Feingold,Garvey,Disapprove,Disapprove,Neumann,Neumann,Neither,Yes,Yes,Yes,Same,Dole,One factor,Democrat,Postgrad,Jewish,30 to 50K,Moderate,65 and over,State,Complete,Milwaukee,60 and over,60 and over,Democrat,65 and over,0.522,Social Security,Same,Unfavorable,No
50.0,40.0,4.0,First call,40-44,White,Male,Feingold,Thompson,Disapprove,Approve,Neither,Feingold,Neither,Yes,Yes,Yes,Same,Dole,One factor,Something else,Some college,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Independent/Other,40 to 49,0.49600000000000005,Social Security,Same,Unfavorable,Yes
50.0,40.0,5.0,First call,50-59,Black,Male,Feingold,Garvey,Approve,Disapprove,Both,About the same,Support Clinton,No,No,Yes,Better,Clinton,,Democrat,Some college,Something else,15 to 30K,Conservative,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.47900000000000004,Eonomy/jobs,Better,Favorable,No
50.0,40.0,6.0,First call,40-44,White,Male,Feingold,Garvey,Disapprove,Disapprove,Neumann,Neumann,Neither,No,No,No,Better,Clinton,Not a factor,Democrat,Postgrad,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Democrat,40 to 49,0.441,,Worse,Favorable,No
50.0,40.0,7.0,First call,40-44,Black,Female,,Garvey,Disapprove,Disapprove,Both,About the same,Neither,Yes,Yes,Yes,Better,Clinton,One factor,Independent,Some college,Something else,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Independent/Other,40 to 49,0.41200000000000003,Abortion,Same,Unfavorable,No
50.0,40.0,8.0,First call,50-59,Black,Female,Feingold,Thompson,Approve,Disapprove,Both,About the same,Support Clinton,No,No,Yes,Better,Clinton,One factor,Democrat,College grad,Other Christian,50 to 75K,Liberal,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.474,Education,Better,Favorable,Yes
50.0,40.0,9.0,First call,50-59,Black,Female,Feingold,Garvey,Approve,Disapprove,Neumann,About the same,Support Clinton,No,No,No,Better,Clinton,One factor,Democrat,Some college,Something else,50 to 75K,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Democrat,50 to 64,0.42200000000000004,Education,Better,Favorable,No
50.0,40.0,10.0,First call,50-59,White,Female,Neumann,Thompson,Approve,Disapprove,Both,About the same,Neither,No,No,Yes,Better,Clinton,One factor,Independent,College grad,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Milwaukee,45 to 59,50 to 59,Independent/Other,50 to 64,0.40900000000000003,Abortion,Same,Unfavorable,Yes
50.0,40.0,11.0,First call,50-59,White,Female,Neumann,Thompson,,,Feingold,Feingold,,,,,,,One factor,,,,,,18 to 64,State,Not complete,Milwaukee,45 to 59,50 to 59,,50 to 64,0.40900000000000003,Taxes,,,No
50.0,40.0,12.0,First call,45-49,White,Male,Feingold,Thompson,Disapprove,Disapprove,Both,Feingold,Neither,,,,Same,Did not vote,One factor,Something else,HS grad,None,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,40 to 49,Independent/Other,40 to 49,0.49600000000000005,Social Security,Same,Unfavorable,Yes
50.0,40.0,13.0,First call,30-39,White,Male,Feingold,Thompson,Approve,Approve,Both,Feingold,Neither,No,No,No,Same,Did not vote,Most important,Independent,HS grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Independent/Other,30 to 39,0.49600000000000005,Taxes,Same,Unfavorable,Yes
50.0,40.0,14.0,First call,30-39,Black,Female,,Thompson,Disapprove,Disapprove,Both,About the same,Neither,Yes,Yes,Yes,Same,Other,Not a factor,Something else,HS grad,Something else,15 to 30K,Moderate,18 to 64,State,Complete,Milwaukee,30 to 44,30 to 39,Independent/Other,30 to 39,0.464,Abortion,Worse,Unfavorable,Yes
50.0,40.0,15.0,Second call,45-49,White,Male,Feingold,Garvey,Approve,Disapprove,Neumann,Neumann,Support Clinton,No,No,Yes,Better,Clinton,Not a factor,Something else,Some college,None,30 to 50K,Moderate,18 to 64,State,Complete,Milwaukee,45 to 59,40 to 49,Independent/Other,40 to 49,0.441,,Same,Favorable,No
50.0,40.0,16.0,Second call,40-44,Black,Female,Feingold,Garvey,Approve,Disapprove,,About the same,Support Clinton,No,No,No,Worse,Clinton,One factor,Independent,HS grad,,15 to 30K,,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Independent/Other,40 to 49,0.42200000000000004,Social Security,Worse,Favorable,Yes
50.0,40.0,17.0,Third call,40-44,White,Female,Feingold,,Approve,Approve,Neumann,Neumann,Neither,No,No,No,Same,Clinton,,Democrat,Some college,Jewish,15 to 30K,Liberal,18 to 64,State,Complete,Milwaukee,30 to 44,40 to 49,Democrat,40 to 49,0.41300000000000003,Foreign policy,Better,,No
