State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places)
30.0,63.0,26.0,Second call,40-44,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Worse,Independent,College grad,30 to 50K,Conservative,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,0.39699999999999996
30.0,63.0,27.0,Second call,30-39,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Same,Independent,Some college,15 to 30K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Independent/Other,30 to 39,0.36499999999999994
30.0,63.0,28.0,Second call,40-44,Black,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Industrial areas,30 to 44,40 to 49,Democrat,40 to 49,0.33199999999999996
30.0,63.0,29.0,Second call,25-29,Hispanic,Male,Gregg,Lucas,Approve,Disapprove,Neither,No,No,No,Worse,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Industrial areas,18 to 29,25 to 29,Republican,25 to 29,0.322
30.0,63.0,30.0,Second call,30-39,White,,,Shaheen,,,Support Clinton,No,No,No,Better,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,0.425
30.0,63.0,31.0,Second call,25-29,Black,Male,Condodematraky,Shaheen,Disapprove,Approve,Oppose Clinton,No,Yes,No,Better,Republican,Some college,30 to 50K,,18 to 64,State,Industrial areas,18 to 29,25 to 29,Republican,25 to 29,0.307
30.0,63.0,32.0,Second call,18-24,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Better,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Industrial areas,18 to 29,18 to 24,Independent/Other,18 to 24,0.454
30.0,63.0,33.0,Second call,30-39,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Support Clinton,No,No,No,Better,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,0.378
30.0,63.0,34.0,Second call,25-29,Hispanic,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,No,Worse,,Some college,Under 15K,Conservative,18 to 64,State,Industrial areas,18 to 29,25 to 29,,25 to 29,0.307
30.0,63.0,35.0,Second call,25-29,White,Male,Condodematraky,Shaheen,Disapprove,Approve,Oppose Clinton,No,No,No,Better,Independent,,100K or more,Conservative,18 to 64,State,Industrial areas,18 to 29,25 to 29,Independent/Other,25 to 29,0.39899999999999997
30.0,63.0,36.0,Second call,45-49,Asian,Female,Condodematraky,Shaheen,Disapprove,Disapprove,Oppose Clinton,No,,No,Worse,Independent,Some college,15 to 30K,Liberal,18 to 64,State,Industrial areas,45 to 59,40 to 49,Independent/Other,40 to 49,0.36499999999999994
30.0,63.0,37.0,Second call,30-39,White,Female,Other,Lucas,Disapprove,,,No,No,Yes,,Something else,No HS,Under 15K,Moderate,18 to 64,State,Industrial areas,30 to 44,30 to 39,Independent/Other,30 to 39,0.783
30.0,63.0,38.0,Third call,60-64,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Support Clinton,No,No,No,Better,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Industrial areas,60 and over,60 and over,Independent/Other,50 to 64,0.415
30.0,63.0,39.0,Third call,40-44,Hispanic,Male,Condodematraky,Shaheen,Approve,Disapprove,Oppose Clinton,No,No,No,Better,Independent,HS grad,15 to 30K,Liberal,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,0.291
30.0,63.0,40.0,Third call,18-24,Asian,Male,,Shaheen,Disapprove,Approve,Neither,No,No,Yes,Worse,Something else,HS grad,30 to 50K,Moderate,18 to 64,State,Industrial areas,18 to 29,18 to 24,Independent/Other,18 to 24,0.44600000000000006
30.0,63.0,41.0,Third call,45-49,Hispanic,Male,Gregg,Lucas,Approve,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Independent/Other,40 to 49,0.306
30.0,63.0,42.0,Third call,25-29,White,Male,,Shaheen,Disapprove,Disapprove,Neither,No,No,No,Worse,Something else,,Under 15K,Conservative,18 to 64,State,Industrial areas,18 to 29,25 to 29,Independent/Other,25 to 29,0.44600000000000006
30.0,63.0,43.0,Third call,40-44,Asian,Female,,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Industrial areas,30 to 44,40 to 49,Democrat,40 to 49,0.41000000000000003
30.0,63.0,44.0,Third call,25-29,Black,Male,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,No,Yes,No,Worse,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Industrial areas,18 to 29,25 to 29,Republican,25 to 29,0.348
30.0,63.0,45.0,Third call,50-59,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,Yes,No,Worse,Independent,Some college,15 to 30K,Conservative,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,0.41600000000000004
30.0,63.0,46.0,Third call,45-49,White,Male,Gregg,Shaheen,Disapprove,Approve,Support Clinton,No,Yes,No,Worse,Independent,HS grad,15 to 30K,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Independent/Other,40 to 49,0.43100000000000005
30.0,65.0,1.0,First call,40-44,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,College grad,75 to 100K,Conservative,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,1.199
30.0,65.0,2.0,First call,30-39,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Something else,Postgrad,100K or more,Moderate,18 to 64,State,Industrial areas,30 to 44,30 to 39,Independent/Other,30 to 39,1.259
30.0,65.0,3.0,First call,40-44,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Industrial areas,30 to 44,40 to 49,Republican,40 to 49,1.199
30.0,65.0,4.0,First call,45-49,White,Female,Gregg,Shaheen,Disapprove,,Neither,No,Yes,Yes,Better,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Industrial areas,45 to 59,40 to 49,Republican,40 to 49,1.259
30.0,65.0,5.0,First call,30-39,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,1.142
30.0,65.0,6.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Better,Republican,College grad,100K or more,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Republican,50 to 64,1.199
30.0,65.0,7.0,First call,45-49,White,Male,Gregg,Other,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Independent,College grad,75 to 100K,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Independent/Other,40 to 49,0.9089999999999999
30.0,65.0,8.0,First call,65 and over,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,College grad,50 to 75K,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,1.2530000000000001
30.0,65.0,9.0,First call,45-49,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Independent,Some college,100K or more,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Independent/Other,40 to 49,1.102
30.0,65.0,10.0,First call,40-44,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Republican,40 to 49,1.157
30.0,65.0,11.0,First call,65 and over,White,Female,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Democrat,Postgrad,75 to 100K,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Democrat,65 and over,1.152
30.0,65.0,12.0,First call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Oppose Clinton,,Yes,,Same,Independent,Some college,15 to 30K,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,1.3
30.0,65.0,13.0,First call,40-44,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,No,No,Yes,Better,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Industrial areas,30 to 44,40 to 49,Republican,40 to 49,1.199
30.0,65.0,14.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Independent,Some college,75 to 100K,Conservative,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,1.199
30.0,65.0,15.0,First call,65 and over,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,Postgrad,15 to 30K,Moderate,65 and over,State,Industrial areas,60 and over,60 and over,Republican,65 and over,1.195
30.0,65.0,16.0,First call,60-64,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Industrial areas,60 and over,60 and over,Independent/Other,50 to 64,1.098
30.0,65.0,17.0,First call,40-44,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Better,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Republican,40 to 49,1.157
30.0,65.0,18.0,Second call,40-44,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,1.142
30.0,65.0,19.0,Second call,30-39,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,No,Yes,,Worse,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,Industrial areas,30 to 44,30 to 39,Independent/Other,30 to 39,1.157
30.0,65.0,20.0,Second call,65 and over,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,Some college,30 to 50K,Conservative,65 and over,State,Industrial areas,60 and over,60 and over,Republican,65 and over,1.195
30.0,65.0,21.0,Second call,40-44,White,Female,Gregg,,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Same,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,1.211
30.0,65.0,22.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Same,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Industrial areas,45 to 59,40 to 49,Democrat,40 to 49,1.102
30.0,65.0,23.0,Third call,30-39,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,1.259
30.0,65.0,24.0,Third call,45-49,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Industrial areas,45 to 59,40 to 49,Republican,40 to 49,1.259
30.0,65.0,25.0,Third call,50-59,White,Male,Condodematraky,Lucas,Approve,Approve,Neither,No,No,Yes,Same,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,1.05
30.0,65.0,26.0,Third call,45-49,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Democrat,40 to 49,1.102
30.0,65.0,27.0,Third call,50-59,White,Female,Condodematraky,Shaheen,Approve,,Neither,No,No,No,Same,Independent,Postgrad,100K or more,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,1.102
30.0,65.0,28.0,Third call,40-44,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Democrat,40 to 49,1.102
30.0,65.0,29.0,Third call,30-39,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,,Better,Democrat,College grad,75 to 100K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,1.259
30.0,65.0,30.0,Third call,25-29,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Industrial areas,18 to 29,25 to 29,Democrat,25 to 29,1.203
30.0,65.0,31.0,Third call,50-59,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Worse,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Industrial areas,45 to 59,50 to 59,Republican,50 to 64,1.199
30.0,65.0,32.0,Third call,40-44,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Democrat,College grad,50 to 75K,Conservative,18 to 64,State,Industrial areas,30 to 44,40 to 49,Democrat,40 to 49,1.305
30.0,65.0,33.0,Third call,18-24,White,Male,Condodematraky,Shaheen,Approve,Approve,Support Clinton,No,No,No,Same,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Industrial areas,18 to 29,18 to 24,Independent/Other,18 to 24,1.203
30.0,65.0,34.0,Third call,45-49,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Worse,Independent,Postgrad,30 to 50K,Liberal,18 to 64,State,Industrial areas,45 to 59,40 to 49,Independent/Other,40 to 49,1.102
30.0,65.0,35.0,Third call,50-59,Black,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Democrat,50 to 64,0.879
30.0,65.0,36.0,Third call,30-39,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,1.142
30.0,68.0,1.0,First call,45-49,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,1.295
30.0,68.0,2.0,First call,60-64,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Democrat,50 to 64,1.483
30.0,68.0,3.0,First call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Democrat,30 to 39,1.09
30.0,68.0,4.0,First call,50-59,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,1.09
30.0,68.0,5.0,First call,60-64,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,60 and over,60 and over,Republican,50 to 64,1.6920000000000002
30.0,68.0,6.0,First call,40-44,White,Female,Condodematraky,Shaheen,Disapprove,Disapprove,Support Clinton,No,No,No,Worse,Democrat,Postgrad,,Liberal,18 to 64,State,Concord/CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.09
30.0,68.0,7.0,First call,40-44,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Republican,College grad,,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,40 to 49,Republican,40 to 49,1.479
30.0,68.0,8.0,First call,50-59,,,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,College grad,,Liberal,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,1.09
30.0,68.0,9.0,First call,65 and over,White,,Gregg,Shaheen,Approve,Disapprove,Neither,,Yes,Yes,Same,Democrat,Some college,30 to 50K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,1.6920000000000002
30.0,68.0,10.0,First call,65 and over,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Neither,,Yes,,Worse,Independent,College grad,30 to 50K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.425
30.0,68.0,11.0,First call,65 and over,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Independent,HS grad,Under 15K,Moderate,65 and over,State,Concord/CT Valley,60 and over,60 and over,Independent/Other,65 and over,1.249
30.0,68.0,12.0,First call,65 and over,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,No,Yes,No,Same,Republican,Some college,50 to 75K,Conservative,65 and over,State,Concord/CT Valley,60 and over,60 and over,Republican,65 and over,1.799
30.0,68.0,13.0,First call,50-59,White,Female,,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Republican,Some college,,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Republican,50 to 64,1.225
30.0,68.0,14.0,First call,50-59,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Republican,50 to 64,1.572
30.0,68.0,15.0,First call,50-59,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Same,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.295
30.0,68.0,16.0,First call,30-39,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,Yes,No,Worse,Republican,HS grad,30 to 50K,Liberal,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Republican,30 to 39,1.245
30.0,68.0,17.0,First call,40-44,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,No,Yes,No,Same,Independent,College grad,75 to 100K,Conservative,18 to 64,State,Concord/CT Valley,30 to 44,40 to 49,Independent/Other,40 to 49,1.864
30.0,68.0,18.0,Second call,60-64,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,,Postgrad,30 to 50K,Moderate,18 to 64,State,Concord/CT Valley,60 and over,60 and over,,50 to 64,1.249
30.0,68.0,19.0,Second call,50-59,White,Female,Gregg,Lucas,Disapprove,,Neither,No,No,Yes,Worse,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Republican,50 to 64,1.572
30.0,68.0,20.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,1.09
30.0,68.0,21.0,Second call,40-44,White,Female,,Shaheen,Approve,Disapprove,Neither,No,No,No,Worse,Democrat,College grad,15 to 30K,Liberal,18 to 64,State,Concord/CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.225
30.0,68.0,22.0,Second call,50-59,White,Female,Condodematraky,Shaheen,,,Neither,No,No,,Same,Democrat,Postgrad,Under 15K,Liberal,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Democrat,50 to 64,1.09
30.0,68.0,23.0,Second call,30-39,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Same,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Concord/CT Valley,30 to 44,30 to 39,Independent/Other,30 to 39,1.245
30.0,68.0,24.0,Second call,65 and over,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,Postgrad,50 to 75K,Liberal,65 and over,State,Concord/CT Valley,60 and over,60 and over,Democrat,65 and over,1.483
30.0,68.0,25.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Democrat,40 to 49,1.09
30.0,68.0,26.0,Second call,45-49,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Independent,Some college,Under 15K,Conservative,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Independent/Other,40 to 49,1.245
30.0,68.0,27.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,No,Better,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Concord/CT Valley,45 to 59,40 to 49,Democrat,40 to 49,1.09
30.0,68.0,28.0,Second call,40-44,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Concord/CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.09
30.0,68.0,29.0,Second call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,Postgrad,100K or more,Liberal,18 to 64,State,Concord/CT Valley,45 to 59,50 to 59,Independent/Other,50 to 64,1.245
30.0,68.0,30.0,Second call,40-44,White,Female,Condodematraky,Shaheen,,,Neither,No,Yes,Yes,Better,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Concord/CT Valley,30 to 44,40 to 49,Democrat,40 to 49,1.09
