ID,HOUNY18,SENNY18,GOVNY18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
64686.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,An important factor,Important,A factor,,Call 3,26.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,,,,,,,No,4.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,28.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.5534508228302,,,,,,,
67581.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,An important factor,Important,A factor,,Call 3,20.0,,,,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,,,,,,,No,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,130.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.7856764793396,,,,,,,
45608.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,,,,Complete,,,,,,Call 2,13.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,,,,,1.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Disapprove,,,45+,18-64,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,86.0,Liberal Democrats,Liberal Democrats,Other,American Indian,National questionnaire,Other,Very important,Important,Non-white,American Indian,Whites are favored over minorities,East,Something else,Other,,Justified,The Democratic candidate,Male,All other races,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.790930986404419,Non-white,,,,,,
65588.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 3,26.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,4.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,Yes,,,Good,Excellent or good,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,28.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.5534508228302,,No,,,,,
32086.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,An important factor,Important,A factor,,Call 1,4.0,,,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,No,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,67.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English, New York,White suburban women,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.726153910160065,,,,,,,
66351.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,Call 3,26.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Favorable,,,,,4.0,The Democratic candidate,,,Minor changes,,The Democratic candidate,Yes,,,,,,,Gun policy,,No,,,Disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,28.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,Somewhat important,Important,White,White,No group is favored,East,Catholic,Catholic,Catholic,Justified,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,In the last week,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.775057017803192,White Catholics,,,,,,
67316.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,Call 3,2.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,,,,,Favorable,,,,,2.0,The Democratic candidate,,,Major changes,,The Democratic candidate,No,,,,,,,Immigration,,No,,,Approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,,Democrat,,White Democrat,Liberal,78.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,East,None,None,None,Justified,The Democratic candidate,,,,,,Suburbs,Suburbs,English, New York,,,Election day exit poll,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,1.00437998771667,White none,,,,,,
45600.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 2,20.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Disapprove,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,1.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,East,None,None,None,Justified,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.741228818893433,White none,,,,,,
64908.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,White 45-64,,,,Complete,,The most important factor,Important,A factor,,Call 3,13.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,,,,,No,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,Yes,,,,,,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,83.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,White,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,East,,,,,The Democratic candidate,Male,Latino men,,,,"Cities over 500,000","Cities over 50,000",Spanish, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,No difference,,,Version 1,No,Hillary Clinton,Shouldn't be able to vote will cast ballots,0.431432276964188,,,,,,,
32519.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,,Call 1,15.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,Worse,To express opposition to Donald Trump,,1.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,,No,No,,,Not so good,Not so good or poor,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,8.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,East,,,,,The Democratic candidate,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.558728098869324,,No,,,,,
47522.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Overturn it,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,The most important factor,Important,A factor,,Call 2,15.0,,,,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,,,,,,,No,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Support,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,12.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,East,,,,,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,1.0250928401947,,,,,,,
68568.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,,,,Complete,,An important factor,Important,A factor,,Call 3,4.0,,,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,,,,,Yes,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,67.0,Liberal Democrats,Liberal Democrats,Other,Asian,National questionnaire,Asian,,,Non-white,Asian,,East,,,,,The Democratic candidate,Female,All other races,,,,Suburbs,Suburbs,English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.486991465091705,,,,,,,
47508.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,,Complete,,,,,,Call 2,11.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Only Democratic Party,,Unfavorable,Worse,To express opposition to Donald Trump,,1.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Not so good,Not so good or poor,45+,65+,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,122.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.809100985527039,,No,,,,,
66048.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,The most important factor,Important,A factor,,Call 3,13.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,No,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Conservative,86.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.458092749118805,,,,,,,
66748.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,,,,,Complete,,Omit,Omit,Omit,,Call 3,14.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,,,,,Yes,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,Yes,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,113.0,Liberal Democrats,Liberal Democrats,Other,,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,East,,,,,The Democratic candidate,Female,Latino women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.952388465404511,,,,,,,
47494.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,,Call 2,15.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,Better,Donald Trump was not a factor,,1.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,No,No,,,Poor,Not so good or poor,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,13.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,East,,,,,The Democratic candidate,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.974525809288025,,No,,,,,
48560.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,,,,Complete,,The most important factor,Important,A factor,,Call 2,2.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,,,,,No,2.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,136.0,Liberal Democrats,Liberal Democrats,Other,Asian,National questionnaire,Asian,,,Non-white,Asian,,East,,,,,The Democratic candidate,Male,All other races,,,,Suburbs,Suburbs,English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.395897448062897,,,,,,,
69870.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,,Call 3,15.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,1.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,Yes,No,,,Not so good,Not so good or poor,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,,13.0,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,East,,,,,The Democratic candidate,Male,Latino men,,,,"Cities over 500,000","Cities over 50,000",Spanish, New York,Other,No impact,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Staying about the same,Version 4,,,,0.589242696762085,,No,,,,,
