ID,SENFL18,GOVFL18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CLIMATECHANGE,CONTROLHOUSE,CONTROLSEN,CUBAN,CUBANPR4,DESANTISLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVNELSON,FAVPARTY,FAVREP2,FAVSCOTT,FAVSENFL18,FINSIT2,FLENVIRO18,FORTRUMPS,FTVOTER18,GEOCODE,GILLUMLIB,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HURRICANEFL18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVFL18,KAVFL18A,KAVFL18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WORK,ZIPCODE
35320.0,Bill Nelson,Andrew Gillum,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,3.0,,The Democratic Party,,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,No,1.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,4.0,Liberal Democrats,Liberal Democrats,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Hillary Clinton,0.256053954362869,,,,,,32611.0
35324.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,6.0,,,,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,2.0,,The Republican candidate,,,Minor changes,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,,,,No,Yes,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,156.0,Conservative Republicans,Mod./Liberal Republicans,No,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Florida,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Somewhat approve,Not tough enough,Version 1,Donald Trump,0.840310752391815,Yes,,,,No,32128.0
35328.0,Bill Nelson,Andrew Gillum,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,12.0,,,The Democratic Party,No,No,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Favorable,Neither party,Unfavorable,Unfavorable,Only Bill Nelson,About the same,,To express opposition to Donald Trump,Yes,3.0,,The Democratic candidate,,,,,,Yes,,,,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,123.0,Moderate/Liberal Republicans,Moderate Independents,No,White,White,State questionnaire,White,Very important,Important,White,White,,South,,The Democratic candidate,Female,White women,Somewhat serious,Serious,,Suburbs,Suburbs,English,Florida,White suburban women,,Election day exit poll,,,,Hurt,,,,Version 2,,0.314451277256012,,,Very important,Important,,33525.0
35331.0,Rick Scott,Ron DeSantis,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Yes,Call 1,4.0,Yes,The Republican Party,,No,No,About right,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Government should do more to protect it,,,1.0,Too conservative,The Republican candidate,Oppose,Yes,,The Republican Party,No hardship,,,,,,,,,An important factor,Important,A factor,No,No,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Moderate,97.0,Moderate/Liberal Republicans,Moderate Independents,No,Black,Black,State questionnaire,Black,,,Non-white,Black,Whites are favored over minorities,South,,The Republican candidate,Female,Black women,,,Non married women,Suburbs,Suburbs,English,Florida,Other,,Election day exit poll,,,,,,,,Version 3,,0.490752696990967,,All others,,,,32034.0
35334.0,Rick Scott,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,11.0,,,,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,4.0,,The Republican candidate,Support,Yes,,The Republican Party,,,,,,,,,Immigration,,,,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,80.0,Independent/Something else,Conservative Republicans,No,White,White,National questionnaire,White,,,White,White,,South,,The Republican candidate,Female,White women,Not too serious,Not serious,Married women,Suburbs,Suburbs,English,Florida,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.937320172786713,,All others,Not too important,Not important,,32735.0
35343.0,Rick Scott,Ron DeSantis,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Complete,,Call 1,24.0,,,The Republican Party,No,"Yes, other Hispanic",,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Unfavorable,Unfavorable,Only Republican Party,Favorable,Favorable,Only Rick Scott,Better,,To express support for Donald Trump,No,5.0,,The Republican candidate,,,,,,No,,,,,,,,,,,Yes,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,25.0,Independent/Something else,Conservative Republicans,No,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,,South,,The Republican candidate,Female,Latino women,Very serious,Serious,,Suburbs,Suburbs,Spanish,Florida,Other,,Election day exit poll,,,,Helped,,,,Version 2,,1.08561325073242,,,Very important,Important,,33024.0
35346.0,Bill Nelson,Andrew Gillum,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,No,Call 1,7.0,Yes,The Democratic Party,,No,"Yes, Puerto Rican",Too conservative,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Government should do more to protect it,,,2.0,About right,The Democratic candidate,Support,No,,Omit,No hardship,,,,,,,,,The most important factor,Important,A factor,Yes,No,,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,106.0,Liberal Democrats,Liberal Democrats,Yes,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,Whites are favored over minorities,South,,The Democratic candidate,Male,Latino men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,,,,,Version 3,,0.322324186563492,,All others,,,,32825.0
35358.0,Bill Nelson,Andrew Gillum,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,10.0,,,The Democratic Party,No,No,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Only Democratic Party,Unfavorable,Favorable,Only Rick Scott,Worse,,To express opposition to Donald Trump,Yes,2.0,,The Democratic candidate,,,,,,Yes,,,,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,102.0,Moderate/Liberal Republicans,Moderate Independents,No,White,White,State questionnaire,White,Very important,Important,White,White,,South,,The Democratic candidate,Female,White women,Very serious,Serious,,Suburbs,Suburbs,English,Florida,White suburban women,,Election day exit poll,,,,No impact,,,,Version 2,,0.293640464544296,,,Very important,Important,,32712.0
35361.0,Bill Nelson,Andrew Gillum,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 1,8.0,Yes,The Democratic Party,,No,No,Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Government is doing enough to protect it,,,2.0,About right,The Democratic candidate,Oppose,Yes,,The Democratic Party,No hardship,,,,,,,,,An important factor,Important,A factor,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,10.0,Moderate/Liberal Republicans,Liberal Independents,No,White,White,State questionnaire,White,,,White,White,Whites are favored over minorities,South,,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,English,Florida,White suburban women,,Election day exit poll,,,,,,,,Version 3,,0.279514104127884,,All others,,,,32922.0
35362.0,Bill Nelson,Andrew Gillum,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,11.0,,,The Democratic Party,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Favorable,Only Democratic Party,Unfavorable,Favorable,Both,Better,,Donald Trump was not a factor,No,4.0,,The Democratic candidate,,,,,,Yes,,,,,,,,,,,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,33.0,Liberal Democrats,Liberal Democrats,No,White,White,State questionnaire,White,Somewhat important,Important,White,White,,South,,The Democratic candidate,Male,White men,Somewhat serious,Serious,,Suburbs,Suburbs,English,Florida,White suburban men,,Election day exit poll,,,,Hurt,,,,Version 2,,0.419593662023544,,,Somewhat important,Important,,34436.0
35364.0,Rick Scott,Ron DeSantis,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,2.0,Yes,The Republican Party,,No,No,Omit,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,Government should do more to protect it,,,4.0,Omit,The Republican candidate,Support,No,,The Republican Party,"Some hardship, but not severe",,,,,,,,,Not a factor at all,Not important,Not a factor,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,,94.0,,,No,White,White,State questionnaire,White,,,White,White,No group is favored,South,,The Republican candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,,,,,Version 3,,0.605844259262085,,All others,,,,34481.0
35371.0,Bill Nelson,Andrew Gillum,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,21.0,,,The Democratic Party,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Only Democratic Party,Unfavorable,Unfavorable,Only Bill Nelson,About the same,,To express support for Donald Trump,No,5.0,,The Democratic candidate,,,,,,Yes,,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,115.0,Moderate/Liberal Republicans,Liberal Independents,No,White,White,State questionnaire,White,Very important,Important,White,White,,South,,The Democratic candidate,Male,White men,Very serious,Serious,,Suburbs,Suburbs,English,Florida,White suburban men,,Election day exit poll,,,,No impact,,,,Version 2,,0.458149194717407,,,Somewhat important,Important,,33472.0
35379.0,Bill Nelson,Andrew Gillum,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,Call 1,7.0,,,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,2.0,,The Democratic candidate,,,Major changes,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,,No,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,107.0,Liberal Democrats,Liberal Democrats,No,Black,Black,State questionnaire,Black,,,Non-white,Black,,South,Justified,The Democratic candidate,Male,Black men,,,Non married men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.198037937283516,No,,,,Yes,32803.0
35385.0,Bill Nelson,Ron DeSantis,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,Call 1,6.0,,,,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,1.0,,The Republican candidate,Support,Yes,,The Republican Party,,,,,,,,,Health care,,,,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,68.0,Conservative Republicans,Mod./Liberal Republicans,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs,English,Florida,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,,0.657092690467834,,White Born-again/Evangelical Christians,Very important,Important,,32110.0
35398.0,Rick Scott,Andrew Gillum,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,13.0,,The Democratic Party,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,Yes,3.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,124.0,Moderate/Liberal Republicans,Moderate Independents,No,White,White,National questionnaire,White,,,White,White,,South,,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 1,Didn't vote,0.399530351161957,,,,,,33701.0
35401.0,Rick Scott,Andrew Gillum,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 1,8.0,,,,No,No,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,2.0,,The Democratic candidate,,,Minor changes,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,,,,No,Yes,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Liberal,11.0,Conservative Republicans,Mod./Liberal Republicans,No,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,English,Florida,White suburban women,Hurt,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Somewhat disapprove,Not tough enough,Version 1,Other,0.358938843011856,No,,,,No,32903.0
35402.0,Bill Nelson,Andrew Gillum,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 1,3.0,,The Democratic Party,,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,No,1.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,4.0,Moderate/Liberal Republicans,Moderate Independents,No,White,White,National questionnaire,White,,,White,White,,South,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Other,0.256053954362869,,,,,,32611.0
35407.0,Bill Nelson,Andrew Gillum,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 1,21.0,,Omit,,No,No,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,No,5.0,,The Democratic candidate,,,,,,,,,,,,,,,,,No,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,,113.0,,,No,Black,Black,National questionnaire,Black,,,Non-white,Black,,South,,The Democratic candidate,Female,Black women,,,,Suburbs,Suburbs,English,Florida,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 1,Hillary Clinton,0.611292958259583,,,,,,33463.0
