ID,HOUCA18,GOVCA18,SENCA18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
69478.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Overturn it,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,An important factor,Important,A factor,,Call 3,38.0,,,,The Democratic Party,,,,,,Yes,,,,,,,Yes,4.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,Yes,,,,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,14.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Male,Latino men,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,No difference,,,Version 1,No,Didn't vote,Should be able to vote will be prevented from voting,1.45995736122131,,,,,,,
69488.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,A few times a year,A few times a year or less,All others,Complete,"Yes, only girls",,,,No,Call 3,20.0,Yes,No,Yes,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,1.0,The Democratic candidate,Support,Yes,,The Democratic Party,The Democratic candidate,,,,,,,,Immigration,,Yes,,Yes,,,,45+,18-64,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,42.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,Protestant/Other Non-Catholic Christian,Other Christian,,,The Democratic candidate,Female,Latino women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.0337714180350304,Non-white,,All others,Very important,Important,No,
69491.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,,,,,,,Complete,,,,,,Call 3,14.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,,,,Favorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Immigration,,No,,,Disapprove,,,18-44,18-64,,Democrat,,,Democratic women,Democrat,Democratic Women,,Liberal,93.0,Liberal Democrats,Liberal Democrats,,,National questionnaire,,Very important,Important,,,Whites are favored over minorities,West,None,None,,Justified,The Democratic candidate,Female,,,,,Suburbs,Suburbs,English,California,,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.218423411250114,,,,,,,
69494.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,Overturn it,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,All others,,,,Complete,,An important factor,Important,A factor,,Call 3,44.0,,,,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,,,,,,,Yes,4.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,Yes,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,19.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Male,Latino men,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,No difference,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.127348825335503,,,,,,,
69506.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 3,1.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,,,,2.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,4.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,West,None,None,None,Justified,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,,Election day exit poll,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,0.206654340028763,White none,,,,,,
69515.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,,Call 3,5.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Gun policy,,No,,,Approve,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,7.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Very important,Important,Non-white,Black,Whites are favored over minorities,West,Protestant/Other Non-Catholic Christian,Other Christian,,Justified,The Democratic candidate,Male,Black men,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.260312557220459,Non-white,,,,,,
69522.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,,,,Complete,,,,,,Call 3,44.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,,,,,4.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Approve,,,45+,65+,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,19.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Very important,Important,Non-white,Black,Whites are favored over minorities,West,Protestant/Other Non-Catholic Christian,Other Christian,,Justified,The Democratic candidate,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.777339637279511,Non-white,,,,,,
69526.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,,,,Not complete,,,,,,Call 3,46.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,5.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,,No,,,,,,45+,18-64,,,,,,,,,,46.0,,,Other,Asian,National questionnaire,Asian,,,Non-white,Asian,,West,,,,,The Democratic candidate,Female,All other races,,,,Suburbs,Suburbs,English,California,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,,,Version 2,,,,0.0315825454890728,,,,,,,
69534.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week or more,At least monthly,Protestant/Attend weekly,Complete,No children in home,,,,No,Call 3,14.0,No,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,3.0,The Democratic candidate,Support,Yes,,The Democratic Party,The Democratic candidate,,,,,,,,Health care,,No,,Yes,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,West,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.810416519641876,White Protestants,,All others,Somewhat important,Important,No,White Protestant non-evangelical
69545.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,Latino 65+,,,,Complete,,,,,,Call 3,44.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,,,,,4.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,19.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,National questionnaire,Other,Not at all important,Not important,Non-white,Other,No group is favored,West,None,None,,Politically motivated,The Democratic candidate,Male,All other races,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Election day exit poll,In the last month,In the last month,Before that,,,,,,Not tough enough,,Version 2,,,,0.217947363853455,Non-white,,,,,,
69548.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,Call 3,48.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,Only Democratic Party,,Unfavorable,Worse,To express opposition to Donald Trump,,5.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",,,No,No,,,Not so good,Not so good or poor,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,50.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,,,White,White,,West,,,,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,1.51149880886078,,Yes,,,,,
69557.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,,,,Complete,,,,,,Call 3,44.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Favorable,,,,,4.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,19.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Very important,Important,Non-white,Black,Whites are favored over minorities,West,Catholic,Catholic,,Justified,The Democratic candidate,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.777339637279511,Non-white,,,,,,
69562.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 3,14.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Favorable,,,,,3.0,The Democratic candidate,,,Minor changes,,The Democratic candidate,Omit,,,,,,,Health care,,No,,,Disapprove,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,93.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,Somewhat important,Important,White,White,No group is favored,West,Catholic,Catholic,Catholic,Justified,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,In the last week,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,1.13141560554504,White Catholics,,,,,,
69563.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,,,,,Call 3,5.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,3.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,Yes,No,,,Good,Excellent or good,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,7.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Female,Latino women,,,,Suburbs,Suburbs,English,California,Other,No impact,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Becoming more divided,Version 4,,,,0.0189277809113264,,No,,,,,
69567.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,A few times a year or less,Catholic/Do not attend weekly,Complete,"Yes, both boys and girls",,,,No,Call 3,4.0,Yes,Yes,Yes,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,2.0,The Democratic candidate,Support,Yes,,The Democratic Party,The Democratic candidate,,,,,,,,Gun policy,,No,,Yes,,,,18-44,18-64,Women with children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,43.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,Catholic,Catholic,Catholic,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,English,California,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.442072838544846,White Catholics,,All others,Very important,Important,No,All others
69574.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,,,,Complete,,,,,,Call 3,38.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Omit,,Omit,About the same,Donald Trump was not a factor,,4.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,,Yes,No,,,Good,Excellent or good,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,14.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,West,,,,,The Democratic candidate,Female,Latino women,,,,Suburbs,Suburbs,English,California,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Becoming more divided,Version 4,,,,0.203306615352631,,No,,,,,
69577.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,A few times a year,A few times a year or less,Catholic/Do not attend weekly,Complete,No children in home,,,,No,Call 3,48.0,No,No,No,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,5.0,The Democratic candidate,Support,Yes,,The Democratic Party,The Democratic candidate,,,,,,,,Health care,,No,,No,,,,45+,18-64,Men without children,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,50.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,West,Catholic,Catholic,Catholic,,The Democratic candidate,Male,White men,Very serious,Serious,Non married men,Suburbs,Suburbs,English,California,White suburban men,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,,Version 3,,,,0.675532758235931,White Catholics,,All others,Somewhat important,Important,No,All others
69578.0,A Democratic candidate,Gavin Newsom,Dianne Feinstein,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,Call 3,5.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Favorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Gun policy,,No,,,Disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,7.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,West,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,Justified,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,English,California,White suburban women,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.63909113407135,White Protestants,,,,,,
