ID,SENAZ18,GOVAZ18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVFLAKE,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MCSALLYLIB,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SINEMALIB,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,WEIGHT,WHNCLINC
29074.0,Kyrsten Sinema,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,To express opposition to Donald Trump,No,2.0,The Republican candidate,Major changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",Health care,No,Too conservative,Excellent,Excellent or good,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,West,Justified,The Democratic candidate,Male,Black men,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Yes,Hillary Clinton,0.188448563218117,No
29097.0,Kyrsten Sinema,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,6.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Donald Trump was not a factor,No,1.0,The Republican candidate,Minor changes,No,,,,,,,Immigration,No,Omit,Excellent,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Male,White men,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,No impact,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,No,Donald Trump,0.622635900974274,No
29103.0,Kyrsten Sinema,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,,8.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Donald Trump was not a factor,Yes,1.0,The Republican candidate,Minor changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,Other,State questionnaire,Other,Non-white,Other,West,Politically motivated,The Democratic candidate,Female,All other races,About right,Suburbs,Suburbs,English,Arizona,Other,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Other,0.113752603530884,No
29112.0,Kyrsten Sinema,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,4.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Donald Trump was not a factor,No,3.0,The Republican candidate,Minor changes,No,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Liberal,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,No impact,Telephone survey,No impact,Strongly or somewhat approve,Strongly approve,About right,Version 1,No,Donald Trump,0.855528891086578,Yes
29134.0,Kyrsten Sinema,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,8.0,Omit,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Donald Trump was not a factor,No,1.0,The Republican candidate,Major changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Too conservative,Excellent,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,No impact,Telephone survey,No impact,Omit,Omit,Omit,Version 1,No,Donald Trump,0.199585825204849,No
29146.0,Kyrsten Sinema,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,7.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,To express opposition to Donald Trump,No,1.0,The Republican candidate,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Gun policy,Yes,Too conservative,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Justified,The Democratic candidate,Male,Latino men,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,2.3278751373291,No
29167.0,Kyrsten Sinema,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Donald Trump was not a factor,No,2.0,The Republican candidate,Minor changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,Too conservative,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Female,White women,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Somewhat disapprove,Omit,Version 1,No,Hillary Clinton,0.846968412399292,No
29168.0,Kyrsten Sinema,Doug Ducey,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,1.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Donald Trump was not a factor,No,3.0,The Republican candidate,Major changes,No,,,,,,,Immigration,No,Too conservative,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,Too conservative,Suburbs,Suburbs,English,Arizona,White suburban women,Helped,Telephone survey,Helped,Strongly or somewhat approve,Strongly approve,About right,Version 1,No,Donald Trump,2.54365086555481,
29178.0,Kyrsten Sinema,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,9.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Republican candidate,Minor changes,Yes,,,,,,,The economy,No,Too conservative,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,Too liberal,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.612728774547577,No
29225.0,Kyrsten Sinema,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,8.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Donald Trump was not a factor,No,1.0,The Republican candidate,Major changes,No,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,About right,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,No impact,Telephone survey,Helped,Strongly or somewhat approve,Strongly approve,About right,Version 1,No,Donald Trump,0.322008460760117,No
29241.0,Kyrsten Sinema,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,,8.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,To express opposition to Donald Trump,No,1.0,The Republican candidate,Minor changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,No,Too conservative,Good,Excellent or good,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,West,Justified,The Democratic candidate,Female,Black women,About right,Suburbs,Suburbs,English,Arizona,Other,Omit,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.387028485536575,No
29243.0,Kyrsten Sinema,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Republican candidate,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Too conservative,Poor,Not so good or poor,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Not tough enough,Version 1,Yes,Hillary Clinton,0.207858398556709,No
29255.0,Kyrsten Sinema,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,8.0,Omit,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,Donald Trump was not a factor,No,1.0,The Republican candidate,Major changes,No,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,About right,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Omit,Strongly or somewhat disapprove,Somewhat disapprove,About right,Version 1,No,Donald Trump,0.920732200145721,Yes
29264.0,Kyrsten Sinema,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,5.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Republican candidate,Minor changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,Too liberal,Suburbs,Suburbs,English,Arizona,White suburban men,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Other,0.514094054698944,No
29292.0,Kyrsten Sinema,Doug Ducey,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,5.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Donald Trump was not a factor,No,1.0,The Republican candidate,No changes at all,No,,,,,,,Immigration,No,Too conservative,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Female,White women,About right,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,No impact,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,No,Donald Trump,1.86809861660004,
