ID,GOVGA18,ABRAMSLIB,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,BACKSIDE,BORNINGA14,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECURITY18,FAVABRAMS,FAVDEM2,FAVGOVGA18,FAVKEMP,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPG,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,KEMPLIB,LATINO,MARRIED,MOVETOGA14,MOVETOGA10YR,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18GOV,TIME18GOVMONTH,TIME18GOVWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
57359.0,Brian Kemp,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Yes,Call 3,3.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,4.0,The Republican candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,No,,,,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,13.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Male,White men,,,,Suburbs,Suburbs, Georgia,White suburban men,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.950369656085968,No,White Born-again/Evangelical Christians,,,30117.0
57366.0,Brian Kemp,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,,,Complete,,,Call 3,10.0,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,Yes,1.0,The Republican candidate,,,,,,,,,,,,,Oppose,,No,,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Liberal,133.0,Moderate/Liberal Republicans,Liberal Independents,Other,Asian,National questionnaire,Asian,,,Non-white,Asian,,South,,Female,All other races,,,,Suburbs,Suburbs, Georgia,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 1,No,Hillary Clinton,Shouldn't be able to vote will cast ballots,0.23206190764904,,,,,30628.0
57369.0,Brian Kemp,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,Yes,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,4.0,The Republican candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,No,Yes,,,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.240179121494293,No,White Born-again/Evangelical Christians,,,31210.0
57371.0,Brian Kemp,Too liberal,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Once a week or more,At least monthly,Complete,Moved to Georgia,Yes,Call 3,7.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Yes,,,,,,,,,,2.0,The Republican candidate,Support,Yes,,The Republican Party,,,,,,,,,Support,About right,No,,10+ years but not born here,More than 10 years,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,Minorities are favored over whites,South,,Female,White women,,,,Suburbs,Suburbs, Georgia,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,,0.830093502998352,,White Born-again/Evangelical Christians,,,30041.0
57390.0,Brian Kemp,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,,,Complete,,Yes,Call 3,9.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,1.0,The Republican candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Immigration,,,No,Yes,,,Excellent,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Conservative,118.0,Moderate/Liberal Republicans,Conservative Independents,Other,Other,State questionnaire,Other,,,Non-white,Other,,South,Politically motivated,Female,All other races,,,Married women,Suburbs,Suburbs, Georgia,Other,Omit,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.467053085565567,No,All others,,,30542.0
57399.0,Brian Kemp,Too liberal,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,A few times a year or less,Complete,Moved to Georgia,No,Call 3,11.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,,,,,,,,,,2.0,The Republican candidate,Support,No,,The Republican Party,,,,,,,,,Support,About right,No,,Less than 10 years,Less than 10 years,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,29.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,,,White,White,No group is favored,South,,Male,White men,,,,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,,0.658253610134125,,All others,,,30114.0
57401.0,Brian Kemp,Too liberal,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Once a week or more,At least monthly,Complete,Moved to Georgia,Yes,Call 3,8.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,,,,,,,,,,4.0,The Republican candidate,Oppose,No,,The Democratic Party,,,,,,,,,Support,Omit,No,,Less than 10 years,Less than 10 years,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,Minorities are favored over whites,South,,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,,0.239127337932587,,White Born-again/Evangelical Christians,,,31210.0
57406.0,Brian Kemp,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,,Yes,Call 3,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,4.0,The Republican candidate,,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,No,Yes,,,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,13.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Female,White women,,,Married women,Suburbs,Suburbs, Georgia,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.79485422372818,No,White Born-again/Evangelical Christians,,,30117.0
57410.0,Brian Kemp,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,Yes,Call 3,7.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,2.0,The Republican candidate,,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,No,Yes,,,Excellent,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Female,White women,,,Married women,Suburbs,Suburbs, Georgia,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.751565456390381,No,White Born-again/Evangelical Christians,,,30041.0
57431.0,Brian Kemp,Too liberal,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,A few times a month,At least monthly,Complete,Moved to Georgia,No,Call 3,9.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Yes,,,,,,,,,,1.0,The Republican candidate,Oppose,No,,The Republican Party,,,,,,,,,Oppose,About right,No,,10+ years but not born here,More than 10 years,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,118.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,No group is favored,South,,Male,White men,,,,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,,0.290013283491135,,All others,,,30542.0
57434.0,Brian Kemp,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,Yes,Call 3,8.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,4.0,The Republican candidate,,,Minor changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,No,Yes,,,Excellent,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,6.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,,South,Politically motivated,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000", Georgia,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,Shouldn't be able to vote will cast ballots,0.451275885105133,No,White Born-again/Evangelical Christians,,,31210.0
57442.0,Brian Kemp,Too liberal,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,A few times a year,A few times a year or less,Complete,Moved to Georgia,No,Call 3,6.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,,,,,,,,,,3.0,The Republican candidate,Support,Yes,,The Republican Party,,,,,,,,,Support,About right,No,,10+ years but not born here,More than 10 years,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,98.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,,,White,White,Omit,South,,Female,White women,,,,Suburbs,Suburbs, Georgia,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,,1.2558456659317,,All others,,,30022.0
57454.0,Brian Kemp,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,,,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Omit,Unfavorable,Omit,Omit,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,2.0,The Republican candidate,,,,,No,,,,,,,,,,No,Yes,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,Omit,Omit,White,White,,South,,Male,White men,Omit,Omit,Married men,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,,,0.564217388629913,,,Somewhat important,Important,30041.0
57457.0,Brian Kemp,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,11.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,2.0,The Republican candidate,,,Minor changes,,No,,,,,,,The economy,,,No,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,Somewhat important,Important,White,White,No group is favored,South,Justified,Male,White men,,,,Suburbs,Suburbs, Georgia,White suburban men,,Election day exit poll,,,,,,,Not tough enough,Version 2,,,,1.75343668460846,,,,,30152.0
57458.0,Brian Kemp,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,Complete,,,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Unfavorable,Unfavorable,Only Brian Kemp,Favorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,Yes,4.0,The Republican candidate,,,,,No,,,,,,,,,,Yes,Yes,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,13.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,,South,,Female,Latino women,Very serious,Serious,Married women,Suburbs,Suburbs, Georgia,Other,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,,,0.555078268051147,,,Very important,Important,30117.0
57466.0,Brian Kemp,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,Complete,,,Call 3,10.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,No,1.0,The Republican candidate,,,,,,,,,,,,,Support,,No,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,133.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,,,White,White,,South,,Female,White women,,,,Suburbs,Suburbs, Georgia,White suburban women,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 1,No,Donald Trump,Omit,0.398605436086655,,,,,30628.0
57478.0,Brian Kemp,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,,,Call 3,11.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,2.0,The Republican candidate,,,Major changes,,No,,,,,,,Immigration,,,No,,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,43.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,Somewhat important,Important,White,White,Whites are favored over minorities,South,Justified,Female,White women,,,,Suburbs,Suburbs, Georgia,White suburban women,,Election day exit poll,,,,,,,About right,Version 2,,,,0.899036347866058,,,,,30152.0
