ID,SENMS18,SEN2MS18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUNOFFMS18,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2,ZIPCODE
62589.0,Roger Wicker,Cindy Hyde-Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,2.0,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,No,Yes,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,55.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,Before that,Before that,Before that,Helped,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,1.23929119110107,No,,,39440.0
64509.0,Roger Wicker,Cindy Hyde-Smith,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,3.0,,No,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,111.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Not too serious,Not serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,2.48176860809326,,Not at all important,Not important,39339.0
38024.0,Roger Wicker,Cindy Hyde-Smith,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,2.0,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,23.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural, Mississippi,Other,Helped,Election day exit poll,Before that,Before that,Before that,Hurt,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.780548632144928,No,,,39452.0
63553.0,Roger Wicker,Cindy Hyde-Smith,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 3,4.0,The Republican Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Unfavorable,Omit,Omit,About the same,To express support for Donald Trump,No,2.0,,No,,,,,,,,Yes,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Conservative,21.0,Independent/Something else,Conservative Republicans,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Whites are favored over minorities,South,Cindy Hyde-Smith,,The Republican candidate,Female,Latino women,Very serious,Serious,,Suburbs,Suburbs, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.954862534999847,,Not too important,Not important,39465.0
41330.0,Roger Wicker,Cindy Hyde-Smith,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,21.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs, Mississippi,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,Helped,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.659481883049011,No,,,39465.0
60637.0,Roger Wicker,Cindy Hyde-Smith,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,1.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Neither party,Unfavorable,Better,Donald Trump was not a factor,No,3.0,,No,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,65.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Cindy Hyde-Smith,,The Republican candidate,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.659481883049011,,Somewhat important,Important,38801.0
51096.0,Roger Wicker,Cindy Hyde-Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,2.0,Omit,,,,,,,,Immigration,No,,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,57.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,Omit,Strongly or somewhat approve,Strongly approve,About right,Version 1,Omit,1.25674593448639,,,,39437.0
49028.0,Roger Wicker,Cindy Hyde-Smith,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,1.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,3.0,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Yes,Not so good,Not so good or poor,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,65.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Justified,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,Hurt,Strongly or somewhat approve,Strongly approve,About right,Version 1,Donald Trump,0.705487906932831,No,,,38801.0
49027.0,Roger Wicker,Cindy Hyde-Smith,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,2.0,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,No,No,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,55.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Male,White men,,,Non married men,Rural,Small Cities/Rural, Mississippi,Other,Helped,Election day exit poll,Before that,Before that,Before that,Helped,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,1.00095760822296,Yes,,,39440.0
37438.0,Roger Wicker,Cindy Hyde-Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,1.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,3.0,,No,,,,,,,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,89.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Cindy Hyde-Smith,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,1.58189940452576,,Somewhat important,Important,38871.0
49021.0,Roger Wicker,Cindy Hyde-Smith,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,1.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Omit,Omit,Better,To express support for Donald Trump,No,3.0,,No,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,1.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Cindy Hyde-Smith,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural, Mississippi,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,0.679178655147552,,Very important,Important,38834.0
49012.0,Roger Wicker,Cindy Hyde-Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Omit,Omit,About the same,,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,98.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,,South,,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs, Mississippi,White suburban women,No impact,Election day exit poll,,,,No impact,,,,Version 4,,0.830114185810089,No,,,39042.0
62524.0,Roger Wicker,Cindy Hyde-Smith,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 2,3.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,2.0,Major changes,,,,,,,,The economy,No,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,,99.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,,Politically motivated,The Republican candidate,Female,Black women,,,Non married women,Rural,Small Cities/Rural, Mississippi,Other,Hurt,Election day exit poll,In the last month,In the last month,Before that,No impact,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,Hillary Clinton,0.676375865936279,No,,,39074.0
65022.0,Roger Wicker,Cindy Hyde-Smith,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,2.0,Major changes,No,,,,,,,The economy,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,98.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,No group is favored,South,,Politically motivated,The Republican candidate,Female,White women,,,,Suburbs,Suburbs, Mississippi,White suburban women,,Election day exit poll,,,,,,,About right,Version 2,,0.827256202697754,,,,39042.0
64451.0,Roger Wicker,Cindy Hyde-Smith,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,Minor changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,93.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,,Suburbs,Suburbs, Mississippi,White suburban women,No impact,Election day exit poll,Before that,Before that,Before that,No impact,Strongly or somewhat approve,Somewhat approve,About right,Version 1,Donald Trump,0.767593681812286,No,,,39232.0
49071.0,Roger Wicker,Cindy Hyde-Smith,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 2,4.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,2.0,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Yes,Not so good,Not so good or poor,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,23.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,,South,,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural, Mississippi,Other,No impact,Election day exit poll,In the last few days,In the last month,In the last week,Helped,Strongly or somewhat approve,Somewhat approve,Not tough enough,Version 1,Donald Trump,1.33177554607391,Yes,,,39452.0
