ID,HOUND18,SENND18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,CRAMERLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVCRAMER,FAVDEM2,FAVHEITKAMP,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENND18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HEITKAMPLIB,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVND18,KAVND18A,KAVND18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,VOTEISS18,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
14843.0,Mac Schneider,Heidi Heitkamp,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,No,,1.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,,Favorable,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,Independent Men,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Other,Asian,State questionnaire,Shares my view of government,Asian,Non-white,Asian,Midwest,,The Democratic candidate,Male,All other races,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,5.23842716217041,,All others,,
14844.0,Mac Schneider,Heidi Heitkamp,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,1.0,The Democratic Party,,Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,Unfavorable,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,2.48867726325989,,All others,,
14845.0,Mac Schneider,Heidi Heitkamp,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,,1.0,The Democratic Party,,Too conservative,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,Unfavorable,,Omit,,,,,,2.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,A minor factor,Not important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,3.57162857055664,,White Born-again/Evangelical Christians,,
14846.0,Mac Schneider,Heidi Heitkamp,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,,1.0,The Democratic Party,,Too conservative,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Unfavorable,,Unfavorable,,,,,,4.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,An important factor,Important,A factor,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Cares about people like me,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,North Dakota,White suburban women,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,2.54866290092468,,All others,,
14847.0,Mac Schneider,Heidi Heitkamp,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Yes,,1.0,The Democratic Party,,Too conservative,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,Favorable,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,A minor factor,Not important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,1.44304513931274,,White Born-again/Evangelical Christians,,
14848.0,Mac Schneider,Heidi Heitkamp,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,,1.0,The Democratic Party,,Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Omit,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,An important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.946902215480804,,All others,,
14849.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,Favorable,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,A minor factor,Not important,A factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.500281631946564,,All others,,
14850.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Favorable,,,,,,1.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,Cares about people like me,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,1.06805551052094,,All others,,
14851.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,Favorable,,,,,,1.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.578071653842926,,All others,,
14852.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,,,,,,1.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.782885491847992,,All others,,
14853.0,Mac Schneider,Heidi Heitkamp,Overturn it,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,1.0,The Democratic Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,,Unfavorable,,,,,,1.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Shouldn't be able to vote will cast ballots,1.06805551052094,,White Born-again/Evangelical Christians,,
14854.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too liberal,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,Omit,,Favorable,,,,,,1.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Conservative,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Omit,0.813839077949524,,All others,,
14855.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too conservative,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,,Omit,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,An important factor,Important,A factor,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.677534103393555,,All others,,
14856.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,1.0,The Democratic Party,,Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,Favorable,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,A minor factor,Not important,A factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,0.500281631946564,,White Born-again/Evangelical Christians,,
14857.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too liberal,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Omit,,Omit,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,A minor factor,Not important,A factor,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,2.88752341270447,,All others,,
14858.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too conservative,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Cares about people like me,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,1.31310617923737,,All others,,
14859.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,,1.0,The Democratic Party,,Too conservative,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Favorable,,,,,,3.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,North Dakota,Other,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,1.86540424823761,,All others,,
14860.0,Mac Schneider,Heidi Heitkamp,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Yes,,1.0,The Democratic Party,,Too liberal,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Omit,,Omit,,,,,,1.0,,,The Democratic Party,About right,The Democratic candidate,,,,,,,,,Not a factor at all,Not important,Not a factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,North Dakota,White suburban women,,Telephone survey,,,,,,,,Version 3,,Should be able to vote will be prevented from voting,1.06805551052094,,White Born-again/Evangelical Christians,,
