ID,SENOH18,GOVOH18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OPIOID18,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,UNIONHH12,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
33584.0,Jim Renacci,Mike DeWine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,13.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,2.0,The Republican candidate,Minor changes,No,,,,,,,Immigration,No,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,104.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,Ohio,White suburban women,,Election day exit poll,,,,,,,Not tough enough,,Version 2,,1.23612892627716,,,
33651.0,Jim Renacci,Mike DeWine,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 1,13.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,2.0,The Republican candidate,Minor changes,No,,,,,,,The economy,No,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,104.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,,,,About right,,Version 2,,0.83397775888443,,,
33658.0,Jim Renacci,Mike DeWine,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,15.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,To express support for Donald Trump,No,6.0,The Republican candidate,,No,,,,,,,,No,Yes,,,Approve,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,125.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,Helped,,,,No,Version 2,,0.660524666309357,,Not at all important,Not important
33685.0,Sherrod Brown,Richard Cordray,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,5.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,3.0,The Democratic candidate,,Yes,,,,,,,,No,Yes,,,Disapprove,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,157.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,Hurt,,,,Yes,Version 2,,0.641716957092285,,Somewhat important,Important
33704.0,Jim Renacci,Mike DeWine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,4.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,3.0,The Republican candidate,Minor changes,No,,,,,,,Immigration,No,,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,,,About right,,Version 2,,1.28602039813995,,,
33744.0,Jim Renacci,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,3.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Gun policy,No,Yes,Excellent,Excellent or good,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,157.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Justified,The Republican candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Ohio,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,,Version 1,Donald Trump,1.01710879802704,Yes,,
33756.0,Sherrod Brown,Mike DeWine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,No,3.0,The Republican candidate,,,,,,,,,,No,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,4.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,,Version 1,Donald Trump,0.811379432678223,,,
33771.0,Sherrod Brown,Richard Cordray,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 1,15.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,6.0,The Democratic candidate,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,No,No,Not so good,Not so good or poor,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,125.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Politically motivated,The Democratic candidate,Male,Black men,,,Non married men,Suburbs,Suburbs,Ohio,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,About right,,Version 1,Other,0.413437873125076,No,,
33822.0,Jim Renacci,Mike DeWine,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,5.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Only Republican Party,Favorable,About the same,To express support for Donald Trump,No,3.0,The Republican candidate,,No,,,,,,,,No,Yes,,,Omit,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Liberal,157.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,Very serious,Serious,Married women,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,Helped,,,,Yes,Version 2,,0.816684186458588,,Not at all important,Not important
33836.0,Sherrod Brown,Richard Cordray,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Call 1,4.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,3.0,The Democratic candidate,Major changes,Omit,,,,,,,Health care,No,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,Independent Women,All others,Moderate,4.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,National questionnaire,Other,Non-white,Other,Midwest,Omit,The Democratic candidate,Female,All other races,,,,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,,,Omit,,Version 2,,0.835453689098358,,,
33839.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 1,15.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,6.0,The Democratic candidate,Major changes,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,No,No,Good,Excellent or good,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,125.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Justified,The Democratic candidate,Female,Black women,,,Non married women,Suburbs,Suburbs,Ohio,Other,Helped,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat approve,Somewhat approve,About right,,Version 1,Hillary Clinton,0.351744741201401,No,,
33886.0,Jim Renacci,Mike DeWine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,16.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,1.0,The Republican candidate,Major changes,,,,,,,,Immigration,No,Yes,Excellent,Excellent or good,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,34.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,Ohio,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,,Version 1,Donald Trump,0.719487845897675,No,,
33889.0,Sherrod Brown,Richard Cordray,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,3.0,The Democratic candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,Yes,Good,Excellent or good,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,157.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,,,Married men,Rural,Small Cities/Rural,Ohio,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,,Version 1,Hillary Clinton,1.13681495189667,No,,
33892.0,Sherrod Brown,Richard Cordray,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,3.0,The Democratic candidate,,,,,,,,,Health care,No,Yes,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,4.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,,Version 3,,0.793880939483643,,Somewhat important,Important
33915.0,Sherrod Brown,Mike DeWine,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 1,15.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,6.0,The Republican candidate,,No,,,,,,,,No,Yes,,,Disapprove,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,125.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Suburbs,Suburbs,Ohio,White suburban men,,Election day exit poll,,,,No impact,,,,No,Version 2,,0.562624216079712,,Very important,Important
33931.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,16.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,1.0,The Democratic candidate,Major changes,,,,,,,,Health care,No,Yes,Not so good,Not so good or poor,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,34.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,Ohio,White suburban men,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Omit,,Version 1,Hillary Clinton,0.521112620830536,No,,
33964.0,Jim Renacci,Mike DeWine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 1,4.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,3.0,The Republican candidate,Minor changes,No,,,,,,,The economy,No,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,4.0,Independent/Something else,Conservative Republicans,White,White,National questionnaire,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,,,,About right,,Version 2,,1.28602039813995,,,
33966.0,Jim Renacci,Mike DeWine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 1,5.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Republican Party,Favorable,About the same,Donald Trump was not a factor,No,3.0,The Republican candidate,,No,,,,,,,,No,Yes,,,Disapprove,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,157.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,Not too serious,Not serious,Married men,Rural,Small Cities/Rural,Ohio,Other,,Election day exit poll,,,,No impact,,,,No,Version 2,,0.689719378948212,,Not at all important,Not important
33974.0,Sherrod Brown,Richard Cordray,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 1,16.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,1.0,The Democratic candidate,,No,,,,,,,,No,Yes,,,Disapprove,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,34.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,Ohio,White suburban women,,Election day exit poll,,,,Hurt,,,,No,Version 2,,0.443352252244949,,Very important,Important
