ID,SENTN18,GOVTN18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BLACKBURNLIB,BREDESENLIB,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBLACKBURN,FAVBREDESEN,FAVDEM2,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENTN18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,GUNOWNER12,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
9180.0,Marsha Blackburn,Bill Lee,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,2.0,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,Better,Donald Trump was not a factor,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.369203925132751,,,Somewhat important,Important
9181.0,Marsha Blackburn,Bill Lee,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,2.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,About the same,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Not at all serious,Not serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,0.608245015144348,,,Not at all important,Not important
9182.0,Marsha Blackburn,Bill Lee,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,2.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,About the same,To express support for Donald Trump,No,2.0,The Republican candidate,,,Yes,,,,,,,,,No,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,0.608245015144348,,,Somewhat important,Important
9183.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,2.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,About the same,Donald Trump was not a factor,No,2.0,The Republican candidate,,,No,,,,,,,,,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Not too serious,Not serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,0.94376802444458,,,Not at all important,Not important
9184.0,Marsha Blackburn,Bill Lee,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,2.0,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Unfavorable,,Neither party,,Unfavorable,Neither,About the same,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Non married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.435630232095718,,,Somewhat important,Important
9185.0,Marsha Blackburn,Bill Lee,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,2.0,,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,Better,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Very serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,0.608245015144348,,,Not too important,Not important
9186.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,2.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,About the same,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Female,White women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.799805402755737,,,Somewhat important,Important
9187.0,Marsha Blackburn,Bill Lee,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,,2.0,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Unfavorable,,Only Republican Party,,Favorable,Both,Worse,Donald Trump was not a factor,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Very serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.435630232095718,,,Somewhat important,Important
9188.0,Marsha Blackburn,Bill Lee,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,,,2.0,,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Unfavorable,,Only Republican Party,,Favorable,Both,Better,Donald Trump was not a factor,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.294006526470184,,,Not at all important,Not important
9189.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,2.0,,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,About the same,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,No,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Female,White women,Very serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.799805402755737,,,Somewhat important,Important
9190.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,2.0,,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,Better,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Female,White women,Not too serious,Not serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.799805402755737,,,Not too important,Not important
9191.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,2.0,,The Republican Party,,,,,,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,Better,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.794191896915436,,,Not at all important,Not important
9192.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,2.0,,The Republican Party,,,,,,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,Better,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,No,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Female,White women,Somewhat serious,Serious,Non married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,No impact,Strongly or somewhat approve,Strongly approve,,Version 2,,0.673034071922302,,,Somewhat important,Important
9193.0,Marsha Blackburn,Bill Lee,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,,,2.0,,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Omit,,Omit,Only Marsha Blackburn,Better,To express support for Donald Trump,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Female,White women,Somewhat serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.799805402755737,,,Very important,Important
9202.0,Marsha Blackburn,Bill Lee,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,2.0,,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Favorable,Unfavorable,,Only Republican Party,,Favorable,Both,Better,Donald Trump was not a factor,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.608245015144348,,,Somewhat important,Important
9203.0,Marsha Blackburn,Bill Lee,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,,,3.0,,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,Favorable,Only Marsha Blackburn,Better,Donald Trump was not a factor,No,2.0,The Republican candidate,,,No,,,,,,,,,No,Yes,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,Married men,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,,In person early exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.435630232095718,,,Not at all important,Not important
