ID,SENMO18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ETHHAWLEY,ETHMCCAS,ETHMO18,FAVDEM2,FAVHAWLEY,FAVMCCASKILL,FAVMCONL,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENMO18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUN16,GUNOWNER12,HAWLEYLIB,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVMO18,KAVMO18A,KAVMO18B,LATINO,MARRIED,MCCASLIB,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
35431.0,Claire McCaskill,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Yes,Call 1,3.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Josh Hawley does,Claire McCaskill does,Both do,,,,,,,,,,,,2.0,,,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Health care,,,,No,Yes,,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,103.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,Politically motivated,The Democratic candidate,Female,Black women,,,Married women,Suburbs,Suburbs,Missouri,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.433503538370132,No,All others,,,63366.0
63768.0,Claire McCaskill,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,6.0,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Favorable,,Unfavorable,,,,,,3.0,Support,Yes,Too conservative,,The Republican Party,,,,,,,,Gun policy,A minor factor,Not important,A factor,No,Yes,About right,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,92.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,Missouri,White suburban men,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,0.693405628204346,,All others,,,64028.0
63326.0,Claire McCaskill,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,4.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,Unfavorable,,,,,,3.0,,,,Major changes,,Yes,,,,,,,Health care,,,,No,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,17.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,,,,Too tough,Version 2,,0.444167703390121,,,,,64083.0
66534.0,Claire McCaskill,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 3,5.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,Unfavorable,Favorable,,Neither party,,Unfavorable,Only Claire McCaskill,About the same,To express opposition to Donald Trump,No,3.0,,,,,,Yes,,,,,,,,,,,No,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,22.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.492267638444901,,,Somewhat important,Important,64119.0
61861.0,Claire McCaskill,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,4.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,4.0,Support,Yes,Too conservative,,The Democratic Party,,,,,,,,Health care,A minor factor,Not important,A factor,No,No,About right,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,83.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.933195650577545,,All others,,,65018.0
63846.0,Claire McCaskill,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,Call 3,4.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,,3.0,Support,Yes,,,The Democratic Party,,,,,,,,Health care,,,,No,Yes,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,17.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,,0.628521025180817,,All others,Very important,Important,64083.0
64639.0,Claire McCaskill,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,2.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,,1.0,Omit,Yes,,,The Democratic Party,,,,,,,,Health care,,,,No,Yes,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,,131.0,,,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,Somewhat serious,Serious,Married women,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.799512982368469,,All others,Somewhat important,Important,63043.0
63750.0,Claire McCaskill,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 3,4.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,Favorable,,,,,,3.0,,,,Minor changes,,Yes,,,,,,,Health care,,,,No,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,17.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,,,,Too tough,Version 2,,0.444167703390121,,,,,64083.0
63748.0,Claire McCaskill,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Yes,Call 3,4.0,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,,,,5.0,Oppose,Yes,,,The Democratic Party,,,,,,,,Health care,,,,No,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,44.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,,0.584406793117523,,White Born-again/Evangelical Christians,Somewhat important,Important,64735.0
51598.0,Claire McCaskill,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,5.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Favorable,Unfavorable,Favorable,,Only Democratic Party,,Unfavorable,Only Claire McCaskill,About the same,To express opposition to Donald Trump,No,3.0,,,,,,Yes,,,,,,,,,,,No,,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,22.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,Very serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.70521467924118,,,Very important,Important,64119.0
51596.0,Claire McCaskill,Overturn it,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Yes,Call 2,3.0,The Democratic Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Unfavorable,,Favorable,,,,,,5.0,Oppose,No,Too liberal,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,About right,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Conservative,37.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,1.46101701259613,,White Born-again/Evangelical Christians,,,65066.0
51463.0,Claire McCaskill,Omit,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Yes,Call 2,3.0,The Democratic Party,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Unfavorable,,Unfavorable,,,,,,5.0,Support,Yes,Omit,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,About right,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,37.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,,1.31825971603394,,White Born-again/Evangelical Christians,,,65066.0
39447.0,Claire McCaskill,Omit,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,2.0,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,,Favorable,,,,,,1.0,Support,No,Too conservative,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,About right,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,114.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,1.10768520832062,,All others,,,63141.0
39446.0,Claire McCaskill,Omit,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,2.0,The Democratic Party,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Unfavorable,,Favorable,,,,,,1.0,Support,No,Too conservative,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,Yes,About right,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,114.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,1.10768520832062,,All others,,,63141.0
39442.0,Claire McCaskill,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 1,1.0,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Favorable,Omit,Favorable,,Only Democratic Party,,Unfavorable,Omit,About the same,To express opposition to Donald Trump,No,1.0,,,,,,Yes,,,,,,,,,,,No,,,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,146.0,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.563861608505249,,,Not too important,Not important,63103.0
51583.0,Claire McCaskill,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,6.0,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,,,4.0,Support,No,,,The Democratic Party,,,,,,,,Health care,,,,No,Yes,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,87.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural,Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.951878607273102,,All others,Very important,Important,64468.0
39435.0,Claire McCaskill,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 1,1.0,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,,No,1.0,,,,,,,,,,,,,,,,,No,,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,141.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Hillary Clinton,0.69255667924881,,,,,63110.0
35384.0,Claire McCaskill,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Not complete,,Call 1,5.0,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,No,,,,,45+,65+,,,,,,,,,56.0,,,Black,Black,National questionnaire,,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,,Election day exit poll,,,,,,,,Version 1,,0.920426487922668,,,,,64136.0
50431.0,Claire McCaskill,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,3.0,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,Unfavorable,Favorable,,Only Democratic Party,,Unfavorable,Only Claire McCaskill,About the same,To express opposition to Donald Trump,No,2.0,,,,,,Yes,,,,,,,,,,,No,,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,98.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,,Suburbs,Suburbs,Missouri,White suburban women,,Election day exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.51138162612915,,,Very important,Important,63303.0
35382.0,Claire McCaskill,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 1,1.0,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Josh Hawley does not,Claire McCaskill does,Only Claire McCaskill does,,,,,,,,,,,,1.0,,,,Major changes,,,,,,,,,Health care,,,,No,,,Poor,Not so good or poor,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,,130.0,,,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,Omit,The Democratic candidate,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Omit,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Omit,0.876459181308746,No,All others,,,63135.0
