ID,SENIN18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRAUNLIB,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,DONNELLYLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBRAUN,FAVDEM2,FAVDONNELLY,FAVMCONL,FAVPARTY,FAVPELOSI,FAVPENCE,FAVREP2,FAVSENIN18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVIN18,KAVIN18A,KAVIN18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRADEBRAUN,TRADEDONNELLY,TRADEIN18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
43701.0,Joe Donnelly,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,8.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Favorable,,Neither party,,,Unfavorable,Only Joe Donnelly,Better,Donald Trump was not a factor,No,5.0,,,,No,,,,,,,,,,,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,16.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Is willing to compromise,White,White,White,Midwest,,The Democratic candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,,0.601597726345062,,,Not at all important,Not important,47546.0
43705.0,Mike Braun,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,1.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,,Favorable,Only Mike Braun,About the same,Donald Trump was not a factor,No,1.0,,,,No,,,,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,52.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Cares about people like me,White,White,White,Midwest,,The Republican candidate,Female,White women,Not too serious,Not serious,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,Helped,,,,Strongly or somewhat approve,Somewhat approve,,Version 2,,,0.559072017669678,,,Somewhat important,Important,46321.0
43707.0,Joe Donnelly,,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,,Call 2,1.0,,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Favorable,,Only Democratic Party,,,Unfavorable,Both,Worse,To express opposition to Donald Trump,,1.0,,,,Yes,,,,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Cares about people like me,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,Very serious,Serious,,Suburbs,Suburbs,Indiana,Other,,Election day exit poll,,,,Hurt,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,,0.411263048648834,,,Very important,Important,46410.0
43711.0,Mike Braun,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Yes,Call 2,4.0,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,,,2.0,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,,No,Yes,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,7.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,Married women,Suburbs,Suburbs,Indiana,White suburban women,Helped,Election day exit poll,Before that,Before that,Before that,,Trust Mike Braun,Do not trust Joe Donnelly,Only Mike Braun,Strongly or somewhat approve,Strongly approve,Too tough,Version 1,,Donald Trump,0.775993645191193,No,White Born-again/Evangelical Christians,,,47944.0
43722.0,Mike Braun,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Yes,Call 2,7.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,3.0,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,,,,No,Yes,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,"Cities over 500,000","Cities over 50,000",Indiana,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Trust Mike Braun,Do not trust Joe Donnelly,Only Mike Braun,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,,Donald Trump,1.13210439682007,No,White Born-again/Evangelical Christians,,,46259.0
43723.0,Joe Donnelly,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Call 2,1.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,,,Only Democratic Party,,,Unfavorable,,About the same,,,1.0,,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",,,,,No,,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,51.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,Hurt,Election day exit poll,,,,Hurt,,,,,,,Version 4,,,0.5926713347435,No,,,,46324.0
43738.0,Joe Donnelly,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,Yes,Call 2,9.0,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,,5.0,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,,,,No,Yes,Not so good,Not so good or poor,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,10.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,Politically motivated,The Democratic candidate,Female,Black women,,,Married women,Suburbs,Suburbs,Indiana,Other,Hurt,Election day exit poll,In the last month,In the last month,Before that,,Do not trust Mike Braun,Trust Joe Donnelly,Only Joe Donnelly,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,,Hillary Clinton,0.880296885967255,No,All others,,,47130.0
43740.0,Joe Donnelly,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Yes,Call 2,6.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,2.0,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,No,Yes,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,14.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,Indiana,White suburban men,No impact,Election day exit poll,In the last month,In the last month,Before that,,Do not trust Mike Braun,Trust Joe Donnelly,Only Joe Donnelly,Strongly or somewhat approve,Somewhat approve,About right,Version 1,,Donald Trump,0.863846123218536,No,White Born-again/Evangelical Christians,,,47342.0
43743.0,Joe Donnelly,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Yes,Call 2,2.0,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,,,,,,,,,,,,1.0,,Major changes,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,,,,No,Yes,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,57.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,Indiana,White suburban men,Hurt,Election day exit poll,In the last week,In the last month,In the last week,,Do not trust Mike Braun,Trust Joe Donnelly,Only Joe Donnelly,Strongly or somewhat approve,Somewhat approve,About right,Version 1,,Hillary Clinton,0.931477665901184,Yes,White Born-again/Evangelical Christians,,,46350.0
43745.0,Mike Braun,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Call 2,8.0,,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,,Favorable,Only Mike Braun,Better,To express support for Donald Trump,No,5.0,,,,No,,,,,,,,,,,No,,,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,16.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,Cares about people like me,White,White,White,Midwest,,The Republican candidate,Male,White men,Not at all serious,Not serious,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,Helped,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,,1.23043811321259,,,Not at all important,Not important,47546.0
43746.0,Joe Donnelly,,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,Call 2,1.0,,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Favorable,Favorable,,Only Democratic Party,,,Unfavorable,Only Joe Donnelly,Worse,To express opposition to Donald Trump,No,1.0,,,,Yes,,,,,,,,,,,No,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Shares my view of government,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,Very serious,Serious,,Suburbs,Suburbs,Indiana,Other,,Election day exit poll,,,,No impact,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,,0.957436978816986,,,Very important,Important,46410.0
43747.0,Joe Donnelly,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,,No,Call 2,7.0,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,,3.0,Yes,,The Democratic Party,,,,,,,,Health care,,,,No,Yes,,,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,Independent Men,All others,Moderate,63.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,National questionnaire,,Other,Non-white,Other,Midwest,,The Democratic candidate,Male,All other races,Omit,Omit,Married men,"Cities over 500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,,,0.813665211200714,,All others,Somewhat important,Important,46218.0
43748.0,Joe Donnelly,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Not complete,,,Call 2,9.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,5.0,,,The Democratic Party,,,,,,,,,,,,No,,,,45+,65+,,,,,,,,,82.0,,,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,,,,Version 3,,,0.70287811756134,,,,,47401.0
43749.0,Mike Braun,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Call 2,6.0,,The Republican Party,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,,Only Republican Party,,,Favorable,Only Mike Braun,Better,To express support for Donald Trump,No,2.0,,,,No,,,,,,,,,,,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,15.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,Shares my view of government,White,White,White,Midwest,,The Republican candidate,Female,White women,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,Helped,,,,Strongly or somewhat approve,Strongly approve,,Version 2,,,1.03738391399384,,,Somewhat important,Important,47304.0
43752.0,Lucy Brenton,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Yes,Call 2,6.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,5.0,,Major changes,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,,,,,Yes,Excellent,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,6.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,Other,Male,White men,,,Married men,"Cities 10,000-50,000",Small Cities/Rural,Indiana,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Do not trust Mike Braun,Do not trust Joe Donnelly,Neither of them,Strongly or somewhat approve,Strongly approve,About right,Version 1,,Donald Trump,0.555467486381531,No,White Born-again/Evangelical Christians,,,47201.0
43765.0,Mike Braun,,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,No,Call 2,7.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,,3.0,,Major changes,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Gun policy,,,,No,Yes,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,71.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Republican candidate,Male,White men,,,Married men,"Cities over 500,000","Cities over 50,000",Indiana,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Trust Mike Braun,Do not trust Joe Donnelly,Only Mike Braun,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,,Donald Trump,1.13210439682007,No,All others,,,46259.0
43785.0,Mike Braun,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,No,Call 2,8.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,,5.0,,Major changes,,,,,,,,,Immigration,,,,No,Yes,Excellent,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,16.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,Politically motivated,The Republican candidate,Female,White women,,,Married women,Rural,Small Cities/Rural,Indiana,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Trust Mike Braun,Do not trust Joe Donnelly,Only Mike Braun,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,,Donald Trump,0.602853298187256,No,All others,,,47546.0
