ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCT06,GOVCT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,LATINO,BUSH4,IRAQTRP,IRAQWAR,DROPOUT,LAMONTEXP,LIEBAGREE,IMPIRAQS,IMPTERRS,IMPECONS,IMPVALUES,FORCANDCT,TERRWORR,TERWORR2,SENCNTL,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
25591.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.745172142982483,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,50-59,Democratic,Moderate,$50k-$75k,Protestant,A few time a year,Some college or associate degree,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Extremely important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25609.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31286537647247,Joe Lieberman (CFL),John DeStefano (Dem),Male,White,18-24,Independent,Conservative,$150k-$200k,Jewish,A few time a year,College graduate,No,Strongly disapprove,No answer,Strongly disapprove,No,No,Too often,Somewhat important,Somewhat important,Extremely important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally, All others,College graduate,At least some college,Disapprove,No answer,Disapprove,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25619.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.871813952922821,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,30-39,Republican,Liberal,$50k-$75k,Catholic,A few time a year,Some college or associate degree,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Extremely important,Extremely important,Extremely important,For your candidate,Very worried,Very/Somewhat worried,Does not matter to me,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25636.0,Connecticut,3.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.28364026546478,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Female,White,40-44,,,,,,,No,Strongly disapprove,,,Yes,No,Too often,,,,,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,,,,,,,,,,Disapprove,,,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25642.0,Connecticut,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.916789054870605,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,45-49,Independent,Moderate,$30k-$50k,Protestant,Once a week,Some college or associate degree,No,Strongly approve,Maintain the same number of troops,Strongly approve,No,No,About the right amount,Somewhat important,Somewhat important,Extremely important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,3.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
25644.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.36504530906677,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,75 or over,Republican,Conservative,$100k-$150k,Protestant,Once a week,Some college or associate degree,No,Strongly approve,Send more troops,Somewhat approve,No,No,Noy often enough,Not at all important,Somewhat important,Extremely important,Not at all important,For your candidate,Not too worried,Not too/Not at all worried,Republicans,To express support for George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25689.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.50497651100159,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,75 or over,Republican,Conservative,$150k-$200k,Protestant,More than once a week,Postgraduate study,No,Strongly approve,Send more troops,Strongly approve,No,No,About the right amount,Not at all important,Not at all important,Somewhat important,Somewhat important,For your candidate,Not at all worried,Not too/Not at all worried,Republicans,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25692.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18296349048615,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,40-44,Independent,Moderate,$150k-$200k,Catholic,A few times a month,Postgraduate study,No,Strongly disapprove,Withdraw some troops,Somewhat disapprove,No,No,Too often,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25709.0,Connecticut,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.674323081970215,Ned Lamont (Dem),John DeStefano (Dem),Female,White,18-24,Independent,Liberal,$30k-$50k,None, Never,High school graduate,No,Strongly disapprove,No answer,Strongly disapprove,Yes,Yes,Too often,Extremely important,Somewhat important,Somewhat important,Somewhat important,Against his opponents,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Never, All others,Did not graduate from college,High school graduate or less,Disapprove,No answer,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,East/West Rural,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale
25726.0,Connecticut,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.800925135612488,Joe Lieberman (CFL),John DeStefano (Dem),Female,,,Democratic,Moderate,,, No answer,,,Strongly disapprove,Withdraw some troops,Strongly disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,,,,,,,Democratic,,,,, No answer, No answer,,,Disapprove,Withdraw all or some troops,Disapprove,,Suburbs,Suburbs,3.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
25762.0,Connecticut,5.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09418630599976,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,Hispanic/Latino,25-29,Republican,Conservative,$75k-$100k,Catholic,A few time a year,College graduate,Yes,Strongly approve,Send more troops,Somewhat approve,No,No,About the right amount,Extremely important,Extremely important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,To express support for George W Bush,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Non-white male,Non-white,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Catholic,Non-White,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Hispanic/Latino,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
25772.0,Connecticut,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22589635848999,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,60-64,Democratic,Conservative,$50k-$75k,Catholic,Once a week,Some college or associate degree,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,No,No,About the right amount,Extremely important,Extremely important,Extremely important,Extremely important,For your candidate,Very worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East/West Rural,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25783.0,Connecticut,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.35156333446503,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,65-74,Independent,Conservative,$50k-$75k,Protestant,Once a week,Some college or associate degree,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Not at all important,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
25792.0,Connecticut,97.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.71488744020462,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,White,50-59,Something else,Liberal,$150k-$200k,None,A few time a year,Postgraduate study,No,Strongly disapprove,No answer,Strongly disapprove,Yes,No,Too often,Extremely important,Somewhat important,Extremely important,Extremely important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,Ocassionally, All others,College graduate,At least some college,Disapprove,No answer,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Urban Perimeter,Very upscale
25804.0,Connecticut,93.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.24778032302856,Alan Schlesinger (Rep),Did not vote,Male,White,45-49,Independent,Conservative,$30k-$50k,Catholic,Once a week,College graduate,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,No,No Answer,Somewhat important,Not at all important,Not at all important,Extremely important,No Answer,Somewhat worried,Very/Somewhat worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,3.0,Strong Democratic,Large Cities Except Stamford and Norwalk,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
