ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVIL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQWAR,IMPCORR,FAVHAST,OBAMAPRS,STECIL,STEC2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
18282.0, Illinois,8.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.787797927856445,Rich Whitney (Green),Male,White,50-59,Democratic,Moderate,$75k-$100k,,College graduate,No one does,No,No,,Somewhat confident,Strongly disapprove,,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
18289.0, Illinois,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.294218182563782,Rod Blagojevich (Dem),Male,White,45-49,Democratic,Moderate,$100k-$150k,Catholic,High school graduate,"Yes, I do",No,No,Strongly disapprove,Somewhat confident,Somewhat disapprove,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men without children,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale
18330.0, Illinois,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.376398980617523,Other,Male,White,60-64,Independent,Conservative,$30k-$50k,Protestant,Postgraduate study,No one does,No,No,Strongly approve,Somewhat confident,Strongly approve,Extremely important,Favorable,No,Not so good,Not so good/Poor,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale
18331.0, Illinois,21.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.762095510959625,Rod Blagojevich (Dem),Female,White,75 or over,Republican,Conservative,$15k-$30k,,High school graduate,No one does,No,No,,Somewhat confident,Somewhat disapprove,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale
18333.0, Illinois,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.19049978256226,Rod Blagojevich (Dem),Female,White,45-49,Democratic,Conservative,$75k-$100k,Catholic,Some college or associate degree,"Yes, I do",No,No,Somewhat disapprove,Very confident,Somewhat approve,Somewhat important,Unfavorable,Yes,Not so good,Not so good/Poor,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,At least some college,Disapprove,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others, Women without children,White,English,Suburbs,Suburbs,13.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
18350.0, Illinois,8.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.787797927856445,Rich Whitney (Green),Male,White,45-49,Independent,Moderate,$75k-$100k,,College graduate,"Yes, I do",Yes,No,,Somewhat confident,Strongly disapprove,,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
18362.0, Illinois,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.919999122619629,Rod Blagojevich (Dem),Male,White,50-59,Democratic,Liberal,$100k-$150k,Catholic,College graduate,No one does,Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
18406.0, Illinois,21.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.760526299476624,Rod Blagojevich (Dem),Male,White,50-59,Democratic,Moderate,$30k-$50k,,High school graduate,No one does,No,,,Somewhat confident,Strongly disapprove,,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale
18426.0, Illinois,8.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.10425519943237,Judy Baar Topinka (Rep),Male,White,40-44,Democratic,Moderate,$100k-$150k,,Postgraduate study,"Yes, someone else does",Yes,No,,Somewhat confident,Strongly disapprove,,,,,,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
18436.0, Illinois,78.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.19049978256226,Rod Blagojevich (Dem),Female,White,30-39,Democratic,Moderate,$100k-$150k,Other Christian,Some college or associate degree,No one does,No,No,Somewhat disapprove,Very confident,Somewhat disapprove,Somewhat important,Unfavorable,Yes,Good,Excellent/Good,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,13.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
18449.0, Illinois,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.12865114212036,Judy Baar Topinka (Rep),Male,White,60-64,Republican,Conservative,$200k or more,Protestant,Postgraduate study,No one does,Yes,,Somewhat approve,Somewhat confident,Somewhat approve,Extremely important,Favorable,Yes,Not so good,Not so good/Poor,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
18452.0, Illinois,88.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.10080659389496,Rich Whitney (Green),Female,Hispanic/Latino,75 or over,Republican,Conservative,$15k-$30k,Mormon/LDS,,,No,Yes,Strongly disapprove,,Strongly disapprove,,,,,,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,,,Disapprove,Disapprove,,,,,All others, Women without children,White,English,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
18470.0, Illinois,21.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.762095510959625,Rod Blagojevich (Dem),Female,White,60-64,Democratic,Liberal,$30k-$50k,,Some college or associate degree,"Yes, I do",No,No,,Very confident,Strongly disapprove,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others, Women without children,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale
18491.0, Illinois,8.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.787797927856445,Rich Whitney (Green),Male,White,45-49,Independent,Liberal,$50k-$75k,,College graduate,No one does,No,No,,Not very confident,Strongly disapprove,,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
18545.0, Illinois,21.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.760526299476624,Rod Blagojevich (Dem),Male,White,30-39,Democratic,Moderate,$50k-$75k,,College graduate,"Yes, I do",Yes,No,,Somewhat confident,Somewhat disapprove,,,,,,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men with children,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale
18546.0, Illinois,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.965666651725769,Judy Baar Topinka (Rep),Female,White,50-59,Republican,Moderate,$150k-$200k,Catholic,Postgraduate study,No one does,No,No,Somewhat approve,Very confident,Somewhat disapprove,Somewhat important,No Answer,No Answer,Good,Excellent/Good,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Approve,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
18548.0, Illinois,88.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.0588036775589,Rod Blagojevich (Dem),Female,Asian,50-59,Democratic,Moderate,$30k-$50k,Something else,,,No,,Strongly disapprove,,Strongly disapprove,,,,,,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,,,Disapprove,Disapprove,,,,,All others, Women without children,Asian,,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
18569.0, Illinois,8.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.72945111989975,Rich Whitney (Green),Female,White,30-39,Independent,Conservative,$200k or more,,College graduate,No one does,Yes,No,,Somewhat confident,Somewhat disapprove,,,,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
18607.0, Illinois,21.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.823053479194641,Rod Blagojevich (Dem),Male,White,75 or over,Democratic,Moderate,$15k-$30k,,High school graduate,"Yes, I do",No,No,,Somewhat confident,Strongly disapprove,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men without children,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale
18643.0, Illinois,12.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.851861000061035,Rod Blagojevich (Dem),Female,White,50-59,Republican,Conservative,$50k-$75k,Protestant,Some college or associate degree,No one does,Yes,No,Somewhat disapprove,Somewhat confident,Somewhat disapprove,Extremely important,Favorable,Yes,Good,Excellent/Good,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
18652.0, Illinois,8.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.901970505714417,Rod Blagojevich (Dem),Female,White,45-49,Democratic,Liberal,$75k-$100k,,Postgraduate study,No one does,Yes,No,,Very confident,Strongly disapprove,,,,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
18658.0, Illinois,88.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.14349448680878,Rod Blagojevich (Dem),Male,Asian,50-59,Democratic,Moderate,$30k-$50k,Something else,,,,No,Strongly disapprove,,Strongly disapprove,,,,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,,,Disapprove,Disapprove,,,,,All others,,Asian,English,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
18685.0, Illinois,21.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.702181577682495,Rod Blagojevich (Dem),Male,Hispanic/Latino,60-64,Democratic,Moderate,$15k-$30k,,Did not complete high school,"Yes, I do",Yes,Yes,,Very confident,Strongly approve,,,,,,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men with children,,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale
