ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENPA06,GOVPA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPVALUES,ABORTION,ABORT2,STECPA,STEC2,FORCANDPA,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
32274.0,Pennsylvania,158.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.19999480247498,Bob Casey (Dem),Ed Rendell (Dem),Male,White,75 or over,Independent,Moderate,$75k-$100k,Jewish,Never,No,Postgraduate study,"Yes, someone else does",No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat important,Legal in all cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Jewish,White Jewish,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",All others,All others,All others,All men,Men without children,Single men,White,"Cities over 500,000","Cities over 50,000",2.0,Strong Democratic,Philadelphia,Suburb,Urban,Urban Core,Very upscale
32281.0,Pennsylvania,121.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.557698905467987,Rick Santorum (Rep),Ed Rendell (Dem),Male,Black,45-49,Republican,Moderate,$200k or more,Catholic,Once a week,No,,,Yes,Yes,Strongly approve,Maintain the same number of troops,Strongly approve,,,,,,,,,,,,,,,,Non-white male,Non-white,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,Non-White,All others,All others,Weekly,Catholic/Attend weekly,,,Approve,Same number or more troops,Approve,,,,All others,All others,Married with children,All men,Men with children,Married men,Black,Suburbs,Suburbs,6.0,Competitive,Philadelphia Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
32282.0,Pennsylvania,48.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.976169288158417,Bob Casey (Dem),Ed Rendell (Dem),Male,White,65-74,Independent,Liberal,Under $15k,Other Christian,A few time a year,No,Postgraduate study,No one does,,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Extremely important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,,Men with children,,White,Suburbs,Suburbs,16.0,Strong Republican,Philadelphia Suburbs,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
32289.0,Pennsylvania,32.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.36867654323578,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,65-74,Republican,Conservative,$100k-$150k,,,,College graduate,No one does,,No,,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,,,,,,,College graduate,At least some college,,,Approve,No,No,No (no union member in household),,All others,,, Women without children,,White,Suburbs,Suburbs,9.0,Strong Republican,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
32292.0,Pennsylvania,151.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.345061630010605,Bob Casey (Dem),Ed Rendell (Dem),Female,Black,65-74,Democratic,,$15k-$30k,,,,Did not complete high school,No one does,,Yes,,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,,,,,,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,No,No,No (no union member in household),,Women with children,,,Women with children,,Black,"Cities over 500,000","Cities over 50,000",2.0,Strong Democratic,Philadelphia,High Density Urban,Urban,Urban Core,Downscale
32293.0,Pennsylvania,161.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.40004527568817,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,Independent,Liberal,$15k-$30k,Something else,A few times a month,No,,,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Something else,White Something else,All others,All others,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,10.0,Competitive,Central and Northern Tier,Extremely Low Density Rural,Rural,Rural,Upscale
32294.0,Pennsylvania,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30671679973602,Bob Casey (Dem),Lynn Swann (Rep),Female,White,40-44,Republican,Moderate,$150k-$200k,Catholic,More than once a week,Yes,College graduate,No one does,Yes,Yes,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Extremely important,Extremely important,Extremely important,Extremely important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,All others,White Evangelical Born Again Christians,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,70s Suburbs,Urban Perimeter,Very upscale
32298.0,Pennsylvania,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957028746604919,Bob Casey (Dem),Ed Rendell (Dem),Male,White,75 or over,Democratic,Liberal,$75k-$100k,None,Never,No,Postgraduate study,No one does,Yes,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,None,White None,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,8.0,Competitive,Philadelphia Suburbs,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32305.0,Pennsylvania,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.71868550777435,Bob Casey (Dem),Lynn Swann (Rep),Male,White,40-44,Republican,Liberal,$50k-$75k,Catholic,A few time a year,No,High school graduate,No one does,No,No,Somewhat approve,Withdraw all troops,Somewhat disapprove,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Somewhat important,Not at all important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,Against his opponent,George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,18.0,Strong Republican,Pittsburgh Area and West,Suburb,60s Suburbs,Urban Perimeter,Very upscale
32307.0,Pennsylvania,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0606597661971997,Rick Santorum (Rep),Ed Rendell (Dem),Female,White,60-64,Republican,Conservative,$30k-$50k,Protestant,Once a week,Yes,College graduate,No one does,Yes,No,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Not at all important,Somewhat important,Not at all important,Somewhat important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
32311.0,Pennsylvania,168.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.982281267642975,Bob Casey (Dem),Ed Rendell (Dem),Female,White,65-74,Democratic,Conservative,,Catholic,Once a week,No,High school graduate,No one does,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Illegal in all cases,Illegal in most/all cases,Poor,Not so good/Poor,For your candidate,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
32312.0,Pennsylvania,80.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.11111128330231,Bob Casey (Dem),Lynn Swann (Rep),Male,White,75 or over,,Moderate,$50k-$75k,,,,Some college or associate degree,No one does,,,,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,,$50k or more,Less than $100k,,,,,,,Did not graduate from college,At least some college,,,Disapprove,No,No,No (no union member in household),,All others,,,,,White,Suburbs,Suburbs,9.0,Strong Republican,Pittsburgh Area and West,Extremely Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
32318.0,Pennsylvania,106.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07731556892395,Bob Casey (Dem),Ed Rendell (Dem),Male,White,75 or over,Democratic,Conservative,$15k-$30k,Catholic,A few time a year,No,,,Yes,No,Strongly disapprove,Withdraw all troops,Somewhat disapprove,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,11.0,Strong Democratic,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale
32320.0,Pennsylvania,163.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18081903457642,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,65-74,Republican,Moderate,Under $15k,Protestant,No answer,Yes,High school graduate,No one does,No,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Illegal in most cases,Illegal in most/all cases,Poor,Not so good/Poor,Against his opponent,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,No answer,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Competitive,Central and Northern Tier,Town,Rural,Rural,Upscale
32332.0,Pennsylvania,135.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.676151812076569,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,Democratic,Moderate,$15k-$30k,Catholic,A few time a year,No,High school graduate,No one does,Yes,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Not at all important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,15.0,Strong Republican,Northeast,Suburb,80s Suburbs,Urban Perimeter,Very upscale
