ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVGA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,NEWTPRES,STECGA,STEC2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
28987.0, Georgia,21.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.11935377120972,Sonny Perdue (Rep),Female,White,30-39,Republican,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,,,,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30114.0
28988.0, Georgia,98.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47486698627472,Sonny Perdue (Rep),Female,White,30-39,Republican,Moderate,$100k-$150k,No,No,Somewhat approve,Somewhat disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Competitive,Central,Suburb,Rural,Rural,Very upscale,31005.0
28991.0, Georgia,95.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10061252117157,Mark Taylor (Dem),Female,Black,50-59,Democratic,Moderate,$15k-$30k,Yes,No,Somewhat disapprove,Somewhat disapprove,,,,Deported to the country they came from,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
28996.0, Georgia,54.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.127918988466263,Other,Female,Black,40-44,Something else,Conservative,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,Excellent,Excellent/Good,Deported to the country they came from,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
29017.0, Georgia,98.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.33766901493073,Sonny Perdue (Rep),Male,White,45-49,Republican,Conservative,$75k-$100k,No,No,Strongly approve,Strongly approve,Yes,Excellent,Excellent/Good,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Competitive,Central,Suburb,Rural,Rural,Very upscale,31005.0
29025.0, Georgia,144.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.33766901493073,Sonny Perdue (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,No,No,Strongly approve,Strongly approve,Yes,Good,Excellent/Good,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
29026.0, Georgia,89.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21280908584595,Sonny Perdue (Rep),Male,White,65-74,Republican,Conservative,$30k-$50k,No,No,Strongly approve,Somewhat approve,Yes,Excellent,Excellent/Good,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30518.0
29027.0, Georgia,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.292249709367752,Mark Taylor (Dem),Female,Black,18-24,Democratic,Moderate,Under $15k,No,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
29035.0, Georgia,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.28469038009644,Mark Taylor (Dem),Female,Black,18-24,Democratic,Moderate,$100k-$150k,Yes,No,Somewhat disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30044.0
29036.0, Georgia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.270994305610657,Sonny Perdue (Rep),Female,White,25-29,Democratic,Conservative,$30k-$50k,No,,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Deported to the country they came from,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
29040.0, Georgia,98.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.44616675376892,Sonny Perdue (Rep),,Hispanic/Latino,75 or over,Republican,Conservative,$50k-$75k,Yes,Yes,Strongly approve,Strongly approve,No,Excellent,Excellent/Good,Offered a chance to apply for legal status,,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Approve,Hispanic/Latino,"Cities 10,000-50,000",Small Cities/Rural,8.0,Competitive,Central,Suburb,Rural,Rural,Very upscale,31005.0
29065.0, Georgia,89.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21105933189392,Sonny Perdue (Rep),Female,White,30-39,Something else,Moderate,$75k-$100k,No,No,Somewhat disapprove,Strongly approve,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30518.0
29069.0, Georgia,67.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,3.19900989532471,Sonny Perdue (Rep),Male,White,18-24,Republican,Conservative,$30k-$50k,,No,,Strongly approve,,,,,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,,,Approve,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Unoppsed Democratic,Atlanta,Suburb,Urban,Urban Core,Downscale,30318.0
29077.0, Georgia,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.19470930099487,Mark Taylor (Dem),Male,White,50-59,Democratic,Moderate,,No,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,,,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30044.0
29080.0, Georgia,98.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.62848591804504,Sonny Perdue (Rep),Female,White,65-74,,,$30k-$50k,Yes,No,Somewhat disapprove,Somewhat disapprove,No,Excellent,Excellent/Good,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Competitive,Central,Suburb,Rural,Rural,Very upscale,31005.0
29086.0, Georgia,21.0,National questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.42072343826294,Mark Taylor (Dem),Female,Black,60-64,,,,,No,Strongly disapprove,,,,,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,,,,,Disapprove,,Black,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30114.0
29087.0, Georgia,21.0,National questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.42072343826294,Mark Taylor (Dem),Female,Black,60-64,,,,,No,Strongly disapprove,,,,,Offered a chance to apply for legal status,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,,,,,Disapprove,,Black,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30114.0
29101.0, Georgia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.302979022264481,Sonny Perdue (Rep),Male,White,45-49,Republican,Liberal,$50k-$75k,Yes,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
29102.0, Georgia,102.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.778027534484863,Sonny Perdue (Rep),Female,,75 or over,,Conservative,,No,No,Strongly approve,Strongly approve,,,,No answer,,,60 or over,65 or over,65 or over,60 or over,,,,All others,Approve,Approve,,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
29105.0, Georgia,89.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09840190410614,Sonny Perdue (Rep),Male,White,30-39,Republican,Moderate,$75k-$100k,No,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30518.0
29112.0, Georgia,98.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.65287888050079,Other,Male,White,65-74,Independent,Conservative,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Yes,Excellent,Excellent/Good,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Competitive,Central,Suburb,Rural,Rural,Very upscale,31005.0
29122.0, Georgia,144.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47699785232544,Sonny Perdue (Rep),Male,White,60-64,Republican,Moderate,$100k-$150k,No,No,Strongly approve,Somewhat approve,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
29123.0, Georgia,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.61220407485962,Sonny Perdue (Rep),Male,White,65-74,Republican,Conservative,,Yes,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30044.0
29124.0, Georgia,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.606118023395538,Mark Taylor (Dem),Female,White,40-44,Democratic,Moderate,$15k-$30k,Yes,No,Strongly approve,Strongly approve,,,,Deported to the country they came from,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31554.0
29126.0, Georgia,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.90355110168457,Sonny Perdue (Rep),Female,White,65-74,Republican,Conservative,$15k-$30k,Yes,No,Strongly approve,Somewhat approve,No,Good,Excellent/Good,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
29143.0, Georgia,98.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.710176050662994,Sonny Perdue (Rep),Male,Black,18-24,Something else,Conservative,$50k-$75k,Yes,No,Somewhat approve,Strongly approve,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white male,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,Black,"Cities 10,000-50,000",Small Cities/Rural,8.0,Competitive,Central,Suburb,Rural,Rural,Very upscale,31005.0
29154.0, Georgia,89.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.21105933189392,Sonny Perdue (Rep),Female,White,40-44,Independent,Moderate,$75k-$100k,No,No,Somewhat disapprove,Strongly disapprove,No,No Answer,No Answer,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30518.0
29158.0, Georgia,91.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.24099659919739,Mark Taylor (Dem),Male,Black,25-29,Democratic,Liberal,$15k-$30k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white male,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,30044.0
29161.0, Georgia,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.368848383426666,Sonny Perdue (Rep),Female,White,65-74,Republican,,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,Yes,Not so good,Good/Not so good,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
29162.0, Georgia,98.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.33766901493073,Sonny Perdue (Rep),Male,White,50-59,Republican,Conservative,$150k-$200k,No,No,Somewhat approve,Somewhat disapprove,Yes,Good,Excellent/Good,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Competitive,Central,Suburb,Rural,Rural,Very upscale,31005.0
29167.0, Georgia,144.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47486698627472,Sonny Perdue (Rep),Female,White,50-59,Republican,Moderate,$100k-$150k,No,No,Somewhat approve,Strongly approve,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
29194.0, Georgia,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.326743125915527,Mark Taylor (Dem),Male,Black,30-39,Democratic,Moderate,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,Suburb,70s Suburbs,Urban Perimeter,Upscale,30034.0
29195.0, Georgia,95.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.14533221721649,Other,Female,White,65-74,Independent,Moderate,$100k-$150k,,No,,Somewhat disapprove,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,,,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
