ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUND06,SENND06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BUSH4,IRAQWAR,GUNOWNER,HOEVNJOB,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
37378.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.33938503265381,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,45-49,Republican,Liberal,$100k-$150k,Other Christian,A few time a year,Strongly approve,Somewhat approve,Yes,Approve,To express support for George W Bush,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37387.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.897741198539734,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,60-64,Independent,Moderate,$15k-$30k,Protestant,Never,Somewhat approve,Strongly approve,Yes,Approve,To express support for George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37412.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Republican,Moderate,Under $15k,Protestant,Once a week,Strongly approve,Strongly disapprove,No,No Answer,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37422.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.753071367740631,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Independent,Moderate,$75k-$100k,Protestant,Once a week,Somewhat disapprove,Strongly approve,Yes,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37440.0,North Dakota,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.924317598342896,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Democratic,Moderate,$50k-$75k,Protestant,A few time a year,Strongly disapprove,Strongly disapprove,Yes,Disapprove,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
37444.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.886912107467651,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,,75 or over,Independent,Moderate,$15k-$30k,Protestant,Once a week,Strongly disapprove,Strongly disapprove,No,Approve,George W Bush was not a factor,,,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37460.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.598459839820862,,Kent Conrad (Dem),Male,White,75 or over,,,Under $15k,Catholic,Once a week,Somewhat disapprove,Strongly disapprove,No,No Answer,No answer,White male,White male,60 or over,65 or over,65 or over,60 or over,,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37461.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.753071367740631,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Republican,Moderate,$200k or more,Protestant,Once a week,Strongly approve,Somewhat disapprove,Yes,Approve,To express support for George W Bush,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37487.0,North Dakota,37.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.79605054855347,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,18-24,Republican,Conservative,$100k-$150k,,,,Strongly approve,,,,White male,White male,18-29,18-24,18-64,18-29,Republican,$50k or more,$100k or more,,,,,,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
37491.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12956011295319,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,65-74,Republican,Moderate,$100k-$150k,Protestant,A few time a year,Somewhat approve,Somewhat approve,Yes,Approve,No answer,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37497.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.859240412712097,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,40-44,Republican,Conservative,Under $15k,Catholic,Once a week,Strongly approve,Strongly approve,No,Approve,To express support for George W Bush,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37498.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.753071367740631,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Democratic,Conservative,$50k-$75k,Catholic,Once a week,Somewhat approve,Strongly disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37505.0,North Dakota,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.673986852169037,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,50-59,Independent,Moderate,$50k-$75k,Catholic,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
37542.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05537664890289,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,30-39,Something else,Moderate,$75k-$100k,None,Never,Strongly disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Never,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37552.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.753071367740631,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Democratic,Moderate,$30k-$50k,Catholic,A few time a year,Strongly disapprove,Strongly disapprove,Yes,Disapprove,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37554.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.638125598430634,Earl Pomeroy (Dem),Dwight Grotberg (Rep),Female,White,50-59,Independent,Moderate,,Protestant,A few times a month,Somewhat disapprove,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37562.0,North Dakota,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.673986852169037,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,40-44,Republican,Conservative,$75k-$100k,Protestant,More than once a week,Strongly approve,Strongly approve,Yes,Approve,To express support for George W Bush,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
37596.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12956011295319,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,65-74,Independent,Moderate,$30k-$50k,Protestant,Once a week,Strongly disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37598.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.753071367740631,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Independent,Moderate,$30k-$50k,Catholic,A few time a year,Strongly disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37599.0,North Dakota,37.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.25905990600586,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,18-24,Independent,Moderate,$75k-$100k,,,,Somewhat approve,,,,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,,,,,,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
37602.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.92806351184845,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,75 or over,,,$15k-$30k,,A few time a year,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,,Less than $50k,Less than $100k,,,Ocassionally,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37612.0,North Dakota,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06311547756195,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,65-74,Republican,Moderate,$30k-$50k,Catholic,Once a week,Somewhat approve,Somewhat approve,No,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,58102.0
37633.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.753071367740631,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Republican,Moderate,$200k or more,Catholic,A few time a year,Somewhat approve,Somewhat approve,No,Approve,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37644.0,North Dakota,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0049284696579,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,60-64,Independent,Moderate,$75k-$100k,Protestant,A few times a month,Strongly approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Downscale,58301.0
37650.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.825664222240448,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,75 or over,Democratic,Conservative,Under $15k,Catholic,More than once a week,Somewhat approve,Strongly disapprove,No,Approve,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
37668.0,North Dakota,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14210319519043,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,Asian,18-24,Independent,Liberal,$50k-$75k,None,Never,Strongly disapprove,Strongly disapprove,No,Approve,George W Bush was not a factor,Non-white female,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,None,Non-White,Never,All others,Disapprove,Disapprove,Asian,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,58102.0
37674.0,North Dakota,80.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.880134224891663,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,65-74,Independent,Moderate,,Protestant,Once a week,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,North,Extremely Low Density Rural,Rural,Rural,Very downscale,58853.0
37676.0,North Dakota,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.905966758728027,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,60-64,Independent,Moderate,$30k-$50k,Catholic,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Downscale,58601.0
37696.0,North Dakota,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03874778747559,Matt Mechtel (Rep),Kent Conrad (Dem),Male,White,50-59,Republican,Moderate,$100k-$150k,Protestant,Once a week,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
