ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENME06,GOVME06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BUSH4,IRAQWAR,GUNOWNER,STECME,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
32667.0,Maine,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14762389659882,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,60-64,Republican,Moderate,$150k-$200k,Protestant,Somewhat approve,Somewhat approve,Yes,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32702.0,Maine,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.782447218894959,Jean Hay Bright (Dem),Barbara Merrill (Independent),Male,White,60-64,Independent,Moderate,$50k-$75k,,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,,,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale
32720.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.826764523983002,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,40-44,Republican,Conservative,$15k-$30k,,Somewhat approve,Somewhat approve,No answer,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,,,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
32726.0,Maine,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30544459819794,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,65-74,Republican,Conservative,$75k-$100k,Protestant,Somewhat approve,Strongly approve,No,Poor,Not so good/Poor,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32744.0,Maine,30.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.08987510204315,Olympia Snowe (Rep),Barbara Merrill (Independent),Male,White,50-59,Independent,Moderate,$15k-$30k,,,Strongly disapprove,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32761.0,Maine,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.804067015647888,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,50-59,Republican,Conservative,$100k-$150k,Protestant,Strongly approve,Strongly approve,No,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale
32781.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.575474083423615,Jean Hay Bright (Dem),Patricia LaMarche (Green),Male,White,40-44,Independent,Liberal,$75k-$100k,None,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
32786.0,Maine,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30544459819794,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,65-74,Republican,Conservative,$200k or more,Protestant,Somewhat approve,Somewhat approve,No,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32806.0,Maine,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.957137286663055,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,65-74,Democratic,Liberal,$30k-$50k,Protestant,Strongly disapprove,Strongly disapprove,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Very upscale
32814.0,Maine,30.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.960668563842773,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,30-39,Democratic,Liberal,$15k-$30k,,,Strongly disapprove,,,,,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32827.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.89169579744339,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,25-29,Republican,Conservative,$30k-$50k,Protestant,Somewhat approve,Somewhat approve,Yes,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
32854.0,Maine,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.30544459819794,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,60-64,Independent,Conservative,$50k-$75k,None,Strongly approve,Strongly approve,Yes,Poor,Not so good/Poor,To express support for George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,None,White None,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32884.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.989059567451477,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,65-74,Republican,Conservative,$100k-$150k,Protestant,Somewhat approve,Somewhat approve,Yes,Poor,Not so good/Poor,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
32904.0,Maine,30.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,0.96545535326004,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,40-44,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,,,,,,,,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32909.0,Maine,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14762389659882,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,75 or over,Republican,Conservative,,Catholic,Somewhat approve,Somewhat disapprove,No,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Catholic,White Catholic,Approve,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32943.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.619596004486084,Jean Hay Bright (Dem),,Male,White,40-44,Something else,Liberal,,,Strongly disapprove,Strongly disapprove,No answer,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,,,,,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
32968.0,Maine,30.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.10042774677277,Olympia Snowe (Rep),John Baldacci (Dem),Female,,65-74,Democratic,Liberal,$30k-$50k,,,Strongly disapprove,,,,,,,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,,Disapprove,,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
32969.0,Maine,20.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.786475241184235,Jean Hay Bright (Dem),,Female,White,65-74,Democratic,Conservative,$75k-$100k,Catholic,Strongly disapprove,Strongly disapprove,No,Poor,Not so good/Poor,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
32993.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27982711791992,,Barbara Merrill (Independent),Male,White,18-24,Independent,Liberal,,None,Strongly disapprove,Strongly disapprove,No,Poor,Not so good/Poor,To express opposition to George W Bush,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,,,None,White None,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
33009.0,Maine,30.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,1.14619505405426,Olympia Snowe (Rep),Barbara Merrill (Independent),Male,White,65-74,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
33052.0,Maine,81.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.922331213951111,Jean Hay Bright (Dem),John Baldacci (Dem),Female,White,60-64,Democratic,Liberal,$15k-$30k,Other Christian,Somewhat disapprove,Strongly approve,No,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale
33076.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.716733634471893,Jean Hay Bright (Dem),John Baldacci (Dem),Male,White,45-49,Democratic,Liberal,$100k-$150k,Protestant,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
33116.0,Maine,81.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.881381154060364,Olympia Snowe (Rep),Chandler Woodcock (Rep),Female,White,50-59,Republican,Conservative,$30k-$50k,Protestant,No answer,No answer,No,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,No answer,No answer,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale
33119.0,Maine,30.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.690391659736633,Jean Hay Bright (Dem),Barbara Merrill (Independent),Female,White,50-59,,,,,,No answer,,,,,White female,White female,45-59,50-64,18-64,30-59,,,,,,,No answer,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
33121.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01432132720947,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,18-24,Republican,Conservative,Under $15k,Other Christian,Strongly approve,Somewhat approve,Yes,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
33150.0,Maine,81.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.38447892665863,Olympia Snowe (Rep),John Baldacci (Dem),Male,White,40-44,Democratic,Moderate,$30k-$50k,Catholic,Strongly disapprove,Strongly disapprove,No,Poor,Not so good/Poor,To express opposition to George W Bush,White male,White male,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale
33189.0,Maine,81.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2171034812927197,Olympia Snowe (Rep),John Baldacci (Dem),Female,White,45-49,Democratic,Liberal,Under $15k,Other Christian,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Democratic,Congressional District 1,Town,Rural,Rural,Downscale
33196.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.56483781337738,Olympia Snowe (Rep),Barbara Merrill (Independent),Male,White,75 or over,Republican,Conservative,$15k-$30k,Protestant,Somewhat approve,Somewhat disapprove,No,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
33219.0,Maine,30.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.96545535326004,Olympia Snowe (Rep),Chandler Woodcock (Rep),Male,White,50-59,Republican,Conservative,,,,Somewhat approve,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,,,,,,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,Congressional District 1,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
33249.0,Maine,74.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.37565803527832,Olympia Snowe (Rep),Barbara Merrill (Independent),Female,White,60-64,Republican,Moderate,$50k-$75k,Protestant,Somewhat disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,Congressional District 2,Extremely Low Density Rural,Rural,Rural,Very downscale
