ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENOH06,GOVOH06,AMD2OH,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,PTYETH,ETHDEM,ETHREP,STECOH,STEC2,JOBSIT2,FALLBHND,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
18673.0,Ohio,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.199774354696274,Did not vote,Ted Strickland (Dem),Yes,Female,Black,18-24,Democratic,Liberal,$15k-$30k,Other Christian,Once a week,Some college or associate degree,"Yes, I do",Yes,Somewhat approve,Very confident,Withdraw some troops,Somewhat approve,John Kerry (Dem),Extremely important,Somewhat important,Extremely important,Only the Republican Party does,"No, the Democratic Party does not","Yes, the Republican Party does",Excellent,Excellent/Good,Worse today,Are getting ahead financially,To express opposition to George W Bush,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Weekly,All others,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),Married women,Married women,Black,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Southwest,Suburb,Urban,Urban Core,Very downscale,45232.0
18691.0,Ohio,65.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.265661597251892,Mike DeWine (Rep),,,Male,Black,,,,,,,,,,No answer,,,,,,,,,,,No Answer,No Answer,No Answer,No Answer,No answer, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,,,,,,,,,,,,,,No answer,,,,,,,All others,,Black,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Southwest,Suburb,Urban,Urban Core,Very downscale,45232.0
18718.0,Ohio,90.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.491444438695908,,,Yes,Male,Other,50-59,Democratic,Moderate,,,A few times a month,,,No,Strongly disapprove,,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,,,,Non-White,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,,,,,All others,Single men,Other,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
18794.0,Ohio,90.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.914485692977905,Sherrod Brown (Dem),Ted Strickland (Dem),No,Female,White,40-44,Independent,Conservative,$30k-$50k,,,Some college or associate degree,No one does,,,Very confident,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,Have just enough money to maintain your standard of living,,,,,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,,Did not graduate from college,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
18840.0,Ohio,21.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.727446854114532,Mike DeWine (Rep),Ted Strickland (Dem),Yes,Male,White,30-39,Democratic,Moderate,$150k-$200k,Catholic,A few times a month,College graduate,"Yes, I do",Yes,Strongly approve,Very confident,Send more troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,No Answer,No Answer,No Answer,Poor,Not so good/Poor,Worse today,Have just enough money to maintain your standard of living,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",11.0,Strong Democratic,Cuyahoga County,High Density Urban,Urban,Urban Core,Very downscale,44110.0
18866.0,Ohio,65.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.335280120372772,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),Yes,Male,Black,30-39,Independent,Conservative,Under $15k,Catholic,A few time a year,Did not complete high school,No one does,Yes,No answer,Not very confident,Withdraw all troops,Strongly approve,John Kerry (Dem),Somewhat important,Extremely important,Somewhat important,Only the Republican Party does,"No, the Democratic Party does not","Yes, the Republican Party does",Not so good,Not so good/Poor,Worse today,Are falling behind financially,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,Non-White,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,No answer,Withdraw all or some troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others,Married men,Black,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Southwest,Suburb,Urban,Urban Core,Very downscale,45232.0
18908.0,Ohio,90.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.714857459068298,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,18-24,Democratic,Conservative,Under $15k,,,High school graduate,No one does,,,Somewhat confident,,Strongly approve,John Kerry (Dem),,,,,,,,,,Have just enough money to maintain your standard of living,,,,,White male,White male,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,Approve,Very/Somewhat confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
18973.0,Ohio,90.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.692559599876404,Sherrod Brown (Dem),J. Kenneth Blackwell (Rep),Yes,Male,White,45-49,Republican,Liberal,$50k-$75k,Other Christian,More than once a week,,,Yes,Somewhat approve,,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,,,Approve,Same number or more troops,Approve,,,,,All others,Married men,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19074.0,Ohio,90.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.675313115119934,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,50-59,Democratic,Moderate,$50k-$75k,,,College graduate,No one does,,,Not very confident,,Somewhat disapprove,John Kerry (Dem),,,,,,,,,,Are getting ahead financially,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19145.0,Ohio,90.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.641984701156616,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,White,50-59,Democratic,Moderate,$15k-$30k,Mormon/LDS,A few times a month,,,No,Strongly disapprove,,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,,All others,Single women,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19216.0,Ohio,90.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.20267403125763,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),No,Male,White,30-39,Republican,Conservative,,Catholic,A few times a month,,,Yes,Strongly approve,,Send more troops,Strongly approve,,,,,,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,,,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,,,Approve,Same number or more troops,Approve,,,,,All others,Married men,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19291.0,Ohio,90.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.893737435340881,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),Yes,Male,White,25-29,Independent,Moderate,$15k-$30k,,,High school graduate,"Yes, someone else does",,,Somewhat confident,,Strongly disapprove,George W. Bush (Rep),,,,,,,,,,Are falling behind financially,,,,,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",,,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19357.0,Ohio,22.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.387806206941605,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,40-44,Democratic,Liberal,$30k-$50k,Other Christian,A few time a year,,,No,Strongly disapprove,,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,,,,,All others,Single women,Black,"Cities 50,000-500,000","Cities over 50,000",11.0,Strong Democratic,Cuyahoga County,Extremely High Density Urban,Urban,Urban Core,Downscale,44120.0
19371.0,Ohio,90.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.918327689170837,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Male,White,60-64,Democratic,Moderate,$100k-$150k,Protestant,A few time a year,,,Yes,Strongly disapprove,,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,,,,,All others,Married men,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19459.0,Ohio,22.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.410514980554581,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,18-24,Democratic,Moderate,$30k-$50k,Other Christian,A few time a year,,,No,Strongly disapprove,,Withdraw some troops,Somewhat disapprove,,,,,,,,,,,,,,,,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,,,,,All others,Single women,Black,"Cities 50,000-500,000","Cities over 50,000",11.0,Strong Democratic,Cuyahoga County,Extremely High Density Urban,Urban,Urban Core,Downscale,44120.0
19487.0,Ohio,90.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,3.11897373199463,Mike DeWine (Rep),Other,Yes,Female,White,40-44,Democratic,Moderate,$30k-$50k,,,College graduate,No one does,,,Not very confident,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,Are getting ahead financially,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),,,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19577.0,Ohio,90.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.961960971355438,Sherrod Brown (Dem),Ted Strickland (Dem),No,Male,White,40-44,Democratic,Moderate,$75k-$100k,,,College graduate,"Yes, someone else does",,,Not very confident,,Somewhat disapprove,John Kerry (Dem),,,,,,,,,,Have just enough money to maintain your standard of living,,,,,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,Not very/Not at all confident,Yes,No,"Else in HH (member in household, but not voter",,,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19678.0,Ohio,90.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.802629590034485,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),Yes,Female,White,40-44,Democratic,Moderate,$30k-$50k,Catholic,Once a week,,,Yes,Somewhat disapprove,,Withdraw all troops,Strongly approve,,,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,,,Disapprove,Withdraw all or some troops,Approve,,,,,Married women,Married women,White,Suburbs,Suburbs,13.0,Competitive,Northeast,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0
19738.0,Ohio,22.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.905177712440491,Mike DeWine (Rep),Ted Strickland (Dem),Yes,Female,Black,60-64,Democratic,Conservative,Under $15k,,,Some college or associate degree,No one does,,,Somewhat confident,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,Are falling behind financially,,,,,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,,,,,Did not graduate from college,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,,Black,"Cities 50,000-500,000","Cities over 50,000",11.0,Strong Democratic,Cuyahoga County,Extremely High Density Urban,Urban,Urban Core,Downscale,44120.0
20186.0,Ohio,22.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.387806206941605,Sherrod Brown (Dem),Ted Strickland (Dem),Yes,Female,Black,45-49,Independent,Moderate,,,,College graduate,No one does,,,Somewhat confident,,Strongly disapprove,John Kerry (Dem),,,,,,,,,,Have just enough money to maintain your standard of living,,,,,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,,,,,,,College graduate,At least some college,,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),,,Black,"Cities 50,000-500,000","Cities over 50,000",11.0,Strong Democratic,Cuyahoga County,Extremely High Density Urban,Urban,Urban Core,Downscale,44120.0
24681.0,Ohio,88.0,National questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.72435641288757,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),No,Female,White,65-74,,,,,,,,,Somewhat approve,,,,,,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,Approve,,,,,,,,,White,"Cities 50,000-500,000","Cities over 50,000",13.0,Competitive,Northeast,Suburb,Urban,Urban Core,Downscale,44035.0
24779.0,Ohio,88.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.936403095722198,Mike DeWine (Rep),J. Kenneth Blackwell (Rep),Yes,Male,White,30-39,Republican,Conservative,$50k-$75k,Protestant,Once a week,,,Yes,Somewhat approve,,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,,,,,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",13.0,Competitive,Northeast,Suburb,Urban,Urban Core,Downscale,44035.0
