ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMD06,GOVMD06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,MARRIED,CHILD,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,DESCRIBS,RACEREL,STECMD,STEC2,TIMESEN,TIMESEN3D,TIMESENWK,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
29769.0, Maryland,101.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.794555127620697,Ben Cardin (Dem),Martin O'Malley (Dem),Female,White,45-49,Independent,Moderate,$75k-$100k,None,Never,College graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I like my candidate but with reservations,Neither does,Excellent,Excellent/Good,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,DC Suburbs,Suburb,Urban,Urban Core,Very upscale,20817.0
29772.0, Maryland,87.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.585215449333191,Michael Steele (Rep),Robert Ehlich (Rep),Female,White,45-49,Republican,,$100k-$150k,Other Christian,More than once a week,Some college or associate degree,No one does,Yes,Yes,Somewhat approve,Somewhat confident,Withdraw some troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I dislike the other candidate,Both do,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,4.0,Strong Democratic,DC Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0
29776.0, Maryland,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.824790358543396,Ben Cardin (Dem),Robert Ehlich (Rep),Female,White,30-39,Independent,Moderate,$50k-$75k,Catholic,A few times a month,College graduate,No one does,Yes,Yes,Strongly disapprove,Somewhat confident,No answer,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,I like my candidate but with reservations,No Answer,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,No answer,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,3.0,Strong Democratic,Baltimore Suburbs,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21136.0
29782.0, Maryland,14.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.881901264190674,Michael Steele (Rep),Robert Ehlich (Rep),Male,White,40-44,Independent,Conservative,$150k-$200k,Other Christian,A few time a year,,,Yes,Yes,Somewhat approve,,No answer,Strongly approve,,,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,,,Approve,No answer,Approve,,,,,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,5.0,Strong Democratic,Baltimore Suburbs,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,21037.0
29783.0, Maryland,89.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.46377098560333,Ben Cardin (Dem),Martin O'Malley (Dem),Female,White,75 or over,Democratic,Liberal,$100k-$150k,Jewish,A few time a year,Some college or associate degree,No one does,No,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,I strongly favor my candidate,Only the Democratic Party,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,8.0,Strong Democratic,DC Suburbs,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,20852.0
29785.0, Maryland,109.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03941297531128,Michael Steele (Rep),Robert Ehlich (Rep),Female,White,60-64,Republican,Moderate,,Other Christian,Once a week,,,Yes,No,Strongly approve,,Maintain the same number of troops,Strongly approve,,,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,,,Approve,Same number or more troops,Approve,,,,,Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,4.0,Strong Democratic,DC Suburbs,Suburb,80s Suburbs,Urban Perimeter,Very upscale,20721.0
29789.0, Maryland,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05329155921936,Ben Cardin (Dem),Martin O'Malley (Dem),Female,White,25-29,Democratic,Liberal,$50k-$75k,Something else,Never,Some college or associate degree,"Yes, someone else does",Yes,Yes,Strongly disapprove,Very confident,Withdraw some troops,No answer,Somewhat important,Somewhat important,Somewhat important,Somewhat important,I strongly favor my candidate,Only the Democratic Party,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Something else,White Something else,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,No answer,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,2.0,Strong Democratic,Baltimore Suburbs,Suburb,70s Suburbs,Urban Perimeter,Downscale,21237.0
29802.0, Maryland,135.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.3661564588546802,Michael Steele (Rep),Robert Ehlich (Rep),Male,White,75 or over,Democratic,Moderate,$15k-$30k,Catholic,A few time a year,Did not complete high school,No one does,Yes,No,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,I like my candidate but with reservations,Only the Democratic Party,Good,Excellent/Good,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,6.0,Strong Republican,Rest of State,Suburb,Rural,Rural,Very downscale,21740.0
29816.0, Maryland,120.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14488351345062,Ben Cardin (Dem),Martin O'Malley (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,Jewish,A few time a year,College graduate,"Yes, someone else does",No,Yes,Strongly disapprove,Not at all confident,No answer,Somewhat disapprove,Not at all important,Somewhat important,Somewhat important,Not at all important,I strongly favor my candidate,Neither does,Not so good,Not so good/Poor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Jewish,White Jewish,Ocassionally,All others,College graduate,At least some college,Disapprove,No answer,Disapprove,Not very/Not at all confident,Yes,No,"Else in HH (member in household, but not voter",All others,All others,All others,All men,Men with children,Single men,White,Suburbs,Suburbs,4.0,Strong Democratic,DC Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,20748.0
29820.0, Maryland,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.851741790771484,Ben Cardin (Dem),Martin O'Malley (Dem),Female,,75 or over,Democratic,Liberal,,Catholic,Once a week,Some college or associate degree,No one does,Yes,No,Strongly approve,Not very confident,Withdraw all troops,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Not at all important,I strongly favor my candidate,Only the Democratic Party,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express opposition to George W Bush,,,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,Non-White,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,,Suburbs,Suburbs,3.0,Strong Democratic,Baltimore Suburbs,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,21032.0
29823.0, Maryland,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.849779546260834,Ben Cardin (Dem),Martin O'Malley (Dem),Male,White,25-29,Democratic,Liberal,$15k-$30k,None,Never,College graduate,No one does,No,No,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,Not at all important,Not at all important,Somewhat important,Not at all important,I dislike the other candidate,Only the Democratic Party,Good,Excellent/Good,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,To express opposition to George W Bush,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,"Cities over 500,000","Cities over 50,000",3.0,Strong Democratic,Baltimore City,High Density Urban,Urban,Urban Core,Very downscale,21211.0
29829.0, Maryland,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.862640678882599,Michael Steele (Rep),Martin O'Malley (Dem),Female,White,45-49,Democratic,Liberal,$30k-$50k,Catholic,Once a week,Some college or associate degree,No one does,Yes,No,Somewhat approve,Very confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,I strongly favor my candidate,Both do,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,No answer,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,Baltimore Suburbs,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,21904.0
29836.0, Maryland,138.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.59356260299683,Michael Steele (Rep),Robert Ehlich (Rep),Female,White,75 or over,Republican,Conservative,$15k-$30k,Catholic,Once a week,Did not complete high school,No one does,No,No,Strongly approve,Very confident,Withdraw some troops,Somewhat approve,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Both do,Good,Excellent/Good,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,Rest of State,Low Density Rural,Rural,Rural,Downscale,21811.0
