ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNV06,GOVNV06,QUES6NV,QUES7NV,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,UNION4,LATINO,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,SAFER06,MOVETONV,REIDJOB,REIDJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
26576.0,Nevada,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.793134570121765,Jack Carter (Dem),Dina Titus (Dem),Yes,No,Female,White,60-64,Democratic,Conservative,$30k-$50k,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Not at all important,Extremely important,No answer,Extremely important,Safer from terrorism,I moved to Nevada more than 10 years ago,No Answer,No Answer,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,Clark County,Low Density Rural,Rural,Rural,Very downscale
26611.0,Nevada,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.684275805950165,John Ensign (Rep),Jim Gibbons (Rep),No,Yes,Female,White,30-39,Independent,Moderate,$30k-$50k,Some college or associate degree,No one does,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Somewhat important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat disapprove,Disapprove,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Low Density Rural,Urban,Urban Core,Upscale
26615.0,Nevada,77.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,3.21014142036438,Jack Carter (Dem),Other,Yes,Yes,Male,White,18-24,Democratic,Moderate,$100k-$150k,Some college or associate degree,"Yes, someone else does",No,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,I was born in Nevada,Strongly approve,Approve,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,High Density Urban,Urban,Urban Core,Upscale
26621.0,Nevada,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.896351933479309,Jack Carter (Dem),Jim Gibbons (Rep),No,Yes,Female,White,40-44,Democratic,Liberal,$150k-$200k,Some college or associate degree,"Yes, I do",No,Somewhat disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
26681.0,Nevada,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.661706924438477,Jack Carter (Dem),Dina Titus (Dem),No,Yes,Female,White,40-44,Democratic,Moderate,$75k-$100k,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Strongly approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
26711.0,Nevada,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.742501020431519,Jack Carter (Dem),Dina Titus (Dem),Yes,Yes,Male,White,40-44,Democratic,Moderate,$75k-$100k,College graduate,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Strongly approve,Approve,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Low Density Rural,Urban,Urban Core,Upscale
26725.0,Nevada,64.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.26995551586151,John Ensign (Rep),Jim Gibbons (Rep),Yes,No,Female,White,65-74,Something else,Conservative,,Some college or associate degree,No one does,No,Strongly approve,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Strongly disapprove,Disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Did not graduate from college,At least some college,Approve,Disapprove,No,No,No (no union member in household),White,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,Clark County,Low Density Rural,Rural,Rural,Very downscale
26735.0,Nevada,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.845125496387482,John Ensign (Rep),Jim Gibbons (Rep),No,Yes,Female,White,40-44,Republican,Conservative,$75k-$100k,Some college or associate degree,No one does,No,Somewhat approve,Somewhat disapprove,Somewhat important,Extremely important,Extremely important,Somewhat important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat disapprove,Disapprove,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
26800.0,Nevada,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.900719165802,John Ensign (Rep),Other,Yes,Yes,Female,White,45-49,Republican,Moderate,$75k-$100k,Some college or associate degree,"Yes, I do and someone else does",No,Strongly approve,Strongly approve,Not at all important,Not at all important,Not at all important,Not at all important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat disapprove,Disapprove,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
26825.0,Nevada,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.999584376811981,John Ensign (Rep),Jim Gibbons (Rep),Yes,Yes,Male,White,60-64,Independent,Moderate,Under $15k,Some college or associate degree,No one does,No,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,I moved to Nevada more than 10 years ago,Strongly disapprove,Disapprove,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Low Density Rural,Urban,Urban Core,Upscale
26866.0,Nevada,53.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.842150628566742,Jack Carter (Dem),Dina Titus (Dem),Did not vote,No,Female,Hispanic/Latino,30-39,Democratic,Moderate,$30k-$50k,High school graduate,"Yes, someone else does",Yes,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Somewhat important,Safer from terrorism,I moved to Nevada five to 10 years ago,Strongly approve,Approve,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,High Density Urban,Urban,Urban Core,Downscale
26930.0,Nevada,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.652882218360901,Jack Carter (Dem),Dina Titus (Dem),Yes,Yes,Female,White,50-59,Democratic,Moderate,Under $15k,High school graduate,No one does,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Not at all important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Somewhat disapprove,Disapprove,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Low Density Rural,Urban,Urban Core,Upscale
27048.0,Nevada,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.892118036746979,John Ensign (Rep),Dina Titus (Dem),Yes,No,Female,White,50-59,Democratic,Moderate,$50k-$75k,Some college or associate degree,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Strongly approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Washoe County,Low Density Rural,Urban,Urban Core,Upscale
27065.0,Nevada,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.06312274932861,John Ensign (Rep),Dina Titus (Dem),No,No,Male,Black,50-59,Democratic,Conservative,$50k-$75k,Some college or associate degree,"Yes, I do",No,Somewhat approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Yes,Yes,I am (voter is member),Black,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Rural Counties,High Density Urban,Urban,Urban Core,Very upscale
27216.0,Nevada,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.90054178237915,Jack Carter (Dem),None of these candidates,Yes,Yes,Female,White,60-64,Democratic,Moderate,$75k-$100k,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Less safe from terrorism,I moved to Nevada more than 10 years ago,Somewhat approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Rural Counties,High Density Urban,Urban,Urban Core,Very upscale
27301.0,Nevada,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.73602652549744,John Ensign (Rep),Jim Gibbons (Rep),Yes,No,Male,White,45-49,Republican,Conservative,$100k-$150k,College graduate,No one does,No,Strongly approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Safer from terrorism,I moved to Nevada more than 10 years ago,Somewhat disapprove,Disapprove,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Rural Counties,High Density Urban,Urban,Urban Core,Very upscale
27378.0,Nevada,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.59889388084412,Jack Carter (Dem),Dina Titus (Dem),Yes,No,Male,White,18-24,Democratic,Liberal,$75k-$100k,College graduate,"Yes, I do",No,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Less safe from terrorism,I moved to Nevada in the last four years,Strongly approve,Approve,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Rural Counties,High Density Urban,Urban,Urban Core,Very upscale
27450.0,Nevada,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.58825516700745,John Ensign (Rep),Jim Gibbons (Rep),Yes,No,Female,White,65-74,Republican,Conservative,$30k-$50k,High school graduate,"Yes, someone else does",No,Strongly approve,Strongly approve,Extremely important,Extremely important,Somewhat important,Extremely important,Safer from terrorism,I moved to Nevada more than 10 years ago,Strongly disapprove,Disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Rural Counties,High Density Urban,Urban,Urban Core,Very upscale
27564.0,Nevada,37.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.10170912742615,John Ensign (Rep),Jim Gibbons (Rep),Yes,No,Male,Hispanic/Latino,50-59,Republican,Conservative,$50k-$75k,Some college or associate degree,"Yes, I do",Yes,Strongly approve,Strongly approve,Somewhat important,Extremely important,Extremely important,Extremely important,Safer from terrorism,I moved to Nevada more than 10 years ago,Strongly disapprove,Disapprove,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Yes,Yes,I am (voter is member),Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",3.0,Competitive,Rural Counties,Suburb,Urban,Urban Core,Very upscale
