ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENHI06,GOVHI06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,UNION4,LATINO,BUSH4,IRAQWAR,AKAKABIL,STECHI,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEHI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
43922.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.79058849811554,Other,Linda Lingle (Rep),Male,Asian,50-59,Something else,Moderate,$50k-$75k,"Yes, I do",,Strongly approve,Strongly approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
43946.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06510436534882,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Other,60-64,Independent,Moderate,$30k-$50k,"Yes, someone else does",No,Somewhat approve,Somewhat approve,Favor,No Answer,No Answer,No answer,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43954.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13569486141205,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,50-59,Democratic,Liberal,$50k-$75k,"Yes, I do",No,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
43967.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03168034553528,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,40-44,Democratic,Conservative,$15k-$30k,"Yes, I do",No,Strongly approve,Strongly disapprove,Oppose,Not so good,Not so good/Poor,To express support for George W Bush,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
43977.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.933181583881378,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Hispanic/Latino,50-59,Democratic,Moderate,$100k-$150k,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
43978.0,Hawaii,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47515034675598,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Other,60-64,Independent,Moderate,$30k-$50k,"Yes, I do",No,Strongly approve,Strongly disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Approve,Disapprove,Yes,Yes,I am (voter is member),Other,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
43998.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.12439489364624,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,25-29,Democratic,Liberal,$100k-$150k,"Yes, someone else does",No,Somewhat disapprove,Somewhat disapprove,Oppose,Good,Excellent/Good,To express opposition to George W Bush,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44005.0,Hawaii,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.933181583881378,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,50-59,Something else,Moderate,$100k-$150k,No one does,No,No answer,No answer,Oppose,Not so good,Not so good/Poor,No answer,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,No answer,No answer,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
44012.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.846598267555237,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,50-59,Something else,,$50k-$75k,"Yes, someone else does",No,Somewhat approve,Strongly approve,Favor,Excellent,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
44045.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0887118577957202,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Asian,45-49,Something else,Conservative,Under $15k,No one does,No,Somewhat disapprove,Strongly disapprove,No Answer,Poor,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44057.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.883132994174957,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Other,50-59,Republican,Conservative,$75k-$100k,No one does,No,Strongly approve,Strongly approve,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
44099.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03634297847748,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Hispanic/Latino,50-59,Independent,Liberal,$150k-$200k,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Hispanic/Latino,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44100.0,Hawaii,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17937541007996,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Other,50-59,Democratic,Moderate,$75k-$100k,"Yes, I do",No,Somewhat approve,Strongly approve,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
44103.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10461330413818,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Other,65-74,Independent,Liberal,$50k-$75k,No one does,No,Somewhat approve,Strongly approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
44142.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13569486141205,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,50-59,Democratic,Moderate,$100k-$150k,"Yes, I do",No,Somewhat disapprove,Strongly disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44157.0,Hawaii,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03168034553528,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Other,50-59,Something else,Conservative,$30k-$50k,No one does,No,Strongly disapprove,Strongly disapprove,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
44160.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.883132994174957,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Other,50-59,Something else,Conservative,$50k-$75k,No one does,No,Somewhat disapprove,Somewhat approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Approve,No,No,No (no union member in household),Other,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
44187.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.922679960727692,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,Other,18-24,Independent,Liberal,Under $15k,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44206.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.79058849811554,Other,Linda Lingle (Rep),Male,Hispanic/Latino,30-39,Republican,Conservative,$50k-$75k,"Yes, I do",Yes,Strongly approve,Strongly approve,Oppose,Good,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Hispanic/Latino,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
44223.0,Hawaii,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.4141241312027,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Other,65-74,Democratic,Moderate,$30k-$50k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
44239.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.815242767333984,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,50-59,Independent,Moderate,$75k-$100k,No one does,No,Strongly approve,Strongly approve,No Answer,Poor,Not so good/Poor,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44252.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17937541007996,Daniel Akaka (Dem),Randy Iwase (Dem),Male,White,45-49,Democratic,Moderate,$50k-$75k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
44279.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.841962814331055,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Other,25-29,Republican,Conservative,$50k-$75k,No one does,No,Strongly approve,Somewhat approve,Oppose,Good,Excellent/Good,To express support for George W Bush,Non-white female,Non-white,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Other,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44307.0,Hawaii,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17937541007996,Daniel Akaka (Dem),Randy Iwase (Dem),Male,White,40-44,Democratic,,Under $15k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Oppose,Poor,Not so good/Poor,To express opposition to George W Bush,White male,White male,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
44319.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.883132994174957,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,"Yes, someone else does",,Strongly approve,Somewhat approve,Favor,Excellent,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
44332.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.893398344516754,Cynthia Thielen (Rep),Randy Iwase (Dem),Female,Other,30-39,Republican,Conservative,Under $15k,"Yes, someone else does",No,Somewhat disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44369.0,Hawaii,25.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.912078142166138,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,18-24,Republican,,,,No,Strongly approve,Strongly approve,No Answer,Good,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,18-29,18-24,18-64,18-29,Republican,,,Approve,Approve,,,,Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
44374.0,Hawaii,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.850424349308014,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,40-44,Republican,Conservative,$30k-$50k,"Yes, someone else does",No,Strongly approve,Strongly approve,Favor,Good,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
44403.0,Hawaii,32.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07620227336884,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Other,50-59,Something else,Conservative,Under $15k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96795.0
44422.0,Hawaii,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22286415100098,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,30-39,Something else,Moderate,$100k-$150k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
