ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNY06,GOVNY06,AGNY06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,LATINO,BUSH4,IRAQWAR,IRAQTERR,SAFER06,TERRWORR,TERWORR2,ECONWORR,ECOWORR2,HILLPRES,RUDYPRES,PATAKPRS,HILVRUDY,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
33792.0, New York,113.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.593763709068298,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Something else,Moderate,$15k-$30k,,High school graduate,No one does,No,,Somewhat approve,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Approve,No,No,No (no union member in household),White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Strong Republican,Rural Upstate Areas,Low Density Rural,Rural,Rural,Downscale
33793.0, New York,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.422487854957581,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,40-44,Democratic,Liberal,$200k or more,Jewish,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33797.0, New York,12.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2554771900177,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,40-44,Democratic,Moderate,$50k-$75k,Protestant,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Disapprove,,,,White,English,Suburbs,Suburbs,22.0,Unoppsed Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Upscale
33805.0, New York,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.68118238449097,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,45-49,Republican,Moderate,$100k-$150k,Protestant,Postgraduate study,No one does,No,Somewhat disapprove,Somewhat disapprove,Part of the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,Yes,No,Rudolph Giuliani (Rep),White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,29.0,Competitive,Upstate Urban Areas,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33806.0, New York,86.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.86979603767395,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,60-64,Democratic,Moderate,$15k-$30k,Protestant,,,No,Somewhat disapprove,Somewhat disapprove,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Disapprove,,,,White,English,Suburbs,Suburbs,29.0,Competitive,Rural Upstate Areas,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
33809.0, New York,108.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.635095953941345,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,65-74,Something else,Conservative,,Other Christian,,,,Somewhat approve,Somewhat approve,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,Approve,,,,White,,"Cities over 500,000","Cities over 50,000",13.0,Strong Republican,New York City,Extremely High Density Urban,Urban,Urban Core,Upscale
33813.0, New York,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10980772972107,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,50-59,Something else,Conservative,$75k-$100k,Other Christian,,,No,Somewhat approve,No answer,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,No answer,,,,White,English,Rural,Small Cities/Rural,29.0,Competitive,Rural Upstate Areas,Town,Rural,Rural,Upscale
33814.0, New York,72.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.91580331325531,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Black,50-59,Democratic,Liberal,$75k-$100k,Something else,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,Non-White,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
33819.0, New York,123.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.780452489852905,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Republican,Moderate,$30k-$50k,Catholic,College graduate,No one does,No,Strongly approve,Strongly approve,Part of the war on terrorism,Safer from terrorism,Not too worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,No,Yes,Yes,Rudolph Giuliani (Rep),White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
33821.0, New York,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.29401993751526,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,65-74,Democratic,Moderate,$30k-$50k,,High school graduate,No one does,No,,Somewhat disapprove,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
33826.0, New York,90.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.05316913127899,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,50-59,Republican,Conservative,$100k-$150k,,College graduate,No one does,,,Somewhat approve,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,,,College graduate,At least some college,,Approve,No,No,No (no union member in household),White,,Suburbs,Suburbs,22.0,Unoppsed Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
33827.0, New York,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.522956371307373,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,60-64,Democratic,Liberal,$100k-$150k,Jewish,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,No Answer,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No Answer,No,No,Hillary Rodham Clinton (Dem),White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Jewish,White Jewish,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33828.0, New York,144.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.35969340801239,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,Hispanic/Latino,75 or over,Republican,Moderate,$150k-$200k,Catholic,College graduate,No one does,Yes,Strongly approve,Somewhat approve,Part of the war on terrorism,Safer from terrorism,Not at all worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,No,Yes,No,No Answer,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Catholic,Non-White,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),,Spanish,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
33830.0, New York,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.549234211444855,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,30-39,Democratic,Liberal,$100k-$150k,None,Postgraduate study,"Yes, I do",No,Strongly disapprove,Strongly disapprove,,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,Yes,No,Hillary Rodham Clinton (Dem),White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33839.0, New York,105.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.8882325887680103,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,60-64,Democratic,Liberal,$30k-$50k,Jewish,,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Jewish,White Jewish,,,Disapprove,Disapprove,,,,White,English,"Cities over 500,000","Cities over 50,000",13.0,Strong Republican,New York City,Extremely High Density Urban,Urban,Urban Core,Upscale
33844.0, New York,72.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.960719168186188,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Black,45-49,,Moderate,$30k-$50k,Catholic,High school graduate,No one does,No,Strongly disapprove,Somewhat disapprove,Part of the war on terrorism,Safer from terrorism,Not too worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,45-59,40-49,18-64,30-59,,Less than $50k,Less than $100k,Catholic,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
33850.0, New York,100.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.21303451061249,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Hispanic/Latino,25-29,Independent,Liberal,$50k-$75k,,Some college or associate degree,No one does,Yes,,Strongly disapprove,,,,,,,,,,,Non-white male,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,No,No,No (no union member in household),Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",14.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
33851.0, New York,14.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.808757722377777,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,60-64,Democratic,Moderate,,,Postgraduate study,"Yes, someone else does",No,,Strongly disapprove,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,,,,,College graduate,At least some college,,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities 10,000-50,000",Small Cities/Rural,27.0,Strong Democratic,Rural Upstate Areas,Suburb,Rural,Rural,Downscale
33854.0, New York,16.0,National questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.67714136838913,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,50-59,,,,,,,No,Strongly disapprove,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,,,,,,,,Disapprove,,,,,White,English,Rural,Small Cities/Rural,29.0,Competitive,Rural Upstate Areas,Town,Rural,Rural,Upscale
33868.0, New York,123.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.479226231575012,John Spencer (Rep/Con),John J. Faso (Rep/Con),Andrew M. Cuomo (Dem/WF),Male,White,50-59,Republican,Conservative,$30k-$50k,Other Christian,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
33869.0, New York,66.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.429324984550476,Hillary Rodham Clinton (Dem/Ind/WF),Other,Andrew M. Cuomo (Dem/WF),Female,White,50-59,Democratic,Liberal,$75k-$100k,Protestant,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Part of the war on terrorism,Safer from terrorism,Very worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,Yes,Yes,Hillary Rodham Clinton (Dem),White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
33874.0, New York,72.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.1335833072662402,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Black,75 or over,,,,,,"Yes, someone else does",,Strongly disapprove,,Separate from the war on terrorism,,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,,,,,,,,Disapprove,,Yes,No,"Else in HH (member in household, but not voter",Black,,"Cities over 500,000","Cities over 50,000",15.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
33875.0, New York,113.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.362261116504669,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,40-44,Democratic,Moderate,$50k-$75k,,High school graduate,"Yes, I do",No,,Strongly disapprove,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities 10,000-50,000",Small Cities/Rural,23.0,Strong Republican,Rural Upstate Areas,Low Density Rural,Rural,Rural,Downscale
33876.0, New York,144.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.15024864673615,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,75 or over,Republican,Moderate,$75k-$100k,Catholic,Some college or associate degree,"Yes, someone else does",No,Somewhat approve,Somewhat disapprove,Part of the war on terrorism,Safer from terrorism,Very worried,Very/Somewhat worried,Not too worried,Not too/Not at all worried,No,Yes,No,Rudolph Giuliani (Rep),White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,At least some college,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
