ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMN06,GOVMN06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,CHILD,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCRIMES,IMPVALUES,TIMESEN,TIMESEN3D,TIMESENWK,UNFRMN06,UNFRKLOB,UNFRKENN,VOTE2004,FORBUSHS,STECMN,STEC2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
26080.0,Minnesota,49.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.454571723937988,Amy Klobuchar (Dem),Mike Hatch (Dem),Male,White,50-59,Democratic,Liberal,Under $15k,Jewish,Never,,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Jewish,White Jewish,Never,All others,,,Disapprove,Withdraw all or some troops,Disapprove,All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Democratic,Minneapolis/St. Paul,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
26089.0,Minnesota,75.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.01490020751953,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,65-74,Democratic,Liberal,$30k-$50k,,,High school graduate,No,,,Strongly disapprove,,,,,,,,,,,,John Kerry (Dem),,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,All others, Women without children,White,Suburbs,Suburbs,7.0,Strong Democratic,West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,56542.0
26117.0,Minnesota,7.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.802222907543182,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,75 or over,Independent,Moderate,,Catholic,No answer,,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Catholic,White Catholic,No answer,Catholic/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,Suburbs,Suburbs,5.0,Strong Democratic,Twin City Suburbs,Suburb,60s Suburbs,Urban Perimeter,Upscale,55432.0
26137.0,Minnesota,49.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.485111355781555,Amy Klobuchar (Dem),Mike Hatch (Dem),,Black,40-44,,,,,,,Yes,Strongly disapprove,,,,,,,,,,,,,,,,,,,Non-white,30-44,40-49,18-64,30-59,,,,,,,,,,Disapprove,,,All others,,Black,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Democratic,Minneapolis/St. Paul,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
26149.0,Minnesota,94.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.06687319278717,Amy Klobuchar (Dem),Mike Hatch (Dem),Male,White,65-74,Independent,Moderate,$30k-$50k,Catholic,Once a week,Some college or associate degree,No,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Only Mark Kennedy did,"No, Klobuchar did not","Yes, Kennedy did",John Kerry (Dem),To express opposition to George W Bush,Good,Excellent/Good,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,55811.0
26151.0,Minnesota,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.784359037876129,Amy Klobuchar (Dem),Mike Hatch (Dem),Male,White,50-59,Democratic,Moderate,$100k-$150k,Jewish,A few times a month,Postgraduate study,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Very important,Somewhat important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",Someone else,To express opposition to George W Bush,Good,Excellent/Good,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Minneapolis/St. Paul,Suburb,Urban,Urban Core,Very upscale,55441.0
26166.0,Minnesota,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.80004620552063,Amy Klobuchar (Dem),Mike Hatch (Dem),Male,White,50-59,Democratic,Liberal,$30k-$50k,None,Never,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Very important,Somewhat important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Only Mark Kennedy did,"No, Klobuchar did not","Yes, Kennedy did",John Kerry (Dem),To express opposition to George W Bush,Not so good,Not so good/Poor,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Democratic,Minneapolis/St. Paul,High Density Urban,Urban,Urban Core,Upscale,55405.0
26184.0,Minnesota,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.746722936630249,Amy Klobuchar (Dem),Peter Hutchinson (Independence),Female,White,30-39,Democratic,Moderate,$75k-$100k,Other Christian,Once a week,Some college or associate degree,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,Only Mark Kennedy did,"No, Klobuchar did not","Yes, Kennedy did",John Kerry (Dem),George W Bush was not a factor,Not so good,Not so good/Poor,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Women with children,Women with children,White,Suburbs,Suburbs,5.0,Strong Democratic,Minneapolis/St. Paul,Suburb,60s Suburbs,Urban Perimeter,Very upscale,55427.0
26239.0,Minnesota,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.829844236373901,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,65-74,Democratic,Moderate,,Jewish,A few time a year,Some college or associate degree,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat important, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",John Kerry (Dem),To express opposition to George W Bush,Not so good,Not so good/Poor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Jewish,White Jewish,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Minneapolis/St. Paul,Suburb,Urban,Urban Core,Very upscale,55441.0
26244.0,Minnesota,49.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.403115957975388,Amy Klobuchar (Dem),Mike Hatch (Dem),Male,,60-64,Democratic,Moderate,$30k-$50k,Protestant,A few times a month,,No,Strongly disapprove,Maintain the same number of troops,Strongly disapprove,,,,,,,,,,,,,,,,,,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,Same number or more troops,Disapprove,All others,Men without children,,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Democratic,Minneapolis/St. Paul,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
26263.0,Minnesota,94.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.44809103012085,Mark Kennedy (Rep),Tim Pawlenty (Rep),Male,White,30-39,Republican,Conservative,$30k-$50k,Catholic,More than once a week,Postgraduate study,No,Strongly approve,Send more troops,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Very important,Extremely important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Only Amy Klobuchar did,"Yes, Klobuchar did","No, Kennedy did not",George W. Bush (Rep),To express support for George W Bush,Excellent,Excellent/Good,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,55811.0
26266.0,Minnesota,7.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.802222907543182,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,60-64,Democratic,Moderate,$30k-$50k,Catholic,Once a week,,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,Suburbs,Suburbs,5.0,Strong Democratic,Twin City Suburbs,Suburb,60s Suburbs,Urban Perimeter,Upscale,55432.0
26281.0,Minnesota,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.80004620552063,Amy Klobuchar (Dem),Mike Hatch (Dem),Male,White,50-59,Democratic,Liberal,,None,A few time a year,Postgraduate study,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Only Mark Kennedy did,"No, Klobuchar did not","Yes, Kennedy did",John Kerry (Dem),To express opposition to George W Bush,Good,Excellent/Good,White male,White male,45-59,50-64,18-64,30-59,Democratic,,,None,White None,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,Men with children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Democratic,Minneapolis/St. Paul,High Density Urban,Urban,Urban Core,Upscale,55405.0
26309.0,Minnesota,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.835809528827667,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,45-49,Democratic,Liberal,$50k-$75k,Catholic,Once a week,College graduate,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Very important,Not at all important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",John Kerry (Dem),George W Bush was not a factor,Not so good,Not so good/Poor,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Women with children,Women with children,White,Suburbs,Suburbs,5.0,Strong Democratic,Minneapolis/St. Paul,Suburb,60s Suburbs,Urban Perimeter,Very upscale,55427.0
26334.0,Minnesota,54.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.829844236373901,Amy Klobuchar (Dem),Mike Hatch (Dem),Female,White,60-64,Democratic,Liberal,$100k-$150k,Protestant,Once a week,College graduate,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",John Kerry (Dem),To express opposition to George W Bush,Not so good,Not so good/Poor,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Minneapolis/St. Paul,Suburb,Urban,Urban Core,Very upscale,55441.0
26356.0,Minnesota,75.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.13317918777466,Mark Kennedy (Rep),Tim Pawlenty (Rep),Female,White,45-49,Republican,,$50k-$75k,,,College graduate,Yes,,,Strongly approve,,,,,,,,,,,,George W. Bush (Rep),,,,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,College graduate,At least some college,,,Approve,Women with children,Women with children,White,Suburbs,Suburbs,7.0,Strong Democratic,West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,56542.0
26367.0,Minnesota,94.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.05347287654877,Amy Klobuchar (Dem),Mike Hatch (Dem),Male,White,45-49,Independent,Moderate,$30k-$50k,Protestant,A few time a year,Some college or associate degree,No,Somewhat approve,Send more troops,Strongly approve,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Both did,"Yes, Klobuchar did","Yes, Kennedy did",George W. Bush (Rep),George W Bush was not a factor,Not so good,Not so good/Poor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Strong Democratic,East,Suburb,Urban,Urban Core,Upscale,55811.0
26371.0,Minnesota,49.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.95633327960968,Other,Mike Hatch (Dem),Female,White,18-24,Independent,Liberal,$15k-$30k,None,A few time a year,,No,Strongly disapprove,Maintain the same number of troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Ocassionally,All others,,,Disapprove,Same number or more troops,Disapprove,All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Democratic,Minneapolis/St. Paul,Extremely High Density Urban,Urban,Urban Core,Downscale,55407.0
