ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNM06,GOVNM06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,LATINO,BUSH4,IRAQWAR,RICHPRES,STECNM,STEC2,IMMFENCE,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
20366.0, New Mexico,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.7990602850914,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,65-74,Democratic,Moderate,,Yes,Strongly disapprove,Strongly disapprove,Yes,No Answer,No Answer,Somewhat,No answer,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
20367.0, New Mexico,75.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.704172909259796,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,40-44,Republican,Conservative,$15k-$30k,Yes,Strongly approve,Somewhat approve,Yes,Not so good,Not so good/Poor,Somewhat,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
20377.0, New Mexico,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07868623733521,Allen McCulloch (Rep),John Dendahl (Rep),Male,White,30-39,Republican,Conservative,$30k-$50k,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,A great deal,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,White,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Downscale
20388.0, New Mexico,84.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01281702518463,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Other,45-49,Democratic,Moderate,$30k-$50k,No,Strongly disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,Somewhat,Deported to the country they came from,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Other,English,Rural,Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
20418.0, New Mexico,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.541969895362854,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Black,45-49,Democratic,Moderate,$30k-$50k,No,Somewhat disapprove,Somewhat disapprove,Yes,Not so good,Not so good/Poor,Not much,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Black,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
20434.0, New Mexico,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.820492923259735,Jeff Bingaman (Dem),John Dendahl (Rep),Male,White,40-44,Democratic,Liberal,$30k-$50k,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,A great deal,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Approve,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Albuquerque Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
20442.0, New Mexico,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.891567945480347,Allen McCulloch (Rep),John Dendahl (Rep),Male,White,50-59,Independent,Moderate,$30k-$50k,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,Somewhat,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
20443.0, New Mexico,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.530580222606659,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Black,50-59,Democratic,Moderate,$75k-$100k,No,Somewhat disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Black,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Downscale
20450.0, New Mexico,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.741244435310364,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,50-59,Democratic,Moderate,$30k-$50k,Yes,Strongly disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,Not at all,Deported to the country they came from,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
20453.0, New Mexico,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.748977780342102,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,18-24,Democratic,Liberal,$75k-$100k,Yes,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
20462.0, New Mexico,75.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.666977047920227,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,30-39,Democratic,Liberal,$50k-$75k,No,Strongly disapprove,Somewhat disapprove,Yes,Good,Excellent/Good,Somewhat,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
20485.0, New Mexico,84.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.887811124324799,Jeff Bingaman (Dem),John Dendahl (Rep),Female,White,50-59,Republican,Moderate,$150k-$200k,No,Strongly approve,Somewhat approve,No,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,White,English,Rural,Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
20489.0, New Mexico,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.827413558959961,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,25-29,Democratic,Liberal,$15k-$30k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
20502.0, New Mexico,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.677714824676514,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Hispanic/Latino,30-39,Democratic,Moderate,$30k-$50k,Yes,Somewhat disapprove,Strongly disapprove,Yes,Not so good,Not so good/Poor,Not at all,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Downscale
20511.0, New Mexico,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.13941919803619,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Other,50-59,Democratic,Moderate,$30k-$50k,No,Somewhat approve,Somewhat approve,No Answer,Not so good,Not so good/Poor,Somewhat,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Approve,Approve,American Indian,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
20520.0, New Mexico,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.15113198757172,Allen McCulloch (Rep),John Dendahl (Rep),Female,Hispanic/Latino,25-29,Republican,Moderate,$15k-$30k,Yes,Somewhat approve,Somewhat approve,No,Not so good,Not so good/Poor,Not much,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,Hispanic/Latino,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
20530.0, New Mexico,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01844537258148,Other,Bill Richardson (Dem),Male,White,50-59,Democratic,Conservative,$75k-$100k,No,Somewhat disapprove,Somewhat disapprove,Yes,Excellent,Excellent/Good,Not at all,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Albuquerque Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
20551.0, New Mexico,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.615609765052795,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,30-39,Republican,Conservative,,No,Strongly approve,Somewhat approve,No,Good,Excellent/Good,Somewhat,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Republican,,,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
20555.0, New Mexico,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.934097230434418,Jeff Bingaman (Dem),John Dendahl (Rep),Female,White,30-39,Democratic,Liberal,$15k-$30k,No,Somewhat disapprove,Somewhat disapprove,No,Not so good,Not so good/Poor,Not much,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
20574.0, New Mexico,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36911034584045,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,65-74,Democratic,Moderate,Under $15k,Yes,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
20579.0, New Mexico,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.715509474277496,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,50-59,Democratic,Moderate,$50k-$75k,Yes,Strongly disapprove,Strongly disapprove,No Answer,Good,Excellent/Good,No answer,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Downscale
20593.0, New Mexico,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.2300747632980298,,Bill Richardson (Dem),Male,Hispanic/Latino,65-74,Democratic,Moderate,$30k-$50k,Yes,Strongly disapprove,Somewhat disapprove,Yes,No Answer,No Answer,Not at all,Offered a chance to apply for legal status,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
20608.0, New Mexico,80.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.6615851521492,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,Other,50-59,Democratic,Moderate,$50k-$75k,No,Somewhat approve,Somewhat disapprove,Yes,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Disapprove,American Indian,English,Suburbs,Suburbs,3.0,Strong Democratic,Albuquerque Area,Suburb,80s Suburbs,Urban Perimeter,Very upscale
20609.0, New Mexico,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.715509474277496,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,50-59,Democratic,Moderate,$50k-$75k,Yes,Strongly disapprove,Strongly disapprove,No Answer,Good,Excellent/Good,No answer,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Downscale
20621.0, New Mexico,42.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.730868875980377,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,No,Strongly disapprove,Strongly disapprove,Yes,Good,Excellent/Good,Not at all,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South/East,Low Density Rural,Urban,Urban Core,Upscale
20625.0, New Mexico,35.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36911034584045,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,Hispanic/Latino,65-74,Democratic,Liberal,$75k-$100k,Yes,Strongly disapprove,Strongly disapprove,Yes,Excellent,Excellent/Good,Not at all,Offered a chance to apply for legal status,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,Northwest,Extremely Low Density Rural,Rural,Rural,Downscale
20629.0, New Mexico,84.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.575804054737091,Allen McCulloch (Rep),Bill Richardson (Dem),Female,,60-64,Republican,Moderate,$15k-$30k,No,Strongly approve,Strongly approve,Yes,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,,,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,,English,Rural,Small Cities/Rural,3.0,Strong Democratic,Northwest,Low Density Rural,Rural,Rural,Upscale
20664.0, New Mexico,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.843622148036957,Jeff Bingaman (Dem),Bill Richardson (Dem),Male,White,65-74,Democratic,Moderate,$50k-$75k,No,Somewhat disapprove,Somewhat approve,Yes,Good,Excellent/Good,A great deal,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Approve,White,English,Suburbs,Suburbs,1.0,Competitive,Albuquerque Area,Suburb,60s Suburbs,Urban Perimeter,Very downscale
20665.0, New Mexico,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.861157298088074,Allen McCulloch (Rep),Bill Richardson (Dem),Male,Hispanic/Latino,30-39,Republican,Moderate,$50k-$75k,Yes,Somewhat approve,Strongly approve,No,Good,Excellent/Good,A great deal,Deported to the country they came from,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Albuquerque Area,Suburb,Urban,Urban Core,Very upscale
20667.0, New Mexico,100.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.660115957260132,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,25-29,Democratic,Moderate,$50k-$75k,No,Somewhat disapprove,Strongly approve,Yes,Good,Excellent/Good,Not much,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Disapprove,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Albuquerque Area,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Downscale
20679.0, New Mexico,55.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.677714824676514,Jeff Bingaman (Dem),Bill Richardson (Dem),Female,White,30-39,Republican,Conservative,$50k-$75k,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Somewhat,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,White,English,Rural,Small Cities/Rural,2.0,Strong Republican,South/East,Extremely Low Density Rural,Rural,Rural,Downscale
