ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENFL06,GOVFL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,CUBAN3,BUSH4,COUNTACC,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPINSURG,DESCRIBS,JEBJOB4,JEBJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
11167.0,Florida,33.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.313989341259003,Bill Nelson (Dem),Jim Davis (Dem),Male,Black,30-39,Independent,,,,,,,No answer,No answer,,,,,,,,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,,,,,,,,No answer,No answer,Black,,Suburbs,Suburbs,17.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
11173.0,Florida,106.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01506769657135,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,65-74,Republican,Conservative,$75k-$100k,Protestant,,No,Somewhat approve,,Strongly approve,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,Approve,,White,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,North,Town,Rural,Rural,Downscale
11176.0,Florida,120.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.587517857551575,Bill Nelson (Dem),Jim Davis (Dem),Female,White,65-74,Independent,Liberal,$50k-$75k,Protestant,Postgraduate study,No,Strongly disapprove,Not very confident,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Very important,I strongly favor my candidate,Somewhat disapprove,Disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Not very/Not at all confident,White,English,Suburbs,Suburbs,16.0,Competitive,Miami/Gold Coast,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
11190.0,Florida,50.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.966114103794098,Bill Nelson (Dem),Charlie Crist (Rep),Male,White,50-59,Republican,Moderate,$100k-$150k,Protestant,Some college or associate degree,No,Somewhat approve,Somewhat confident,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Very important,I dislike the other candidate,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Republican,North,Suburb,Urban,Urban Core,Very upscale
11205.0,Florida,136.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.36215269565582,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,50-59,Republican,Moderate,$50k-$75k,Protestant,,No,Somewhat disapprove,,Strongly disapprove,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Disapprove,,White,English,Suburbs,Suburbs,5.0,Strong Republican,Tampa Bay Area,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale
11208.0,Florida,161.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.678943514823914,Bill Nelson (Dem),Jim Davis (Dem),Male,White,45-49,Republican,Moderate,$150k-$200k,None,Postgraduate study,No,Somewhat disapprove,Very confident,Somewhat disapprove,Extremely important,Extremely important,Somewhat important,Extremely important,I strongly favor my candidate,Strongly disapprove,Disapprove,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,None,White None,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
11212.0,Florida,5.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.37229657173157,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,50-59,Republican,Conservative,$30k-$50k,Protestant,,No,Somewhat disapprove,,Somewhat approve,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Approve,,White,English,"Cities 50,000-500,000","Cities over 50,000",15.0,Strong Republican,Central,Suburb,Urban,Urban Core,Downscale
11215.0,Florida,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.6416289806366,Bill Nelson (Dem),Jim Davis (Dem),Female,White,65-74,Democratic,Moderate,Under $15k,Catholic,High school graduate,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat disapprove,Disapprove,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
11220.0,Florida,16.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.744461953639984,Bill Nelson (Dem),Jim Davis (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,,High school graduate,No,,Somewhat confident,Somewhat disapprove,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",22.0,Competitive,Miami/Gold Coast,High Density Urban,Urban,Urban Core,Downscale
11228.0,Florida,42.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.89043802022934,Bill Nelson (Dem),Jim Davis (Dem),Male,Hispanic/Latino,75 or over,Democratic,Liberal,$50k-$75k,,College graduate,"Yes, other Hispanic",,Not very confident,Strongly disapprove,,,,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Not very/Not at all confident,White,English,Suburbs,Suburbs,21.0,Strong Republican,Miami/Gold Coast,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale
11230.0,Florida,146.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.736252427101135,Bill Nelson (Dem),Jim Davis (Dem),Male,White,50-59,Democratic,Liberal,$100k-$150k,Catholic,Postgraduate study,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,I strongly favor my candidate,Strongly disapprove,Disapprove,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",9.0,Competitive,Tampa Bay Area,Suburb,Urban,Urban Core,Downscale
11238.0,Florida,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.70370507240295,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,65-74,Independent,Moderate,$100k-$150k,Protestant,College graduate,No,Somewhat approve,Very confident,Strongly approve,Somewhat important,Extremely important,Somewhat important,Very important,I like my candidate but with reservations,Strongly Approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
11264.0,Florida,106.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.03374373912811,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,65-74,Republican,Moderate,$30k-$50k,Protestant,,No,Strongly approve,,Strongly approve,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,Approve,,White,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,North,Town,Rural,Rural,Downscale
11269.0,Florida,120.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.587517857551575,Bill Nelson (Dem),Jim Davis (Dem),Female,White,60-64,Independent,Moderate,$50k-$75k,Catholic,Postgraduate study,No,Somewhat disapprove,Very confident,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Very important,I like my candidate but with reservations,Strongly Approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Disapprove,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,16.0,Competitive,Miami/Gold Coast,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
11272.0,Florida,74.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.824758172035217,Bill Nelson (Dem),Jim Davis (Dem),Female,White,60-64,Democratic,Liberal,$75k-$100k,,High school graduate,No,,Somewhat confident,Strongly disapprove,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",11.0,Strong Democratic,Tampa Bay Area,Suburb,Urban,Urban Core,Very downscale
11282.0,Florida,15.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.40439665317535,Bill Nelson (Dem),Charlie Crist (Rep),Female,Black,40-44,Republican,Conservative,$75k-$100k,,College graduate,No,,Somewhat confident,Somewhat disapprove,,,,,,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,Black,English,Suburbs,Suburbs,23.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
11285.0,Florida,161.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.678943514823914,Bill Nelson (Dem),Jim Davis (Dem),Male,White,30-39,Democratic,Liberal,$75k-$100k,Other Christian,College graduate,No,Strongly disapprove,Very confident,Strongly disapprove,Not at all important,Somewhat important,Somewhat important,Somewhat important,I dislike the other candidate,Somewhat disapprove,Disapprove,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
11286.0,Florida,83.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.773827016353607,Bill Nelson (Dem),Jim Davis (Dem),Male,Hispanic/Latino,50-59,Democratic,Moderate,$50k-$75k,,High school graduate,"Yes, other Hispanic",,Somewhat confident,Somewhat approve,,,,,,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Did not graduate from college,High school graduate or less,,Approve,Very/Somewhat confident,Hispanic/Latino,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
11290.0,Florida,148.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.858158111572266,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,,Republican,Moderate,$200k or more,Catholic,Some college or associate degree,No,Strongly approve,Very confident,Somewhat approve,Somewhat important,Extremely important,Extremely important,Somewhat important,I like my candidate but with reservations,Strongly Approve,Approve,White male,White male,,,,,Republican,$50k or more,$100k or more,Catholic,White Catholic,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",12.0,Unopposed Republican,Central,Suburb,Urban,Urban Core,Upscale
11304.0,Florida,42.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.36681151390076,Katherine Harris (Rep),Charlie Crist (Rep),Female,Hispanic/Latino,65-74,Republican,Conservative,$75k-$100k,,College graduate,"Yes, Cuban",,Very confident,Strongly approve,,,,,,,,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,,,College graduate,At least some college,,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,21.0,Strong Republican,Miami/Gold Coast,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale
11313.0,Florida,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.7534499168396,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,65-74,Republican,Moderate,,Protestant,Postgraduate study,No,Strongly approve,Somewhat confident,No answer,Somewhat important,Somewhat important,Somewhat important,Very important,I like my candidate but with reservations,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,No answer,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
11322.0,Florida,146.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.736252427101135,Bill Nelson (Dem),Jim Davis (Dem),Male,White,50-59,Something else,Liberal,$30k-$50k,None,High school graduate,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,White None,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",9.0,Competitive,Tampa Bay Area,Suburb,Urban,Urban Core,Downscale
11329.0,Florida,27.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.7534499168396,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,65-74,Republican,Conservative,,Protestant,College graduate,No,Strongly approve,Very confident,Strongly approve,Somewhat important,Extremely important,Extremely important,Somewhat important,I like my candidate but with reservations,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
11331.0,Florida,16.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.758159160614014,Bill Nelson (Dem),Jim Davis (Dem),Female,White,30-39,Democratic,Moderate,$50k-$75k,None,,No,Strongly disapprove,,Strongly disapprove,,,,,,,,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,,,Disapprove,Disapprove,,White,English,"Cities 50,000-500,000","Cities over 50,000",22.0,Competitive,Miami/Gold Coast,High Density Urban,Urban,Urban Core,Downscale
