ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUMT06,SENMT06,INIT151,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCORRS,GUNOWNER,BURNSTOOLONG,TESTLIB,ETHMT06,ETHTEST,ETHBURNS,FORCANDS,FALLBHND,FORBUSHS,VOTE2004,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
39720.0,Montana,35.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.03141808509827,Denny Rehberg (Rep),Jon Tester (Dem),Yes,Male,White,65-74,Republican,Conservative,$30k-$50k,Catholic,Once a week,No,Some college or associate degree,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Not at all important,No,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,John Kerry (Dem), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Very downscale,59923.0
39724.0,Montana,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14406907558441,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,50-59,Republican,Conservative,$75k-$100k,,Once a week,Yes,Some college or associate degree,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Yes,Yes,Too liberal,No Answer,No Answer,No Answer,For your candidate,Are getting ahead financially,To express support for George W Bush,George W. Bush (Rep),Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Urban West,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,59868.0
39727.0,Montana,40.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.09815609455109,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,White,18-24,Republican,Conservative,$50k-$75k,Other Christian,Once a week,Yes,High school graduate,Strongly approve,Maintain the same number of troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Urban West,Low Density Rural,Urban,Urban Core,Upscale,59802.0
39730.0,Montana,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.809841752052307,Denny Rehberg (Rep),Jon Tester (Dem),Yes,Male,Hispanic/Latino,25-29,Something else,Moderate,$15k-$30k,None,A few time a year,No,Some college or associate degree,Somewhat approve,Send more troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Yes,Yes,About right,Both do,"Yes, Tester does","Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,Non-White,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Hispanic/Latino,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Extremely Low Density Rural,Urban,Urban Core,Very downscale,59101.0
39732.0,Montana,47.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.17340421676636,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,40-44,Independent,Moderate,$30k-$50k,Other Christian,No answer,No,,Somewhat disapprove,Maintain the same number of troops,Strongly approve,,,,,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,No answer,All others,,,Disapprove,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Downscale,59047.0
39735.0,Montana,29.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0413830280304,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,White,40-44,Republican,Moderate,$50k-$75k,Other Christian,A few time a year,No,,Somewhat approve,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,,,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Urban West,Extremely Low Density Rural,Rural,Rural,Upscale,59635.0
39744.0,Montana,2.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00821995735168,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Male,White,75 or over,Democratic,Liberal,$150k-$200k,Protestant,A few times a month,Yes,High school graduate,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Extremely important,No answer,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",For your candidate,Are getting ahead financially,To express opposition to George W Bush,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Upscale,59523.0
39746.0,Montana,15.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.885019719600677,Monica Lindeen (Dem),Jon Tester (Dem),Yes,Female,White,25-29,Democratic,Liberal,$15k-$30k,Something else,A few times a month,No,College graduate,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Somewhat important,No,Yes,About right,Only Jon Tester does,"Yes, Tester does","No, Burns does not",For your candidate,Have just enough money to maintain your standard of living,To express opposition to George W Bush,John Kerry (Dem),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Something else,White Something else,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,Rural West,Low Density Rural,Rural,Rural,Upscale,59901.0
39753.0,Montana,64.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.933933973312378,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,45-49,Republican,Liberal,$30k-$50k,Other Christian,Once a week,Yes,Some college or associate degree,Strongly approve,Maintain the same number of troops,Strongly approve,Not at all important,Somewhat important,Extremely important,Not at all important,No,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",Against his opponent,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Low Density Rural,Urban,Urban Core,Very upscale,59105.0
39758.0,Montana,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.832050263881683,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,30-39,Republican,Conservative,$50k-$75k,Other Christian,More than once a week,Yes,College graduate,Somewhat approve,No answer,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Yes,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Are getting ahead financially,To express support for George W Bush,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,College graduate,At least some college,Approve,No answer,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East,Suburb,Urban,Urban Core,Very upscale,59102.0
39761.0,Montana,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27105259895325,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,75 or over,Independent,Moderate,Under $15k,Protestant,A few time a year,No,High school graduate,Strongly approve,Maintain the same number of troops,Strongly approve,Not at all important,Extremely important,Somewhat important,Somewhat important,Yes,No,Too liberal,Only Conrad Burns does,No Tester does not,"Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,George W Bush was not a factor,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Very downscale,59486.0
39763.0,Montana,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.77035117149353,Denny Rehberg (Rep),Conrad Burns (Rep),No,Male,Other,50-59,Republican,Conservative,$50k-$75k,Protestant,More than once a week,Yes,Postgraduate study,Strongly approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Extremely important,Extremely important,Somewhat important,No,No,Too liberal,Both do,"Yes, Tester does","Yes, Burns does",For your candidate,Have just enough money to maintain your standard of living,To express support for George W Bush,George W. Bush (Rep),Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Other,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,Rural West,Low Density Rural,Rural,Rural,Upscale,59901.0
39766.0,Montana,58.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.897309124469757,Denny Rehberg (Rep),Conrad Burns (Rep),Yes,Female,White,40-44,Republican,Conservative,$100k-$150k,Other Christian,A few time a year,No,Some college or associate degree,Strongly approve,Maintain the same number of troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,No,Too liberal,Neither does,No Tester does not,"No, Burns does not",For your candidate,Are getting ahead financially,To express support for George W Bush,George W. Bush (Rep), During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Rural West,Extremely Low Density Rural,Rural,Rural,Downscale,59436.0
