ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMI06,GOVMI06,PROPBMI,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,CHILD,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPVALUES,IMPHEALTHS,JOBSIT2,STECMI,STEC2,TIMESEN,TIMESEN3D,TIMESENWK,FALLBHND,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
21620.0, Michigan,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.7995725274086,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,White,40-44,Democratic,Liberal,$15k-$30k,Catholic,Never,No,Some college or associate degree,No one does,Yes,Strongly disapprove,Maintain the same number of troops,Somewhat approve,Somewhat important,Not at all important,Somewhat important,Somewhat important,Extremely important,Worse today,Poor,Not so good/Poor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Never,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Approve,No,No,No (no union member in household),All others,Men with children,White,"Cities 10,000-50,000",Small Cities/Rural,5.0,Strong Democratic,University Belt,Suburb,Rural,Rural,Very downscale
21621.0, Michigan,66.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.67060923576355,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,White,50-59,Democratic,Moderate,$50k-$75k,Catholic,Never,No,High school graduate,"Yes, I do",No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Not at all important,Extremely important,About the same,Good,Excellent/Good,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,Are getting ahead financially,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Never,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,Men without children,White,Rural,Small Cities/Rural,1.0,Strong Democratic,University Belt,Low Density Rural,Rural,Rural,Downscale
21645.0, Michigan,105.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,4.43420076370239,Michael Bouchard (Rep),Dick DeVos (Rep),Yes,Female,Black,25-29,Republican,Conservative,$200k or more,Muslim,More than once a week,No,Postgraduate study,No one does,No,Somewhat approve,Send more troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Extremely important,Better today,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Are getting ahead financially,To express support for George W Bush,Non-white female,Non-white,18-29,25-29,18-64,18-29,Republican,$50k or more,$100k or more,Something else,Non-White,All others,All others,Weekly,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others, Women without children,Black,Suburbs,Suburbs,4.0,Strong Republican,University Belt,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
21672.0, Michigan,2.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.856991767883301,Michael Bouchard (Rep),Dick DeVos (Rep),No,Female,White,50-59,Republican,Conservative,$150k-$200k,Catholic,Once a week,No,,,No,Strongly approve,Maintain the same number of troops,Strongly approve,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,,,Approve,Same number or more troops,Approve,,,,All others, Women without children,White,"Cities 10,000-50,000",Small Cities/Rural,6.0,Strong Republican,Southwest,Low Density Rural,Rural,Rural,Downscale
21697.0, Michigan,75.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.710470199584961,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,White,50-59,Republican,Moderate,$75k-$100k,,,,College graduate,No one does,Yes,,,Somewhat disapprove,,,,,,,,,,,,Have just enough money to maintain your standard of living,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,,College graduate,At least some college,,,Disapprove,No,No,No (no union member in household),All others,Men with children,White,Rural,Small Cities/Rural,4.0,Strong Republican,North/Northeast,Low Density Rural,Rural,Rural,Downscale
21721.0, Michigan,11.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.878381788730621,Michael Bouchard (Rep),Jennifer Granholm (Dem),No,Female,White,45-49,Democratic,Moderate,$75k-$100k,,,,Postgraduate study,"Yes, I do",No,,,Somewhat approve,,,,,,,,,,,,Have just enough money to maintain your standard of living,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,,,,College graduate,At least some college,,,Approve,Yes,Yes,I am (voter is member),All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Republican,University Belt,Suburb,Urban,Urban Core,Upscale
21760.0, Michigan,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.757067084312439,Debbie Stabenow (Dem),Jennifer Granholm (Dem),Did not vote,Female,White,40-44,Democratic,Moderate,$15k-$30k,Catholic,Never,No,High school graduate,No one does,Yes,Strongly disapprove,Withdraw some troops,Somewhat approve,Extremely important,Extremely important,Extremely important,Somewhat important,Extremely important,Worse today,Poor,Not so good/Poor,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,Are falling behind financially,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Never,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Approve,No,No,No (no union member in household),Women with children,Women with children,White,"Cities 10,000-50,000",Small Cities/Rural,5.0,Strong Democratic,University Belt,Suburb,Rural,Rural,Very downscale
21768.0, Michigan,105.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.78245782852173,Michael Bouchard (Rep),Dick DeVos (Rep),Yes,Male,White,40-44,Republican,Conservative,$30k-$50k,Other Christian,A few time a year,Yes,High school graduate,"Yes, I do",Yes,Somewhat approve,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,About the same,Not so good,Not so good/Poor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,To express support for George W Bush,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,All others,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,Men with children,White,Suburbs,Suburbs,4.0,Strong Republican,University Belt,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
21807.0, Michigan,75.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,0.710470199584961,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,White,50-59,Democratic,Moderate,$75k-$100k,,,,Postgraduate study,No one does,No,,,Strongly disapprove,,,,,,,,,,,,Have just enough money to maintain your standard of living,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,,,,College graduate,At least some college,,,Disapprove,No,No,No (no union member in household),All others,Men without children,White,Rural,Small Cities/Rural,4.0,Strong Republican,North/Northeast,Low Density Rural,Rural,Rural,Downscale
21824.0, Michigan,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.763746023178101,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,White,50-59,Independent,Liberal,$200k or more,Catholic,A few time a year,No,College graduate,No one does,No,Somewhat disapprove,Send more troops,Somewhat disapprove,Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,About the same,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",9.0,Strong Republican,Suburban Oakland & Macomb Counties,Suburb,Urban,Urban Core,Very upscale
21827.0, Michigan,11.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.32157421112061,Debbie Stabenow (Dem),Jennifer Granholm (Dem),Yes,Male,White,65-74,Independent,Moderate,$50k-$75k,,,,Some college or associate degree,No one does,Yes,,,Strongly disapprove,,,,,,,,,,,,Are getting ahead financially,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,,,,,,,Did not graduate from college,At least some college,,,Disapprove,No,No,No (no union member in household),All others,Men with children,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Republican,University Belt,Suburb,Urban,Urban Core,Upscale
21828.0, Michigan,2.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.754708707332611,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Female,White,50-59,Democratic,Liberal,$75k-$100k,None,Never,No,,,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,All others,All others,Never,All others,,,Disapprove,Withdraw all or some troops,Disapprove,,,,All others, Women without children,White,"Cities 10,000-50,000",Small Cities/Rural,6.0,Strong Republican,Southwest,Low Density Rural,Rural,Rural,Downscale
21892.0, Michigan,75.0,National questionnaire,Version 2,Call 1,Not complete,Election day exit poll,1.19337034225464,Michael Bouchard (Rep),Dick DeVos (Rep),Yes,Male,White,75 or over,,,,,,,,"Yes, I do",,,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,,,,,,Yes,Yes,I am (voter is member),,,White,Rural,Small Cities/Rural,4.0,Strong Republican,North/Northeast,Low Density Rural,Rural,Rural,Downscale
21894.0, Michigan,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01660633087158,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,White,60-64,Independent,Moderate,$50k-$75k,Catholic,A few times a month,No,Some college or associate degree,"Yes, I do",Yes,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Somewhat important,Extremely important,Worse today,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,Men with children,White,"Cities 10,000-50,000",Small Cities/Rural,5.0,Strong Democratic,University Belt,Suburb,Rural,Rural,Very downscale
21913.0, Michigan,5.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.01660633087158,Debbie Stabenow (Dem),Jennifer Granholm (Dem),No,Male,White,60-64,Independent,Moderate,$50k-$75k,Catholic,A few times a month,No,Some college or associate degree,"Yes, I do",Yes,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Somewhat important,Extremely important,Worse today,Not so good,Not so good/Poor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,Men with children,White,"Cities 10,000-50,000",Small Cities/Rural,5.0,Strong Democratic,University Belt,Suburb,Rural,Rural,Very downscale
21933.0, Michigan,105.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,2.17090344429016,Debbie Stabenow (Dem),Jennifer Granholm (Dem),Did not vote,Male,Black,30-39,Democratic,Liberal,$50k-$75k,Catholic,Once a week,No,College graduate,"Yes, I do",No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Worse today,Good,Excellent/Good, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Have just enough money to maintain your standard of living,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,Non-White,All others,All others,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,Men without children,Black,Suburbs,Suburbs,4.0,Strong Republican,University Belt,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
