ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCA06,GOVCA06,AGCA06,PROOP85CA,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,UNION4,CHILD,LATINO,BUSH4,IRAQWAR,ARNDJOB4,ARNDJOB2,ARNLDLIB,SAFER06,BORNUSA,STECCA,STEC2,ABORTION,ABORT2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
41383.0,California,68.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.732941448688507,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),Yes,Female,White,60-64,Independent,Moderate,$15k-$30k,High school graduate,No one does,No,No,,Somewhat approve,,,,,,,,,,,White female,White female,60+,50-64,18-64,60+,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,,Approve,No,No,No (no union member in household),All others,Women without children,White,English,Suburbs,Suburbs,4.0,Competitive,Inland/Valley,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
41384.0,California,113.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00388753414154,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,50-59,Democratic,Liberal,$30k-$50k,,,No,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Disapprove,Disapprove,,,,All others,Women without children,White,English,Suburbs,Suburbs,17.0,Strong Democratic,Coastal,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale
41386.0,California,100.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.760231912136078,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),No,Female,White,40-44,Democratic,Moderate,$100k-$150k,College graduate,No one does,Yes,No,,Strongly disapprove,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,12.0,Strong Democratic,Bay Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
41392.0,California,103.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47699654102325,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Female,White,45-49,Republican,Moderate,,High school graduate,No one does,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,Approve,About right,Less safe from terrorism,Yes,Good,Excellent/Good,Illegal in most cases,Illegal in all/most cases,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Republican,,,Did not graduate from college,High school graduate or less,Approve,Approve,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",23.0,Strong Democratic,Coastal,Suburb,Urban,Urban Core,Very upscale
41394.0,California,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.69952166080475,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),Yes,Female,White,40-44,Independent,Moderate,$75k-$100k,College graduate,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Approve,About right,Safer from terrorism,Yes,Not so good,Not so good/Poor,Legal in most cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",9.0,Strong Democratic,Bay Area,Extremely High Density Urban,Urban,Urban Core,Downscale
41400.0,California,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.806118249893188,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,White,30-39,Republican,Moderate,$50k-$75k,College graduate,No one does,No,No,Strongly disapprove,Somewhat approve,Somewhat disapprove,Disapprove,About right,Safer from terrorism,Yes,Good,Excellent/Good,Legal in most cases,Legal in all/most cases,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Approve,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,47.0,Strong Democratic,Southern California,Extremely High Density Urban,60s Suburbs,High-Growth Suburban Perimeter,Downscale
41401.0,California,45.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11079895496368,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,White,50-59,Republican,Conservative,$50k-$75k,Some college or associate degree,"Yes, I do",No,,Strongly approve,Strongly approve,Somewhat approve,Approve,Too liberal,Safer from terrorism,Yes,Good,Excellent/Good,Illegal in most cases,Illegal in all/most cases,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Yes,Yes,I am (voter is member),All others,Men without children,White,,Suburbs,Suburbs,18.0,Strong Democratic,Inland/Valley,Low Density Rural,80s Surburbs,High-Growth Suburban Perimeter,Very downscale
41403.0,California,65.0,National questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.659143149852753,Did not vote for U.S. senator,Did not vote for governor,Did not vote for attorney general,Yes,Female,Hispanic/Latino,30-39,,,,,,No,Yes,Somewhat disapprove,,,,,,,,,,,Deported to the country they came from,Non-white female,Non-white,30-44,30-39,18-64,30-59,,,,,,Disapprove,,,,,All others,Women without children,Hispanic/Latino,English,"Cities 50,000 - 500,000","Cities over 50,000",44.0,Strong Republican,Southern California,High Density Urban,Urban,Urban Core,Downscale
41408.0,California,21.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.5483078956604,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),No,Female,White,18-24,Republican,Conservative,$100k-$150k,,,No,No,Strongly approve,Strongly approve,,,,,,,,,,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Republican,$50k or more,$100k or more,,,Approve,Approve,,,,All others,Women without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",37.0,Unopposed Democratic,Los Angeles County,High Density Urban,Urban,Urban Core,Very downscale
41409.0,California,10.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.91360068321228,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Male,Hispanic/Latino,40-44,Democratic,Moderate,$50k-$75k,,,Yes,Yes,Strongly disapprove,Strongly disapprove,,,,,,,,,,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Disapprove,Disapprove,,,,All others,Men with children,Hispanic/Latino,English,Rural,Small Cities/Rural,51.0,Strong Democratic,Southern California,Low Density Rural,Rural,Rural,Very downscale
41412.0,California,24.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.44371509552002,Other,Peter Camejo (Green),Chuck Poochigian (Rep),Yes,Male,White,50-59,Independent,Moderate,Under $15k,Some college or associate degree,No one does,No,No,Somewhat approve,Somewhat approve,Somewhat approve,Approve,About right,Safer from terrorism,Yes,Good,Excellent/Good,Illegal in most cases,Illegal in all/most cases,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,No,No,No (no union member in household),All others,Men without children,White,English,"Cities over 500,000","Cities over 50,000",28.0,Strong Democratic,Los Angeles County,Extremely High Density Urban,Urban,Urban Core,Very downscale
41417.0,California,72.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.503568351268768,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),No,Female,White,45-49,Democratic,Moderate,$30k-$50k,Some college or associate degree,"Yes, I do and someone else does",No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,Disapprove,Too conservative,Less safe from terrorism,Yes,Not so good,Not so good/Poor,Legal in all cases,Legal in all/most cases,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),All others,Women without children,White,English,Suburbs,Suburbs,43.0,Strong Democratic,Southern California,Suburb,80s Surburbs,High-Growth Suburban Perimeter,Downscale
41421.0,California,41.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.19235634803772,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Yes,Male,Hispanic/Latino,65-74,Democratic,Liberal,$15k-$30k,High school graduate,"Yes, I do",No,Yes,Somewhat disapprove,Strongly disapprove,Somewhat disapprove,Disapprove,Too conservative,Less safe from terrorism,No,Not so good,Not so good/Poor,Illegal in most cases,Illegal in all/most cases,Offered a chance to apply for legal status,Non-white male,Non-white,60+,65+,65+,60+,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,Yes,I am (voter is member),All others,Men without children,Hispanic/Latino,Spanish,Suburbs,Suburbs,39.0,Strong Democratic,Los Angeles County,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
41424.0,California,100.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.99306845664978,Dianne Feinstein (Dem),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),No,Female,White,18-24,Democratic,Liberal,,College graduate,No one does,No,No,,Strongly disapprove,,,,,,,,,,,White female,White female,18-29,18-24,18-64,18-29,Democratic,,,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),All others,Women without children,White,English,Suburbs,Suburbs,12.0,Strong Democratic,Bay Area,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
41426.0,California,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.914871275424957,Dianne Feinstein (Dem),Other,Jerry Brown (Dem),No,Female,White,50-59,Independent,Moderate,$75k-$100k,Postgraduate study,"Yes, I do",No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Disapprove,Too conservative,Safer from terrorism,Yes,Not so good,Not so good/Poor,Legal in most cases,Legal in all/most cases,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),All others,Women without children,White,English,Suburbs,Suburbs,40.0,Strong Republican,Southern California,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
41430.0,California,103.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.47699654102325,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Female,White,45-49,Republican,Conservative,$100k-$150k,Some college or associate degree,No one does,No,No,Strongly approve,Strongly approve,Somewhat approve,Approve,Too liberal,Safer from terrorism,Yes,Not so good,Not so good/Poor,Illegal in all cases,Illegal in all/most cases,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Did not graduate from college,At least some college,Approve,Approve,No,No,No (no union member in household),All others,Women without children,White,English,"Cities 50,000 - 500,000","Cities over 50,000",23.0,Strong Democratic,Coastal,Suburb,Urban,Urban Core,Very upscale
41431.0,California,62.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.780016243457794,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Jerry Brown (Dem),Did not vote on Proposition 85,Male,White,50-59,Republican,Conservative,,,,Yes,No,Somewhat approve,Somewhat disapprove,,,,,,,,,,No Answer,White male,White male,45-59,50-64,18-64,30-59,Republican,,,,,Approve,Disapprove,,,,All others,Men with children,White,English,Suburbs,Suburbs,48.0,Strong Republican,Southern California,High Density Urban,80s Surburbs,High-Growth Suburban Perimeter,Very upscale
41437.0,California,113.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.420172870159149,Dianne Feinstein (Dem),Peter Camejo (Green),Jerry Brown (Dem),No,Male,White,18-24,Independent,Moderate,$75k-$100k,Some college or associate degree,"Yes, someone else does",Yes,No,,Strongly disapprove,,,,,,,,,,,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,,Disapprove,Yes,No,"Else in HH (member in household, but not voter)",All others,Men with children,White,English,Suburbs,Suburbs,17.0,Strong Democratic,Coastal,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale
41444.0,California,61.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.42153599858284,Dianne Feinstein (Dem),Phil Angelides (Dem),Other,Yes,Female,White,30-39,Democratic,Liberal,$100k-$150k,,,Yes,No,Strongly disapprove,Strongly disapprove,,,,,,,,,,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,,,Disapprove,Disapprove,,,,Women with children,Women with children,White,English,Suburbs,Suburbs,48.0,Strong Republican,Southern California,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
41448.0,California,96.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.928351759910584,Dianne Feinstein (Dem),Phil Angelides (Dem),Jerry Brown (Dem),Yes,Female,Black,50-59,Democratic,Moderate,$75k-$100k,Postgraduate study,No one does,No,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Approve,No Answer,Less safe from terrorism,Yes,Not so good,Not so good/Poor,No Answer,No Answer,Deported to the country they came from,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),All others,Women without children,Black,English,"Cities 10,000 - 50,000",Small Cities/Rural,22.0,Strong Republican,Coastal,Extremely Low Density Rural,Rural,Rural,Downscale
41452.0,California,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13048243522644,Dick Mountjoy (Rep),Arnold Schwarzenegger (Rep),Chuck Poochigian (Rep),Yes,Male,Asian,30-39,Republican,Conservative,$150k-$200k,Postgraduate study,"Yes, I do",No,No,Somewhat approve,Somewhat approve,Somewhat approve,Approve,Too liberal,Safer from terrorism,Yes,Good,Excellent/Good,Illegal in most cases,Illegal in all/most cases,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,Yes,Yes,I am (voter is member),All others,Men without children,Asian,English,Suburbs,Suburbs,47.0,Strong Democratic,Southern California,Extremely High Density Urban,60s Suburbs,High-Growth Suburban Perimeter,Downscale
