ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENAZ06,GOVAZ06,PR103AZ,PR107AZ,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMFENCE,MCCAINPR,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
23650.0,Arizona,32.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.313823014497757,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,Hispanic/Latino,45-49,,,,,Yes,Strongly approve,,,,,,Not much,,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,,,,,,Approve,,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85041.0
23651.0,Arizona,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.84015965461731,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,75 or over,Republican,Moderate,$200k or more,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85255.0
23672.0,Arizona,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.489350080490112,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Male,Hispanic/Latino,65-74,Democratic,Moderate,$75k-$100k,Some college or associate degree,Yes,Strongly disapprove,Strongly disapprove,Somewhat important,Extremely important,Extremely important,Extremely important,Not at all,No,To express opposition to George W Bush,Deported to the country they came from,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86436.0
23676.0,Arizona,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.751651048660278,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Female,White,50-59,Republican,Moderate,$75k-$100k,Some college or associate degree,No,Strongly approve,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85381.0
23690.0,Arizona,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.693866372108459,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,Hispanic/Latino,30-39,Democratic,Liberal,$15k-$30k,Postgraduate study,Yes,Strongly disapprove,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Not at all,No,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Rest of State,Extremely Low Density Rural,Urban,Urban Core,Very upscale,86004.0
23704.0,Arizona,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.823814213275909,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,Other,40-44,Republican,Conservative,$75k-$100k,Postgraduate study,No,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Disapprove,Other,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
23710.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.476619273424149,Jim Pederson (Dem),Janet Napolitano (Dem),,No,Female,White,60-64,Republican,Moderate,$30k-$50k,Some college or associate degree,No,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23711.0,Arizona,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.80120176076889,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,White,50-59,Democratic,Liberal,$150k-$200k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0
23719.0,Arizona,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.313823014497757,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,Hispanic/Latino,50-59,Democratic,Moderate,$15k-$30k,High school graduate,Yes,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not at all important,Not at all,No,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85041.0
23722.0,Arizona,26.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.66335254907608,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,Hispanic/Latino,40-44,Democratic,Moderate,$75k-$100k,,Yes,Strongly disapprove,Strongly disapprove,,,,,,,,Deported to the country they came from,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Very upscale,85022.0
23728.0,Arizona,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.725488126277924,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,45-49,Independent,Liberal,$100k-$150k,College graduate,No,Somewhat disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85027.0
23746.0,Arizona,24.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.951992869377136,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Male,White,65-74,Republican,Moderate,$100k-$150k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express support for George W Bush,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",5.0,Competitive,Maricopa County,Suburb,Urban,Urban Core,Very upscale,85255.0
23754.0,Arizona,40.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.656989634037018,,,Yes,Yes,Female,White,65-74,,,,,No,No answer,No answer,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,Yes,George W Bush was not a factor,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,No answer,No answer,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Extremely Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86436.0
23756.0,Arizona,30.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.63171511888504,Jim Pederson (Dem),Len Munsil (Rep),Yes,Yes,Male,White,60-64,Independent,Conservative,,Some college or associate degree,No,Somewhat disapprove,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Extremely important,A great deal,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Maricopa County,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85381.0
23758.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.503559410572052,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,Hispanic/Latino,25-29,,,,,Yes,Somewhat disapprove,,,,,,A great deal,,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,,,,,,Disapprove,,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23776.0,Arizona,9.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.823814213275909,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Republican,Conservative,$75k-$100k,College graduate,No,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
23794.0,Arizona,2.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.4956202507019,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,25-29,Republican,Liberal,$30k-$50k,Some college or associate degree,No,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,No,To express support for George W Bush,Deported to the country they came from,White male,White male,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",1.0,Competitive,Rest of State,Extremely Low Density Rural,Urban,Urban Core,Very upscale,86004.0
23805.0,Arizona,7.0,State questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.438667267560959,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,30-39,,,,,No,Strongly disapprove,,,,,,Somewhat,,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,,,,,,Disapprove,,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85016.0
23806.0,Arizona,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.313823014497757,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,30-39,Independent,Moderate,$75k-$100k,Some college or associate degree,No,Somewhat disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Suburb,Urban,Urban Core,Very downscale,85041.0
23808.0,Arizona,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.718493402004242,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,50-59,Democratic,Moderate,$100k-$150k,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,Urban Perimeter,Very upscale,85718.0
23827.0,Arizona,38.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.3133145570755,John Kyl (Rep),Len Munsil (Rep),Yes,No,Male,White,45-49,Independent,Moderate,$75k-$100k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Somewhat important,Extremely important,Extremely important,Extremely important,A great deal,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85027.0
23828.0,Arizona,26.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.739713430404663,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,30-39,Democratic,Moderate,$75k-$100k,,No,Strongly disapprove,Strongly disapprove,,,,,,,,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Very upscale,85022.0
