ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNJ06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,LATINO,BUSH4,VOTE2004,FORCANDS,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPCORRS,TERRWORR,TERWORR2,CORZJOB4,CORZJOB2,SENCNTL,ETHNJ06,ETHMEN,ETHKEAN,UNFRNJ06,UNFRMEN,UNFRKEAN,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
27696.0,New Jersey,112.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.967202186584473,Bob Menendez (Dem),Female,White,65-74,Democratic,Liberal,,Catholic,Once a week,High school graduate,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Somewhat important,Somewhat worried,Very/Somewhat worried,No Answer,No Answer,Democrats,No Answer,No Answer,No Answer,Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Strong Republican,Bergen/Passaic Counties,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,7465.0
27700.0,New Jersey,119.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.913847267627716,Bob Menendez (Dem),Male,Black,18-24,Independent,Moderate,$50k-$75k,None,Never,College graduate,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not too worried,Not too/Not at all worried,Strongly approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,None,Non-White,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),Black,Suburbs,Suburbs,7.0,Competitive,Northern Cities,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale,7016.0
27701.0,New Jersey,31.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.07736539840698,Bob Menendez (Dem),Female,White,60-64,Republican,Moderate,$150k-$200k,Catholic,Once a week,Some college or associate degree,No one does,No,Strongly disapprove,George W. Bush (Rep),For your candidate,No answer,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Very worried,Very/Somewhat worried,Strongly disapprove,Disapprove,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Disapprove,No answer,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Strong Republican,South,Suburb,Rural,Rural,Very downscale,8332.0
27705.0,New Jersey,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11689126491547,Bob Menendez (Dem),Female,White,60-64,Democratic,Moderate,$75k-$100k,Catholic,A few time a year,Some college or associate degree,"Yes, someone else does",No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Not at all worried,Not too/Not at all worried,Strongly approve,Approve,Democrats,Only Bob Menendez does,"Yes, Bob Menendez does","No, Thomas Kean, Jr does not","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,7.0,Competitive,Northwest,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,8822.0
27710.0,New Jersey,2.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.354202330112457,Bob Menendez (Dem),Female,White,75 or over,,,,,,,,No,Strongly disapprove,John Kerry (Dem),For your candidate,,,,,,,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Democrats,,,,Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,Disapprove,,,,,,White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0
27718.0,New Jersey,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06564795970917,"Thomas Kean, Jr (Rep)",Male,White,65-74,Republican,Moderate,$15k-$30k,Catholic,Once a week,Some college or associate degree,No one does,No,Somewhat approve,George W. Bush (Rep),For your candidate,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Somewhat important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Neither did,"No, Bob Menendez did not","No, Thomas Kean, Jr did not", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Unoppsed Democratic,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,8021.0
27719.0,New Jersey,76.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.705178439617157,Bob Menendez (Dem),Female,Hispanic/Latino,40-44,Democratic,Liberal,$15k-$30k,,,High school graduate,"Yes, I do",Yes,,John Kerry (Dem),,,Strongly disapprove,,,,,,,,,,,,,,,,,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,Yes,Yes,I am (voter is member),Hispanic/Latino,Suburbs,Suburbs,13.0,Strong Democratic,Central,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,8861.0
27723.0,New Jersey,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13498139381409,Bob Menendez (Dem),Male,White,25-29,Something else,Moderate,$75k-$100k,Something else,Never,High school graduate,"Yes, I do",No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw all troops,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Somewhat important,Not at all worried,Not too/Not at all worried,Somewhat disapprove,Disapprove,Does not matter to me,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,Never,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,13.0,Strong Democratic,Northern Cities,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,7030.0
27730.0,New Jersey,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.809649288654327,Bob Menendez (Dem),Female,White,45-49,Independent,Liberal,$100k-$150k,Jewish,Never,Postgraduate study,No one does,No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw all troops,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Very worried,Very/Somewhat worried,Somewhat approve,Approve,Democrats,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not","Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Jewish,White Jewish,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,12.0,Strong Democratic,Central,Suburb,Rural,Rural,Upscale,8628.0
27736.0,New Jersey,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.370089679956436,"Thomas Kean, Jr (Rep)",Male,White,40-44,Republican,Conservative,$30k-$50k,Catholic,A few time a year,Some college or associate degree,No one does,No,Somewhat approve,George W. Bush (Rep),For your candidate,Withdraw some troops,Somewhat approve,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat worried,Very/Somewhat worried,Strongly disapprove,Disapprove,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,3.0,Strong Republican,South,High Density Urban,60s Suburbs,Urban Perimeter,Upscale,8046.0
27741.0,New Jersey,73.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.728980243206024,Bob Menendez (Dem),Male,Other,30-39,Independent,Moderate,$30k-$50k,Muslim,More than once a week,,,No,Strongly disapprove,,,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,,,,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Something else,Non-White,Weekly,All others,,,Disapprove,Withdraw all or some troops,Disapprove,,,,Other,Suburbs,Suburbs,12.0,Strong Democratic,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,8902.0
27744.0,New Jersey,50.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.29992377758026,"Thomas Kean, Jr (Rep)",Female,White,65-74,Republican,Moderate,,,A few time a year,Some college or associate degree,No one does,No,Somewhat approve,George W. Bush (Rep),For your candidate,Send more troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat approve,Approve,Republicans,"Only Thomas Kean, Jr does","No, Bob Menedez does not","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,,,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,8085.0
27748.0,New Jersey,32.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.824498474597931,"Thomas Kean, Jr (Rep)",Female,White,45-49,Independent,Moderate,$75k-$100k,Other Christian,Once a week,Some college or associate degree,No one does,No,Somewhat disapprove,George W. Bush (Rep),Against his opponent,Withdraw all troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat worried,Very/Somewhat worried,Somewhat disapprove,Disapprove,Republicans,Neither does,"No, Bob Menedez does not","No, Thomas Kean, Jr does not",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did",Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,South,Suburb,Urban,Urban Core,Very downscale,8360.0
27749.0,New Jersey,99.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.959854602813721,Bob Menendez (Dem),Male,White,65-74,Independent,Conservative,$75k-$100k,,,High school graduate,No one does,No,,John Kerry (Dem),,,Strongly disapprove,,,,,,,,,,,,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,3.0,Strong Republican,South,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,8757.0
27757.0,New Jersey,18.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.970497727394104,Bob Menendez (Dem),Male,White,60-64,Independent,Liberal,$75k-$100k,None,Never,,,No,Strongly disapprove,,,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,None,White None,Never,All others,,,Disapprove,Withdraw all or some troops,Disapprove,,,,White,Suburbs,Suburbs,9.0,Strong Democratic,Bergen/Passaic Counties,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,7057.0
27768.0,New Jersey,2.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.348440378904343,Bob Menendez (Dem),Male,White,75 or over,,,,,,,,No,Strongly disapprove,John Kerry (Dem),For your candidate,,,,,,,Not at all worried,Not too/Not at all worried,Somewhat approve,Approve,Democrats,,,,"Only Thomas Kean, Jr did","No, Bob Menendez did not","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,Disapprove,,,,,,White,Suburbs,Suburbs,2.0,Strong Republican,South,Suburb,60s Suburbs,Urban Perimeter,Downscale,8244.0
27770.0,New Jersey,52.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10996210575104,Bob Menendez (Dem),Female,White,30-39,Democratic,Liberal,$200k or more,Protestant,A few times a month,College graduate,"Yes, I do",No,Strongly disapprove,John Kerry (Dem),For your candidate,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat worried,Very/Somewhat worried,Strongly approve,Approve,Democrats,Both do,"Yes, Bob Menendez does","Yes, Thomas Kean, Jr does",Both did,"Yes, Bob Menendez did","Yes, Thomas Kean, Jr did", During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,13.0,Strong Democratic,Northern Cities,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,7030.0
