ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENVA06,VADEFMAR06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,BUSH4,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPTAXESS,IMPVALUES,ALLENPRS,RESPALLN,RESPWEBB,VETVOTER,VOTE2004,FORBUSHS,IMMDEPORT,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
28131.0, Virginia,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.942069411277771,George Allen (Rep),Yes,Male,White,50-59,Independent,Moderate,$30k-$50k,Protestant,A few time a year,No,Some college or associate degree,Strongly approve,Send more troops,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Extremely important,Extremely important,Yes,Yes,Yes,No,George W. Bush (Rep),To express support for George W Bush,Deported to the country they came from, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,10.0,Strong Republican,West/Shenandoah,Low Density Rural,Rural,Rural,Downscale
28133.0, Virginia,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.77034604549408,Jim Webb (Dem),Yes,Female,,65-74,Democratic,Moderate,Under $15k,Other Christian,More than once a week,Yes,Did not complete high school,Somewhat approve,Maintain the same number of troops,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,Extremely important,No,No Answer,No Answer,No,John Kerry (Dem),George W Bush was not a factor,Offered a chance to apply for legal status,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,,,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Disapprove,,Rural,Small Cities/Rural,5.0,Strong Republican,East/Richmond,Low Density Rural,Rural,Rural,Very downscale
28140.0, Virginia,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.912126421928406,George Allen (Rep),Yes,Female,White,18-24,Republican,Conservative,,Catholic,Once a week,No,Some college or associate degree,Strongly approve,Send more troops,Strongly approve,Somewhat important,Somewhat important,Extremely important,Extremely important,Somewhat important,Yes,Yes,Yes,No,Did not vote,To express support for George W Bush,Offered a chance to apply for legal status,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,18-29,18-24,18-64,18-29,Republican,,,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,4.0,Unopposed Republican,Southeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
28159.0, Virginia,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.512768447399139,Jim Webb (Dem),Yes,Female,White,18-24,Democratic,Moderate,$75k-$100k,Protestant,More than once a week,No,College graduate,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,No,Yes,No,John Kerry (Dem),To express opposition to George W Bush,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,10.0,Strong Republican,West/Shenandoah,Low Density Rural,Rural,Rural,Downscale
28171.0, Virginia,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.743002533912659,Jim Webb (Dem),Yes,Male,Asian,30-39,Democratic,Liberal,,Something else,A few times a month,No,Postgraduate study,Strongly disapprove,Withdraw some troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Extremely important,Extremely important,No,No,Yes,No,,To express opposition to George W Bush,Offered a chance to apply for legal status, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,,,Something else,Non-White,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Asian,Suburbs,Suburbs,10.0,Strong Republican,North,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
28172.0, Virginia,16.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.29388153553009,George Allen (Rep),Yes,Female,White,50-59,Republican,Conservative,$100k-$150k,Other Christian,Once a week,Yes,Some college or associate degree,Somewhat approve,Send more troops,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Very important,Extremely important,Yes,Yes,Yes,No,George W. Bush (Rep),To express support for George W Bush,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Disapprove,White,Suburbs,Suburbs,10.0,Strong Republican,North,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
28176.0, Virginia,56.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.01052904129028,George Allen (Rep),,Male,,30-39,Republican,Conservative,$50k-$75k,Other Christian,A few time a year,No,Some college or associate degree,Somewhat approve,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Yes,Yes,No,George W. Bush (Rep),George W Bush was not a factor,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,,,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Withdraw all or some troops,Disapprove,,Rural,Small Cities/Rural,4.0,Unopposed Republican,Southeast,Extremely Low Density Rural,Rural,Rural,Downscale
28177.0, Virginia,72.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.900814414024353,George Allen (Rep),Yes,Male,White,25-29,Republican,Conservative,$15k-$30k,Protestant,Once a week,Yes,,Strongly approve,Send more troops,Strongly approve,,,,,,,,,,,,Offered a chance to apply for legal status,,,,White male,White male,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Unoppsed Democratic,Southeast,High Density Urban,Urban,Urban Core,Very downscale
28190.0, Virginia,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.954266309738159,George Allen (Rep),Yes,Female,White,40-44,Republican,Conservative,$100k-$150k,Other Christian,More than once a week,Yes,Some college or associate degree,Strongly approve,Maintain the same number of troops,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Yes,Yes,No Answer,No,George W. Bush (Rep),To express support for George W Bush,Deported to the country they came from,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,9.0,Strong Democratic,West/Shenandoah,Low Density Rural,Rural,Rural,Very downscale
28193.0, Virginia,57.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.441478163003922,Jim Webb (Dem),No,Female,White,25-29,Something else,Liberal,$75k-$100k,Something else,A few time a year,No,,Strongly disapprove,Withdraw all troops,Strongly disapprove,,,,,,,,,,,,Offered a chance to apply for legal status,,,,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,All others,All others,Ocassionally,All others,,,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,East/Richmond,Town,80s Suburbs,High-Growth Suburban Perimeter,Upscale
28195.0, Virginia,28.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.59934782981873,George Allen (Rep),No,Female,,60-64,,,,,,,,Strongly approve,,,,,,,,Yes,Yes,No,No,George W. Bush (Rep),To express support for George W Bush,No answer,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,,,60 or over,50-64,18-64,60 or over,,,,,,,,,,,,Approve,,,,Rural,Small Cities/Rural,10.0,Strong Republican,West/Shenandoah,Low Density Rural,Rural,Rural,Downscale
28207.0, Virginia,43.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.954033195972443,Jim Webb (Dem),Yes,Female,Black,30-39,Something else,,Under $15k,Something else,Once a week,Yes,Some college or associate degree,Strongly disapprove,Withdraw some troops,Somewhat approve,Somewhat important,Extremely important,Extremely important,Extremely important,Extremely important,No,No,Yes,No,Did not vote,George W Bush was not a factor,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Something else,Non-White,All others,All others,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Approve,Black,Rural,Small Cities/Rural,5.0,Strong Republican,East/Richmond,Low Density Rural,Rural,Rural,Very downscale
28214.0, Virginia,69.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.889094471931458,Jim Webb (Dem),Yes,Female,Black,45-49,Democratic,Conservative,$100k-$150k,Other Christian,Once a week,Yes,College graduate,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Not at all important,No,No,Yes,No,John Kerry (Dem),George W Bush was not a factor,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,4.0,Unopposed Republican,Southeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
28229.0, Virginia,21.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.612986028194427,George Allen (Rep),Yes,Male,Asian,65-74,Independent,Moderate,$30k-$50k,,,,College graduate,,,Somewhat disapprove,,,,,,,,,,George W. Bush (Rep),,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,,,,,,,College graduate,At least some college,,,Disapprove,Asian,Suburbs,Suburbs,8.0,Strong Democratic,North,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale
28246.0, Virginia,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.3151975870132397,George Allen (Rep),No,Female,White,30-39,Republican,Moderate,$150k-$200k,Other Christian,A few time a year,No,College graduate,Somewhat approve,Send more troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,Not at all important,Yes,Yes,Yes,No,John Kerry (Dem),George W Bush was not a factor,Offered a chance to apply for legal status,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,East/Richmond,Extremely Low Density Rural,Rural,Rural,Very downscale
28248.0, Virginia,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.518530905246735,Jim Webb (Dem),Yes,Male,White,50-59,Democratic,Moderate,$30k-$50k,Other Christian,A few time a year,No,High school graduate,Strongly disapprove,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,No,Yes,Yes,No,John Kerry (Dem),George W Bush was not a factor,Deported to the country they came from,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,White,Rural,Small Cities/Rural,10.0,Strong Republican,West/Shenandoah,Low Density Rural,Rural,Rural,Downscale
