ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWV06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,BRNAGAIN,UNION4,BUSH4,IRAQWAR,BYRDAGE,MANCHJOB,MANCJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
35260.0,West Virginia,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.909853279590607,Robert Byrd (Dem),Female,White,60-64,Independent,Moderate,$15k-$30k,Protestant,Yes,"Yes, someone else does",Strongly disapprove,Strongly disapprove,No,Somewhat disapprove,Disapprove,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35281.0,West Virginia,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00145769119263,Robert Byrd (Dem),,White,65-74,Democratic,Liberal,$15k-$30k,Other Christian,Yes,No one does,Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
35290.0,West Virginia,86.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.460172027349472,Robert Byrd (Dem),Male,,18-24,Democratic,Liberal,$100k-$150k,None,No,No one does,Strongly disapprove,Strongly disapprove,Yes,Somewhat disapprove,Disapprove,,,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,None,Non-White,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Ohio River,Town,Rural,Rural,Very upscale
35296.0,West Virginia,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.845681548118591,Robert Byrd (Dem),Male,White,30-39,Republican,Liberal,$50k-$75k,Protestant,Yes,No one does,Strongly approve,Strongly approve,No,Strongly approve,Approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35298.0,West Virginia,29.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.11053466796875,John Raese (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,,,No one does,,Strongly approve,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,Approve,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Charleston/Huntington Areas,Suburb,Urban,Urban Core,Very upscale
35299.0,West Virginia,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.4304956197738599,Robert Byrd (Dem),Male,White,65-74,Republican,Moderate,$200k or more,Other Christian,No,No one does,Somewhat approve,Somewhat approve,No,Strongly approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Monongahela River Valley,Low Density Rural,Rural,Rural,Very downscale
35305.0,West Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0705634355545,Robert Byrd (Dem),Female,White,30-39,Democratic,Moderate,,Protestant,No,No one does,Strongly disapprove,Somewhat disapprove,No,Strongly approve,Approve,White female,White female,30-44,30-39,18-64,30-59,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
35306.0,West Virginia,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.992554426193237,Robert Byrd (Dem),Male,White,65-74,Democratic,Liberal,Under $15k,None,No,No one does,Somewhat disapprove,Strongly disapprove,Yes,Somewhat approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35312.0,West Virginia,22.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.55743610858917,John Raese (Rep),Male,White,18-24,Republican,Conservative,,,,No one does,,Strongly approve,,,,White male,White male,18-29,18-24,18-64,18-29,Republican,,,,,,,,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Extremely Low Density Rural,Rural,Rural,Very downscale
35328.0,West Virginia,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.845681548118591,Robert Byrd (Dem),Male,White,40-44,Republican,Conservative,$15k-$30k,Other Christian,Yes,No one does,Strongly approve,Somewhat approve,No,Strongly approve,Approve,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35338.0,West Virginia,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.882656812667847,Robert Byrd (Dem),Female,White,25-29,Democratic,Liberal,$30k-$50k,Protestant,No,No one does,Strongly disapprove,Strongly disapprove,Yes,Somewhat approve,Approve,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35347.0,West Virginia,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03098022937775,Robert Byrd (Dem),Female,White,65-74,Democratic,,Under $15k,Protestant,Yes,No one does,Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
35349.0,West Virginia,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.845681548118591,Robert Byrd (Dem),Male,White,45-49,Democratic,Conservative,Under $15k,Other Christian,No,"Yes, I do and someone else does",Strongly disapprove,Strongly disapprove,No,Strongly approve,Approve,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35351.0,West Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0705634355545,Robert Byrd (Dem),Female,White,40-44,Democratic,Moderate,$75k-$100k,Protestant,No,"Yes, someone else does",Strongly disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
35390.0,West Virginia,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.974507987499237,Robert Byrd (Dem),Male,White,75 or over,Republican,Moderate,$15k-$30k,Protestant,Yes,"Yes, I do",Strongly approve,Strongly approve,No,Somewhat approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35396.0,West Virginia,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.8952921628952,John Raese (Rep),Male,White,65-74,Republican,Conservative,$30k-$50k,Protestant,Yes,No one does,Strongly approve,Strongly approve,Yes,Somewhat approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Monongahela River Valley,Low Density Rural,Rural,Rural,Very downscale
35401.0,West Virginia,63.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.926702439785004,Robert Byrd (Dem),Female,White,60-64,Independent,Moderate,Under $15k,Protestant,No,"Yes, I do and someone else does",Somewhat disapprove,Strongly disapprove,No,Strongly approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,1.0,Competitive,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35403.0,West Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.9792520403862,John Raese (Rep),Female,White,40-44,Republican,Conservative,$150k-$200k,Protestant,Yes,No one does,Somewhat disapprove,Somewhat disapprove,Yes,Strongly approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
35407.0,West Virginia,22.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.23415303230286,Robert Byrd (Dem),Male,White,60-64,Democratic,Liberal,$30k-$50k,,,No one does,,Strongly disapprove,,,,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,,,,,,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Extremely Low Density Rural,Rural,Rural,Very downscale
35413.0,West Virginia,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.974507987499237,Robert Byrd (Dem),Male,White,65-74,Republican,Conservative,$100k-$150k,Protestant,No,No one does,Strongly disapprove,Strongly disapprove,Yes,Somewhat approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Appalachian Highlands,Low Density Rural,Rural,Rural,Downscale
35414.0,West Virginia,29.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.882133722305298,Did not vote,Male,White,30-39,Republican,Conservative,$75k-$100k,,,No one does,,Somewhat approve,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,Approve,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Charleston/Huntington Areas,Suburb,Urban,Urban Core,Very upscale
35427.0,West Virginia,23.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03098022937775,Robert Byrd (Dem),Female,White,65-74,Democratic,Conservative,$15k-$30k,None,No,No one does,Somewhat disapprove,Strongly disapprove,No,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,1.0,Competitive,Monongahela River Valley,Town,Rural,Rural,Very downscale
35431.0,West Virginia,86.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.613401174545288,John Raese (Rep),Female,White,45-49,Republican,,$100k-$150k,Protestant,Yes,No one does,Strongly approve,Strongly approve,Yes,Strongly approve,Approve,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Approve,Approve,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Ohio River,Town,Rural,Rural,Very upscale
35437.0,West Virginia,39.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.64474129676819,John Raese (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Protestant,No,No one does,Somewhat disapprove,Somewhat disapprove,Yes,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Republican,Monongahela River Valley,Low Density Rural,Rural,Rural,Very downscale
35449.0,West Virginia,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04883825778961,John Raese (Rep),Male,White,50-59,Republican,Conservative,$100k-$150k,Protestant,No,No one does,Strongly approve,Strongly approve,Yes,Strongly approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Republican,Charleston/Huntington Areas,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
