ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTN06,GOVTN06,AMEND1TN,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPCORRS,FRISTPRS,UNFRTN06,UNFRFORD,UNFRCORK,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
18888.0,Tennessee,76.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.547595620155334,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,45-49,Independent,Conservative,$200k or more,Protestant,More than once a week,Yes,Postgraduate study,Yes,Yes,Somewhat disapprove,Send more troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Extremely important,Somewhat important,Extremely important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,High Density Urban,Urban,Urban Core,Downscale
18891.0,Tennessee,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.708328902721405,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,40-44,Republican,Conservative,$75k-$100k,Protestant,Once a week,Yes,High school graduate,Yes,Yes,Somewhat approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Not at all important,Somewhat important,Somewhat important,Extremely important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,Rural,Small Cities/Rural,4.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale
18900.0,Tennessee,93.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.863041639328003,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,45-49,Republican,Conservative,$30k-$50k,Other Christian,A few time a year,Yes,,Yes,No,Somewhat approve,Send more troops,Somewhat approve,,,,,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,All others,,,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East,Suburb,80s Suburbs,Urban Perimeter,Upscale
18907.0,Tennessee,18.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.707433819770813,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,45-49,Republican,Moderate,$200k or more,Protestant,Once a week,No,Postgraduate study,Yes,Yes,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Not at all important,Not at all important,Somewhat important,Somewhat important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
18922.0,Tennessee,81.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.537263572216034,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,50-59,Republican,Conservative,$100k-$150k,Protestant,Once a week,Yes,College graduate,Yes,Yes,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Somewhat important,Not at all important,No,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,Suburb,Urban,Urban Core,Very upscale
18924.0,Tennessee,28.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.934990882873535,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,White,60-64,Democratic,Moderate,$15k-$30k,Protestant,More than once a week,Yes,High school graduate,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,3.0,Strong Republican,East,Low Density Rural,Rural,Rural,Very downscale
18932.0,Tennessee,62.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.543649435043335,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,40-44,Democratic,Liberal,Under $15k,Other Christian,More than once a week,Yes,Did not complete high school,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Extremely important,Extremely important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,Other women, Women without children,Single women,White,Rural,Small Cities/Rural,6.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Very downscale
18934.0,Tennessee,45.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.863041639328003,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,40-44,Republican,Conservative,$30k-$50k,Other Christian,A few time a year,No,High school graduate,Yes,Yes,Strongly approve,Maintain the same number of troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,East,Suburb,Urban,Urban Core,Downscale
18937.0,Tennessee,90.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.793171405792236,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,30-39,Republican,Conservative,$75k-$100k,Other Christian,A few time a year,Yes,Postgraduate study,Yes,Yes,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Extremely important,Not at all important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,4.0,Strong Democratic,Middle/West,Low Density Rural,Rural,Rural,Very downscale
18947.0,Tennessee,46.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.53242039680481,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,White,18-24,Something else,Moderate,,Protestant,A few time a year,No,Some college or associate degree,No,No,Somewhat disapprove,Maintain the same number of troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Yes,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Disapprove,All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,2.0,Strong Republican,East,Suburb,80s Suburbs,Urban Perimeter,Upscale
18958.0,Tennessee,25.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.68660032749176,Harold Ford (Dem),,Yes,Female,White,30-39,Independent,Conservative,$75k-$100k,Protestant,More than once a week,Yes,Postgraduate study,Yes,Yes,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,4.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale
18965.0,Tennessee,93.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.68159955739975,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,40-44,Republican,Conservative,$100k-$150k,Protestant,More than once a week,Yes,,Yes,Yes,Strongly approve,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East,Suburb,80s Suburbs,Urban Perimeter,Upscale
