ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNE06,GOVNE06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,HAGELPRS,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
38119.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,5.31599760055542,Pete Ricketts (Rep),Other,Male,White,30-39,Independent,Conservative,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
38121.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.953285336494446,Ben Nelson (Dem),David Hahn (Dem),Male,White,50-59,Independent,Moderate,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
38139.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.974041521549225,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,65-74,Republican,Conservative,$15k-$30k,Yes,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
38141.0, Nebraska,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11771774291992,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,30-39,Democratic,Moderate,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,No Answer,To express opposition to George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
38142.0, Nebraska,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.974041521549225,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,75 or over,Republican,Conservative,$15k-$30k,Yes,No,Strongly approve,Strongly approve,No,To express support for George W Bush,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
38146.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.37600755691528,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,60-64,Democratic,Moderate,$200k or more,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
38154.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14448702335358,Pete Ricketts (Rep),Dave Heineman (Rep),,White,75 or over,Republican,Moderate,$30k-$50k,Yes,No,Strongly approve,Strongly approve,No Answer,To express support for George W Bush,Deported to the country they came from,,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
38156.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.853868722915649,Ben Nelson (Dem),David Hahn (Dem),Male,,65-74,,Conservative,,,,Strongly disapprove,Somewhat approve,No Answer,No answer,Deported to the country they came from,,,60 or over,65 or over,65 or over,60 or over,,,,,Disapprove,Approve,,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
38157.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.87021940946579,Ben Nelson (Dem),David Hahn (Dem),Female,White,50-59,Democratic,Liberal,$30k-$50k,No,,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
38158.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.956055700778961,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,18-24,Republican,Conservative,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Yes,To express support for George W Bush,Deported to the country they came from,White male,White male,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
38168.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.04795956611633,Ben Nelson (Dem),David Hahn (Dem),Female,White,75 or over,Something else,Liberal,$75k-$100k,Yes,No,Somewhat disapprove,Strongly approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
38182.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.20083522796631,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,50-59,Republican,Conservative,$30k-$50k,No,No,Strongly approve,Strongly approve,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
38184.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.770959496498108,Pete Ricketts (Rep),Dave Heineman (Rep),,White,75 or over,Republican,Conservative,,Yes,,Strongly approve,Somewhat approve,No Answer,To express support for George W Bush,Deported to the country they came from,,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,,,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
38196.0, Nebraska,30.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,5.21176242828369,Ben Nelson (Dem),Other,Male,White,30-39,Republican,Moderate,$30k-$50k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
38197.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.947194278240204,Ben Nelson (Dem),David Hahn (Dem),Female,White,75 or over,Democratic,Moderate,,Yes,No,Somewhat disapprove,Somewhat disapprove,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
38198.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.92864054441452,Ben Nelson (Dem),David Hahn (Dem),Female,White,18-24,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
38201.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.990669131278992,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,Democratic,Moderate,$100k-$150k,No,No,Strongly disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
38205.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.844555735588074,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,50-59,Independent,Conservative,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
38208.0, Nebraska,68.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.02449119091034,Ben Nelson (Dem),David Hahn (Dem),Male,White,60-64,Democratic,Liberal,,No,No,Strongly disapprove,Strongly disapprove,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,,,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
38209.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.13579642772675,Ben Nelson (Dem),David Hahn (Dem),Female,White,50-59,Democratic,Liberal,Under $15k,No,No,Strongly disapprove,Somewhat disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
38216.0, Nebraska,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.941596746444702,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,Republican,Conservative,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Republican,Congressional District 1,Suburb,70s Suburbs,Urban Perimeter,Very downscale
38226.0, Nebraska,10.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2128427028656,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,45-49,Republican,Moderate,$75k-$100k,No,No,Strongly disapprove,Somewhat disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
38235.0, Nebraska,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.943244576454163,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,30-39,Republican,Moderate,,No,No,Strongly approve,Somewhat approve,Yes,To express support for George W Bush,No answer,White female,White female,30-44,30-39,18-64,30-59,Republican,,,All others,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Upscale
38250.0, Nebraska,62.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.958971679210663,Ben Nelson (Dem),David Hahn (Dem),Female,White,25-29,Independent,Moderate,$50k-$75k,No,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,Suburbs,Suburbs,2.0,Strong Republican,Congressional District 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale
38254.0, Nebraska,46.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25632536411285,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,18-24,Republican,Moderate,$100k-$150k,Yes,No,Strongly approve,Strongly approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,18-29,18-24,18-64,18-29,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",3.0,Strong Republican,Congressional District 1,High Density Urban,Urban,Urban Core,Upscale
38255.0, Nebraska,49.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00478947162628,Ben Nelson (Dem),David Hahn (Dem),Male,White,75 or over,Democratic,Moderate,,Yes,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,,,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,Congressional District 1,Suburb,Urban,Urban Core,Very upscale
38263.0, Nebraska,1.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.26050329208374,Ben Nelson (Dem),David Hahn (Dem),Female,White,65-74,Republican,Liberal,Under $15k,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Low Density Rural,Rural,Rural,Downscale
38270.0, Nebraska,31.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.894164562225342,,David Hahn (Dem),Male,White,75 or over,Democratic,Moderate,$50k-$75k,No,No,Strongly disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
