ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUVT06,SENVT06,GOVVT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,STECVT,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
29073.0, Vermont,9.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.515567719936371,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,40-44,,,,,Strongly disapprove,,,,,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,,,,,,Disapprove,,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
29074.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.91430127620697,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,50-59,Something else,Liberal,$100k-$150k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
29088.0, Vermont,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18194532394409,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,30-39,Independent,Moderate,$30k-$50k,Some college or associate degree,Somewhat disapprove,Somewhat disapprove,Not at all important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
29089.0, Vermont,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27328085899353,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,Other,40-44,Republican,Conservative,$30k-$50k,Some college or associate degree,No answer,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,No answer,Approve,Other,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
29097.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.0022444725036599,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,60-64,Independent,Moderate,,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,,,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
29100.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,3.32926154136658,Other,Other,Benjamin Clarke (Ind),Male,White,30-39,Something else,Liberal,$15k-$30k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
29121.0, Vermont,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.846780002117157,Peter Welch (Dem),,Scudder Parker (Dem),Male,White,65-74,Independent,Liberal,,Postgraduate study,Strongly disapprove,No answer,Extremely important,No answer,No answer,Excellent,Excellent/Good,No answer,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,College graduate,At least some college,Disapprove,No answer,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
29132.0, Vermont,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.9670342206955,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,50-59,Democratic,Liberal,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Very upscale
29136.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.24879467487335,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Republican,Moderate,$75k-$100k,Postgraduate study,Strongly approve,Strongly approve,Somewhat important,Extremely important,Somewhat important,Good,Excellent/Good,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
29137.0, Vermont,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.543479144573212,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,Black,30-39,Democratic,,,,Somewhat disapprove,No answer,No answer,No answer,No answer,Good,Excellent/Good,To express support for George W Bush,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,,,,,Disapprove,No answer,Black,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
29142.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27328085899353,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,30-39,Republican,Conservative,$30k-$50k,High school graduate,Strongly approve,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Good,Excellent/Good,To express support for George W Bush,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
29147.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10873329639435,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,30-39,Independent,Moderate,$30k-$50k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
29166.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10360717773438,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,18-24,Independent,Liberal,,,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,,,,,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
29168.0, Vermont,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.515567719936371,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,40-44,Democratic,Moderate,$75k-$100k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Low Density Rural,Rural,Rural,Upscale
29173.0, Vermont,51.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.885119020938873,Peter Welch (Dem),,Scudder Parker (Dem),Female,White,65-74,Democratic,,,High school graduate,No answer,No answer,No answer,No answer,No answer,Excellent,Excellent/Good,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Did not graduate from college,High school graduate or less,No answer,No answer,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
29177.0, Vermont,17.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.483738034963608,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Liberal,$50k-$75k,Postgraduate study,Strongly approve,Strongly disapprove,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Approve,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Upscale
29180.0, Vermont,79.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.868097484111786,Peter Welch (Dem),,Scudder Parker (Dem),Female,White,65-74,Democratic,Moderate,,Did not complete high school,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
29185.0, Vermont,42.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08311998844147,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,50-59,Independent,Moderate,Under $15k,Some college or associate degree,Somewhat approve,Somewhat approve,Not at all important,Not at all important,Not at all important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
29197.0, Vermont,65.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.97399187088013,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,30-39,Republican,Moderate,$30k-$50k,College graduate,Somewhat disapprove,Somewhat disapprove,Not at all important,Not at all important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Very upscale
29199.0, Vermont,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.58566284179688,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,25-29,Independent,Conservative,$75k-$100k,College graduate,Somewhat disapprove,Somewhat disapprove,Somewhat important,Extremely important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very downscale
29208.0, Vermont,22.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.914243876934052,Martha Rainville (Rep),Other,Scudder Parker (Dem),Male,White,65-74,Independent,Liberal,$100k-$150k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
29210.0, Vermont,72.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.852750897407532,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Liberal,$15k-$30k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Poor,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
29211.0, Vermont,69.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.655989825725555,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,,,,,Somewhat disapprove,,,,,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,,,,,,Disapprove,,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
29218.0, Vermont,12.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.34703969955444,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,,Independent,Moderate,,Some college or associate degree,Somewhat approve,Strongly approve,Not at all important,Not at all important,Not at all important,Excellent,Excellent/Good,George W Bush was not a factor,White male,White male,,,,,Independent/Something else,,,Did not graduate from college,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
