ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPENVRS,SAFER06,LANDBUSH,ANWRQ,STECWA,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
3529.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.776525914669037,Mike McGavick (Rep),Female,White,75 or over,Independent,Conservative,$15k-$30k,Protestant,Once a week,High school graduate,No one does,No,No,Somewhat approve,Very confident,No answer,Strongly disapprove,Extremely important,Extremely important,No answer,Somewhat important,Safer from terrorism,No Answer,Favor,No Answer,No Answer,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,No answer,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale
3530.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.506259024143219,Maria Cantwell (Dem),Female,White,50-59,Independent,Moderate,,Other Christian,A few time a year,Postgraduate study,No one does,No,No,Strongly disapprove,Not at all confident,Withdraw some troops,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Poor,Not so good/Poor,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Urban Puget Sound,High Density Urban,Urban,Urban Core,Very downscale
3531.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.5028195977211,Maria Cantwell (Dem),Male,White,60-64,Independent,Moderate,$100k-$150k,,No answer,Did not complete high school,No one does,No,No,Strongly disapprove,Not at all confident,Send more troops,Strongly approve,Not at all important,Not at all important,Not at all important,Not at all important,Safer from terrorism,Helped your state,Favor,Poor,Not so good/Poor,To express opposition to George W Bush,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,,,No answer,No answer,Did not graduate from college,High school graduate or less,Disapprove,Same number or more troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",4.0,Strong Republican,East,Low Density Rural,Urban,Urban Core,Upscale
3532.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.63678467273712,Maria Cantwell (Dem),Female,White,60-64,Independent,Liberal,$30k-$50k,None,Never,Some college or associate degree,"Yes, someone else does",No,No,Strongly disapprove,Not very confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,None,White None,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,Yes,No,"Else in HH (member in household, but not voter",All others, Women without children,White,Suburbs,Suburbs,3.0,Strong Democratic,West,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale
3533.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.04720783233643,Maria Cantwell (Dem),Female,White,50-59,Democratic,Moderate,$100k-$150k,Protestant,A few time a year,Some college or associate degree,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Rural,Small Cities/Rural,6.0,Strong Democratic,West,Low Density Rural,Rural,Rural,Downscale
3534.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.02466666698456,Maria Cantwell (Dem),Female,White,75 or over,Democratic,Liberal,$15k-$30k,None,Never,High school graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,Never,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",8.0,Competitive,King County,High Density Urban,Urban,Urban Core,Very upscale
3535.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.12301874160767,Mike McGavick (Rep),Male,White,45-49,Republican,Conservative,$50k-$75k,Other Christian,A few time a year,High school graduate,No one does,Yes,No,Somewhat approve,Very confident,Maintain the same number of troops,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,Suburbs,Suburbs,6.0,Strong Democratic,Urban Puget Sound,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
3536.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.679124534130096,Maria Cantwell (Dem),Male,White,75 or over,Democratic,Liberal,$15k-$30k,None,Never,Postgraduate study,No one does,No,No,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Very important,Safer from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Democratic,King County,High Density Urban,Urban,Urban Core,Very upscale
3537.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.867148041725159,Mike McGavick (Rep),Female,White,50-59,Republican,Moderate,,Protestant,More than once a week,High school graduate,No one does,No,No,Strongly approve,Somewhat confident,Maintain the same number of troops,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Oppose,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",4.0,Strong Republican,East,High Density Urban,Urban,Urban Core,Very downscale
3538.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.846579849720001,Maria Cantwell (Dem),Male,White,60-64,Democratic,Moderate,,Something else,Never,High school graduate,"Yes, someone else does",No,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,,,Something else,White Something else,Never,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men without children,White,Suburbs,Suburbs,7.0,Strong Democratic,King County,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
3539.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.469294011592865,Mike McGavick (Rep),Female,White,75 or over,Republican,Conservative,$15k-$30k,Protestant,A few time a year,Some college or associate degree,No one does,No,No,Strongly approve,Somewhat confident,Maintain the same number of troops,Strongly approve,Somewhat important,Extremely important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,West,Suburb,Rural,Rural,Upscale
3540.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.645089030265808,Mike McGavick (Rep),Male,Other,50-59,Republican,Conservative,Under $15k,Catholic,A few time a year,Postgraduate study,No one does,No,No,Strongly approve,Somewhat confident,Maintain the same number of troops,Strongly approve,Extremely important,Somewhat important,Not at all important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,Non-White,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,American Indian,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,70s Suburbs,Urban Perimeter,Downscale
3541.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.21231746673584,Maria Cantwell (Dem),Male,Hispanic/Latino,40-44,Democratic,Moderate,$50k-$75k,Something else,Never,Postgraduate study,No one does,No,Yes,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,Non-White,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,Hispanic/Latino,Suburbs,Suburbs,8.0,Competitive,Urban Puget Sound,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
3542.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.805612504482269,Mike McGavick (Rep),Female,White,40-44,Independent,Conservative,$150k-$200k,Protestant,A few time a year,Some college or associate degree,No one does,No,No,Strongly approve,Not at all confident,Send more troops,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Not at all important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),All others, Women without children,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Urban Puget Sound,High Density Urban,Urban,Urban Core,Upscale
