ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMA06,GOVMA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,UNION4,LATINO,BUSH4,IRAQWAR,KERYPRES,ROMNPRES,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
29581.0,Massachusetts,67.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,5.29884719848633,Edward Kennedy (Dem),Kerry Healey (Rep),Male,,45-49,Democratic,Conservative,$75k-$100k,Catholic,,,Strongly disapprove,Strongly disapprove,,,,,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,Non-White,Disapprove,Disapprove,,,,,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
29666.0,Massachusetts,67.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,3.0198392868042,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,,,,,No one does,No,,,,,White male,White male,45-59,50-64,18-64,30-59,,,,,,,,No,No,No (no union member in household),White,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
31135.0,Massachusetts,49.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Hispanic/Latino,30-39,Democratic,Moderate,$50k-$75k,,"Yes, I do and someone else does",Yes,,Strongly approve,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,Approve,Yes,Yes,I am (voter is member),White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
31146.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22534513473511,Edward Kennedy (Dem),Kerry Healey (Rep),Male,,75 or over,Democratic,Liberal,$100k-$150k,Catholic,"Yes, I do",,Strongly disapprove,Strongly disapprove,Yes,Yes,,,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Catholic,Non-White,Disapprove,Disapprove,Yes,Yes,I am (voter is member),,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
31229.0,Massachusetts,49.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.25370705127716,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Hispanic/Latino,,Republican,,,Protestant,,Yes,Somewhat disapprove,Strongly approve,,,Non-white female,Non-white,,,,,Republican,,,Protestant/Other Christian,Non-White,Disapprove,Approve,,,,Black,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
31290.0,Massachusetts,49.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Hispanic/Latino,40-44,Something else,Moderate,Under $15k,Catholic,,Yes,Somewhat disapprove,Somewhat approve,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,Non-White,Disapprove,Approve,,,,Asian,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
31353.0,Massachusetts,49.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.923888385295868,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Hispanic/Latino,45-49,,,,Other Christian,,Yes,Somewhat approve,Somewhat disapprove,,,Non-white male,Non-white,45-59,40-49,18-64,30-59,,,,Protestant/Other Christian,Non-White,Approve,Disapprove,,,,Black,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
31404.0,Massachusetts,49.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Hispanic/Latino,40-44,Democratic,Moderate,Under $15k,Protestant,,Yes,Somewhat disapprove,Strongly approve,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
31457.0,Massachusetts,49.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.759899258613586,Ken Chase (Rep),Christy Mihos (Independent),Male,Hispanic/Latino,40-44,Republican,,,Protestant,,Yes,Somewhat approve,Somewhat approve,,,Non-white male,Non-white,30-44,40-49,18-64,30-59,Republican,,,Protestant/Other Christian,Non-White,Approve,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
31592.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27335262298584,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,65-74,Democratic,Liberal,$30k-$50k,Something else,No one does,No,Strongly disapprove,Strongly disapprove,Yes,No,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Something else,White Something else,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
31636.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07641994953156,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Independent,Conservative,$30k-$50k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,Yes,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
31682.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.55183792114258,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,75 or over,Republican,Moderate,,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,Yes,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
31897.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.95300912857056,Ken Chase (Rep),Kerry Healey (Rep),Female,White,60-64,Republican,Conservative,$75k-$100k,Catholic,No one does,No,Somewhat approve,Strongly approve,No,No,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
31941.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.95300912857056,Ken Chase (Rep),Kerry Healey (Rep),Male,White,65-74,Independent,Conservative,$100k-$150k,Catholic,No one does,,Strongly approve,Somewhat approve,No,No,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
31970.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.83478808403015,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,75 or over,Independent,Conservative,,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,Yes,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32015.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.960592210292816,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,65-74,Democratic,Moderate,$100k-$150k,None,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,None,White None,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32060.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.55183792114258,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,65-74,Independent,Moderate,$75k-$100k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32097.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.95300912857056,Ken Chase (Rep),Kerry Healey (Rep),Female,White,60-64,Republican,Moderate,$100k-$150k,Catholic,No one does,No,Somewhat disapprove,Somewhat disapprove,No,Yes,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32131.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.07641994953156,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Independent,Liberal,$75k-$100k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32182.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.812030017375946,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Independent,Liberal,$100k-$150k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32215.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.26792693138123,Edward Kennedy (Dem),Christy Mihos (Independent),Male,White,40-44,Independent,Moderate,$150k-$200k,Other Christian,No one does,No,Strongly disapprove,Strongly disapprove,Yes,No,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32242.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.34930968284607,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,25-29,Independent,Moderate,$15k-$30k,None,No one does,No,Strongly disapprove,Strongly disapprove,Yes,No,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,None,White None,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32302.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27335262298584,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,65-74,Democratic,Liberal,$15k-$30k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,Yes,No,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32341.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.95300912857056,Ken Chase (Rep),Kerry Healey (Rep),Female,White,60-64,Something else,Conservative,$30k-$50k,Protestant,No one does,No,Strongly approve,Strongly approve,No,No,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
32413.0,Massachusetts,29.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.812030017375946,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,45-49,Independent,Liberal,Under $15k,Jewish,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Yes,No,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Jewish,White Jewish,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Town,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,2633.0
45129.0,Massachusetts,111.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.510711193084717,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,50-59,Democratic,Liberal,$150k-$200k,Protestant,,No,Somewhat approve,Somewhat disapprove,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Approve,Disapprove,,,,White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
45153.0,Massachusetts,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.990070819854736,Ken Chase (Rep),Kerry Healey (Rep),Male,White,30-39,Independent,Moderate,$150k-$200k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,Yes,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
45210.0,Massachusetts,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.71531480550766,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Democratic,Moderate,$100k-$150k,Something else,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Something else,White Something else,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
45240.0,Massachusetts,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.638343632221222,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,65-74,Democratic,Moderate,$200k or more,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
45275.0,Massachusetts,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.71531480550766,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Other,50-59,Independent,Moderate,$50k-$75k,Protestant,No one does,No,Strongly disapprove,Somewhat disapprove,No,No,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Other,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
45312.0,Massachusetts,71.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.896658539772034,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,25-29,Independent,Moderate,Under $15k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,Yes,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,4.0,Unoppsed Democratic,East,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,2054.0
