ID,WEIGHT,CADPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSOCIALISM,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20
277226219.0,0.351710468530655,Michael Bloomberg,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Omit,Omit,Omit,Call 3,43.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,,4.0,Climate change,No,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,34.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump
277226220.0,1.4300217628479,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,One of several important factors,A factor,Important,Call 3,1.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,2.0,Climate change,No,No,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,106.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues
277226221.0,1.18340945243835,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,One of several important factors,A factor,Important,Call 3,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,,3.0,Race relations,No,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,40.0,,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump
277226222.0,0.577736735343933,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,One of several important factors,A factor,Important,Call 3,17.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,,3.0,Health care,Yes,No,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,103.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,Suburbs,Suburbs,English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues
277226223.0,0.620548605918884,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,All others,All others,Complete,Biden,,,,Call 3,37.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,4.0,Omit,No,Yes,Change to more conservative policies,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,33.0,,,Other,Other,State questionnaire,Other,Non-white,Other,West,Female,All other races,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Can beat Donald Trump
277226224.0,0.812138795852661,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Sanders,,,,Call 3,12.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,3.0,Race relations,Yes,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,88.0,,,Other,Asian,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump
277226225.0,0.113637387752533,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,A minor factor,A factor,Not important,Call 3,13.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,3.0,Omit,Yes,No,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,1.0,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues
277226226.0,0.147421821951866,Elizabeth Warren,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,Complete,Warren,,,,Call 3,28.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,,,,,,,,Support,4.0,Omit,,No,Omit,45+,18-64,Democrat,,,Democratic women,Democrat,,Very liberal,Liberal,Liberal,24.0,,,,,State questionnaire,,,,West,Female,,Support,"Cities over 500,000","Cities over 50,000",,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Agrees with you on major issues
277226227.0,0.589906692504883,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Sanders,,,,Call 3,43.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,4.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,34.0,,,Black,Black,State questionnaire,Black,Non-white,Black,West,Male,Black men,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump
277226228.0,0.258678615093231,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Sanders,,,,Call 3,1.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,Support,2.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Somewhat liberal,Liberal,Liberal,106.0,,,White,White,State questionnaire,White,White,White,West,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 2,Yes,Can beat Donald Trump
277226229.0,0.75803279876709,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,A minor factor,A factor,Not important,Call 3,37.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,4.0,Health care,No,Yes,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,33.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues
277226230.0,0.231849670410156,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Bloomberg,,,,Call 3,2.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,3.0,Income inequality,Yes,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,40.0,,,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Support,Suburbs,Suburbs,English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump
277226231.0,1.86146545410156,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Omit,Omit,Omit,Call 3,43.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,4.0,Climate change,No,No,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Moderate or Conservative,Conservative,34.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump
277226232.0,0.287769466638565,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,Complete,,One of several important factors,A factor,Important,Call 3,14.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,3.0,Health care,No,Yes,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Something else,All others,Very liberal,Liberal,Liberal,94.0,Yes,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,Female,All other races,,Suburbs,Suburbs,English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump
277226233.0,0.676727950572968,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bloomberg,,,,Call 3,12.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Support,3.0,Climate change,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,88.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump
277226234.0,0.163022369146347,Elizabeth Warren,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,One of several important factors,A factor,Important,Call 3,13.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,,3.0,Health care,No,Yes,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,1.0,No,Is a fighter,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump
277226235.0,0.244209036231041,Joe Biden,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Biden,,,,Call 3,17.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,Oppose,3.0,Income inequality,Yes,No,Return to Barack Obama's policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,103.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Oppose,Suburbs,Suburbs,English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 2,Yes,Omit
277226236.0,0.689132213592529,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Not a factor at all,Not a factor,Not important,Call 3,9.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,Unfavorable,,2.0,Health care,No,No,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,91.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues
277226237.0,0.222614496946335,Elizabeth Warren,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Warren,,,,Call 3,28.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,Support,4.0,Health care,No,Yes,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,24.0,,,White,White,State questionnaire,White,White,White,West,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Can beat Donald Trump
277226238.0,0.481912314891815,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Biden,,,,Call 3,2.0,Works well enough as is,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Oppose,3.0,Income inequality,No,No,Omit,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,40.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Oppose,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump
277226239.0,0.422304570674896,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,Omit,Omit,Omit,Call 3,43.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,Omit,Favorable,Favorable,Favorable,,4.0,Climate change,No,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,34.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues
