ID,WEIGHT,TXDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,DEMMONEY20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEBOOK,FAVSOCIALISM,FREECOLLEGE,GEOCODE,GUNOWNER12,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,TWITTER,VERSION,VETVOTER,VOTENOV20,WINORISS20,ZIPCODE
277219019.0,0.678772926330566,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,Warren,,,,Call 2,14.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,1.0,No,Income inequality,No,No,Change to more conservative policies,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Somewhat liberal,Liberal,Liberal,66.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",,Version 2,,Yes,Agrees with you on major issues,77708.0
277219021.0,0.612289011478424,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,,,Complete,Sanders,,,,Call 2,35.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Support,4.0,No,Health care,Yes,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,106.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,,Version 2,,Yes,Can beat Donald Trump,78744.0
277219022.0,0.348394870758057,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,Complete,Sanders,,,,Call 2,25.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Omit,Support,4.0,Yes,Health care,No,No,Omit,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,98.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Enthusiastic,,Version 2,,Omit,Agrees with you on major issues,78702.0
277219026.0,0.68704879283905,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Biden,,,,Call 2,25.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,,Favorable,Support,4.0,No,Health care,No,No,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,101.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Omit,Omit,Omit,Angry,,Version 2,,Yes,Can beat Donald Trump,78734.0
277219029.0,0.839611768722534,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,Sanders,,,,Call 2,21.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Favorable,Support,5.0,Yes,Health care,No,Yes,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,72.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Rural,Small Cities/Rural,English,Texas,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",,Version 2,,Yes,Can beat Donald Trump,78028.0
277219030.0,0.728007614612579,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 2,30.0,It is unfair,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,2.0,,Race relations,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,21.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Warren,South,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,75249.0
277219032.0,1.34606921672821,Other,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Once a week or more,Once a week or more or Occasionally,Complete,,Omit,Omit,Omit,Call 2,14.0,It is fair,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,No,,,3.0,,Omit,No,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,Moderate or Conservative,Conservative,42.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,Omit,South,Female,White women,,Suburbs,Suburbs,English,Texas,White suburban women,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,77590.0
277219034.0,0.553793907165527,Elizabeth Warren,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Biden,,,,Call 2,26.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Support,2.0,No,Health care,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,25.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs,English,Texas,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Agrees with you on major issues,76227.0
277219035.0,0.480020403862,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Bloomberg,,,,Call 2,21.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Support,4.0,No,Health care,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,107.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,,Version 2,,Yes,Can beat Donald Trump,78704.0
277219036.0,0.945521533489227,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,Complete,Biden,,,,Call 2,28.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Omit,6.0,No,Health care,,,Omit,45+,65+,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,114.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Support,"Cities 50,000-500,000","Cities over 50,000",,Texas,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Omit,,Version 2,,Omit,Omit,78046.0
277219039.0,0.412612408399582,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 2,31.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,4.0,,Health care,Yes,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,115.0,Yes,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Sanders,South,Male,Latino men,,Suburbs,Suburbs,English,Texas,Other,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,78717.0
277219040.0,1.02647304534912,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Once a week or more,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 2,21.0,It is fair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,,,6.0,,Climate change,Yes,,,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,82.0,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Sanders,South,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,78259.0
277219043.0,0.11795499175787,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Once a week or more,Once a week or more or Occasionally,Complete,,Not a factor at all,Not a factor,Not important,Call 2,26.0,It is fair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,,,2.0,,Income inequality,No,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Somewhat liberal,Liberal,Liberal,30.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Warren,South,Female,Black women,,Suburbs,Suburbs,English,Texas,Other,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,76205.0
277219044.0,0.678772926330566,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Occasionally,Once a week or more or Occasionally,Complete,,Not a factor at all,Not a factor,Not important,Call 2,14.0,It is unfair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,,,1.0,,Income inequality,Yes,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Very liberal,Liberal,Liberal,66.0,Yes,Is a fighter,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Warren,South,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,,,,,Yes,Version 1,Yes,,Agrees with you on major issues,77708.0
277219045.0,0.167792335152626,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Complete,Sanders,,,,Call 2,35.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,Support,4.0,Yes,Climate change,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Somewhat liberal,Liberal,Liberal,106.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",,Version 2,,No,Agrees with you on major issues,78744.0
277219046.0,2.17746925354004,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,A minor factor,A factor,Not important,Call 2,3.0,It is unfair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,,,2.0,,Climate change,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,12.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,South,Male,White men,,Suburbs,Suburbs,English,Texas,White suburban men,Election day exit poll,,,,,Yes,Version 1,No,,Agrees with you on major issues,75074.0
277219047.0,0.348394870758057,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,,,Not complete,,,,,Call 2,25.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,4.0,,,No,,Omit,18-44,18-64,,,,,,,,,,98.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Last few days,In the last month,In the last few days,,,Version 2,,,,78702.0
277219049.0,0.304369688034058,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,Not a factor at all,Not a factor,Not important,Call 2,30.0,It is unfair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,2.0,,Income inequality,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,21.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,,,,,No,Version 1,Yes,,Agrees with you on major issues,75249.0
277219050.0,0.458456337451935,Bernie Sanders,,,,,,,,,,,,,Complete,Sanders,,,,Call 2,9.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,3.0,Yes,Omit,No,No,Change to more liberal policies,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,55.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",,Version 2,,Yes,Agrees with you on major issues,77047.0
277219051.0,0.622109591960907,Michael Bloomberg,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Bloomberg,,,,Call 2,9.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Support,3.0,Yes,Climate change,No,No,Return to Barack Obama's policies,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Somewhat liberal,Liberal,Liberal,48.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,,Version 2,,Yes,Can beat Donald Trump,77006.0
277219054.0,0.846714735031128,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Never,Never,Complete,,Not a factor at all,Not a factor,Not important,Call 2,21.0,It is unfair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,,,4.0,,Income inequality,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,107.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Election day exit poll,,,,,Yes,Version 1,No,,Can beat Donald Trump,78704.0
