ID,WEIGHT,CADPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSOCIALISM,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277214882.0,0.507218062877655,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,A minor factor,A factor,Not important,Call 1,20.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,,1.0,Climate change,No,,,45+,65+,Democrat,,,Democratic men,Democrat,,Very liberal,Liberal,Liberal,105.0,Yes,Can unite the country,,,State questionnaire,,,,West,Male,,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95076.0
277214883.0,0.242439106106758,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,A minor factor,A factor,Not important,Call 1,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,2.0,Health care,No,Yes,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,56.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95661.0
277214884.0,0.441752970218658,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,A minor factor,A factor,Not important,Call 1,17.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,,3.0,Race relations,No,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,103.0,No,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95014.0
277214885.0,0.721331536769867,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,One of several important factors,A factor,Important,Call 1,37.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,4.0,Health care,No,Yes,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,33.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90034.0
277214888.0,0.710951685905457,Elizabeth Warren,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,One of several important factors,A factor,Important,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Unfavorable,Favorable,Omit,Favorable,,2.0,Health care,No,No,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,108.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95991.0
277214889.0,0.126520663499832,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,One of several important factors,A factor,Important,Call 1,13.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,,3.0,Climate change,No,Yes,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,2.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,94609.0
277214890.0,1.47076296806335,Michael Bloomberg,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Bloomberg,,,,Call 1,47.0,Needs minor changes,,,,,,,,,,,,,Support,5.0,Race relations,Yes,No,Change to more conservative policies,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,49.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Support,"Cities 50,000-500,000","Cities over 50,000",Spanish,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 2,Yes,Can beat Donald Trump,92804.0
277214891.0,0.193251237273216,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,,One of several important factors,A factor,Important,Call 1,43.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,,4.0,Health care,No,No,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,31.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,West,Male,Black men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90044.0
277214893.0,0.0564644820988178,Amy Klobuchar,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Omit,Omit,Omit,Call 1,37.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Omit,Favorable,Favorable,Unfavorable,Omit,Favorable,,4.0,Omit,No,No,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,33.0,Yes,Omit,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Omit,90034.0
277214894.0,0.250771075487137,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Sanders,,,,Call 1,42.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,2.0,Health care,Yes,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,60.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Support,Suburbs,Suburbs,English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,92562.0
277214895.0,0.629895091056824,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Sanders,,,,Call 1,28.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,Support,4.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,35.0,,,White,White,State questionnaire,White,White,White,West,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,90026.0
277214896.0,1.03227007389069,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,One of several important factors,A factor,Important,Call 1,17.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,,3.0,Health care,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,103.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95014.0
277214897.0,0.452566474676132,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Sanders,,,,Call 1,28.0,Works well enough as is,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,4.0,Health care,Yes,Yes,Return to Barack Obama's policies,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Very liberal,Liberal,Liberal,30.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Agrees with you on major issues,90029.0
277214899.0,0.207256868481636,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,Complete,Biden,,,,Call 1,4.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,2.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,56.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,Female,All other races,Support,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 2,Yes,Can beat Donald Trump,95661.0
277214901.0,0.297522127628326,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Sanders,,,,Call 1,20.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Support,1.0,Income inequality,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,105.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,95076.0
277214902.0,0.619156062602997,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Sanders,,,,Call 1,13.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,Support,3.0,Race relations,No,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Very liberal,Liberal,Liberal,2.0,,,White,White,State questionnaire,White,White,White,West,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Omit,Agrees with you on major issues,94609.0
277214903.0,0.320420116186142,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,A minor factor,A factor,Not important,Call 1,37.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,,4.0,Health care,No,Yes,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,33.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90034.0
277214905.0,0.49386864900589,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,One of several important factors,A factor,Important,Call 1,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,2.0,Race relations,,No,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,108.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95991.0
277214906.0,0.350918292999268,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Biden,,,,Call 1,28.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,Support,4.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,35.0,,,White,White,State questionnaire,White,White,White,West,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,90026.0
277214908.0,0.302181243896484,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,Not a factor at all,Not a factor,Not important,Call 1,42.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,,2.0,Health care,Yes,No,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,60.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,,Suburbs,Suburbs,English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,92562.0
277214909.0,0.160349741578102,Joe Biden,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Not a factor at all,Not a factor,Not important,Call 1,37.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Unfavorable,Favorable,Unfavorable,Favorable,,4.0,Race relations,No,Yes,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,33.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90034.0
