ID,WEIGHT,VTDPRS20,BACKSIDE,BEATTRUMPST,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277215615.0,1.61106622219086,Joe Biden,Complete,Bloomberg,Call 2,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Climate change,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Suburbs,Suburbs, Vermont,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Omit,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,5495.0
277215616.0,0.432242959737778,Joe Biden,Complete,Biden,Call 2,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Health care,No,Yes,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,71.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,5672.0
277215635.0,0.594192266464233,Bernie Sanders,Complete,Biden,Call 2,1.0,,,,,,2.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,83.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs, Vermont,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,No,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,5495.0
277215664.0,1.60797357559204,Michael Bloomberg,Complete,Bloomberg,Call 2,1.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,2.0,Health care,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,83.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Suburbs,Suburbs, Vermont,White suburban men,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,5495.0
277215665.0,0.831555545330048,Bernie Sanders,Complete,Sanders,Call 2,1.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,3.0,Climate change,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,5672.0
277215700.0,1.3442919254303,Bernie Sanders,Complete,Sanders,Call 2,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs, Vermont,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,5495.0
277215707.0,0.486265957355499,Bernie Sanders,Complete,Sanders,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,5672.0
277215736.0,0.705103695392609,Bernie Sanders,Complete,Sanders,Call 2,1.0,,,,,,2.0,Omit,No,No,Omit,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Omit,Other,Other,State questionnaire,Other,Non-white,Other,East,Male,All other races,Support,Suburbs,Suburbs, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,No,Omit,45-65,60+,60-64,45+,50+,60+,50-64,5495.0
277215761.0,1.3442919254303,Bernie Sanders,Not complete,,Call 2,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,,No,,Return to Barack Obama's policies,,,,,,,,,,83.0,,,White,White,State questionnaire,White,White,White,East,Female,White women,,Suburbs,Suburbs, Vermont,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,,Version 1,,,45-65,60+,60-64,45+,50+,60+,50-64,5495.0
277215795.0,1.60797357559204,Michael Bloomberg,Complete,Bloomberg,Call 2,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,Health care,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,83.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs, Vermont,White suburban women,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 1,No,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,5495.0
277215840.0,0.745701968669891,Elizabeth Warren,Complete,Warren,Call 2,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,3.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,5672.0
277215932.0,0.364251971244812,Joe Biden,Complete,Biden,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,5672.0
277216000.0,0.537885248661041,Michael Bloomberg,Complete,Bloomberg,Call 2,1.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,3.0,Income inequality,,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,5672.0
277216064.0,0.461184799671173,Bernie Sanders,Complete,Biden,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,5672.0
277216131.0,0.345464169979095,Joe Biden,Complete,Biden,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Climate change,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,5672.0
277216209.0,0.461184799671173,Bernie Sanders,Complete,Sanders,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Climate change,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,71.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,5672.0
277216268.0,0.345464169979095,Joe Biden,Complete,Biden,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Climate change,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,71.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,5672.0
277216342.0,0.319242477416992,Bernie Sanders,Complete,Sanders,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,17-29,17-29,25-29,17-44,17-49,17-29,25-29,5672.0
277216411.0,0.368595540523529,Bernie Sanders,Complete,Sanders,Call 2,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,3.0,Income inequality,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,71.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,5672.0
277216496.0,1.04547989368439,Bernie Sanders,Not complete,,Call 2,1.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,3.0,,,,Change to more liberal policies,,,,,,,,,,78.0,,,White,White,State questionnaire,White,White,White,East,Male,White men,,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,,Version 1,,,45-65,30-59,50-59,45+,50+,45-59,50-64,5089.0
277216528.0,0.806532919406891,Bernie Sanders,Complete,Biden,Call 2,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Climate change,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,78.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,5089.0
277216553.0,0.644610226154327,Bernie Sanders,Complete,Sanders,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,3.0,Health care,No,No,Change to more liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,Moderate or Conservative,Moderate,78.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Rural,Small Cities/Rural, Vermont,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,5089.0
