ID,WEIGHT,MIDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPJT,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSDEM20B,LATINO,LGBT,MAJCRISISJT,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20JT,REGION,SATBIDEN20,SATBIDEN20B,SATBLOOMBERG20,SATBLOOMBERG20B,SATSANDERS20,SATSANDERS20B,SATWARREN20,SATWARREN20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNIONHH12,VERSION,VOTENOV20,WHNCLINC,WINORISS20,WORK,WRKWOMEN,WRKWOMEN4,ZIPCODE
277230118.0,0.632064461708069,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Biden,Call 2,5.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,2.0,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,17.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,,,Male,Black men,,Oppose,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Satisfied, but not enthusiastic",Yes,Version 2,Yes,No,Agrees with you on major issues,Yes,All others,Working men,48505.0
277230119.0,1.7016988992691,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,Call 2,11.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,,,,,,,Climate change,No,,Biden,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,92.0,No,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Female,White women,Married women,,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,48178.0
277230120.0,0.697237432003021,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,1.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,5.0,,,,,,,Omit,No,,Biden,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,23.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Male,White men,Married men,,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,48612.0
277230121.0,0.697237432003021,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,1.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,5.0,,,,,,,Omit,No,,Biden,Yes,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,23.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Male,White men,Married men,,Rural,Small Cities/Rural, Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,48612.0
277230122.0,1.24291837215424,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Biden,Call 2,11.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Omit,No,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,135.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Male,White men,,Omit,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Version 2,Yes,No,Can beat Donald Trump,Yes,All others,Working men,48188.0
277230125.0,1.57005763053894,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 1,14.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,1.0,,,,,,,Health care,No,,Sanders,No,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,158.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,Female,White women,Non married women,,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,48183.0
277230126.0,1.99262571334839,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Call 2,11.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,,,,,,,Income inequality,No,,Gabbard,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,92.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Gabbard,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Male,White men,Married men,,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,No,Version 1,,,Agrees with you on major issues,,,,48178.0
277230127.0,2.57523679733276,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Biden,Call 2,11.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,135.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,,,Female,Black women,,Support,Suburbs,Suburbs, Michigan,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,No,Version 2,Yes,No,Can beat Donald Trump,No,All others,Non-working women,48188.0
277230130.0,1.2606235742569,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Sanders,Call 2,11.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,2.0,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,92.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Female,White women,,Support,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,No,Version 2,Yes,No,Agrees with you on major issues,Yes,Working women,Working women,48178.0
277230132.0,1.29227721691132,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Call 2,11.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,,,,,,,Health care,No,,Sanders,Yes,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,92.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,Angry,"Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,,,,,No,Version 1,,,Agrees with you on major issues,,,,48178.0
277230134.0,1.73011231422424,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,,Call 2,11.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,,,,,,,Income inequality,,,Biden,Yes,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,135.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,Angry,"Dissastisfied, but not angry or Angry",Omit,Omit,Female,Black women,Married women,,Suburbs,Suburbs, Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,48188.0
277230138.0,1.79436242580414,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,Call 1,14.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,,,,,,,Omit,Yes,,Biden,Yes,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Very liberal,Liberal,Liberal,158.0,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,Male,Latino men,Married men,,Suburbs,Suburbs, Michigan,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,,,,48183.0
277230139.0,1.21793293952942,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Call 2,11.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,,,,,,,Income inequality,No,,Sanders,No,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Very liberal,Liberal,Liberal,92.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,Angry,"Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,No,Version 1,,,Agrees with you on major issues,,,,48178.0
277230146.0,0.889104306697845,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,,Call 2,11.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,,,,,,,Race relations,No,,Biden,Yes,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,135.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Married women,,Suburbs,Suburbs, Michigan,Other,Election day exit poll,,,,,No,Version 1,,,Omit,,,,48188.0
277230148.0,1.97971403598785,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Biden,Call 2,11.0,Needs a complete overhaul,,,,,,2.0,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Income inequality,,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,92.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Female,White women,,Oppose,Suburbs,Suburbs, Michigan,White suburban women,Election day exit poll,In February,Earlier than that,Earlier than that,Angry,Yes,Version 2,Yes,,Can beat Donald Trump,No,All others,Non-working women,48178.0
277230153.0,2.02030396461487,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Sanders,Call 1,14.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,1.0,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Climate change,No,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,158.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,,,Male,White men,,Support,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Yes,Version 2,Yes,Yes,Agrees with you on major issues,Yes,All others,Working men,48183.0
277230159.0,2.57523679733276,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Not complete,,Call 2,11.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,,,,,,,,No,,Biden,Yes,45+,65+,,,,,,,,,,135.0,Yes,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,,,Female,Black women,Married women,,Suburbs,Suburbs, Michigan,Other,Election day exit poll,,,,,,Version 1,,,,,,,48188.0
277230162.0,0.797650992870331,Joe Biden,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Biden,Call 2,5.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,2.0,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Health care,No,No,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,17.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,,,Female,Black women,,Oppose,"Cities 50,000-500,000","Cities over 50,000", Michigan,Other,Election day exit poll,Earlier this month,Earlier than that,In the last month,Angry,No,Version 2,Yes,No,Agrees with you on major issues,No,All others,Non-working women,48505.0
277230163.0,2.44716644287109,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,Call 2,11.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,,,,,,,Income inequality,No,,Biden,No,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,92.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Male,White men,Non married men,,Suburbs,Suburbs, Michigan,White suburban men,Election day exit poll,,,,,No,Version 1,,,Can beat Donald Trump,,,,48178.0
