ID,WEIGHT,MEDPRS20,BACKSIDE,BEATTRUMPST,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVSOCIALISM,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277217102.0,0.275587767362595,Joe Biden,Complete,Biden,Call 2,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Omit,3.0,Health care,No,No,Change to more conservative policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,4.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural,Maine,Other,Election day exit poll,Last few days,In the last month,Just today,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,4210.0
277217103.0,0.655284345149994,Bernie Sanders,Complete,Sanders,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,1.0,Health care,No,No,Change to more liberal policies,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Very liberal,Liberal,Liberal,91.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural,Maine,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,17-29,17-29,17-24,17-44,17-49,17-29,17-24,4106.0
277217104.0,0.709392428398132,Joe Biden,Complete,Biden,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,1.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,37.0,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Suburbs,Suburbs,Maine,White suburban women,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,4032.0
277217107.0,1.38551044464111,Bernie Sanders,Complete,Sanders,Call 2,1.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,1.0,Health care,Yes,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,87.0,Can unite the country,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,East,Male,Latino men,Support,Suburbs,Suburbs,Maine,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,4074.0
277217113.0,1.36815047264099,Joe Biden,Complete,Biden,Call 2,2.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,4.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,95.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Rural,Small Cities/Rural,Maine,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,4679.0
277217114.0,1.24719989299774,Joe Biden,Complete,Biden,Call 2,1.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,2.0,Race relations,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,96.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Suburbs,Suburbs,Maine,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,4084.0
277217120.0,1.24654078483582,Bernie Sanders,Complete,Warren,Call 2,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,1.0,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,93.0,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural,Maine,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,4106.0
277217121.0,0.935267567634583,Joe Biden,Complete,Buttigieg,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,2.0,Health care,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,12.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs,Maine,White suburban women,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 1,Yes,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,4005.0
277217124.0,1.1197452545166,Bernie Sanders,Complete,Sanders,Call 2,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,2.0,Health care,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,94.0,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Rural,Small Cities/Rural,Maine,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,4858.0
277217125.0,0.971379518508911,Bernie Sanders,Complete,Omit,Call 2,2.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,4.0,Income inequality,No,No,Change to more conservative policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Conservative,Moderate or Conservative,Conservative,64.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Suburbs,Suburbs,Maine,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,"Satisfied, but not enthusiastic",Version 1,No,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,4953.0
277217128.0,0.403023719787598,Joe Biden,Complete,Biden,Call 2,2.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,3.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,4.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural,Maine,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,4210.0
277217130.0,0.824247777462006,Joe Biden,Complete,Biden,Call 2,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,2.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,96.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Suburbs,Suburbs,Maine,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,4084.0
277217131.0,1.03031575679779,Joe Biden,Complete,Biden,Call 2,2.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,4.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,95.0,Is a fighter,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Rural,Small Cities/Rural,Maine,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,4679.0
277217132.0,1.23100244998932,Joe Biden,Complete,Biden,Call 2,1.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Omit,2.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,10.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Omit,Suburbs,Suburbs,Maine,White suburban women,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,4530.0
277217133.0,0.798506617546082,Bernie Sanders,Complete,Biden,Call 2,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,1.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,93.0,Is a fighter,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,"Cities 10,000-50,000",Small Cities/Rural,Maine,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,4106.0
277217135.0,1.14474725723267,Michael Bloomberg,Complete,Bloomberg,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,1.0,Omit,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,37.0,Can bring needed change,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs,Maine,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,4032.0
277217136.0,1.14605700969696,Bernie Sanders,Complete,Sanders,Call 2,1.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,1.0,Climate change,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,87.0,Can bring needed change,White,White,State questionnaire,White,White,White,East,Male,White men,Support,Suburbs,Suburbs,Maine,White suburban men,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Omit,65+,60+,65 or over,45+,50+,60+,65+,4074.0
277217142.0,1.46003711223602,Joe Biden,Complete,Biden,Call 2,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,2.0,Climate change,No,,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,12.0,Cares about people like me,White,White,State questionnaire,White,White,White,East,Female,White women,Support,Suburbs,Suburbs,Maine,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,17-29,17-29,17-24,17-44,17-49,17-29,17-24,4005.0
277217145.0,0.908712923526764,Joe Biden,Complete,Biden,Call 2,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,4.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,64.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Male,White men,Oppose,Suburbs,Suburbs,Maine,White suburban men,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,4953.0
277217146.0,1.46046531200409,Joe Biden,Complete,Biden,Call 2,2.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,4.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,95.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Rural,Small Cities/Rural,Maine,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,4679.0
277217147.0,1.46046531200409,Joe Biden,Complete,Biden,Call 2,2.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,4.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,95.0,Can unite the country,White,White,State questionnaire,White,White,White,East,Female,White women,Oppose,Rural,Small Cities/Rural,Maine,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,4679.0
