ID,WEIGHT,TNDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,DEMMONEY20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FACEBOOK,FAVSOCIALISM,FREECOLLEGE,GEOCODE,GEOCODETND,GUNOWNER12,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,TWITTER,VERSION,VETVOTER,VOTENOV20,WINORISS20,ZIPCODE
277212762.0,0.809227347373962,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,,,Complete,Biden,,,,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Unfavorable,Support,2.0,1.0,Yes,Income inequality,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,28.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,Suburbs,Suburbs,Tennessee,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",,Version 2,,Yes,Omit,37343.0
277212767.0,1.8703910112381,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,,The most important factor,A factor,Important,Call 1,9.0,Omit,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Omit,,,5.0,4.0,,Income inequality,No,,,45+,18-64,,,,,,,,,,85.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Omit,South,Female,White women,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,Omit,Version 1,,,Can beat Donald Trump,38104.0
277212771.0,1.04624629020691,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,Complete,Bloomberg,,,,Call 1,2.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Unfavorable,Oppose,2.0,1.0,Yes,Omit,No,No,Change to more conservative policies,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Moderate or Conservative,Conservative,50.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Last few days,In the last month,Just today,Enthusiastic,,Version 2,,No,Agrees with you on major issues,37931.0
277212773.0,0.711309254169464,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Never,Never,Complete,,One of several important factors,A factor,Important,Call 1,9.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,,,5.0,4.0,,Race relations,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,92.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,38103.0
277212780.0,2.56635642051697,Michael Bloomberg,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,,One of several important factors,A factor,Important,Call 1,8.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,,,4.0,3.0,,Climate change,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,43.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Bloomberg,South,Male,White men,,Rural,Small Cities/Rural,Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,38242.0
277212790.0,1.13987517356873,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 1,3.0,It is unfair,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,,,2.0,1.0,,Omit,No,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,28.0,Yes,Omit,Other,American Indian,State questionnaire,Other,Non-white,American Indian,Biden,South,Female,All other races,,Suburbs,Suburbs,Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Agrees with you on major issues,37343.0
277212795.0,1.02232670783997,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,The most important factor,A factor,Important,Call 1,9.0,It is fair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,5.0,4.0,,Race relations,No,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,85.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,38104.0
277212801.0,0.854322791099548,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,One of several important factors,A factor,Important,Call 1,2.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,,,2.0,1.0,,Climate change,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,50.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,37931.0
277212802.0,0.917462706565857,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,One of several important factors,A factor,Important,Call 1,9.0,It is unfair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,No,,,5.0,4.0,,Health care,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,92.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,Yes,Version 1,No,,Agrees with you on major issues,38103.0
277212813.0,1.03181791305542,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,A minor factor,A factor,Not important,Call 1,8.0,It is fair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,,,4.0,3.0,,Health care,No,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,Moderate or Conservative,Moderate,43.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Rural,Small Cities/Rural,Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,38242.0
277212816.0,1.34783244132996,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,Biden,,,,Call 1,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Support,2.0,1.0,No,Race relations,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,28.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs,Tennessee,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,,Version 2,,Yes,Can beat Donald Trump,37343.0
277212829.0,1.20413112640381,Joe Biden,,,,,,,,,,,,,Complete,Biden,,,,Call 1,9.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,Oppose,5.0,4.0,No,Climate change,No,No,Change to more liberal policies,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,85.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,,Version 2,,Yes,Can beat Donald Trump,38104.0
277212833.0,0.536883175373077,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,Biden,,,,Call 1,9.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Favorable,Support,5.0,4.0,No,Health care,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,92.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,,Version 2,,Yes,Can beat Donald Trump,38103.0
277212839.0,2.55078220367432,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 1,8.0,It is fair,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,No,,,4.0,3.0,,Health care,No,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,43.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Rural,Small Cities/Rural,Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,38242.0
277212840.0,1.95250296592712,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Never,Never,Complete,,One of several important factors,A factor,Important,Call 1,3.0,It is fair,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,,,2.0,1.0,,Income inequality,No,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,28.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Suburbs,Suburbs,Tennessee,White suburban men,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,37343.0
277212855.0,0.345575213432312,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,Complete,Biden,,,,Call 1,9.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,Unfavorable,Support,5.0,4.0,No,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,92.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",,Version 2,,Yes,Agrees with you on major issues,38103.0
277212861.0,0.72223436832428,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,Complete,Sanders,,,,Call 1,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Favorable,Support,2.0,1.0,No,Race relations,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,50.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",,Version 2,,Yes,Can beat Donald Trump,37931.0
277212865.0,1.8703910112381,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,Biden,,,,Call 1,9.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,Omit,Support,5.0,4.0,Yes,Omit,No,No,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,85.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Omit,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,,Version 2,,Yes,Can beat Donald Trump,38104.0
277212873.0,1.49074494838715,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 1,7.0,It is unfair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,,,3.0,2.0,,Climate change,No,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,109.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Suburbs,Suburbs,Tennessee,White suburban men,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,37062.0
277212878.0,1.38499271869659,Michael Bloomberg,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,One of several important factors,A factor,Important,Call 1,9.0,It is fair,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,,,5.0,4.0,,Health care,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,92.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,No,Version 1,No,,Can beat Donald Trump,38103.0
277212885.0,1.71827876567841,Joe Biden,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Not complete,,The most important factor,A factor,Important,Call 1,9.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,5.0,4.0,,,No,,,18-44,18-64,,,,,,,,,,85.0,No,,White,White,State questionnaire,White,White,White,,South,Female,White women,,"Cities over 500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,,Version 1,,,,38104.0
277212895.0,0.455331385135651,Elizabeth Warren,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Never,Never,Complete,,One of several important factors,A factor,Important,Call 1,2.0,It is unfair,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,2.0,1.0,,Omit,No,,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Very liberal,Liberal,Liberal,50.0,No,Omit,Other,Other,State questionnaire,Other,Non-white,Other,Warren,South,Male,All other races,,"Cities 50,000-500,000","Cities over 50,000",Tennessee,Other,Election day exit poll,,,,,Yes,Version 1,No,,Agrees with you on major issues,37931.0
