ID,WEIGHT,VADPRS20,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277215826.0,0.837421000003815,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 2,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Favorable,,3.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,91.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23666.0
277211899.0,1.19353771209717,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,2.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,,2.0,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,76.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,23693.0
277215824.0,1.7487633228302,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 2,4.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,4.0,Climate change,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,102.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23226.0
277215822.0,0.763960540294647,Joe Biden,Complete,Biden,,,,Call 2,5.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,Support,5.0,Health care,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,31.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,24065.0
277215820.0,0.402221709489822,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 2,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,,3.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,97.0,No,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,23606.0
277215814.0,0.817693650722504,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 2,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,,4.0,Income inequality,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,Moderate or Conservative,Moderate,41.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,23314.0
277215813.0,0.436697840690613,Joe Biden,Complete,,A minor factor,A factor,Not important,Call 2,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,,3.0,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,111.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,23451.0
277215812.0,0.764902830123901,Joe Biden,Complete,Biden,,,,Call 2,9.0,Needs a complete overhaul,,,,,,,,,,,,Oppose,5.0,Health care,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,33.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,24124.0
277215810.0,1.02906692028046,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 2,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,,3.0,Race relations,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,23321.0
277215806.0,1.23877346515656,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 2,5.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,,4.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,54.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,,Rural,Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,24557.0
277215799.0,0.662839233875275,Joe Biden,Complete,,The most important factor,A factor,Important,Call 2,3.0,,,,,,,Favorable,Favorable,Omit,Favorable,Unfavorable,Favorable,,3.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,101.0,Yes,Omit,Black,Black,State questionnaire,Black,Non-white,Black,Bloomberg,South,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,23701.0
277215798.0,0.872852981090546,Joe Biden,Complete,Biden,,,,Call 2,1.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Oppose,1.0,Climate change,Yes,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,59.0,,,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Oppose,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,20136.0
277215796.0,1.05298519134521,Joe Biden,Complete,,A minor factor,A factor,Not important,Call 2,3.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,,3.0,Race relations,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,100.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,23502.0
277211746.0,1.18790423870087,Joe Biden,Complete,,One of several important factors,A factor,Important,Call 1,11.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,,1.0,Omit,,,,Democrat,Black Democrat,Black Democrat,,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,28.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,,,,Suburbs,Suburbs, Virginia,,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,20120.0
277215790.0,0.588354170322418,Joe Biden,Complete,,Not a factor at all,Not a factor,Not important,Call 2,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Omit,Favorable,Favorable,Favorable,,2.0,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,1.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,22901.0
277215788.0,0.837421000003815,Joe Biden,Complete,,The most important factor,A factor,Important,Call 2,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,,3.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,91.0,Yes,Omit,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,23666.0
277211736.0,1.19007575511932,Joe Biden,Complete,Biden,,,,Call 1,2.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Support,2.0,Health care,Yes,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,76.0,,,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Female,Latino women,Oppose,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 2,No,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,23693.0
277215784.0,0.366937935352325,Joe Biden,Complete,Biden,,,,Call 2,5.0,Works well enough as is,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,5.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,31.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,24065.0
277215783.0,0.599963307380676,Joe Biden,Complete,Biden,,,,Call 2,7.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,4.0,Climate change,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,38.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23233.0
277215778.0,0.648535668849945,Joe Biden,Complete,Biden,,,,Call 2,6.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Oppose,5.0,Climate change,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,65.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Rural,Small Cities/Rural, Virginia,Other,Election day exit poll,Omit,Omit,Omit,Angry,Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,22664.0
277215775.0,0.921465277671814,Joe Biden,Complete,Biden,,,,Call 2,6.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,Support,5.0,Race relations,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,94.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,24501.0
277215772.0,1.0527468919754,Joe Biden,Complete,Biden,,,,Call 2,3.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Oppose,3.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,83.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,,,Oppose,Suburbs,Suburbs, Virginia,,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,23321.0
