ID,WEIGHT,SCDPRS20,ATTEND20,ATTEND20B,BACKSIDE,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSTEYER,FAVWARREN2,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20SC,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMENH20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,VERSION,VETVOTER,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
276952764.0,1.27244925498962,Joe Biden,,,Complete,,,,Call 2,6.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,3.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,88.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,In January,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,29048.0
276952765.0,0.478578627109528,Joe Biden,,,Complete,,,,Call 2,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,3.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,97.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,29016.0
276952766.0,0.73448371887207,Joe Biden,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 2,6.0,Omit,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,,,,,,,,4.0,Omit,,,Return to Barack Obama's policies,Democrat,,,Democratic women,Democrat,,Very liberal,Liberal,Liberal,110.0,Yes,Omit,,,State questionnaire,,,,Omit,South,Female,,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,,,Omit,,,,,,,,29556.0
276952767.0,0.797717332839966,Tom Steyer,,,Complete,,,,Call 2,2.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,3.0,Race relations,No,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Somewhat liberal,Liberal,Liberal,79.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Oppose,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,Just today,Last few days,In the last month,"Dissatisfied, but not angry",Version 2,,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29072.0
276952768.0,1.16866505146027,Bernie Sanders,Once a week or more,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 2,6.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,5.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,25.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,29418.0
276952769.0,1.13810050487518,Joe Biden,,,Complete,,,,Call 2,5.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,2.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,83.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Just today,Last few days,In the last month,Omit,Version 2,,Yes,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,29108.0
276952770.0,0.332720220088959,Pete Buttigieg,Never,Never,Complete,Not a factor at all,Not a factor,Not important,Call 2,4.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,1.0,Income inequality,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,107.0,No,Can unite the country,White,White,State questionnaire,White,White,White,Buttigieg,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29306.0
276952771.0,1.40948987007141,Pete Buttigieg,Occasionally,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 2,1.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,5.0,Climate change,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,15.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Buttigieg,South,Male,White men,,Suburbs,Suburbs,South Carolina,White suburban men,Election day exit poll,,,,,Version 1,Yes,,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,29445.0
276952772.0,1.78785157203674,Joe Biden,Never,Never,Complete,One of several important factors,A factor,Important,Call 2,6.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,5.0,Income inequality,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Somewhat liberal,Liberal,Liberal,29.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Male,White men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,29488.0
276952773.0,1.15307557582855,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 2,5.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,2.0,Omit,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,115.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Omit,South,Female,White women,,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,29708.0
276952774.0,1.09102296829224,Tom Steyer,Never,Never,Complete,One of several important factors,A factor,Important,Call 2,6.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,4.0,Race relations,Yes,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,Moderate,Moderate or Conservative,Moderate,110.0,Yes,Cares about people like me,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Stever,South,Male,Latino men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,Yes,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,29556.0
276952775.0,1.34896123409271,Bernie Sanders,,,Complete,,,,Call 2,6.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,3.0,Income inequality,No,,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Moderate,Moderate or Conservative,Moderate,93.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Version 2,,Yes,Agrees with you on major issues,65+,60+,65 or over,45+,50+,60+,65+,29209.0
276952776.0,1.34069728851318,Pete Buttigieg,Never,Never,Complete,Not a factor at all,Not a factor,Not important,Call 2,2.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,3.0,Race relations,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,97.0,No,Can unite the country,White,White,State questionnaire,White,White,White,Buttigieg,South,Female,White women,,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,,,,,Version 1,Yes,,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,29016.0
276952777.0,1.54943823814392,Elizabeth Warren,,,Complete,,,,Call 2,1.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,Unfavorable,Omit,Omit,Omit,Omit,Omit,5.0,Race relations,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,15.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs,South Carolina,White suburban women,Election day exit poll,Just today,Last few days,In the last month,"Dissatisfied, but not angry",Version 2,,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,29445.0
276952778.0,1.18820285797119,Bernie Sanders,Occasionally,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 2,6.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,5.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,25.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000",South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,29418.0
276952779.0,0.485561549663544,Elizabeth Warren,Never,Never,Complete,Not a factor at all,Not a factor,Not important,Call 2,4.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,1.0,Race relations,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,107.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,29306.0
276952780.0,1.13810050487518,Joe Biden,,,Complete,,,,Call 2,5.0,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,2.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,83.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Earlier this month,Earlier than that,In the last month,"Satisfied, but not enthusiastic",Version 2,,No,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,29108.0
276952781.0,1.15307557582855,Joe Biden,,,Not complete,,,,Call 2,5.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,2.0,,No,,,,,,,,,,,,115.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Male,Black men,,Suburbs,Suburbs,South Carolina,Other,Election day exit poll,In the last few days,Last few days,In the last month,,Version 2,,Yes,,65+,60+,65 or over,45+,50+,60+,65+,29708.0
276952782.0,1.01205217838287,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,The most important factor,A factor,Important,Call 2,6.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,4.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,110.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Agrees with you on major issues,17-29,17-29,17-24,17-44,17-49,17-29,17-24,29556.0
276952783.0,1.27244925498962,Joe Biden,,,Complete,,,,Call 2,6.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,3.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,88.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Version 2,,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,29048.0
276952784.0,1.78785157203674,Joe Biden,Occasionally,Once a week or more or Occasionally,Complete,Not a factor at all,Not a factor,Not important,Call 2,6.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,5.0,Health care,,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,29.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Buttigieg,South,Female,White women,,Rural,Small Cities/Rural,South Carolina,Other,Election day exit poll,,,,,Version 1,No,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,29488.0
