ID,WEIGHT,ILDPRS20,BACKSIDE,BEATTRUMPMAR17,CALL,CDNUM,CORONAVIRUSMAR17,CORONAVIRUSMAR17B,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,NECWORR2,NECWORRY,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VOTENOV20,WINORISS20,WORK,WRKWOMEN,WRKWOMEN4,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277279497.0,0.375880211591721,Joe Biden,Complete,Joe Biden,,18.0,Very concerned,Concerned,Omit,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,5.0,Race relations,No,No,Joe Biden,No,Worried,Very worried,Omit,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Omit,No,Neither of them,No,Yes,Agrees with you on major issues,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,62615.0
277279496.0,0.294130623340607,Tulsi Gabbard,Complete,Joe Biden,,11.0,Somewhat concerned,Concerned,Works well enough as is,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,3.0,Health care,No,No,Joe Biden,Yes,Not worried,Not too worried,Change to more conservative policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Male,White men,Married men,Oppose,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,"Satisfied, but not enthusiastic",Omit,Omit,Omit,No,Agrees with you on major issues,Yes,All others,Working men,45-65,30-59,50-59,45+,50+,45-59,50-64,60586.0
277279495.0,0.695186257362366,Joe Biden,Complete,Joe Biden,,18.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,5.0,Income inequality,No,No,Joe Biden,No,Worried,Very worried,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Oppose,Rural,Small Cities/Rural,English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,17-29,17-29,25-29,17-44,17-49,17-29,25-29,62618.0
277279494.0,1.28820264339447,Bernie Sanders,Complete,Joe Biden,,6.0,Very concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,3.0,Climate change,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Support,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working women,45-65,30-59,50-59,45+,50+,45-59,50-64,60540.0
277279493.0,1.20024859905243,Bernie Sanders,Complete,Omit,,10.0,Somewhat concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,3.0,Climate change,No,No,Bernie Sanders,Yes,Worried,Somewhat worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,50-59,45+,50+,45-59,50-64,60046.0
277279492.0,0.576522409915924,Joe Biden,Complete,Joe Biden,,2.0,Very concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Favorable,Both,Favorable,1.0,Health care,,No,Joe Biden,Yes,Not worried,Not at all worried,Return to Barack Obama's policies,Democrat,,,Democratic women,Democrat,,Conservative,Moderate or Conservative,Conservative,,Yes,Cares about people like me,,,State questionnaire,,,,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,,Married women,Oppose,"Cities over 500,000","Cities over 50,000",, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60649.0
277279491.0,0.350216388702393,Joe Biden,Complete,Bernie Sanders,,16.0,Somewhat concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Sanders,Favorable,5.0,Health care,No,No,Bernie Sanders,Yes,Worried,Somewhat worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Rural,Small Cities/Rural,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Yes,Only Biden did,No,Yes,Agrees with you on major issues,No,All others,Non-working men,65+,60+,65 or over,45+,50+,60+,65+,60948.0
277279490.0,1.29863882064819,Joe Biden,Complete,Joe Biden,,1.0,Very concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,1.0,Health care,No,Yes,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Male,Black men,Married men,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Only Sanders did,Yes,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60609.0
277279489.0,1.15958654880524,Joe Biden,Complete,Joe Biden,,2.0,Very concerned,Concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,1.0,Income inequality,No,,Joe Biden,No,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Omit,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,Black women,Non married women,Omit,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Omit,Omit,Omit,"Dissatisfied, but not angry",Omit,Omit,Omit,No,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60637.0
277279488.0,0.974792122840881,Joe Biden,Complete,Joe Biden,,9.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,2.0,Climate change,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,45-65,30-59,45-49,45+,17-49,45-59,40-49,60062.0
277279487.0,0.618653178215027,Bernie Sanders,Complete,Bernie Sanders,,16.0,Very concerned,Concerned,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,Only Sanders,Favorable,4.0,Climate change,No,No,Bernie Sanders,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,Omit,Omit,Omit,Yes,Can beat Donald Trump,Yes,Working women,Working women,30-44,30-59,40-44,17-44,17-49,30-44,40-49,61115.0
277279486.0,1.15958654880524,Joe Biden,Complete,Joe Biden,,7.0,Very concerned,Concerned,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,Health care,No,No,Joe Biden,No,Worried,Very worried,Omit,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Non married women,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60636.0
277279485.0,0.537408292293549,Joe Biden,Complete,Joe Biden,,3.0,Very concerned,Concerned,Works well enough as is,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,1.0,Omit,No,,Joe Biden,No,Worried,Somewhat worried,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Non married women,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Omit,Omit,Omit,Yes,Can beat Donald Trump,Yes,Working women,Working women,65+,60+,65 or over,45+,50+,60+,65+,60608.0
277279484.0,0.537408292293549,Joe Biden,Complete,Joe Biden,,4.0,Somewhat concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Omit,1.0,Climate change,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Married women,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Omit,Omit,Omit,"Dissatisfied, but not angry",Omit,Omit,Omit,Omit,Agrees with you on major issues,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60634.0
277279483.0,0.956366539001465,Joe Biden,Complete,Bernie Sanders,,4.0,Not too concerned,Not concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,1.0,Income inequality,No,No,Bernie Sanders,No,Worried,Somewhat worried,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Non married women,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Yes,Only Biden did,No,Yes,Agrees with you on major issues,Yes,Working women,Working women,30-44,30-59,40-44,17-44,17-49,30-44,40-49,60651.0
277279482.0,1.09544670581818,Joe Biden,Complete,Joe Biden,,8.0,Somewhat concerned,Concerned,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both,Favorable,3.0,Income inequality,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60139.0
