ID,WEIGHT,FLDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPMAR17,BIDENLIB,CALL,CDNUM,CUBAN,CUBANPR4,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,GUNPOLICYDEM20,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,PUERTORICAN,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REL5,RELIGN18,RELWHITE,SANDERSLIB,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SOCSECDEM20,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VERSION,VOTENOV20,WINORISS20
277278223.0,0.921072244644165,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Joe Biden,,,22.0,No,No,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Change to more conservative policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278224.0,0.446689903736115,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,20.0,No,No,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Biden,Omit,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278225.0,1.31627869606018,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Joe Biden,,,24.0,No,No,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Protestant,,,Female,Black women,,Support,Suburbs,Suburbs,,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump
277278226.0,1.86155784130096,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,,,2.0,No,No,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,,,No,No,,,Change to more liberal policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Catholic,Catholic,,,Male,Black men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump
277278227.0,0.427913784980774,Tulsi Gabbard,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Joe Biden,,,20.0,No,No,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Change to more conservative policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Male,White men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",,,,Version 2,Yes,Agrees with you on major issues
277278228.0,0.361331224441528,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,23.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Female,White women,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278229.0,0.320393055677414,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bernie Sanders,,,21.0,No,No,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Sanders,Favorable,5.0,,,No,No,,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Female,White women,,Support,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278230.0,0.454860538244247,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,24.0,No,No,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Something else,Muslim,Something else,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278231.0,0.320393055677414,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,20.0,No,No,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Change to more conservative policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Female,White women,,Support,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump
277278232.0,1.13866066932678,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,22.0,No,No,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Male,White men,,Omit,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278233.0,0.612561464309692,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Joe Biden,,,20.0,No,No,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Female,White women,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Agrees with you on major issues
277278234.0,1.13866066932678,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,All others,All others,Complete,Joe Biden,,,20.0,No,No,Needs minor changes,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Biden,Omit,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Other,Other,State questionnaire,Other,Non-white,Other,South,Protestant/Other Non-Catholic Christian,Other Christian,,,Male,All other races,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Omit,Can beat Donald Trump
277278235.0,1.70654356479645,Other,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Omit,,,22.0,No,No,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,,,Female,Black women,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Omit
277278236.0,0.889696896076202,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,21.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Support,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278237.0,1.36269760131836,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Joe Biden,,,20.0,No,No,Works well enough as is,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,,,Male,Black men,,Omit,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278238.0,2.7061619758606,Other,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Omit,,,23.0,No,No,Works well enough as is,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Omit,Omit,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Male,White men,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Enthusiastic,,,,Version 2,No,Agrees with you on major issues
277278239.0,0.757269203662872,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,23.0,No,No,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278240.0,0.794180452823639,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Omit,,,23.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Omit,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,In February,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278241.0,2.13878631591797,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Omit,,,20.0,No,No,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,5.0,,,No,No,,,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,South,Catholic,Catholic,,,Male,Latino men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Agrees with you on major issues
277278242.0,0.757269203662872,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Joe Biden,,,21.0,No,No,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Other,Asian,State questionnaire,Asian,Non-white,Asian,South,Something else,Other,,,Female,All other races,,Oppose,Suburbs,Suburbs,,English,Florida,Other,Telephone survey,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump
277278243.0,0.446689903736115,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,20.0,No,No,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Omit,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,In February,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
