ID,ALDPRS20,WEIGHT,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277218453.0,Bernie Sanders,0.339343041181564,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 2,2.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,2.0,Climate change,No,Yes,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,2.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,Support,Suburbs,Suburbs,Alabama,White suburban men,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,36067.0
277218455.0,Joe Biden,0.860094308853149,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,7.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,3.0,Health care,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,40.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,35204.0
277218457.0,Joe Biden,0.351284325122833,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,4.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,36605.0
277218462.0,Joe Biden,1.49144887924194,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Climate change,No,No,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,70.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 1,Yes,Can beat Donald Trump,35803.0
277218465.0,Joe Biden,0.566373109817505,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,60.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Omit,South,Female,White women,Support,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,In the last month,In February,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,35630.0
277218468.0,Bernie Sanders,0.37170284986496,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,7.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,3.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,107.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Female,Black women,Support,Rural,Small Cities/Rural,Alabama,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,36901.0
277218469.0,Bernie Sanders,0.615889012813568,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,4.0,Income inequality,No,No,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,9.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,South,Male,White men,Support,Suburbs,Suburbs,Alabama,White suburban men,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,36576.0
277218470.0,Bernie Sanders,1.25285816192627,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,7.0,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,3.0,Income inequality,No,No,Omit,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,40.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Male,Black men,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,35204.0
277218471.0,Joe Biden,1.30883014202118,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,7.0,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,3.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,49.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,35215.0
277218472.0,Joe Biden,1.00195729732513,45-65,60+,60-64,45+,50+,60+,50-64,,,,Complete,Call 2,2.0,,,,,,4.0,Race relations,No,No,Omit,45+,18-64,Democrat,,,Democratic women,Democrat,,,,,13.0,Yes,Cares about people like me,,,State questionnaire,,,,Biden,South,Female,,Oppose,Rural,Small Cities/Rural,Alabama,Other,Election day exit poll,Last few days,In the last month,In the last few days,Omit,Version 1,Omit,Can beat Donald Trump,36033.0
277218480.0,Michael Bloomberg,2.05261397361755,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Call 2,7.0,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,3.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,95.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Bloomberg,South,Female,Black women,Support,Rural,Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,36756.0
277218487.0,Joe Biden,0.659383952617645,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,1.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,4.0,Race relations,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,83.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Can beat Donald Trump,36605.0
277218488.0,Joe Biden,1.53729832172394,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 2,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,70.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,35803.0
277218489.0,Joe Biden,0.342922061681747,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 2,5.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,Race relations,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,60.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,Oppose,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Satisfied, but not enthusiastic",Version 1,Yes,Can beat Donald Trump,35630.0
277218490.0,Elizabeth Warren,0.38505694270134,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 2,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,2.0,Health care,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,2.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,Support,Suburbs,Suburbs,Alabama,White suburban women,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,36067.0
277218494.0,Joe Biden,0.722978174686432,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Call 2,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,4.0,Income inequality,Yes,No,Change to more conservative policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,All others,Moderate,Moderate or Conservative,Moderate,9.0,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Biden,South,Female,Latino women,Support,Suburbs,Suburbs,Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,36576.0
277218495.0,Joe Biden,0.634616792201996,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 2,6.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,3.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,53.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,Oppose,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,35209.0
277218496.0,Michael Bloomberg,1.21333491802216,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 2,6.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Health care,No,No,Change to more liberal policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,106.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Bloomberg,South,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 1,Yes,Can beat Donald Trump,35242.0
277218498.0,Joe Biden,0.897216796875,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,7.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,3.0,Race relations,No,,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,40.0,Yes,Is a fighter,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,Support,"Cities 50,000-500,000","Cities over 50,000",Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 1,Yes,Agrees with you on major issues,35204.0
277218503.0,Joe Biden,0.318929195404053,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 2,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,Health care,,No,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,60.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Biden,South,Male,Black men,Oppose,"Cities 10,000-50,000",Small Cities/Rural,Alabama,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Dissatisfied, but not angry",Version 1,Yes,Can beat Donald Trump,35630.0
