ID,WEIGHT,MODPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND20,ATTEND20B,BACKSIDE,BEATTRUMPJTB,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,GEOCODE,GETAHEAD,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSDEM20B,LATINO,LGBT,MAJCRISISJTB,MARRIED,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20JTB,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SATWARREN20,SATWARREN20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNIONHH12,VERSION,VOTENOV20,WHNCLINC,WINORISS20,ZIPCODE
277230573.0,1.67189717292786,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Once a week or more,Once a week or more or Occasionally,Complete,,Call 2,2.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,Holding steady financially,,,,,,,Climate change,No,,Biden,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,Moderate or Conservative,Moderate,120.0,No,Can unite the country,White,White,State questionnaire,White,White,White,Warren,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63127.0
277230574.0,2.00083494186401,Michael Bloomberg,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,Complete,Biden,Call 2,1.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,No,No,,No,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Very liberal,Liberal,Liberal,110.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,Female,Black women,Non married women,Support,Suburbs,Suburbs,Missouri,Other,Election day exit poll,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Version 2,Yes,No,Agrees with you on major issues,63074.0
277230575.0,0.789285004138947,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,,,Complete,Biden,Call 2,5.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,,,3.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999",,Health care,No,,,No,45+,18-64,Independent/Something else,,,Independent women,Independent,,Moderate,Moderate or Conservative,Moderate,49.0,,,,,State questionnaire,,,,,Midwest,,,,,,,Female,,Non married women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,,Version 2,Yes,No,Can beat Donald Trump,64138.0
277230576.0,1.04044044017792,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,Biden,Call 2,1.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,No,,,No,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,121.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,Female,Black women,Non married women,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,In February,Earlier than that,Earlier than that,Angry,No,Version 2,Yes,No,Can beat Donald Trump,63136.0
277230577.0,0.722765803337097,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Call 2,8.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Biden,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,90.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Male,White men,,,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65401.0
277230578.0,1.06471586227417,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Occasionally,Once a week or more or Occasionally,Complete,,Call 2,5.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,4.0,Holding steady financially,,,,,,,Health care,No,,Biden,,45+,18-64,,,,,,,,,,77.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Omit,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,Omit,Omit,Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64076.0
277230579.0,0.478308737277985,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,Call 2,7.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,85.0,No,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,64850.0
277230580.0,0.703494489192963,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Once a week or more,Once a week or more or Occasionally,Complete,,Call 2,8.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,5.0,Holding steady financially,,,,,,,Health care,No,,Biden,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,151.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Angry,"Dissastisfied, but not angry or Angry",Female,White women,,,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,65466.0
277230581.0,1.67189717292786,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,Complete,Biden,Call 2,2.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,1.0,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Income inequality,No,No,,Yes,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,120.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,Married men,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,In February,Earlier than that,Earlier than that,Angry,Yes,Version 2,Yes,No,Can beat Donald Trump,63127.0
277230582.0,1.40767824649811,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Biden,Call 2,5.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,3.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,No,,No,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,59.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,Non married men,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,In February,Earlier than that,Earlier than that,Angry,No,Version 2,Yes,No,Can beat Donald Trump,64113.0
277230583.0,0.784100353717804,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Occasionally,Once a week or more or Occasionally,Complete,,Call 2,3.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,2.0,Holding steady financially,,,,,,,Health care,No,,Biden,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,101.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Biden,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,Suburbs,Suburbs,Missouri,White suburban men,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63376.0
277230584.0,0.828356444835663,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Occasionally,Once a week or more or Occasionally,Complete,,Call 2,5.0,,,,,,,3.0,Holding steady financially,,,,,,,Income inequality,No,,Sanders,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,49.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,Male,White men,,,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,64138.0
277230585.0,0.759292960166931,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Occasionally,Once a week or more or Occasionally,Complete,,Call 2,1.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,1.0,Holding steady financially,,,,,,,Climate change,No,,Biden,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,110.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Warren,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Omit,Omit,Female,White women,,,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,63074.0
277230586.0,0.664944529533386,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,,,Complete,Biden,Call 2,7.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,5.0,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Climate change,No,No,,Yes,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,39.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Male,White men,Married men,Support,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,No,Version 2,Yes,Yes,Can beat Donald Trump,65807.0
277230587.0,0.669313848018646,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,,,Complete,Biden,Call 2,1.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,1.0,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Income inequality,No,No,,No,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,121.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,Midwest,,,,,,,Female,Black women,Non married women,Oppose,"Cities 50,000-500,000","Cities over 50,000",Missouri,Other,Election day exit poll,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",Yes,Version 2,Yes,No,Agrees with you on major issues,63136.0
277230588.0,0.327064394950867,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,Call 2,8.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,5.0,Holding steady financially,,,,,,,Income inequality,No,,Sanders,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,90.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,,,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65401.0
277230589.0,1.45111298561096,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Never,Never,Complete,,Call 2,2.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,1.0,Holding steady financially,,,,,,,Health care,No,,Sanders,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Somewhat liberal,Liberal,Liberal,132.0,Yes,Cares about people like me,Other,Other,State questionnaire,Other,Non-white,Other,Sanders,Midwest,Angry,"Dissastisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissastisfied, but not angry or Angry",Male,All other races,,,Suburbs,Suburbs,Missouri,Other,Election day exit poll,,,,,,Version 1,,,Agrees with you on major issues,63044.0
277230590.0,0.533827006816864,Joe Biden,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Never,Never,Complete,,Call 2,8.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,5.0,Falling behind financially,,,,,,,Health care,No,,Biden,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,151.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissastisfied, but not angry or Angry",Male,White men,,,Rural,Small Cities/Rural,Missouri,Other,Election day exit poll,,,,,,Version 1,,,Can beat Donald Trump,65466.0
277230591.0,0.721690893173218,Joe Biden,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,Complete,Biden,Call 2,5.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,4.0,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Climate change,No,No,,No,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,77.0,,,White,White,State questionnaire,White,White,White,,Midwest,,,,,,,Female,White women,Non married women,Support,Suburbs,Suburbs,Missouri,White suburban women,Election day exit poll,Before that,Earlier than that,Earlier than that,Angry,Yes,Version 2,Yes,No,Agrees with you on major issues,64076.0
