ID,WEIGHT,AZDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPMAR17,BIDENLIB,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,IMMPOLICYDEM20,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SANDERSLIB,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIMTH,TIMEWA20,TRUMPANG,VOTENOV20,WINORISS20,ZIPCODE
277278709.0,0.915944457054138,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,Bernie Sanders,Not liberal enough,,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,3.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,Other,American Indian,State questionnaire,Other,Non-white,American Indian,West,Not liberal enough,Male,All other races,Support,Suburbs,Suburbs,English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,86040.0
277278707.0,0.877716898918152,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Not liberal enough,,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Income inequality,No,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85210.0
277278706.0,1.22904777526855,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,About right,,3.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,2.0,Bernie Sanders,Race relations,No,No,Bernie Sanders,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In January,Angry,Yes,Can beat Donald Trump,85735.0
277278701.0,0.938388228416443,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Not liberal enough,,6.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both,Favorable,1.0,Bernie Sanders,Health care,No,No,Bernie Sanders,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85024.0
277278700.0,1.74623227119446,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Not liberal enough,,7.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,Bernie Sanders,Health care,Yes,No,Joe Biden,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Male,Latino men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Enthusiastic,Yes,Can beat Donald Trump,85009.0
277278699.0,0.758878111839294,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,About right,,2.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Sanders,Favorable,2.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,85719.0
277278698.0,1.06348741054535,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Not liberal enough,,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Sanders,Favorable,2.0,Bernie Sanders,Income inequality,No,Yes,Omit,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In January,Angry,Yes,Agrees with you on major issues,85719.0
277278696.0,0.851988554000854,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Not liberal enough,,5.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,1.0,Bernie Sanders,Health care,No,Yes,Joe Biden,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,,No,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,In the last month,In March,Angry,Yes,Can beat Donald Trump,85210.0
277278695.0,1.35178816318512,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Not liberal enough,,9.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Income inequality,Yes,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Male,Latino men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In February,Angry,Yes,Agrees with you on major issues,85016.0
277278693.0,1.69504547119141,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Joe Biden,Too liberal,,7.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Income inequality,Yes,No,Bernie Sanders,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85019.0
277278692.0,1.085981965065,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Bernie Sanders,About right,,6.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,1.0,Bernie Sanders,Income inequality,Yes,No,Bernie Sanders,Omit,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Female,Latino women,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,In the last month,In March,Angry,Yes,Can beat Donald Trump,85203.0
277278688.0,0.851988554000854,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,Joe Biden,Not liberal enough,,7.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,About right,Female,All other races,Support,Suburbs,Suburbs,English,Arizona,Other,Telephone survey,In the last month,In March,Angry,Yes,Agrees with you on major issues,85282.0
277278686.0,1.13382971286774,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Not liberal enough,,5.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Climate change,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,No,Can bring needed change,White,White,State questionnaire,White,White,White,West,Too liberal,Male,White men,Support,Suburbs,Suburbs,English,Arizona,White suburban men,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,85234.0
277278685.0,0.950553417205811,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,Bernie Sanders,Not liberal enough,,2.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Sanders,Favorable,3.0,Joe Biden,Health care,,,Bernie Sanders,Change to more conservative policies,45+,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,Other,Other,State questionnaire,Other,Non-white,Other,West,About right,Female,All other races,Oppose,"Cities 10,000-50,000",Small Cities/Rural,,Arizona,Other,Telephone survey,Earlier than that,In January,Angry,Yes,Agrees with you on major issues,85607.0
277278684.0,0.507066249847412,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Omit,Omit,,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Omit,Only Sanders,Favorable,2.0,Bernie Sanders,Health care,No,No,Bernie Sanders,Return to Barack Obama's policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,In the last month,In March,Angry,Yes,Can beat Donald Trump,85745.0
277278682.0,0.877716898918152,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,Bernie Sanders,About right,,9.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,Only Sanders,Favorable,1.0,Bernie Sanders,Climate change,No,No,Joe Biden,Change to more conservative policies,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Has the right temperament,Other,Other,State questionnaire,Other,Non-white,Other,West,Too liberal,Male,All other races,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,"Dissatisfied, but not angry",Yes,Can beat Donald Trump,85251.0
277278678.0,1.89438796043396,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Joe Biden,About right,,6.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,1.0,Bernie Sanders,Health care,Yes,No,Bernie Sanders,Return to Barack Obama's policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,Moderate or Conservative,Moderate,,No,Can bring needed change,Other,Asian,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Too liberal,Female,Latino women,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,"Dissatisfied, but not angry",Yes,Agrees with you on major issues,85251.0
277278677.0,0.609657645225525,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Omit,,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Omit,Only Sanders,Favorable,2.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,In the last month,In March,Angry,Yes,Agrees with you on major issues,85641.0
277278674.0,1.6369252204895,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Not liberal enough,,3.0,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Both,Favorable,1.0,Bernie Sanders,Health care,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,Suburbs,Suburbs,English,Arizona,White suburban men,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,85353.0
277278673.0,0.938388228416443,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,Not liberal enough,,8.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both,Favorable,1.0,Bernie Sanders,Health care,No,No,Bernie Sanders,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,Suburbs,Suburbs,English,Arizona,White suburban men,Telephone survey,Earlier than that,In February,Angry,Yes,Can beat Donald Trump,85379.0
