ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SEN,GOV,HOU,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAH,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,RELIGN10,STIMULUS,TEAPARTY,TEAREASH,TRACK,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,AFGHANWAR2,ATTENDWKLY,BREAK10,CELLPHONE,CONGRESS4,ECONBLAME,FTVOTER,GAY,LANDPHONE,LIFE,NEC,OBAMAPOL,QRACEAK,QRACEHI,SAMESEXM,TAXCUTS10,BREAK10A,BREAK10B,CELLULAR,CONGRESS,NEC2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
890523.0,Missouri,60.0,Call 2,Complete,Election day exit poll,0.504111647605896,The Republican candidate,,The Republican candidate,Male,White,40-44,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Strongly disapprove,,,,Neutral,,,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Neutral,Yes,,Non-Tea Party supporters and Republicans,,,One of several important factors,,,,,,,,,,,,,,An important factor,A factor,,,,National questionnaire,,Suburbs,Suburbs,7.0,5.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
890529.0,Missouri,106.0,Call 2,Complete,Election day exit poll,1.42771065235138,Other,,,Female,White,65 or over,Democrat,Liberal,"Under $30,000",High school graduate,No,,,,,About the same,Barack Obama was not a factor,"Dissatisfied, but not angry",,,The war in Afghanistan,,,,,,,,The Tea Party movement was not a factor,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,Something else,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,,,,Yes,,,,,,,,,No,,,,Poor,,,,,Let them expire for all,,,,,Not so good/Poor,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",3.0,1.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very downscale
890552.0, Michigan,103.0,Call 2,Complete,Election day exit poll,0.693096518516541,,The Democratic candidate,The Republican candidate,Male,White,25-29,Republican,Moderate,"Under $30,000",Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Somewhat worried,Strongly disapprove,,,,Neutral,,,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,Neutral,Yes,,Non-Tea Party supporters and Republicans,,,Not a factor at all,,,,,,,,,,,,,,Not an important factor,Not a factor,,,,National questionnaire,,Suburbs,Suburbs,2.0,4.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
890601.0, Michigan,103.0,Call 2,Complete,Election day exit poll,0.693096518516541,,The Republican candidate,The Republican candidate,Male,White,18-24,Republican,Conservative,"$30,000-$49,999",High school graduate,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Very worried,Strongly disapprove,,,,Strongly support,,,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Disapprove,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,Yes,,Tea Party supporters,,,A minor factor,,,,,,,,,,,,,,Not an important factor,A factor,,,,National questionnaire,,Suburbs,Suburbs,2.0,4.0,Midwest,Version 1,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
890614.0, Michigan,90.0,Call 2,Complete,Election day exit poll,0.628540098667145,,The Democratic candidate,The Democratic candidate,Female,White,60-64,Democrat,Liberal,"$30,000-$49,999",Some college/assoc. degree,No,Yes,No,Unfavorable,Unfavorable,,,,,,,No,,,,Protestant,,,,,No,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Democrat,Democratic Women,White Democrats,Liberal Democrats,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,Yes,White Born-again/Evangelical Christians,,,No,,Yes,,,,No,Yes,About the same,,,,,,,,,Both regular land-line and cell phone service,,,National questionnaire,,Suburbs,Suburbs,9.0,2.0,Midwest,Version 4,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
890620.0,Pennsylvania,114.0,Call 2,Complete,Election day exit poll,0.548434257507324,The Democratic candidate,The Democratic candidate,The Democratic candidate,Male,White,50-59,Democrat,Moderate,"$30,000-$49,999",High school graduate,,,,,,,,,Government should do more to solve problems,,Health care,,Not at all worried,Strongly approve,,,,Strongly oppose,,,,Obama,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Approve,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,Oppose,Yes,,Non-Tea Party supporters and Democrats,,,Omit,,,,,,,,,,,,,,Omit,Omit,,,,National questionnaire,,Suburbs,Suburbs,19.0,4.0,East,Version 1,Suburb,60s Suburbs,Urban Perimeter,Upscale
890632.0,Florida,33.0,Call 2,Complete,Election day exit poll,0.83200079202652,Other,,The Republican candidate,Female,White,65 or over,Republican,Moderate,"Under $30,000",Some college/assoc. degree,,,,,,,,,Government should do more to solve problems,,The economy,,Somewhat worried,Somewhat approve,,,,Strongly oppose,,,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,The economy,Worried,Approve,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Oppose,Yes,,Non-Tea Party supporters and Republicans,,,One of several important factors,,,,,,,,,,,,,,An important factor,A factor,,,,National questionnaire,English,Suburbs,Suburbs,1.0,1.0,South,Version 1,Suburb,70s Suburbs,Urban Perimeter,Downscale
890686.0, Illinois,3.0,Call 2,Complete,Election day exit poll,0.575542092323303,Other,Other,The Democratic candidate,Female,White,50-59,Democrat,Conservative,"Under $30,000",No high school diploma,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The war in Afghanistan,,Not too worried,Somewhat disapprove,,,,Neutral,,,,Omit,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Not worried,Disapprove,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,Neutral,Yes,,Non-Tea Party supporters and Democrats,,,A minor factor,,,,,,,,,,,,,,Not an important factor,A factor,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,19.0,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Very downscale
890696.0,Missouri,60.0,Call 2,Complete,Election day exit poll,0.476501107215881,The Republican candidate,,The Republican candidate,Female,White,40-44,Republican,Moderate,"$30,000-$49,999",High school graduate,No,,,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,The economy,,,,,,,,The Tea Party movement was not a factor,,,,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,The economy,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,Yes,,,,,,,,,No,,,,Poor,,,,,Continue them for all,,,,,Not so good/Poor,National questionnaire,,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
890714.0, Michigan,56.0,Call 2,Complete,Election day exit poll,1.00728857517242,,The Republican candidate,The Republican candidate,Female,White,60-64,Republican,Moderate,"$30,000-$49,999",Some college/assoc. degree,No,,,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,Health care,,,,,,,,The Tea Party movement was not a factor,,,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,Something else,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,,Yes,,,,,,,,,No,,,,Poor,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,,Rural,Small Cities/Rural,1.0,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
890715.0, Michigan,118.0,Call 2,Complete,Election day exit poll,0.683933317661285,,,Other,Male,White,50-59,Independent,,"Under $30,000",High school graduate,No,,,,,About the same,Barack Obama was not a factor,"Satisfied, but not enthusiastic",,,Illegal immigration,,,,,,,,The Tea Party movement was not a factor,,,,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Positive,Something else,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,,Yes,,,,,,,,,No,,,,Not so good,,,,,Omit,,,,,Not so good/Poor,National questionnaire,,Rural,Small Cities/Rural,5.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale
890769.0, Michigan,118.0,Call 2,Complete,Election day exit poll,0.538620293140411,,The Republican candidate,The Republican candidate,Female,White,50-59,Republican,Conservative,"Under $30,000",Some college/assoc. degree,No,,,,,Worse,To express opposition to Barack Obama,Angry,,,The economy,,,,,,,,In favor of the Tea Party movement,,,,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,Negative,The economy,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Yes,,,,,,,,,No,,,,Not so good,,,,,Continue them for all,,,,,Not so good/Poor,National questionnaire,,Rural,Small Cities/Rural,5.0,5.0,Midwest,Version 2,Low Density Rural,Rural,Rural,Downscale
890776.0, Illinois,3.0,Call 2,Complete,Election day exit poll,0.654988944530487,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,30-39,Something else,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,,,,Government is doing too many things better left to businesses and individuals,,The economy,,Omit,Strongly disapprove,,,,Strongly support,,,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,,The economy,Omit,Disapprove,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Support,Yes,,Tea Party supporters,,,One of several important factors,,,,,,,,,,,,,,An important factor,A factor,,,,National questionnaire,English,"Cities 10,000-50,000",Small Cities/Rural,19.0,5.0,Midwest,Version 1,Low Density Rural,Rural,Rural,Very downscale
890781.0, Illinois,41.0,Call 2,Complete,Election day exit poll,0.950895607471466,Did not vote for U.S. House,Did not vote for U.S. House,The Democratic candidate,Female,White,40-44,Independent,Moderate,"Under $30,000",No high school diploma,No,,,,,,,,Government should do more to solve problems,,The war in Afghanistan,,Very worried,Strongly disapprove,,,,Somewhat oppose,,,,Other,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,Less than 30k,Less than 50 thousand,Under 50 thousand and white,,,Something else,Worried,Disapprove,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Oppose,Yes,,Non-Tea Party supporters and Independents/Something else,,,One of several important factors,,,,,,,,,,,,,,An important factor,A factor,,,,National questionnaire,English,Suburbs,Suburbs,16.0,4.0,Midwest,Version 1,Extremely Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
890792.0,Missouri,60.0,Call 2,Complete,Election day exit poll,0.476501107215881,The Republican candidate,,The Republican candidate,Female,White,30-39,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,,,,,Worse,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,Illegal immigration,,,,,,,,In favor of the Tea Party movement,,,,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,Something else,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Yes,,,,,,,,,No,,,,Not so good,,,,,"Continue them only for families who earn less than $250,000 a year",,,,,Not so good/Poor,National questionnaire,,Suburbs,Suburbs,7.0,5.0,Midwest,Version 2,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale
890807.0,Pennsylvania,49.0,Call 2,Complete,Election day exit poll,0.699145436286926,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,65 or over,Something else,Conservative,"$30,000-$49,999",No high school diploma,No,Yes,No,Favorable,Favorable,,,,,,,No,,,,Other christian,,,,,No,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,Protestant/Other Non-Catholic Christian,Protestant/Other Christian,,Yes,White Born-again/Evangelical Christians,,,Yes,,No,,,,No,Yes,Better than life today,,,,,,,,,Only regular land-line phone service,,,National questionnaire,,Suburbs,Suburbs,7.0,2.0,East,Version 4,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale
890829.0, Michigan,56.0,Call 2,Complete,Election day exit poll,1.20898842811584,,The Republican candidate,Other,Female,White,65 or over,Republican,Conservative,"$30,000-$49,999",High school graduate,No,,,,,About the same,To express opposition to Barack Obama,"Dissatisfied, but not angry",,,The economy,,,,,,,,The Tea Party movement was not a factor,,,,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,,Negative,The economy,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,,Yes,,,,,,,,,No,,,,Not so good,,,,,Omit,,,,,Not so good/Poor,National questionnaire,,Rural,Small Cities/Rural,1.0,5.0,Midwest,Version 2,Extremely Low Density Rural,Rural,Rural,Very downscale
890833.0, Michigan,90.0,Call 2,Complete,Election day exit poll,0.676125168800354,,The Republican candidate,The Republican candidate,Female,White,60-64,Republican,Conservative,"$30,000-$49,999",Some college/assoc. degree,No,No,No,Unfavorable,Favorable,,,,,,,No,,,,Catholic,,,,,No,,Non black female,White women,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,Less than 100k,Less than 50k,30k or more,Less than 50 thousand,Under 50 thousand and white,Women without children,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,Catholic,Catholic,,Yes,All others,,,Yes,,Yes,,,,No,No,About the same,,,,,,,,,Only cell phone service,,,National questionnaire,,Suburbs,Suburbs,9.0,2.0,Midwest,Version 4,High Density Urban,60s Suburbs,Urban Perimeter,Very upscale
