ID,AGE,AGE3,AGE45,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,BACKSIDE,BREAK09AVA,BREAK09BVA,BREAK09VA,BRNAGAIN,CALL,CDNUM,DEEDSAMEND,DEEDSLIB,EDUC,EDUCCOLL,EDUCHS,EDUCWHITE,FOROBAMAG,GEOCODE,GOVTDO,INC100K,INC50K,INCOME09,INCOME3,INCWHITE,ISSUE09VA,LATINO,MCDONLLIB,MCDONLTHESIS,NECWORR2,NECWORRY,OBAMA2,OBAMA4,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,QRACEAI,QTYPE,RACE,RACEBRN,REGION,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREDEEDS,SHAREMCDONL,SHRVALVA,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME09,TIME3D09,TIME4,TIMEWK09,UNFRDEEDS,UNFRMCDONL,UNFRVA09,VAATG09,VAGOV09,VALGV09,VERSION,VOTE2008,WHNCLINC,WHTEVANG,WORK,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
4551809.0,65+,60+,45+,60+,65+,65-74,,White 60+,White 65+,,,Complete,,,,No,Call 1,8.0,,,College graduate,College graduate,More than High school graduate,White college degree,Omit,1.0,,,,,,,Transportation,No,,,Worried,Very worried,Approve,Somewhat approve,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,36.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,,,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,,All others,,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22043.0,1.26102089881897
4551808.0,45-65,30-59,45+,45-59,40-49,45-49,,White 45-59,White 45-64,Never,Never,Complete,Not a factor,Not a factor,Not a factor at all,No,Call 1,11.0,Had no effect on your vote,About right,Postgraduate study,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,1.0,Government should do more to solve problems,100k or more,50k or more,"$200,000 or more",100 thousand or more,"Over $50,000 and white",Omit,No,Too conservative,Less likely to vote for him,Worried,Somewhat worried,Approve,Somewhat approve,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,27.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,Deeds does not,McDonnell does not,Neither of them,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Before that,Earlier than that,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 1,Barack Obama,No,All others,Yes,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,22151.0,0.809409201145172
4556668.0,45-65,60+,45+,60+,50-64,60-64,,White 60+,White 45-64,,,Complete,,,,No,Call 3,3.0,,,Did not complete high school,No college degree,High school graduate or less,White no college degree,Barack Obama was not a factor,5.0,,Less than 100k,Less than 50k,"$30,000-$49,999",Less than 50 thousand,"Under $50,000 and white",Omit,No,,,Worried,Somewhat worried,Disapprove,Somewhat disapprove,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,107.0,White,State questionnaire,White,White non-evangelicals,South,Male,Non-black male,White men,White male,White male,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Deeds did,McDonnell did not,Only Deeds did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,Yes,All others,No,High Density Urban,Urban,Urban Core,Downscale,23508.0,0.676159262657166
4551802.0,65+,60+,45+,60+,65+,65-74,,White 60+,White 65+,,,Complete,,,,No,Call 1,8.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,1.0,,Less than 100k,50k or more,"$50,000-$74,999",50 to 100 thousand,"Over $50,000 and white",Economy/Jobs,No,,,Worried,Somewhat worried,Approve,Strongly approve,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,36.0,White,State questionnaire,White,White non-evangelicals,South,Male,Non-black male,White men,White male,White male,,,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,John McCain,No,All others,Yes,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22043.0,1.32320964336395
4556660.0,30-44,30-59,18-44,30-44,30-39,30-39,,White 30-44,White 30-44,,,Complete,,,,No,Call 3,3.0,,,College graduate,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,5.0,,Less than 100k,Less than 50k,"$30,000-$49,999",Less than 50 thousand,"Under $50,000 and white",Economy/Jobs,No,,,Worried,Somewhat worried,Approve,Somewhat approve,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,107.0,White,State questionnaire,White,White non-evangelicals,South,Male,Non-black male,White men,White male,White male,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Omit,Omit,Omit,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,High Density Urban,Urban,Urban Core,Downscale,23508.0,0.703792095184326
4556659.0,30-44,30-59,18-44,30-44,30-39,30-39,,White 30-44,White 30-44,A few times a month,Occasionally,Complete,An important factor,A factor,One of several important factors,No,Call 3,2.0,More likely to vote for him,About right,Postgraduate study,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,5.0,Government should do more to solve problems,,,,,,Healthcare,No,Omit,Had no effect on your vote,Not worried,Not too worried,Approve,Strongly approve,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,118.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,Deeds does,McDonnell does not,Only Deeds,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,Sometime last week,Earlier than that,In October,In the last week,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 1,Barack Obama,,All others,No,Suburb,Urban,Urban Core,Upscale,23455.0,0.670714974403381
4551796.0,45-65,60+,45+,60+,50-64,60-64,,White 60+,White 45-64,,,Complete,,,,No,Call 1,8.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,To express support for Barack Obama,1.0,,100k or more,50k or more,"$100,000-$149,999",100 thousand or more,"Over $50,000 and white",Transportation,No,,,Worried,Somewhat worried,Approve,Strongly approve,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,36.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,,,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,Deeds did not,McDonnell did,Only McDonnell did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,High Density Urban,70s Suburbs,Urban Perimeter,Very upscale,22043.0,1.26102089881897
4556653.0,30-44,30-59,18-44,30-44,30-39,30-39,,White 30-44,White 30-44,,,Complete,,,,No,Call 3,3.0,,,College graduate,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,5.0,,100k or more,50k or more,"$200,000 or more",100 thousand or more,"Over $50,000 and white",Economy/Jobs,No,,,Not worried,Not too worried,Disapprove,Somewhat disapprove,18-64,Republican,Non-black non-Democrat,All Republicans,Republican,White Republican,Moderate,107.0,White,State questionnaire,White,White non-evangelicals,South,Male,Non-black male,White men,White male,White male,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Deeds did not,McDonnell did,Only McDonnell did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,High Density Urban,Urban,Urban Core,Downscale,23508.0,0.703792095184326
4556649.0,18-29,18-29,18-44,18-29,18-24,18-24,,White 18-29,White 18-29,,,Complete,,,,No,Call 3,3.0,,,Postgraduate study,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,5.0,,Less than 100k,Less than 50k,"$15,000-$29,999",Less than 50 thousand,"Under $50,000 and white",Healthcare,No,,,Not worried,Not too worried,Approve,Strongly approve,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Liberal,107.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,No,All others,No,High Density Urban,Urban,Urban Core,Downscale,23508.0,0.639235198497772
4556647.0,45-65,60+,45+,60+,50-64,60-64,,White 60+,White 45-64,,,Complete,,,,No,Call 3,3.0,,,College graduate,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,5.0,,100k or more,50k or more,"$100,000-$149,999",100 thousand or more,"Over $50,000 and white",Healthcare,No,,,Worried,Very worried,Approve,Strongly approve,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,107.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,,,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Election day exit poll,,,,,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,High Density Urban,Urban,Urban Core,Downscale,23508.0,0.644380867481232
4556642.0,45-65,30-59,45+,45-59,50-64,50-59,,White 45-59,White 45-64,Once a week,Weekly,Complete,Not a factor,A factor,A minor factor,No,Call 3,7.0,More likely to vote for him,About right,Some college or associate degree,No college degree,More than High school graduate,White no college degree,Barack Obama was not a factor,4.0,Government should do more to solve problems,Less than 100k,50k or more,"$50,000-$74,999",50 to 100 thousand,"Over $50,000 and white",Healthcare,No,Too conservative,Had no effect on your vote,Worried,Somewhat worried,Approve,Somewhat approve,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,56.0,White,State questionnaire,White,White non-evangelicals,South,Male,Non-black male,White men,White male,White male,Deeds does,McDonnell does,Both of them,Suburbs,Suburbs, Virginia,Election day exit poll,Sometime in September,Earlier than that,In September,Earlier than that,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 1,Barack Obama,No,All others,Yes,Suburb,60s Suburbs,Urban Perimeter,Downscale,23228.0,0.73668372631073
4556611.0,65+,60+,45+,60+,65+,65-74,,White 60+,White 65+,A few times a year,Occasionally,Complete,An important factor,A factor,One of several important factors,No,Call 3,9.0,Had no effect on your vote,About right,Some college or associate degree,No college degree,More than High school graduate,White no college degree,To express support for Barack Obama,3.0,Government should do more to solve problems,Less than 100k,Less than 50k,"$30,000-$49,999",Less than 50 thousand,"Under $50,000 and white",Omit,No,Too conservative,Had no effect on your vote,Not worried,Not too worried,Approve,Strongly approve,65+,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,84.0,White,State questionnaire,White,White non-evangelicals,South,Male,Non-black male,White men,White male,White male,Deeds does,McDonnell does not,Only Deeds,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Election day exit poll,Sometime in September,Earlier than that,In September,Earlier than that,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 1,Barack Obama,Yes,All others,No,Low Density Rural,Rural,Rural,Very downscale,24202.0,0.974903762340546
4556608.0,18-29,18-29,18-44,18-29,25-29,25-29,,White 18-29,White 18-29,,,Complete,,,,No,Call 3,5.0,,,Some college or associate degree,No college degree,More than High school graduate,White no college degree,Barack Obama was not a factor,3.0,,Less than 100k,Less than 50k,"$15,000-$29,999",Less than 50 thousand,"Under $50,000 and white",Economy/Jobs,No,,,Not worried,Not too worried,Approve,Strongly approve,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,47.0,White,State questionnaire,White,White non-evangelicals,South,Male,Non-black male,White men,White male,White male,,,,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,Yes,All others,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,24137.0,0.824429035186768
4551738.0,65+,60+,45+,60+,65+,65-74,,White 60+,White 65+,,,Complete,,,,No,Call 1,4.0,,,High school graduate,No college degree,High school graduate or less,White no college degree,Barack Obama was not a factor,5.0,,Less than 100k,Less than 50k,"$30,000-$49,999",Less than 50 thousand,"Under $50,000 and white",Economy/Jobs,No,,,Worried,Very worried,Approve,Somewhat approve,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Conservative,94.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,,,,Suburbs,Suburbs, Virginia,Election day exit poll,,,,,Deeds did not,McDonnell did not,Neither did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,John McCain,Yes,All others,Yes,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,23322.0,0.644380867481232
4556594.0,45-65,60+,45+,60+,50-64,60-64,,White 60+,White 45-64,A few times a year,Occasionally,Complete,Not a factor,Not a factor,Not a factor at all,No,Call 3,6.0,Had no effect on your vote,About right,Postgraduate study,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,3.0,Government is doing too many things better left to businesses and individuals,100k or more,50k or more,"$150,000-$199,999",100 thousand or more,"Over $50,000 and white",Economy/Jobs,No,Too conservative,Less likely to vote for him,Worried,Somewhat worried,Approve,Somewhat approve,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,76.0,White,State questionnaire,White,White non-evangelicals,South,Male,Non-black male,White men,White male,White male,Deeds does,McDonnell does not,Only Deeds,Suburbs,Suburbs, Virginia,Election day exit poll,Before that,Earlier than that,Before that,Earlier than that,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 1,Barack Obama,No,All others,Yes,Suburb,70s Suburbs,Urban Perimeter,Very upscale,24018.0,0.844916641712189
4556580.0,45-65,60+,45+,60+,50-64,60-64,,White 60+,White 45-64,A few times a year,Occasionally,Complete,Not a factor,Not a factor,Not a factor at all,No,Call 3,6.0,More likely to vote for him,About right,Postgraduate study,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,3.0,Government should do more to solve problems,,,,,,Transportation,No,Too conservative,Less likely to vote for him,Worried,Somewhat worried,Approve,Strongly approve,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,76.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,Deeds does,McDonnell does not,Only Deeds,Suburbs,Suburbs, Virginia,Election day exit poll,Sometime in September,Earlier than that,In September,Earlier than that,Deeds did,McDonnell did,Both did,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 1,Barack Obama,,All others,Yes,Suburb,70s Suburbs,Urban Perimeter,Very upscale,24018.0,0.805206894874573
4556568.0,30-44,30-59,18-44,30-44,30-39,30-39,,White 30-44,White 30-44,,,Complete,,,,No,Call 3,9.0,,,College graduate,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,3.0,,Less than 100k,50k or more,"$75,000-$99,999",50 to 100 thousand,"Over $50,000 and white",Omit,No,,,Not worried,Not too worried,Approve,Strongly approve,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,44.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,,,,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,Omit,Omit,Omit,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,24072.0,0.914305686950684
4556567.0,30-44,30-59,18-44,30-44,30-39,30-39,,White 30-44,White 30-44,,,Complete,,,,No,Call 3,9.0,,,College graduate,College graduate,More than High school graduate,White college degree,Barack Obama was not a factor,3.0,,Less than 100k,50k or more,"$75,000-$99,999",50 to 100 thousand,"Over $50,000 and white",Omit,No,,,Not worried,Not too worried,Approve,Strongly approve,18-64,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,44.0,White,State questionnaire,White,White non-evangelicals,South,Female,Non-black female,White women,White female,White female,,,,Rural,Small Cities/Rural, Virginia,Election day exit poll,,,,,Omit,Omit,Omit,Stephen Shannon,R. Creigh Deeds,Jody Wagner,Version 2,Barack Obama,No,All others,Yes,Extremely Low Density Rural,Rural,Rural,Very downscale,24072.0,0.914305686950684
